12,Hillsborough,37.1,115282,42.1,130643,20.3,63054,0.5,1523
12,Holmes,28.8,1877,49.0,3196,21.9,1427,0.4,28
12,Indian River,28.1,12360,43.5,19140,28.1,12375,0.2,87
12,Jackson,37.4,5482,45.8,6725,16.7,2450,0.1,19
12,Jefferson,48.5,2271,32.2,1506,19.1,895,0.1,6
12,Lafayette,34.3,867,41.1,1039,24.2,612,0.3,7
12,Lake,33.2,23200,44.2,30825,22.4,15614,0.2,148
12,Lee,32.3,53660,44.2,73436,23.2,38452,0.3,454
12,Leon,49.1,47791,32.9,31983,17.7,17212,0.3,308
12,Levy,39.6,4330,34.7,3796,25.5,2784,0.2,26
12,Liberty,31.8,820,43.7,1126,24.0,617,0.5,13
12,Madison,45.4,2648,34.4,2007,20.1,1174,0.2,9
12,Manatee,33.8,33841,42.6,42725,23.2,23290,0.4,364
12,Marion,35.4,30829,40.7,35442,23.6,20529,0.2,189
12,Martin,27.8,14802,46.6,24800,25.3,13442,0.3,140
12,Dade,46.7,254609,43.2,235313,9.9,54003,0.2,918
12,Monroe,36.3,10450,34.4,9898,28.9,8314,0.4,127
12,Nassau,30.3,5503,51.5,9367,17.9,3255,0.3,49
12,Okaloosa,19.5,12038,53.1,32818,27.0,16671,0.4,242
12,Okeechobee,36.5,3418,35.2,3298,28.2,2647,0.1,7
12,Orange,34.9,82683,45.9,108788,18.9,44844,0.3,696
12,Osceola,33.2,15010,42.3,19143,24.3,11021,0.2,93
12,Palm Beach,46.4,187869,34.6,140350,18.8,76243,0.2,789
12,Pasco,39.1,53130,35.1,47735,25.5,34654,0.3,443
12,Pinellas,38.0,160528,37.6,159121,23.9,101257,0.5,1945
12,Polk,35.3,51450,45.2,65963,19.3,28204,0.2,283
12,Putnam,41.7,10709,34.7,8910,23.3,5979,0.2,63
12,St. Johns,30.7,12291,50.5,20188,18.5,7400,0.3,107
12,St. Lucie,35.0,23876,35.8,24400,29.0,19817,0.2,140
12,Santa Rosa,20.0,6556,52.9,17339,26.8,8788,0.3,94
