id,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1976,1980,1984,1992,2008,2012
27111,1d8743,8a105b,c8031f,8d660a,ae064a,6f0b84,7d0179,a1025a,ac0151,9c065b,a70056,82007b,99095b,9e035c,7e057b,931258,9c0160,693b57,8d056c,970561
27113,217539,672077,9a0333,4fa50a,a6024f,4701a2,3e07b8,5104a9,4f02ad,4f149a,72008c,4b00b3,68098b,89066f,6e058a,7f146a,8a0172,564067,79067e,810776
27115,2b7441,71196f,aa0631,6b8112,90036b,4b059e,4802ab,6d048c,6f028d,5d0a96,74008a,4e00b0,5c1090,7b0a78,57059c,661186,750188,424574,79077d,7d067b
27117,2e714d,851860,cb0320,7a770d,9c0260,5404a6,5c0095,950168,91016c,70048a,9a0063,6c0092,900b63,8d036e,780482,821a61,8d036e,604657,8c066b,9b055e
27119,207149,600f88,b1032d,70800e,8f056a,4503a9,3d05bb,5202a9,5401a8,510ba2,750089,4f00ae,660b8c,820676,680690,821567,8b0271,633663,760582,840575
27121,2aa331,82066e,c20127,748108,a80353,5005a9,5a009b,750088,7b0083,620497,82007b,61009d,760c7b,750782,5d059b,821368,850177,503b6f,770581,800579
27123,206561,590f95,95034e,796b19,790282,5b019c,3b01a8,690391,650396,5707a0,790084,4b00b2,530b9f,740783,600395,561f88,650296,453384,5105a8,4f06a9
27125,474266,600e90,9f0343,59871d,5004aa,2604ce,2e01c5,4c01b0,4f01ad,3d0ab6,5500a9,3b00c1,4e0ea1,69088d,4805ab,730f7c,790184,503676,720482,7e0877
27127,2b6d5a,910c61,d30321,816c11,a1025b,5904a1,5d008d,9f015e,a50058,7d037e,a80056,7c0081,8c0c65,9f0857,7f0475,9d134d,a90253,614d4e,8c086a,950662
27129,2d7455,8c0660,bb0228,6c7d14,91026a,4c04ad,520190,91016b,92016a,710489,92006b,6a0094,7c0d74,870572,6c078b,871463,930269,514a61,7c027a,890570
27131,386c59,830371,be053b,9c421f,90016d,6b048f,65007a,a1005c,990064,820378,a60058,5e009f,750781,860375,6c0389,642475,7b0280,4a4073,6e058b,710686
27133,417141,980d59,d7081e,846910,990065,5803a3,5c0099,970166,9a0162,7a0380,ab0053,73008b,910b62,9d025e,80037b,8d145d,91016b,623b5f,8e066a,930466
27135,247927,623164,a30322,63900b,a10152,4100a9,4002b6,4804b2,4901b3,4312a9,61009d,4f00af,671086,870472,69068e,870d69,970265,614952,920566,980560
27137,2f6e3e,691975,91054c,925d0a,9b0359,6a027a,3c04bd,5004aa,4c02af,4a10a3,63019a,3d00c0,4108b5,650495,4e08a7,4a1a9a,4d02af,393290,5305a6,5606a1
27139,334882,680491,af0649,4a852e,4700b6,2f01cd,3b0096,960067,890173,5e029d,8b0073,4f00ae,630b8f,810577,67078f,721873,90016c,564e58,8b046e,8f0569
27141,387e3c,890568,d90418,a24d0e,b0014c,700688,6e0080,9a0163,940168,770780,980066,5b00a2,690e88,7f0777,610394,701374,8d0170,554c5b,940565,980560
27143,267859,9f0659,db031a,589511,8e026e,3903c2,52009c,ba0142,b60147,870374,b0004e,84007a,970c5a,a30357,7d0779,941654,9e025e,525555,940262,99065f
27145,2c4783,8a086b,dc031a,5f8b13,4800b5,3102ca,3b0090,a0015d,990064,640297,a2005b,670097,750f79,741376,680185,7b176c,950267,603f5c,850673,8b066d
27147,336467,850672,c20635,974521,9f005e,6e038d,68008a,980065,960068,80017c,a80056,71008c,8d0869,a40356,830675,8b185a,a0015c,604953,820774,840674
27149,2c6a63,86036f,cb0527,7c6e13,9a0163,5902a3,5c0097,8f006e,940069,720289,960068,6e0090,800c71,7c047d,6d058b,811864,90016c,612f6c,7a067d,7c067b
27151,2b6e5b,800871,b30231,559811,7e047c,3905bf,44009f,6a0292,6d028f,530aa0,690095,5300ab,610992,670493,5205a6,6d1779,71028a,44397e,6a078d,6f0589
27153,465348,711471,b50330,876610,980264,5406a3,60008f,93016a,970166,6f0589,90006e,690095,830f6b,870c6b,600994,870e68,940169,5b445d,8a076d,910568
27155,1a7370,7c057d,ba043a,648614,62019a,2f03cc,3d00ba,670096,6d0190,4f05aa,740089,5200ac,690b8a,6a0291,5904a0,841069,82017b,563b6c,740782,760582
27157,3b596a,87036d,c40733,72721a,8e016f,5404a5,580088,ad0051,9f015e,760285,aa0153,6a0094,830b6f,9c075b,7e0778,861464,92026a,544b5d,7f0679,830675
27159,356940,8a1460,c00424,8b5d0d,a30154,640391,68018e,8a0172,950068,750484,a1005c,73008b,890c68,910567,78087d,920d5e,a1015c,633d5d,920566,9b055d
27161,346064,89046a,b7033f,5e8c14,91016b,5603a4,63008d,9f005e,a50058,860177,ac0051,7e0080,8f0866,a20359,840673,831a60,9a0162,584a59,860771,850672
27163,23814d,880965,be0432,856414,960166,5f0599,540193,83017a,83017a,670492,8e006f,5300aa,600d90,870671,6c078a,691877,7f017d,4f436a,770482,7c057d
27165,1f934b,98085e,cf0326,886510,b1014b,650693,5500a2,8d0170,92016b,730387,ac0052,6f008f,880b6b,a1025a,800579,8c135e,960167,554760,7a087c,7c067b
27167,246867,700a83,bf0533,787015,890173,4e03ad,52009d,7c0082,83007a,6a048f,8d0071,5f009f,7c0b77,8e036c,740282,8a185c,9f015e,763651,850573,950663
27169,2a4679,7a0a79,b20541,6f7a15,870175,5b049f,570197,90016c,91016b,720289,9c0161,5b00a3,740b7e,8f046a,79067f,73186d,8c0270,593e64,640594,6b078c
27171,31784e,850970,ca0525,79760f,90036b,5005a9,5b0178,aa0152,a50157,7e047c,970067,62009c,660a8e,830972,650891,741574,8b0171,544e5a,920566,980660
27173,24864c,7f0c69,b80223,629506,870275,4404b5,4d0095,81017b,81017c,610597,82007c,5d00a0,6e0e81,800678,640694,891461,8c026f,4e436a,760780,840674
28001,0a50a4,0e00ef,2601d7,4303b8,62009c,3502c7,1100ed,1400ea,2500d9,0beb08,67474f,d70027,1b8062,ab094a,760979,7c0a77,8a0173,5d1c84,6a0192,670195
28003,090ee7,1401e9,3400c4,1b00e3,2d00d1,0700f6,0500f8,0b00f3,1200ec,07a353,3306c4,a2005c,30af1f,d40624,5108a5,69177e,950464,701872,b50445,bf033c
28005,0007f7,0005f9,2201da,1500e9,3600c8,0e01ef,0902f2,0a00f4,0e00f0,00f608,256177,f50009,139f4c,af0549,730883,710389,91006c,721675,8d016f,92016b
28007,0a07de,1304e6,2e03cc,1106e7,0c00f2,0005f9,0005f9,0700f6,0900f5,00f10d,2a28ac,f0000e,15ae3a,ca052f,6c078b,7b037f,970067,7e136c,92016a,8f016e
28009,080ae6,0c00f2,3b02c1,0f01ee,0e00f0,0002fc,0001fd,0600f8,0b00f3,00d925,1d0dd4,cb0033,119b51,a9054f,3e03bc,5d059b,7f017e,50129a,80047a,7e017f
28011,070ae8,000000,3c00c1,2b0fc4,1e00e0,1800e6,0a00f4,1200ec,2200dc,0ae113,367255,dc0022,276f68,a80352,650395,5a089b,6f018d,550a9d,5102ab,4d02ae
28013,0007e2,0806ef,2500cf,0c24ce,2e00d0,0004fa,0500f8,0900f5,0b00f3,009569,2211ca,e90015,12df0c,e60512,640991,6d068b,ab0053,811864,a1015b,9f025d
28015,050dd9,0804f2,3603c5,1200ec,0a00f4,0002fc,0004fa,0600f8,0b00f3,00ef0f,2626b1,f3000b,0baa49,ba073d,7d037e,81027a,a70056,8c1061,a60157,a80155
28017,050de6,0907ed,2a00ce,0f05ea,1a00e4,0003fb,0003fb,0800f6,1500e9,00ef0f,1c15cc,ea0014,12c823,d70521,730b80,660691,9a0063,721675,7b0281,770383
28019,0911e4,0e07e9,3103c9,1200ec,1a00e4,0500f9,0700f6,0d00f1,1000ee,08dc19,280bca,ed0011,10cc21,dc021f,7d077a,840277,ad0051,891461,a2025a,a70155
28021,0003fb,0003fb,0800f5,0500f9,0e00f0,0500f9,0900f4,0a03f1,0f00ef,00f806,3b5a69,ee0010,10539b,6a0391,4707af,4404b6,4900b4,3609be,2201da,1d00e0
28023,0509da,0a06ed,0d00ea,0f00ee,5400aa,0801f5,0004fa,0600f8,0d00f1,00eb13,340fba,ee0010,0ec729,cf032b,7c0a77,7d047d,a90054,9a1053,9e015e,9c0260
28025,000aee,0800f6,0e00ef,1100ed,1400ea,0600f8,0600f8,1300eb,1500e9,00f608,2e458b,ec0012,16a245,b6093f,700b83,6e0888,80007e,621289,660196,62019a
28027,0910e5,0701f6,1002ec,1400ea,1c00e2,0900f5,0500f9,0d00f1,1200ec,0cd71b,532981,cf002f,2b557d,9c0958,610993,610895,720488,5d0b92,4601b7,4101bc
28029,0008f1,0004fa,0b02f1,0500f9,0e00f0,0003fb,0004fa,0500f9,0800f6,00f608,2a478c,f2000c,159652,ba073d,79077d,70048a,8e0070,7c0b76,750187,71018b
28031,0013d4,1012db,4600b0,0c18d9,2400da,0005f9,0800f6,0900f5,0800f6,00ea14,2f23ab,e1001d,17c224,d60423,760583,870473,a50158,801765,940267,930169
28033,000df1,0003fb,0800f6,0004fa,0b00f3,0003fb,0002fc,0600f7,1200ec,00e618,361daa,dc0022,21a33a,ce0828,6f058a,950662,bc0141,941751,af014d,a80253
28035,0011d2,0a0ce7,1a00d8,1212da,71008d,1403e7,0f00ee,1100ec,1b00e3,07e611,5f4d51,e3001b,339c2e,cd0729,8f0569,970462,b1004c,8b155d,8f026d,8b036f
28037,001dd2,0701f6,3d00c0,0e00f0,2a00d4,0600f8,0700f6,0500f9,0900f5,00f30b,1d538e,f4000a,11b339,c8062f,810776,7d027e,a0015d,7d1966,9e025e,9b0161
28039,0010ca,1412d8,2a00c7,1e00e0,850079,0500f8,0600f7,0900f5,1400ea,05e117,3d10b0,ea0014,09e80c,ec0210,5f0995,830576,b70146,6f2347,d20229,d80323
28041,0a11db,1202e9,1002ec,1000ee,5d00a1,0800f5,0d00f0,1000ee,1b00e3,00e11d,481d98,e4001a,0ad222,d40425,68078f,7f027d,ac0151,841e5b,c0023c,c30239
28043,000df1,0a02f1,0503f5,0004fa,0800f6,0002fc,0002fc,0b01f2,1400ea,00ec12,2f606e,f4000a,199b49,bf043a,810676,7a0380,9b0063,7d1070,8c0171,860176
28045,0f21cd,1d00e0,4b01b1,4511a7,4200bc,1202e9,1c02df,1c00e2,1300eb,15c91f,870770,a0005e,2cab26,dc031f,7a077d,910865,bc0140,792b58,c20438,c0043a
28047,071cce,1e08d7,3100c6,230bcf,4800b6,1802e3,1a01e2,1900e4,1800e6,0ed917,700d80,bf003f,399e29,d60523,830971,950861,b90144,862452,9f025d,9e025d
28049,0012ec,0a02f2,0e00ea,0d09e7,2500d9,0e01ee,0800f5,0d00f1,1500e9,08e511,584d59,e0001e,38873e,c60632,9a0460,88076f,90026b,770e73,4d01b0,4701b6
28051,0006f3,0008f6,1103e9,1200ec,0f00ef,0601f7,0001fd,0004fa,0e00f0,00f806,197d67,f60008,116785,780283,5605a3,5205a7,5a00a4,4708ad,2d01cf,2701d6
28053,000000,000000,0f01ed,0c00f2,0000fe,0003fb,0001fd,0004fa,0700f7,00fe00,197471,f4000a,129755,af0648,610a92,5d0a96,770086,5d0e92,4801b4,3f00be
28055,0614e3,1307e4,2200dc,1e00e0,0a00f4,0001fd,0000fe,0a00f4,0500f9,05ec0c,254297,ed0011,0a7b79,9b0c57,561097,5b059d,7e057b,4c148d,61019b,61019b
28057,0515e3,1d00e1,2900d5,1000ee,4700b7,0500f9,0700f7,1101ec,1e00e0,079a5d,1c05dd,a70057,17d611,e3011a,5102aa,5e039d,a0005d,791a6a,c40535,ca052e
28059,051ad5,1a06de,2b01d1,2200dc,4f00af,1201eb,1000ed,1200eb,1300eb,10b835,630c8f,d2002c,24be1b,e20319,8c0b66,9f0856,c3003a,8f2449,a90253,a90252
28061,000be8,0808ed,1803e2,0b00f3,63009b,0602f6,0002fc,0500f9,0600f8,00ef0f,1d14cc,ec0012,15b138,c80234,6c028f,6a0391,890272,6e1679,72018b,72018b
28063,000df1,0002fc,0800f6,1700e7,1100ed,0701f5,0002fc,0002fc,0800f6,00fe00,325874,f1000d,0b53a0,6e018e,3a06be,3306c4,3700c6,280bca,1f02dd,1a00e3
28065,1014d4,1001ec,4401b8,1b00e3,2800d6,0700f6,0c00f2,0700f7,0f00ef,08ef06,1b27bb,e70017,119855,b90341,650495,5d039d,840179,641187,63019a,5d039e
28067,0619bc,181acc,4c0086,1925bf,70008e,0a00e9,0a02f2,0c00f2,1000ee,07e017,4c149e,db0023,2dad23,d50524,830377,870274,b3004a,901a53,af024d,ae024d
28069,0511e8,1104e8,1504e5,0e00f0,1700e7,0005f9,0001fd,0700f7,0600f8,00ee10,1808dd,ea0014,0cc031,bf043a,660295,680095,860077,6a1083,5e019e,5a01a3
28071,060fe8,0802f4,4302b8,0b04ee,1200ec,0004fa,0004fa,0700f7,0900f5,06995f,360eb9,d0002e,338a41,c40238,720785,740882,9e0060,751374,8d026e,900469
28073,082dc9,190ed7,3700c2,160ade,5c00a2,0701f6,1100ec,0b00f3,1400ea,06e80f,3f4777,e80016,1ad410,e10716,8b086a,a00459,cb0032,a11e3e,c50237,c30338
28075,0509e6,0c06ec,1400df,1324c6,5500a9,0900f4,0003fb,0c00f2,0f00ef,07df18,4e1997,e3001b,1db928,d00727,940366,8f0e60,af0846,9e0f4e,960166,91026b
28077,0614e4,0601f7,3200cb,1300eb,3700c7,0800f6,0600f8,0700f7,0700f7,00f20c,2e24ac,e70017,15b930,d0032b,790480,7f037b,a1005c,70206c,9e015e,9f015d
28079,0008dd,0504f4,1900e0,0900f5,1c00e2,0003fb,0001fd,0001fd,0002fc,00ed11,1219d2,f50009,12b834,c90232,730585,770284,9e0060,81106d,8c0171,8a0173
28081,0609ee,0d00f1,2701d6,0d00f1,1d00e1,0800f6,0002fc,0700f7,0f00ef,05cf2a,2d11c0,ad0051,2fac23,d20c20,730784,700687,ac0250,8a1757,a50157,a1025a
28083,0014ea,0800f6,0901f4,1a00e4,0b00f3,0005f9,0004fa,0b00f3,1300eb,06ec0b,3f427d,ee0010,217d60,c00439,76067c,6c078b,7e037c,6c0c82,5001ad,4701b6
28085,0b1fd3,1303e8,5802a3,1a0bd8,2900d5,0900f4,0700f6,0a01f3,0a00f4,00fe00,394283,ef000f,1bbb28,db041e,950663,930269,a90054,89185c,a70155,a80154
28087,000af4,0601f6,0d02ef,0900f5,1400ea,0500f8,0501f7,0f00ef,2300db,05ef0a,4a258e,ea0014,2d9d33,c8062f,8a086b,9b0360,a90055,8e1758,81027a,7e027d
28089,0011e6,0a06ed,1002ec,1000ee,1300eb,0801f5,0004fa,0800f6,0d00f1,06ed0a,286c6a,ec0012,176d79,910964,6d058c,6d078a,870274,890f64,92016a,92016a
28091,060fe9,0f01ee,2f00ca,1600e8,5c00a2,0900f4,0004fa,0500f9,0500f9,00eb13,333893,e90015,17b234,ca0232,7d037d,7c027f,a80056,7e1966,a60156,a50158
28093,0011ed,0002fc,0800f5,0800f6,1000ee,0700f7,0005f9,0800f6,0a00f4,05dd1b,2b20b3,dd0021,177176,9e0759,3d05bb,5105a8,6c0191,4e0ea1,670195,650197
28095,000af4,0b02f1,1101eb,0c03ef,1c00e2,0500f8,0004fa,0700f7,0c00f2,00c935,260fc8,d90025,1cbe24,d60225,6b098a,630991,9e005f,7d1a66,940268,92026a
28097,0009ef,0805f0,0f03eb,0d14dd,0e00f0,0003fb,0000fe,0700f7,0d00f1,05ea0f,2734a2,f3000b,1bae34,c20438,78077f,760582,9e0060,7c136e,890174,850178
28099,0609e2,0b06ec,2300d1,1f00df,3600c8,0600f7,0004fa,0600f7,0a00f4,00e915,2315c6,f1000d,11d11c,e0031a,7d027e,8f036b,b60047,9b144e,b70145,b50247
28101,0003f1,000df1,1300dc,0a0de7,2600d8,0601f7,0004fa,0004fa,0500f9,00ee10,1d21c0,f2000c,14cd1d,e00617,910568,8a056e,ba0143,a71046,aa0153,a60156
28103,0007f7,0004fa,0800f6,0b00f3,1400ea,0900f4,0005f9,0a00f4,1700e7,00ee10,314885,f60008,108e62,a9064f,720982,5a069d,690491,520aa1,3b01c2,3500c8
28105,0808ed,0c00f1,1500e9,0507f2,1000ee,0004fa,0002fc,0901f3,0d00f1,07e314,432595,e70017,2d9140,c0033a,880571,7e0679,980066,7b136e,7e017e,7b0380
28107,001be3,0500f9,1600e8,0a05ef,1500e9,0004fa,0000fe,0500f9,0b00f3,00e816,3223a8,e70017,238457,b40347,5d059b,640792,83017a,671086,760186,730189
28109,050ced,1000ee,1a00e3,2516c3,82007c,0f02ed,1000ed,0a00f3,0900f5,05e711,652772,d70027,28ba1c,e0031b,720884,8f0669,c2003c,852850,cb0231,c90332
28111,0015d0,120ddf,3303c8,1e09d6,7e0080,0701f6,0500f9,0500f9,0d00f1,07de19,502786,dc0022,12ca22,d60423,680886,860375,a60c4c,8f1a54,b70245,b80244
28113,0015dd,0802f4,1d00d8,1532b6,4500b9,0b01f2,0600f7,0e00ef,1300eb,00f00e,4b496a,eb0013,249247,b70541,7a077c,7b067c,92006c,6f1975,7a0183,740288
28115,0a1ad9,1300ea,4d02ae,1000ee,2500d9,0005f9,0900f4,0700f6,0c00f2,00d02e,1e0ed2,ca0034,1ec718,e40218,58079f,680393,ac0051,8c175a,c0033b,c20339
28117,1320c2,1b05de,5200a4,2000de,2900d5,0900f5,0600f7,0d00f1,1800e6,0b975c,2807ce,b0004e,1dcf12,e80214,5606a1,650296,9e005f,811765,b30546,b30347
28119,0016e3,0a00f3,1700e6,0f00ef,1800e6,0601f7,0002fc,0600f8,0c00f2,00eb13,2e2da2,db0023,198e59,bd053b,5108a5,590a9b,7b0083,5a0d96,5101ab,4701b5
28121,0007ef,0004fa,0b01f2,0500f9,1e00e0,0800f6,0700f7,0004fa,0a00f4,00f905,2d527e,f4000a,17be28,d90322,9b055d,a80451,c90034,ac1839,c2023a,c0023b
28123,0006f8,0504f5,0e04eb,0a11e3,1200ec,0002fc,0004fa,0003fb,0600f8,00ed11,282fa7,f2000c,16c028,cb032f,7c067c,860474,a2005c,8f125b,8f016d,8a0172
28125,0010ee,0602f6,0700f7,1603e5,1100ed,0000fe,0003fb,0500f9,0800f6,00f707,405f5e,e4001a,1a7d66,ad024f,6a0e85,5405a5,6f0881,5d0d8d,4f01ad,4a01b3
28127,070be2,0801f4,1b03e0,0f01ee,1b00e3,0600f8,0004fa,0004fa,0700f7,05e810,252eab,f1000d,1fb827,da0221,890273,8d036d,aa0152,921357,9a0361,9a0262
28129,0011ed,0503f6,3504c4,0a06ed,3900c5,0003fb,0002fc,0003fb,1000ee,00dd21,1b15ce,f0000e,15d711,eb0111,8b076b,970363,c2003b,9a1949,c0023c,be023e
28131,000000,1002ec,0c03ee,1e00e0,a0005e,1101ec,0800f5,0800f6,0a00f4,00f30b,3f18a6,e70017,18c91d,e1021a,7a0480,7d0879,b50148,8b1b57,b50346,b70343
28133,0013eb,0500f8,0a02f2,0a00f4,0800f6,0004fa,0002fc,0500f9,0d00f1,05ec0c,2a5281,f0000e,228457,ba0340,6d0789,6a048f,82007b,651089,4902b2,4202ba
28135,050ced,0001fd,0e02ed,0002fc,0003fb,0001fd,0000fe,0004fa,0004fa,00e11d,2023ba,eb0013,1c9849,c5092f,680591,600599,83007b,661186,660196,61019b
28137,0819dd,0005f9,1d02de,0003fb,0800f6,0002fc,0001fd,0000fe,0004fa,00db23,1817ce,e3001b,219c40,c10538,620794,730486,9d0160,7f136b,990163,960265
28139,070be5,0c01f0,3104c8,0f07e7,2b00d3,0600f7,0002fc,0600f8,0c00f2,07c432,1808dd,b70047,19c81c,da041f,4c05ad,720785,a40159,811765,b50444,ba0340
28141,121cc5,2403d6,4e04ab,3000ce,60009e,1000ed,1001ec,1801e4,2c00d2,0d9160,3c09b9,a90055,1cd210,e30318,5505a3,5704a2,8b0072,6b177b,bd063b,c50534
28143,0006f8,0000fe,0002fc,0600f8,0900f5,0003fb,0001fd,0004fa,0b00f3,00f707,3c328f,e60018,2d557c,9e025e,580a9c,4b04ae,640693,4e0aa4,3b02c1,3301ca
28145,0515e3,0c01f0,4101bb,110be2,2500d9,0800f6,0600f7,0a00f4,1400ea,08b83e,1f0dd2,b3004b,23c317,e0031a,5304a7,670492,ac0051,871561,bd023e,be023d
28147,000000,0008f6,3900bf,1600e8,3300cb,0600f7,0500f9,0800f6,0d00f1,00ee10,2d28a8,f2000c,14a941,cb0330,6d0889,770482,980066,741e69,8b0271,880273
28149,0a1cd8,0e00ef,2003db,2700d7,2800d6,1001ec,0900f5,0f00ef,1600e8,0edc13,733258,d0002e,2b8251,b70a3d,8d0b66,8e0669,9b0260,7e1a65,82017a,7c0180
28151,0617e1,0d00f0,1200ec,1900e4,2400da,0e00f0,0a00f3,1c00e2,2e00d0,17d116,5b247e,bb0043,3a685b,a20953,690e87,710587,870373,620a89,5201ab,4901b4
28153,0509dd,0d09e7,2800c5,0e00f0,3d00c1,0500f8,0700f6,0003fb,0600f8,00e519,2c1fb2,ec0012,0ccd25,d1012b,780383,840178,a2005b,7e1b64,9a0162,960166
28155,091ec5,200ad4,52009f,1915cf,3b00c3,0701f5,0902f3,0d00f1,1300eb,08c432,1b15ce,eb0013,14d712,e30219,730784,810875,b4004a,8e1659,be013f,c20239
28157,000be7,0006f8,0801f4,1900e5,1600e8,0500f8,0600f7,0b00f3,1500e9,06ec0c,47694d,ee0010,11618b,860375,5403a6,5104a8,640298,480fa5,4d02af,4a01b3
28159,000fe6,0905ef,1b04df,0900f5,0e00f0,0002fc,0002fc,0003fb,0600f8,00e11d,2213c8,f0000e,15c326,c80134,770581,770383,970067,7a1370,890174,860177
28161,0608e8,0a01f3,1502e7,0902f2,2300db,0601f7,0004fa,0700f7,0e00f0,07e115,3e2898,e60018,22a735,c50335,660593,620597,8d0070,69157f,870175,830179
28163,000cf2,0501f8,0b03f0,0a00f4,0d00f1,0003fb,0002fc,0004fa,0800f6,00f707,1e954b,f4000a,1e9c44,b90342,80047a,750584,8c0270,790f73,750187,6c0190
29001,4a425c,820e6e,9d0352,881f57,a70155,620497,750385,890174,92006b,7d0180,9b0063,74008a,951355,b90045,920066,930d5d,ab0053,633565,7e057b,8e006a
29003,6b2172,850276,9b0161,8d0869,a90054,750188,84007a,950068,9e005f,8b0072,990065,71008d,960f58,b50049,80017c,8f0b63,a1005d,5a495b,990461,a60750
29005,583076,7a0480,950266,7d0879,8e006f,5e019e,770087,850079,8e0070,770087,8a0074,5d00a1,821468,a80056,7f027c,960d5b,a60058,5a4260,a50355,b30447
29007,4316a5,5202a9,670195,5704a3,72008c,3701c6,4000be,4e00b0,5800a6,4400ba,70008e,4e00b0,751771,a80056,7c0181,88066f,9b0063,5a3271,910468,9e065a
29009,463874,79087d,910469,7a186c,a0015d,6c038f,80017d,8d0070,960068,80007e,92006c,780086,911359,b1004d,7e017e,9c055d,af004f,6f2f5f,a90450,b50543
29011,433078,650c8c,820271,7b1270,9c0260,5704a2,6f018e,82017b,8d0070,750089,8c0072,6c0092,8d1858,c60038,880274,9d0759,be0040,882f46,bd033e,c40436
29013,3a3c81,6d0889,840674,780a7c,9f015d,5902a3,760186,870076,8d0071,7c0082,8e0070,670097,7e1868,a2005c,6f018e,89056f,970067,524962,940564,a40153
29015,5f3a64,930466,ae024e,9a085b,b80046,6f028d,a0005d,af004f,be0040,aa0053,aa0054,8c0072,9b1a48,b50049,83017a,960661,a0005e,58366f,980560,a90451
29017,5a1f7c,7f0678,930368,800678,9e005f,70018c,81027a,92006b,9a0064,82007c,90006e,6e0090,7f205e,a0005e,6e008f,8f046b,960068,6c2b66,af054a,bf0138
29019,301bb3,4601b6,5001ad,4903b2,5d00a1,3703c4,3d01c0,4b00b3,4c00b1,4a02b1,70008e,5700a7,761374,8f006f,770081,6b1a79,93006b,553573,6e048c,78007f
29021,432a87,670592,82027a,7f136b,9f005e,5a01a2,5a01a3,6a0094,6d0091,5c00a2,850079,5200ac,761474,a70057,7a0182,780b7b,8f006f,4c4071,7c067c,870671
29023,65196a,890a6b,9d065b,8e125d,9f015e,660295,80007d,8f006e,980065,71008c,8c0072,6b0093,773452,b90045,73018a,960464,a50059,6b246e,ad034e,b80441
29025,524566,8b0171,9e005f,950464,a70057,780184,8d0070,970067,a0005e,92006c,9f005f,750089,931853,b70047,7e017f,99085c,a80056,51505b,940565,a60150
29027,470fa7,5601a7,5900a4,5003aa,62009b,3901c3,4d00b1,5400a9,5900a4,4700b7,680096,5500a9,752366,ac0052,81027a,860a6e,a70057,583b69,950563,a40554
29029,7d265b,8f0669,ad024e,910864,c50039,73018a,8a0073,a1005d,af004f,9c0061,a70057,81007d,9b1c47,bc0042,850177,a20755,b80046,604359,a10459,ae054a
29031,5f2e70,8b046f,9c035f,840d6c,91006c,670295,73008a,83007a,8b0072,780086,94006a,6e0090,881f57,b60048,8a0172,9a0b59,b3004b,792e56,a80353,b40545
29033,444377,81037a,92026a,820577,9b0062,6e018f,82007b,92006c,9b0063,8c0071,94006a,6c0092,8a185c,ad0051,7b0182,960761,a2005c,544663,a60256,b60444
29035,46247e,691084,830073,670a8c,80017d,5204a8,650296,70008d,740188,6d028f,7d0081,61009d,742763,af004f,6a0192,830675,9a0064,68266e,a10656,b40644
29037,2e3c93,600499,70028b,6b078c,960067,5601a6,690194,790085,84007a,650098,7f007f,5a00a4,732a61,b50049,70028c,860b6d,a70057,584e57,960464,a00558
29039,5b3267,8c076a,a10359,8e0a65,a70056,760285,950167,aa0152,b4004a,950069,a70057,850079,a31743,c0003e,8d0170,a70552,b50049,633862,a80452,b80540
29041,472691,670294,790283,620795,750088,3f01be,61009c,770087,7d0081,62009c,7b0083,5500a9,741872,950069,680195,870473,8c0072,4c3b76,8d046c,a00559
29043,644842,a40d4d,c70230,a0124c,c1013c,780481,9d0060,b70046,c80036,a80056,ae0050,8c0072,a41940,c2003c,890173,a10657,b3004b,6e325c,ab0350,b80441
29045,5d2879,81037a,920369,800578,980065,6a0193,7a0183,880075,8d0070,7c0081,8a0074,6d0091,881660,a3005b,7b0182,900569,8e0070,493381,830773,88016e
29047,1f27b7,3f02bd,4e00af,500aa3,7f007f,3f01be,5101ac,63009b,6f008f,5900a5,7e0080,5d00a1,712865,b1004d,790381,81106d,9d0061,504666,7e047c,870671
29049,38368f,680491,7b0181,750583,980065,4e00af,5f019d,70008d,7b0082,63009b,80007e,5500a9,741b6e,aa0054,72018b,85096f,990065,4a4b69,8b046e,99015f
29051,6e1080,7a0182,940069,850c6c,80007d,61009c,680195,7a0083,81007d,760087,8e0070,8d0071,9a154e,c60038,a2025a,9d0858,bf003f,7c2e53,a0035b,a70452
29053,72117b,850277,940169,860573,84007a,660197,7c0081,8d0071,90006d,83007b,950069,74008a,8c125f,af004f,8a0173,940664,ac0052,633c5e,9b045f,a50553
29055,6b236a,8a056e,9a0361,8e0967,a80154,680294,82017b,90006d,950069,880075,970067,6f008f,8e1b55,ab0053,780185,940762,a4005a,563c6a,970462,ab054e
29057,5a4162,880571,a20457,8b0a69,b3004a,72028a,950167,ad0051,b0004d,9c0061,a3005b,890075,a41842,c60038,8a0073,a20556,b3004b,6b385a,b10349,bd043d
29059,6d365a,910567,b20349,9b065c,bf013e,780284,a1005c,b50049,bf003f,9f005e,a60058,880076,9f1a45,bd0041,7e017f,9a065e,a60058,593a6a,a20458,ae054a
29061,3c447d,7d037e,8c036f,830477,990064,650198,7e007f,8f006f,94006a,7e0080,8e0070,670097,871363,a90055,740188,880571,9c0062,4b4e64,98085e,a50051
29063,542a7f,7d037e,930368,860474,a2005c,670195,83007a,8c0072,92006c,81007d,92006c,6a0094,8b1260,ab0053,750188,87096e,980066,504963,9c075b,b30545
29065,621183,720685,830575,6d068a,8d016f,5601a7,6a0192,750089,790085,660097,780086,62009c,811963,a2005c,72018a,900569,93006b,5c2d74,ac054c,ba073c
