id,1920,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1976,1980,1984,1992
29213,ac034e,9c0859,b3004a,82017a,9e015f,ac0151,b90045,9e005f,ae0050,84007a,aa153f,c50039,8f006e,a10657,b4004a,752e5a
29215,890272,6f0788,90006d,5701a5,760087,82007c,7d0080,690094,7d0081,5e00a0,7e1e61,a50059,6a0193,850474,9a0064,583075
29217,730486,631685,9b0062,4b03b0,650198,760088,83007b,690094,870077,5600a8,731972,9c0062,6d0190,840a6f,a1005d,573a6c
29219,d80421,c10e2e,b70046,8f026d,aa0152,c70135,c70036,af014e,b2004c,8c0072,9f213d,bd0041,960265,a50950,b80046,56485e
29221,940168,8a0371,960068,670196,7d027f,91006d,940069,7a0083,950069,5e00a0,752266,a1005d,690193,870671,8e0070,443386
29223,850574,700b83,90006d,60029c,6e008f,790084,7f007f,6a0094,81007d,660098,792460,a2005c,640099,840377,8b0073,592382
29225,9c035f,820c70,a0005e,6a0291,8c0071,93006b,9a0064,840079,8e0070,760088,911459,ae0050,7a0183,950563,a50059,683263
29227,8b0271,7e027d,8f006e,5e019f,71028b,83007b,7f007f,6c0091,7e0080,60009e,7b1072,9d0061,70018d,800974,8d0071,573b6c
29229,a20359,8c0a68,b0004d,6e028d,960166,a50058,ac0052,950069,a70057,82007c,a8173f,c2003c,8b0072,a80352,b3004b,712f5d
29510,93025f,861c5c,790084,5805a1,5205a7,6a0093,640099,5901a3,63009b,3800c6,4316a5,60009e,5203a8,4b0aa9,5900a5,2c20b1
30001,af0047,803647,9e015f,6d038e,5d009b,82017b,8c0171,860573,a70057,8a0073,9b1d46,b70d39,b10448,b70c34,c0033b,6b4943
30003,a8004b,933f2c,8d0070,5c039e,5704a3,730189,830179,7d037d,8f006f,5e00a0,891065,8f0867,710389,761870,770185,4f307d
30005,9f004e,745a2f,90016c,55009f,4604b3,5902a3,650297,5c079a,80007e,5a00a4,7c0f73,8a0a69,7d037e,8f115e,930268,513a71
30007,830070,604658,850177,5503a5,5003ab,770086,92006b,8d056b,a80056,80007e,8a195a,a9094c,960266,ab0b41,bb033f,724543
30009,a30042,716429,940862,610090,5407a2,770384,80017c,74107a,8f006f,6b0093,8c1260,9d0b55,850474,901355,9f025c,565155
30011,aa004a,8a3a3a,a30159,5f059a,5303a7,6d0090,73008b,750385,9c0062,8e0070,9e1b44,bc0a38,92005a,b80d39,cc0230,90402c
30013,960056,6e5f30,8c0270,570598,3a05bf,5003ab,5d029f,570b9b,860078,5500a8,6e0e80,850e6a,7f047a,8b1557,920369,573f66
30015,9b0054,754b3d,960365,5a0199,3d03be,5a01a2,62029a,5f0a94,7c0082,70008e,881362,981056,850073,ae143c,b80244,6c444b
30017,a4004f,6f731b,a3015a,5e0199,4a01ac,6a0192,770185,6e038d,94006a,73008b,940e5c,a10656,8c046d,9a144f,a70255,5f4459
30019,990036,598420,890272,41009e,3806c0,6b0390,72028a,680c8a,81007d,6d0091,840b6e,9d055c,7e047c,a60e49,a90351,5c4b55
30021,a2004f,815c21,ab0152,6c048e,5b01a2,790184,860176,830576,8f006f,6a0093,930c5e,a30655,870071,97154c,a60355,58485d
30023,98004c,5a594b,740089,5a04a0,3f03bb,5301aa,5401a9,530c9e,7b0083,3900c4,410cb0,5b0999,5a049f,56158b,5803a3,283a99
30025,b50041,8d462a,b0014d,65008f,5b019b,91026b,a1015b,820577,9c0062,84007a,a10f4d,a40654,840278,aa1044,ac034f,734346
30027,990058,626834,990263,55009f,4401b0,680195,680194,6c088a,93006b,780085,8d1957,ac0d45,930066,a50e44,b50247,6b4b3f
30029,970056,6e6e22,a90351,620085,4903a1,720388,850376,750b7e,92006c,70008e,831b5f,9a1350,8e0069,a21144,a80452,5e494f
30031,8b0066,714646,9b0161,5b019c,4c01a7,6a0192,770185,870571,ab0053,7f007e,9e0f51,a90550,a1025a,951c43,a50356,624454
30033,ad0044,804934,b1014b,600395,5806a0,7d0081,880075,830576,90006e,90006d,a32139,c60731,ac004b,c60b2c,d70125,7d5726
30035,b00048,6a385c,760088,4902b3,3c02bf,5b00a2,5c00a1,5902a2,870077,640098,721477,8f0d62,810078,8e1256,80027c,483a7a
30037,b9003b,60831b,a2015a,760583,660493,870275,980066,870671,980066,6a0094,990b59,a50b4e,870072,a61147,a30259,625049
30039,a3004b,6e4c43,9e015f,5e0097,4603b5,740188,8a0271,840872,9f005f,71008d,7e1b65,9e0c53,950366,960e51,a90450,6b4a45
30041,8d0058,4e862a,880175,5000a4,2e01c7,5303a7,5902a3,500aa3,870077,5100ad,710b81,87096e,730388,8c135a,8c026f,4b3f72
30043,8a0062,5d633e,91026b,5e0196,4602ae,640099,7e007f,740981,9c0062,670097,721576,8e0b64,850074,911153,9c045d,5c4655
30045,000000,695c38,900469,560199,4905af,5903a1,640199,5d128f,7a0084,73008b,871165,970f58,7f0079,a1124b,ac024f,6b4948
30047,000000,479c1b,970265,55019d,500199,850475,8e026d,7d0977,980066,780086,8e1c53,9e0a55,860073,97114e,9c035e,56455f
30049,a00059,7f3a45,92006b,6c008b,5604a4,71028a,7b0182,810676,a4005a,72008b,900d61,9d0759,8b036f,911551,980362,5b366c
30051,a20046,557632,90026b,3f06b8,4201b5,6f028d,770285,610895,8c0072,750088,951256,a60c4b,8b046e,b10e39,b90243,6b4c43
30053,920054,686e27,850474,4901a3,3e03b0,5c039e,6d038e,5f0b94,80007e,5400aa,672175,861562,7a047f,911054,900069,555054
30055,9e0048,61811c,9d045c,430396,3006c8,59019d,650093,601c82,74008a,680096,850e6a,940861,7c037f,ad0e3c,ac034e,634a4f
30057,a10054,744545,ae014f,5d0197,5805a0,790183,8c0170,8c056c,a3005b,870077,8f1d51,af0d41,a40554,b40e36,bf043a,6d503c
30059,b0044a,97283e,ad0051,6a048f,620398,720388,82007b,7f047a,aa0054,8d0071,a01e40,b60a3e,990262,b10d3f,b70343,6b4e42
30061,630067,37a91e,870571,45009a,3903ae,5f0599,7a0381,640d8c,850079,4900b4,69177d,7e0976,720289,7b1565,8d006b,3e5467
30063,860064,4b941f,980363,65008b,3f02b5,6a0291,7c0280,760880,9b0063,61009c,7a1469,840674,820378,771c60,880472,4b3977
30065,97004b,747713,800373,5b008e,4103b0,5d059c,6b0390,671e79,82007c,680096,820f6c,9b0959,890371,93105a,a60454,644f4a
30067,a00049,815528,af034b,68018c,54019d,740287,82017a,810874,a1005d,7a0084,921556,a20853,910469,a11244,9f035c,614a4c
30069,000000,000000,9b0162,600096,5100a5,7e007f,860177,760681,8e0070,780085,a0134a,b60444,a20054,a80b43,bd023f,745134
30071,ab0041,775a2d,960166,56019d,3e01ba,5402a8,6d018f,5f0995,860078,6e008f,83116a,a50652,8a0272,a51147,b30249,635c3d
30073,9f0056,606a34,930169,5202a0,3905c0,5803a2,60029c,5a099b,880076,62009b,871265,920e5e,860072,a81342,ac024f,644454
30075,b5003e,7c631f,a50157,5a0399,67028f,850376,91026a,99075d,9a0064,960068,a51b3d,b01637,8d0058,ae153b,be033d,784a38
30077,910055,665d3a,980264,57019f,4504b4,62019b,6a0193,6e0888,94006a,5f009f,791570,98095c,8b0370,96104b,9e005a,5b4b55
30079,c30035,8f4d21,b3014a,740386,5405a4,830279,8d016f,7a0380,9c0062,870076,ac0849,ae024d,950167,9f114d,b2024a,7a354d
30081,9a0059,607529,ae044c,650487,55029a,770285,8a0271,7f0b74,9c0062,690094,871e60,9d0c54,8f0066,a21044,ab0350,5b4d4e
30083,a60046,7f5e20,a2025a,630090,4900ae,680392,6c028f,6d078a,8d0071,6e008f,971e60,9c0c55,820075,a9163f,b90242,5e514d
30085,b5003e,637328,8c0170,4603a4,4101b5,60039a,670394,5d0d94,780086,64009a,7f0a74,96095f,760285,8c155c,8a0470,49426f
30087,ad0043,7d641d,970166,5d0395,52039b,770285,7f037b,810578,a0005e,790085,8f1855,a10954,820477,8a1356,8b046f,49476c
30089,83005e,499e17,880068,4a019a,4204a6,630695,770284,6d0d83,84007a,62009b,7c1869,8b155d,7b007b,8b1258,950564,4d4d5f
30091,88003e,5a9311,8b0366,3a0071,2904c9,4a04b0,4f04ab,48189d,61009d,4d00b0,740b7e,89076d,680392,911a53,9d0160,4c4a67
30093,8d0059,585d49,720587,4f039f,3304c7,4e03ad,5c02a0,570f97,80007e,3a00bd,470ea4,630992,640397,60177f,5d039d,31408b
30095,b30045,983d28,b2014b,700285,6c0188,81017b,8e006f,8a076c,990065,80007e,9c144e,ad0849,8b046e,9c144e,a50356,614952
30097,bb043f,973a2c,b80145,7d0179,6d0181,880175,9e015e,9d045d,b50049,90006d,b21239,c10735,ae034d,ab1340,c80135,7c4737
30099,9e0050,666334,9a0262,5b059d,3c02bf,630298,690193,5e0799,83007b,6e0090,8b0e64,981056,830072,ac1140,aa0153,66484e
30101,9c0049,5f633c,8b0271,4c01aa,3900bb,61009c,6a0093,60039b,91006d,6c0092,841762,981551,8f0069,b20d38,b30248,585450
30103,b6003d,8d4829,a60057,760484,5c0097,770086,7f017d,730784,91006d,770087,90135a,a7094e,8e046c,930f53,9c005c,605249
30105,a00044,825329,a2015a,4d029b,2301d3,4e03ac,5f039c,550c9d,7b0083,670096,7e156a,99075e,810478,9f0c4c,9d035d,53495f
30107,af0048,706b22,af004e,73018a,5c039f,73018a,81027b,810379,9d0061,6c0092,841366,921755,910067,99164e,a30258,6a3e55
30109,b6003a,913736,8f016e,5a01a2,4f01ad,70018c,80007e,760384,850079,6a0093,871562,8d0a66,710081,9c0f4c,a50454,624851
30111,a50050,8e4c23,ad0050,770080,5e049c,7a0282,83017a,810479,a50059,770085,950f57,9f0956,910369,901850,a0025b,673b5b
31001,b00846,902846,b40149,640090,620093,9a0064,9b0063,8a0074,aa0054,760088,a10e4f,b80046,970562,a71542,bf013d,7b3f43
31003,b4043e,785135,ac0051,5a03a1,7e0078,aa0054,b4004a,9a0064,ba0044,8f006f,ad163a,c90035,a30456,c80c29,d0012d,854c2b
31005,910051,58673e,b1034a,650090,90016c,a3005b,a2005c,92006c,c80036,a70057,c60d2a,d60028,bb043e,c3072d,e1001d,8e5e11
31007,b80331,7e522d,dc0220,6f038b,6c028f,a90055,b50049,92006c,a3005b,a4005a,b52325,ce0030,8b0a68,e6080f,df031c,964424
31009,a20457,6e5639,ba0143,5a009f,790381,970067,980066,80007e,bb0043,9f005f,ca0e25,db0023,a90450,d00a24,e1001d,904924
31011,a8074f,5c5052,9f005e,4b02b0,730082,9e0060,a1005d,8e0070,b3004b,7f007f,a31545,ba0044,960562,b71036,c60136,804d30
31013,a6004d,6c583a,b40049,630397,5d029e,92006c,a1005d,890075,af004f,94006a,ac1042,c70037,a40554,b41237,b90143,624357
31015,b2033f,5f6c32,950167,4504b4,710488,9e0060,9d0061,81007d,9f005f,8b0073,a42039,bb0043,8c036e,b90e37,c80234,784b39
31017,ae0444,72414a,bc033e,6c0191,890372,a4005a,ac0052,9f005f,bc0042,960068,b61632,d0002e,ac054d,c51029,d2002b,8a482a
31019,a7004c,893143,b80145,600096,6a008b,9b0063,9c0062,90006e,b3004b,7f007f,a61146,bd0041,a10755,ae1738,c70136,8c3b36
31021,b30348,8a185c,a90054,5302a8,750386,91006d,970067,94006a,b1004d,8a0074,ae113e,c3003b,a10558,b71135,b50148,6c414f
31023,8c056d,721a72,740089,4601b7,5904a0,790085,750089,71008d,8e0070,5a00a4,771770,8e0070,6c078b,a80e48,ac0250,734742
31025,94045b,7e2e51,a20259,5705a2,6c0191,8f006f,970067,880076,a2005c,6c0092,921b50,b60048,870472,a91441,ad024f,6e434b
31027,bd023e,655048,7e007f,4002bc,59008d,9f005f,a90055,80007e,a4005a,6c0092,9c124f,9f005f,810677,ab1142,b90243,6f5538
31029,a80047,7a374c,b70244,620092,650093,a1005d,b0004e,980066,ae0050,8a0074,ac1c35,ce0030,96085f,c10b27,ce032c,7a5230
31031,a90049,6f414e,b0014d,5f029d,790382,990065,a0005e,960068,ba0044,9b0063,ba1231,d80026,af0748,cb0c27,d80124,903d2f
31033,b7043b,83502a,9e015e,4900af,4e00a9,8c0072,990065,80007e,a2005c,890075,a8193d,c3003b,8f0668,be1030,c60335,843f3a
31035,ac074a,802e4f,b0024c,5c009b,7b007e,aa0054,af004f,9c0062,b60048,7b0083,a90f45,be0040,9b055e,b61038,c60137,814338
31037,a90451,634258,5700a6,2202d9,5200a1,850079,83007b,80007e,a50059,780086,a41643,b60048,920567,ba1133,be023e,75493e
31039,c80130,5d6937,7a0183,3502c6,630087,ba0044,bc0042,a2005c,c2003c,92006c,b91035,c90035,b00549,c70f27,d30129,91402c
31041,970053,655444,c2013a,5a009d,740083,980066,9d0061,8b0073,b3004b,870077,b3103a,ce0030,a20a51,c40f2b,ce012f,8b4131
31043,9f045b,644c4e,7d0081,3701c5,4b00a3,770087,750089,5d00a1,870077,6a0094,90115d,9e0060,860375,931259,93016a,6e345c
31045,a40252,696e27,ba0142,720086,67008a,a3005b,a70057,9c0062,bc0042,9d0061,b71334,cd0031,9f0553,c20d29,c80234,7a453d
31047,a80047,813c41,bd023f,610499,760385,a80056,af004f,9d0061,c2003c,8b0073,b70e38,cf002f,ac054c,c60d2b,d0002d,884232
31049,a5034d,942d3c,bd013f,5b009d,69008f,ab0053,bb0043,b60048,cb0033,a4005a,bf0f30,d0002e,a60355,c51128,d2012b,7f4a34
31051,b60444,813b41,a50059,5804a1,6e008a,9c0062,9d0061,850079,960068,7d0081,a70e48,b4004a,970562,af113d,ad014f,7b3c45
31053,b30242,744742,9a0063,5102aa,66008e,9f005f,9c0062,8b0073,b0004e,80007e,a2104b,b70047,9e035d,aa143f,b2014a,704448
31055,93015f,724348,860177,5b039f,5403a7,71008d,74008a,7c0082,970067,70008e,811d5f,ac0052,950563,961750,a60157,773155
31057,b1003c,902e40,c2013a,690391,6f028c,a3005b,ae0050,960068,b4004a,8f006f,b7172f,d0002e,9c065c,cd0e22,ce012e,874331
31059,a10359,831466,9a0163,5e029e,780284,a60058,a60058,950069,aa0054,6f008f,970d59,a90055,910567,a51345,b30249,6d4848
31061,ab054d,82215a,a1015c,5703a4,67008f,a0005e,ae0050,880076,af004f,770087,a51147,b60048,89066e,bc1031,bf003e,7c433d
31063,ad0042,854435,b60344,5f039b,720388,a80056,b50049,9a0064,b60048,8f006f,b31734,cc0032,9b085b,ca0d26,d50128,7f4d31
31065,9a0456,802c52,ba0142,610499,850474,a50059,ae0050,990065,b80046,8b0073,b2123a,c4003a,99075d,c70c2b,cb0231,7c4938
31067,af0747,812c50,b2014a,5e009a,690490,9c0062,a1005d,8f006f,ac0052,62009c,8e1060,a2005c,850474,a8173e,af014d,654553
31069,a8094c,773c4b,c60236,610498,7e037d,a50059,b1004d,a3005b,c60038,a90055,c81124,d80026,a4064e,d10d20,da0221,884b29
31071,a40043,963632,d3012a,6f038b,800078,a90055,af004f,8f006f,c70037,9b0063,c20f2c,cf002f,a5034e,ba0d36,cf022d,8b3f33
31073,94005a,5c5e43,a90153,4502b7,5c029f,9c0062,a80056,84007a,b60048,83007b,b50e3b,c50039,a50553,c2102c,ca0232,77483d
31075,a3015a,7c275b,b40148,5f0096,73008a,a1005d,a70057,a80056,d4002a,9a0064,bf0c33,d70027,b30942,cc0829,e1011c,8c462a
31077,830372,43506a,680096,3700c0,50008f,80007e,7e0080,64009a,93006b,5f009f,7f146a,91006d,750682,a1104d,a70155,69464e
31079,a8033d,784e37,a90153,5a0098,6f0087,9c0062,9d0061,8d0071,a90055,72008c,9b0f54,b80046,a00559,ad123f,bb0142,714843
31081,aa064e,8f244b,af024d,650395,80027c,a90055,b1004d,9c0062,bf003f,860078,b40a40,c3003b,a60651,bf112e,cb0132,834336
31083,970054,7f2b54,b20045,5300a3,71028b,9d0061,a90055,8c0072,ae0050,84007a,a31743,bd0041,950563,b90f35,c30239,774b3a
31085,a90344,6c5041,a70050,5500a2,70018c,8e0070,aa0054,8e0070,b2004c,94006a,b51a2e,cb0033,960661,d70a1c,d90025,8d5021
31087,9d0455,743f4a,bb0240,630397,6b0191,94006a,a3005b,90006e,ad0051,8b0073,aa1c38,c80036,840173,bf0e2a,cb0132,794f34
31089,a40852,5e5e41,8a0073,5402a8,790480,9d0061,9e0060,8b0073,b0004e,890075,a81540,cb0033,a30654,c40e2c,d40129,8b4c25
31091,a20452,665840,c1013c,5003aa,980165,ba0044,c2003c,bd0041,d90025,b4004a,e00717,e1001d,c2013a,d00c22,df021c,9e3927
31093,810370,504469,760186,2b00c9,4500b2,6d0091,6e0090,5f009f,890075,5500a9,821368,a3005b,7e057a,a91243,ac0150,655345
31095,ad0045,7a3251,a80254,5404a6,650197,a4005a,a80056,990065,b50049,72008c,990e58,ab0053,8b046e,ac133e,af024d,654255
31097,b50444,8a1f55,a2015b,640198,770284,ae0050,b80046,950069,a60058,74008a,9a164d,a3005b,860473,aa153e,a40357,5f4558
31099,8d076a,722962,ae024e,5000a9,5303a8,880076,950069,81007d,a50059,6e0090,a3114a,bd0041,950663,b51534,c40238,884232
31101,a5034a,7f3747,ab0053,5003ab,5804a1,880076,990065,960068,bc0042,84007a,b40f3b,c90035,a8044d,c60f29,d60127,834a2f
31103,a5044b,696034,cb032f,80037b,970165,aa0054,b2004c,92006c,b4004a,9c0062,c41228,ca0034,9a065d,c20b30,cb0033,943f2a
31105,b20942,82502c,bc023f,5f0099,69008e,9d0061,aa0054,990065,b4004a,8e0070,ae1d32,c90035,a00658,c0102d,d30129,843e3a
31107,b20547,625d3e,8d0170,4102bb,630095,93006b,990065,83007b,a4005a,82007c,ad123e,b70047,8f0669,b51138,bc0240,7e4539
31109,9f0456,8a1b58,bf013d,850474,780481,950069,93006b,8f006f,a50059,680096,8d0c64,9e0060,8f0168,81225a,970166,643564
31111,920053,686432,b30248,5300a3,5b049f,8a0074,93006b,83007b,9f005f,6c0092,941356,b2004c,8d066b,a91242,b2014b,723753
31113,930054,67593d,bd033e,5f049b,770285,9a0064,a50059,850079,b50049,780086,a9193c,cf002f,920765,d20a21,dd0021,99372d
31115,aa003a,7a572d,d50326,68008d,8d046c,a60058,b90045,860078,c1003d,a90055,c21625,da0024,a7024e,c70f28,cb0131,983f26
31117,b2003a,66632e,d60423,6e048b,8e036d,b60048,b80046,ad0051,bd0041,ac0052,c21b20,d90025,a9064f,d30624,d30228,a83025
31119,ba063e,675d39,a40159,5102ab,730387,a50059,ab0053,9f005f,ba0044,91006d,b30f3c,ca0034,ae034c,c80e27,d70026,91402b
31121,a6034a,8a3043,b1014c,5c009c,7b007d,a90055,a80056,9e0060,b60048,81007d,a71145,ba0044,99075d,bb1231,c2023a,7c4739
31123,a70651,743f4a,bd033e,670493,650395,990065,a4005a,860078,a2005c,92006c,a91f35,c4003a,900668,be0d33,cb0132,774b3a
31125,b10746,782f56,a1015c,5001ac,750385,93006b,990065,90006e,b1004d,760088,9b144f,af004f,870670,ab1042,b70145,6d4947
31127,a30655,7c1f62,ad0051,5c01a0,6f008e,980066,a4005a,960068,af004f,7a0084,a11448,bc0042,960365,af123c,b90243,704349
31129,a30352,892054,a70255,5604a3,720388,9d0061,9f005f,860078,a3005b,690095,970d5a,ac0052,8a0370,a90f45,af014d,6e4747
31131,ac084a,7f2856,9f015d,630298,81017b,a90055,a90055,9d0061,b1004d,880076,a81442,bb0043,970363,b31239,b40148,6e434b
31133,b20245,8e165a,a30159,5e029e,780185,9e0060,a2005c,92006c,a3005b,82007c,991b4a,b50049,860573,b51237,b0034a,5e4f4f
31135,9c0453,81314c,b0014c,4700b1,5901a4,92006c,9d0061,82007c,a80056,81007d,b31337,c3003b,970760,c20f2d,d0012d,804f2d
31137,9d004f,7c4240,c50137,630497,6a0192,92006c,a0005e,93006b,b90045,870077,bb0f33,d1002d,b50742,c60e2a,d30129,8f432b
31139,bf0639,6c5e34,9c0061,4502b7,720085,b0004e,b50049,92006c,b4004a,8b0073,bb0f34,c90035,aa054e,cd0c24,d60126,844d2b
31141,bc033f,4e6050,6a0093,3702c5,4c00a7,8e0070,90006e,880076,b0004e,790085,9a144f,bb0043,a40654,bb1032,d2012a,8e432c
31143,a20354,90234b,ab0152,5a02a1,770285,9d0061,9b0063,960068,ae0050,7a0084,aa1341,b50049,960563,bf102e,c50138,7d4639
31145,960055,714b42,a80253,59009e,5d009a,8e0070,970067,890075,b2004c,870077,aa143f,cb0033,9d055b,c30f2b,cb0132,774f37
31147,9d035d,7a1b68,a50157,5601a6,660097,890075,8f006f,84007a,a3005b,770087,98194d,b4004a,8d046d,ad1140,b50247,69464e
31149,b20744,78493c,c40039,6c038e,8f026c,a50059,a80056,a3005b,c3003b,af004f,c31724,de0020,b90540,cd0d23,d90024,973c29
31151,950365,6d1879,740089,4002bc,5102aa,760088,74008a,6b0093,7c0082,4c00b2,72117b,83007b,680590,8a1b59,8b0370,4c456b
31153,98015e,634457,82017a,4304b7,5602a6,750089,7f007f,780086,9a0064,70008e,852b4d,be0040,9a055f,aa153e,bd0140,803a43
31155,98025e,732e5c,940169,4d00ab,640092,8a0074,9b0063,7a0084,980066,71008d,921754,a0005e,820577,a81441,ab0251,704745
31157,b60037,9e2b34,d0022b,740387,670493,a3005b,a50059,8c0072,a0005e,850079,ab163d,c1003d,99065f,b61136,c40138,7b3b47
31159,b20448,7d2e52,980165,5902a3,71018c,9d0061,a3005b,8f006f,a70057,650099,9a0d57,a3005b,8a056f,961b4d,ab0152,703f4d
31161,a4044b,69662e,b30348,5f009a,6c008a,aa0054,b50049,a50059,be0040,ad0051,c21427,d4002a,ac0045,d60b1c,dd011f,903f2d
31163,9b0053,653f5a,7c0280,4104b8,5103aa,70008e,73008b,61009d,890075,5100ad,7a176d,92006c,710483,a2114a,9c0260,624e4c
31165,a50042,5b861c,b80144,630496,670493,a1005d,ad0051,8e0070,a70057,a50059,b61632,d4002a,99065f,cf0920,d90223,8d412f
31167,b9053f,645c3e,7a0083,3200cb,5d0098,a70057,a70057,8e0070,a60058,8f006f,b51335,c60038,a30555,c91025,d30129,7e4e31
31169,ba073c,862751,9d0160,5203a8,6d038e,a60058,ae0050,92006c,b2004c,7a0084,a60c4b,b2004c,970363,af0e40,b90143,685045
31171,8e0060,5a455e,b80144,5c009a,7b047e,a2005c,9c0062,90006e,c60038,990065,c3112a,d70027,ba0438,c21329,cb0231,993e26
31173,a10359,5f415d,73018a,2e02cd,4b00a7,7d0081,7d0081,60009e,8c0072,690095,911656,a50059,89086c,9d134e,8f016d,653761
31175,a5004d,8c3a37,b0014c,630496,7e007a,9a0064,950069,8b0073,aa0054,83007b,a4104a,b80046,92045f,b60f39,ba0143,734446
31177,a20557,733a4b,950168,4403b7,640198,860078,8d0071,8e0070,ab0053,7d0081,a11943,c0003e,9e035d,b41139,c2013a,7b4240
31179,bd0337,854038,a50256,5900a0,780482,b1004d,bc0042,aa0054,b90045,960068,b80d38,be0040,ad064a,b8162f,c70135,834139
31181,b4043f,8a274c,ad014f,5e0098,6f028c,ad0051,b1004d,960068,b4004a,6a0094,9b1350,b2004c,840476,b1133a,b70145,6d4a46
31183,920444,448930,a30159,3d00b9,630086,880076,8e0070,71008d,a3005b,8f006f,a31842,ce0030,a00455,be0b2f,c80135,874530
31185,aa044a,952840,bd0140,780283,8a0371,b4004a,ba0044,a60058,c2003c,8b0073,b80c3a,c60038,b10745,c30f2b,d1002d,894232
32001,89004f,6a6232,980066,4e00b0,5e00a0,7a0084,84007a,810b71,a60058,81007d,852752,bc0042,870667,b91233,c00638,7e413a
32003,710077,537f2c,90006e,2f00cf,2f00cf,4b00b3,61009d,5d049d,7d0081,5e00a0,6b2370,960068,77087e,98194c,9f045a,523f68
32005,c30239,963e29,b50049,73008b,6c0092,a3005b,a90055,b10349,cd0031,860078,a41d3d,be0040,95045d,b6192e,c00538,685142
32007,8a0068,626635,90006e,5600a8,4400ba,5e00a0,6a0094,710489,a1005d,650099,8a1c57,b90045,99095b,b41435,bd063a,6f4d3b
32009,7e005e,547534,780086,4100bd,3700c7,4f00af,660098,720c7f,91006d,690095,634655,ae0050,6e0183,a9143b,b2003e,606033
32011,a20051,7f4639,7d0081,4200bc,4f00af,71008d,970067,830575,a4005a,750089,90214d,b90045,940658,c20d2e,c10636,794f2f
32013,830069,5a6d37,90006e,4300bb,3e00c0,5d00a1,74008a,7d067b,9a0064,6f008f,812359,b2004c,880469,ae123d,b8063f,6c533a
32015,95005b,764740,970067,5500a9,4900b5,73008b,860078,8f036b,a70057,760088,812954,a0005e,7f0975,a70b40,c70631,715336
32017,790077,456158,80007e,3500c9,2200dc,3900c5,4900b5,5504a4,850079,5b00a3,7f205e,af004f,7f0475,ae0a3f,b9063e,7a3646
32019,ab003e,78582d,90006e,5000ae,4900b5,780086,8e0070,970562,ae0050,82007c,89254f,be0040,7e0472,ad103c,b20745,614b4c
32021,970054,60732a,74008a,4400ba,3b00c3,5e00a0,5b00a3,5d039d,80007e,63009b,523e6e,ba0044,6c0385,a30e3f,a7034e,584857
32023,8a0058,656533,750089,4700b7,3c00c2,60009e,6e0090,840d6d,8e0070,63009b,673d59,9d0061,6c0485,a30d42,b60740,574f51
32027,900063,5b7230,8b0073,3c00c2,3c00c2,750089,81007d,88086d,9c0062,650099,772561,b2004c,770477,ae123d,b7073f,68454c
32029,850070,5e5a46,670097,5500a9,4200bc,5e00a0,7b0083,7a0b78,990065,650099,7f1c62,b0004e,6d027c,951848,aa094b,4c5c51
32031,9b0057,745336,970067,5800a6,5000ae,760088,84007a,8f0669,a90055,790085,8b1d56,a80056,8c0367,a21f3d,ac064c,5e4457
32033,8d005e,715736,950069,61009d,3c00c2,4c00b2,5a00a4,5c0a97,83007b,4b00b3,67177f,9c0062,690189,8b0e56,930362,52495c
32510,930466,701c71,94006a,74008a,6a0094,7c0082,8e0070,9b0360,ad0051,7b0083,901e52,b70047,890665,aa1c38,b20547,634651
33001,9d0060,a20557,a40059,8c0071,890371,84007a,890075,a50158,c1003d,6c0092,9c0859,b40248,9a0360,a61c3c,be013f,6b3c55
33003,a50059,a60354,c50039,a40059,a90154,a90055,ad0051,c2013b,d90025,8c0072,b9093b,c40337,b20546,ab1d35,c0013d,664155
33005,a70155,af0a44,a0015d,930269,8c036e,8b0073,890075,940268,b0004e,4d00b1,860572,960166,890371,842b4e,a2015b,563076
33007,8a0271,861365,90006d,780184,6d038d,650099,6a0094,750385,a80056,4900b5,700687,9b045f,7b0280,991253,b50048,553e69
33009,9b0062,a30753,aa0252,8e026e,90026c,890075,8d0071,a1025a,bc0042,660098,98085c,a70354,99055f,8f2b44,ac0051,5e336b
33011,8a0370,831b5f,73008a,690193,610091,61009d,60009e,650296,8d0071,5300ab,750b7d,a40357,870473,982046,b40149,633a5e
33013,940168,98095d,9a0063,840179,82017a,80007e,850079,970165,b60048,62009c,930961,ac024f,950365,8f2649,ab0052,5f3369
33015,ab0151,ae0748,b0004e,8f016d,8b056e,880076,90006e,9a0261,bb0043,6a0094,8c0b67,a0025b,890570,932545,af004e,61405b
33017,990163,900965,940069,780085,6a008e,690095,6d0091,740287,9d0061,5100ad,78067f,930269,7c057c,802756,9c0161,553571
33019,a40159,ad054b,9d0160,890174,81017b,7c0082,7f007f,8d026e,a90055,4f00af,7e0878,940268,80037a,862058,a50158,5a3171
34001,c30634,bb142e,a80056,840376,61019c,74008a,770186,8a056f,a70651,5300a6,6b1874,97095d,740684,7f1768,970166,602c6f
34003,c20232,b01c31,a2015b,850071,7d017f,a0005d,a50058,a70651,bf013d,660098,8a0e64,a60255,8e046c,8e1a55,a1005d,70206c
34005,af0549,b30b40,ba0043,940063,690293,70008d,73008b,7f027d,9b0063,5900a5,761d6a,9e045c,7a057f,841960,9b0063,5d336b
34007,a70349,a9183d,b1014b,810071,4903b1,5601a7,5300aa,6d058b,860177,5300ab,681f75,960464,6b058d,78196d,8b0172,512c7e
