26105,4.4,-4.9
26107,-0.7,-9.7
26109,10.2,-2.9
26111,-3.5,-15.4
26113,-21,-34
26115,4.3,1
26117,-0.4,-8.6
26119,-8.2,-17.4
26121,29.2,17.8
26123,-4.6,-17.4
26125,14.5,8
26127,4.4,-10.3
26129,2.4,-6.2
26131,3.7,-9.1
26133,-10.2,-21
26135,-10,-16
26137,-8.9,-19.6
26139,-23.8,-34.2
26141,1.6,-8.5
26143,2.5,-3.8
26145,17.3,11.8
26147,2.7,-7.1
26149,-2.2,-12.3
26151,-8,-20.3
26153,2.9,-6.8
26155,8.6,3.7
26157,-0.8,-10.7
26159,8.8,0.4
26161,40.8,35.7
26163,49.4,46.7
26165,-4.2,-15.2
27001,0,-1.3
27003,-2.4,-2.6
27005,-6.9,-14.5
27007,10.2,9.9
27009,-9.8,-13.6
27011,6.3,-1.5
27013,13,9.5
27015,-12,-16.6
27017,26.8,26.1
27019,-15.1,-19.7
27021,-8.5,-13
27023,5.9,1.9
27025,-10.3,-12.6
27027,16.1,7.9
27029,-9.7,-14.4
27031,23.3,23.2
27033,-6.6,-15.1
27035,-7.7,-13.3
27037,5.5,3
27039,-9.8,-10.1
27041,-9.5,-15.4
27043,-5.7,-9
27045,8.3,7.4
27047,17.2,14.1
27049,-1.4,-3
27051,5.6,-2.9
27053,28.6,27
27055,10.7,3.2
27057,-14.4,-16.9
27059,-15.4,-18
27061,12.9,9.8
27063,-4.2,-14.3
27065,-8.7,-9
27067,-5.5,-6.7
27069,18.5,6.1
27071,10.1,9.4
27075,22.1,21
27077,-13.3,-20
27079,-4.3,-6.5
27081,0.8,-5.3
27083,-1.6,-9.1
27085,-18.4,-22.1
27087,25.3,18.6
27089,0.6,-12.2
27091,-15.3,-23.7
27093,-10.8,-15.9
27095,-7.2,-8.6
27097,-19,-24
27099,23.6,22.6
27101,0.5,-7.2
27103,10.5,7.9
27105,-1.4,-9.3
27107,26.9,10.7
27109,3.3,3.2
27111,-12.9,-21.2
27113,2.2,-4.3
27115,1.6,-0.7
27117,-13.1,-23.7
27119,4.6,-5.7
27121,3.7,-2.6
27123,33.9,35.2
27125,6.2,-2.5
27127,-13.6,-20.1
27129,-0.6,-9.8
27131,11.5,8.3
27133,-14,-17.8
27135,-17.4,-22.3
27137,32.5,29.6
27139,-11.2,-14.8
27141,-18.2,-22.1
27143,-19.3,-22.8
27145,-7,-12
27147,-5.3,-6.3
27149,1.3,-0.4
27151,13.8,9.8
27153,-11,-16.1
27155,5.5,4.5
27157,-2.4,-5.4
27159,-17.4,-24.3
27161,-8.2,-7.7
27163,4.4,0.8
27165,0.7,-0.4
27167,-6.9,-19.5
27169,19.1,12.8
27171,-17.4,-21.7
27173,4.3,-6.3
28001,15.7,18
28003,-44,-51.2
28005,-11.7,-15.2
28007,-15.5,-13.2
28009,-2.2,0.2
28011,35.4,38.1
28013,-27.6,-25.8
28015,-31.3,-32.6
28017,2.2,4.5
28019,-28.3,-32.4
28021,72.2,76.8
28023,-25.1,-23.5
28025,18.8,21.8
28027,44.3,48.2
28029,7,10.4
28031,-17.7,-16.3
28033,-38.2,-33.4
28035,-13.5,-10.9
28037,-25.1,-22.5
28039,-66.1,-71.2
28041,-51.7,-54.1
28043,-10.7,-6.1
28045,-54.2,-52.7
28047,-26,-25.8
28049,38.9,43.6
28051,63.4,68.6
28053,42.4,50.1
28055,22.6,22.5
28057,-56.1,-61
28059,-33.6,-34.4
28061,9.7,9.7
28063,74.4,78.5
28065,21.4,25.7
28067,-38.7,-38.1
28069,25.3,28.7
28071,-12.4,-15.3
28073,-55.8,-54.6
28075,-18.8,-15
28077,-25.4,-25.8
28079,-10.6,-8.7
28081,-30.5,-27.9
28083,36.7,43.3
28085,-32.1,-32.7
28087,-2.9,-0.5
28089,-15.5,-15.7
28091,-31.4,-30.2
28093,18.2,19.5
28095,-17.2,-15.8
28097,-8.1,-4.8
28099,-44.7,-43.1
28101,-34.1,-31.5
28103,53.2,57.3
28105,0,1.8
28107,6.5,8.7
28109,-60.5,-59.4
28111,-44.7,-45.6
28113,3.5,8.2
28115,-52.4,-53.5
28117,-42.8,-42.4
28119,35.3,43.3
28121,-53.5,-52.1
28123,-13.3,-9.5
28125,37,41.3
28127,-22.4,-22
28129,-51.7,-50.3
28131,-43.6,-45.4
28133,41,46.9
28135,19,22.5
28137,-20.9,-19.3
28139,-44.3,-48
28141,-50.9,-56.6
28143,52.2,59.1
28145,-49.9,-50.7
28147,-10.3,-8.3
28149,-3,1.5
28151,34.7,42.2
28153,-21.8,-19
28155,-49.9,-53.6
28157,38.4,41.1
28159,-8.3,-5.7
28161,-6.9,-3.9
28163,7.2,14.3
29001,-1.3,-14.1
29003,-22,-33.6
29005,-31.5,-42.3
29007,-16.1,-26.5
29009,-35,-44.6
29011,-49.7,-55.5
29013,-18.8,-31.7
29015,-22.1,-34.4
29017,-39.5,-52.9
29019,12,3.1
29021,0.1,-8.8
29023,-37.4,-46.7
29025,-18.5,-33.8
29027,-19.7,-31.1
29029,-28.4,-39.3
29031,-33.5,-43.6
29033,-31.3,-44.6
29035,-29.5,-43.8
29037,-19.6,-28.3
29039,-33.6,-47
29041,-12.8,-27.9
29043,-35.7,-46.6
29045,-6.1,-10.3
29047,-0.6,-8.4
29049,-11.1,-22.7
29051,-26.9,-33.6
29053,-23.8,-32.2
29055,-20.8,-36.4
29057,-40.8,-50.2
29059,-29.1,-39.4
29061,-22.8,-33
29063,-25.4,-42.9
29065,-37.9,-49.4
29067,-33.7,-44.8
29069,-21.3,-30.2
29071,-12.3,-27.8
29073,-24,-39.2
29075,-22.2,-35.1
29077,-15.8,-24.2
29079,-30.1,-41.6
29081,-31.3,-44.4
29083,-11,-25.8
29085,-13.3,-23.6
29087,-37.6,-50.8
29089,-13.9,-26.6
29091,-30.8,-43.7
29093,2.8,-14.5
29095,25.3,19.6
29097,-33.1,-41
29099,2.5,-12.7
29101,-12.3,-24.2
29103,-22.3,-25.9
29105,-34.5,-44.3
29107,-15.3,-26.2
29109,-37,-47
29111,-16.8,-27.4
29113,-11.4,-28.9
29115,-8.4,-23.5
29117,-23.7,-34.7
29119,-37.4,-48.2
29121,-24.2,-33.5
29123,-17,-33.3
29125,-27.5,-41.1
29127,-23.9,-32
29129,-37.2,-54.5
29131,-36.7,-49.3
29133,-14.6,-23.1
29135,-35.7,-48
29137,-19.2,-28.7
29139,-18.4,-32.7
29141,-20.6,-34.1
29143,-15.2,-20.3
29145,-40.1,-46.7
29147,-10.5,-27
29149,-18.4,-33.2
29151,-44.6,-55.7
29153,-26.9,-40.9
29155,-13.1,-14.6
29157,-29.1,-43.7
29159,-22.3,-28.7
29161,-22.1,-33.3
29163,-9.9,-27.2
29165,-6.4,-14.1
29167,-32.2,-43.2
29169,-28.7,-36.1
29171,-38.3,-47.1
29173,-18.7,-29.7
29175,-23.2,-36.4
29177,-3.2,-14.9
29179,-11.1,-24.2
29181,-30,-44.6
29183,-9.7,-20.9
29185,-22,-33.7
29186,14.1,-3
29187,-4.6,-19.4
29189,19.9,13.6
29195,-2.6,-14.4
29197,-18.3,-24.6
29199,-21.7,-31.2
29201,-29.3,-38.3
29203,-11.4,-26
29205,-31.7,-37.8
29207,-39.8,-49.3
29209,-37.2,-49.1
29211,-15.1,-27
29213,-37.1,-47.2
29215,-35.1,-44.1
29217,-22,-37.3
29219,-12.7,-26.7
29221,0.1,-19
29223,-25.1,-34.6
29225,-29,-40.6
29227,-23.8,-30.9
29229,-37.9,-48.7
30001,-29.3,-39.8
30003,36.2,26.3
30005,19.3,15.3
30007,-36.3,-46.1
30009,-11.6,-23.7
30011,-64,-73.1
30013,2.3,-9
30015,-17.9,-27.6
30017,-14.3,-28.7
30019,-32.7,-50
30021,-23.6,-40.9
30025,-52,-63.3
30027,-34.9,-43.1
30029,-21.5,-32.9
30031,3.3,-5
30033,-67.2,-79.3
30035,39.7,33.8
30037,-44.5,-50.3
30039,-24,-33.6
30041,12.2,3.5
30043,-15.1,-27.4
30045,-32.7,-42.6
30047,1.9,-10
30049,6.5,-3.5
30051,-22.6,-44.5
30053,-29,-39.4
30055,-37.1,-52.5
30057,-26.6,-40.7
30059,-33.8,-41.2
30061,-10.4,-25.6
30063,26.6,17.8
30065,-41,-55.8
30067,-2.3,-10.6
30069,-53,-64.1
30071,-36.9,-54.7
30073,-12.6,-25.6
30075,-57.3,-64.5
30077,-23.5,-33
30079,-39.7,-50.2
30081,-20.8,-31.6
30083,-43.9,-53.9
30085,26.2,15.6
30087,4,-16.5
30089,-27.1,-38.3
30091,-1.7,-28.1
30095,-31.7,-44.5
30097,-45.7,-52.9
30099,-17.8,-31.4
30101,-27.4,-40.8
30103,-32.5,-45
30105,-12.1,-24.7
30107,-37.4,-42.5
30109,-41.4,-59.4
30111,-6.3,-20.5
31001,-27,-33.5
31003,-51,-62.6
31005,-67.7,-75.1
31007,-68.8,-70.8
31009,-70.6,-78.8
31011,-45.8,-54.3
31013,-21,-25
31015,-53.1,-63.9
31017,-57.3,-69.3
31019,-37.5,-42.2
31021,-14.6,-21.8
31023,-35.6,-43.9
31025,-19.5,-26.1
31027,-41.3,-53.5
31029,-61.6,-71.2
31031,-57.5,-69.3
31033,-49.6,-50.9
31035,-46.1,-53.1
31037,-27.9,-35.2
31039,-35.6,-46.4
31041,-55.7,-58.4
31043,-4.7,-2.8
31045,-28.9,-36.1
31047,-38.4,-41.5
31049,-49.2,-53.9
31051,-30,-32.6
31053,-12,-22.3
31055,4.6,-3.1
31057,-55.4,-62.5
31059,-32.3,-41.7
31061,-41,-47.4
31063,-48.7,-56.4
31065,-50.2,-60.7
31067,-9.5,-16.7
31069,-49.3,-53.8
31071,-57.1,-65.9
31073,-49.2,-51.6
31075,-75.4,-80.4
31077,-21.4,-40.5
31079,-24.1,-27.1
31081,-42.8,-50.4
31083,-52.5,-58.6
31085,-68,-78.8
31087,-47.5,-60.5
31089,-53.4,-61.5
31091,-64,-68.6
31093,-25.5,-34.1
31095,-15.8,-28.2
31097,-10.8,-21.1
31099,-42.8,-49.6
31101,-49.6,-52.1
31103,-55.1,-64.7
31105,-50.1,-49.8
31107,-36.1,-45.3
31109,5,-0.3
31111,-35.5,-40.1
31113,-59.1,-66.8
31115,-54.9,-63.7
31117,-66.5,-67.3
31119,-39.2,-47.4
31121,-40.5,-44.9
31123,-49.7,-56
31125,-33.2,-38.5
31127,-25.7,-27.5
31129,-37.8,-45.9
31131,-15.8,-24.3
31133,-27.2,-37.2
31135,-55.1,-64.3
31137,-51.6,-57.5
31139,-49.6,-60.3
31141,-41.5,-51.3
31143,-45.3,-55.4
31145,-49.9,-59.5
31147,-20.9,-33.4
31149,-62.5,-72.1
31151,4.5,-5.4
31153,-15.9,-23.1
31155,-23.7,-33.6
31157,-33.7,-37.2
31159,-25.8,-34.6
31161,-60.4,-66
31163,-23.2,-24.5
31165,-66.4,-70.7
31167,-44.8,-50.5
31169,-33.5,-43.1
31171,-71.8,-77.9
31173,7,13.9
31175,-39.3,-52.8
31177,-26.3,-36.7
31179,-32.9,-38.5
31181,-37.5,-46.8
31183,-54.1,-56.2
31185,-49.3,-55.1
32001,-31.5,-40
32003,19,14.6
32005,-15.3,-26.7
32007,-40.2,-53.2
32009,-45.3,-51.8
32011,-56.4,-68.9
32013,-29.6,-36.1
32015,-42.2,-48.3
32017,-46.5,-60
32019,-17.8,-28.6
32021,-2.1,-10.7
32023,-13.2,-24.2
32027,-21.9,-28.4
32029,-6,-17.3
32031,12.6,3.7
32033,-31.5,-43.7
33001,1.2,-5
33003,6.3,-0.8
33005,27.5,24.8
33007,18.2,17.5
33009,27.5,23.8
33011,3.7,1.1
33013,13.8,12.7
33015,1.1,-4.6
33017,20.3,14.5
33019,17.9,13.3
34001,15.1,16.9
34003,9.5,11.3
34005,18.5,18
34007,36.2,37.3
34009,-8.6,-8.6
34011,21.6,24.2
34013,52.5,56.7
34015,12.1,10.7
34017,46.6,56
34019,-13.3,-17.8
34021,36,36.7
34023,21.8,27.6
34025,-3.7,-5
34027,-8.1,-10.8
34029,-18.3,-17.6
34031,21.6,28.2
34033,3.9,1.3
34035,6.1,5.6
34037,-20.6,-21.3
34039,28.2,34
34041,-14,-15.4
35001,21.3,16.3
35003,-34.8,-44
35005,-24.6,-32
35006,29.7,23.8
35007,10.8,2.3
35009,-34.2,-38.4
35011,-30.4,-33.2
35015,-25.6,-33.4
35017,19.9,13.5
35019,42.7,43.6
35021,-15.7,-11.1
35023,2.9,4.9
35025,-44.2,-49.7
35027,-25.4,-32.7
35028,6.9,3.7
35029,5.3,-1.1
35031,43.9,46.9
35033,58,52.1
35035,-19.2,-28.1
35037,-20.5,-22.1
35039,50.9,52.6
35041,-29.9,-38.8
35043,12.7,5.3
35045,-21.1,-28.1
35047,60.6,56.9
35049,55,51.1
35051,-12.1,-18.9
35053,21.1,18.6
35055,64.8,60.3
35057,-9.3,-17.2
35059,-42.2,-43.5
35061,7.7,2.4
36001,29.4,31.3
36003,-21.7,-25.1
36007,8,5.4
36009,-10.6,-13.2
36011,8.5,11.4
36013,0.9,-7.8
36015,-1.2,-2.3
36017,-1.2,-3.1
36019,22.9,25.6
36021,13.5,13.7
36023,9.9,9.1
36025,-5.2,-8.7
36027,8.6,7.5
36029,17.5,16.3
36031,13.3,18.7
36033,22.2,26.1
36035,-9.3,-11.1
36037,-18.4,-20.2
36039,-9.9,-10.4
36041,-26.9,-25.9
36043,-9.3,-8
36045,-5.3,-2.9
36049,-8.8,-8.8
36051,-7.9,-10.3
36053,0.9,0.9
36055,17.7,18
36057,-8.1,-4.6
36059,8.4,7.7
36063,1.1,0.8
36065,-6.1,-4.7
36067,20.4,21.2
36069,-0.1,-1.6
36071,4.1,5.6
36073,-18.6,-19
36075,2.4,7.9
36077,6,2.7
36079,-7.5,-10.3
36083,9.3,12.2
36087,5.9,6.7
36089,16.4,16.7
36091,3.4,2.4
36093,12.7,15.8
36095,-14.3,-15.4
36097,-7.1,-7.5
36099,2.6,9.1
36101,-16.8,-16
36103,6,3.7
36105,9.4,9
36107,-10.2,-14.7
36109,42.1,40.6
36111,23.5,22.6
36113,2.7,2.4
36115,0.8,1.9
36117,-9.9,-9.1
36119,27.6,25.2
36121,-26.2,-28.6
36123,-3.7,-3.3
37001,-9.3,-13.7
37003,-38.4,-44.5
37005,-21,-35.7
37007,21,25.4
37009,-23.3,-32.8
37011,-44.1,-50
37013,-17.4,-19.3
37015,30.6,32.6
37017,2,1.9
37019,-18,-22.2
37021,13.9,12.5
37023,-19.2,-23.4
37025,-18.5,-20
37027,-29.7,-35.5
37029,-32,-34
37031,-34.7,-40.8
37033,3.1,-2.3
37035,-25,-29.4
37037,9.7,4.8
37039,-38.6,-45.8
37041,-1.1,-4.4
37043,-35.6,-42.4
37045,-19.9,-20.1
37047,-7.9,-7.8
37049,-12.4,-17.7
37051,17.6,19.7
37053,-31.5,-34.8
37055,-9.3,-15.9
37057,-33.5,-40.5
37059,-38.3,-43.4
37061,-9.4,-11.5
37063,52,52.8
37065,34.5,36.2
37067,10.5,7.2
37069,-0.7,-4.1
37071,-25,-25.3
37073,5.2,4.1
37075,-37.4,-41.3
37077,6.6,4.6
37079,-5.9,-7.7
37081,18.4,16.4
37083,28.3,32.3
37085,-16.7,-19
37087,-7.7,-13.6
37089,-21,-27.4
37091,41.5,44.3
37093,18.7,19.1
37095,1.2,-1.3
37097,-24.4,-30.5
37099,5.4,-0.9
37101,-23.7,-27.5
37103,-8.4,-9.2
37105,-8.4,-9.7
37107,-0.1,-0.1
37109,-33.3,-38.7
37111,-27,-31.8
37113,-21.5,-30.4
37115,-1.6,-9.1
37117,4.6,4.6
37119,24.4,22.5
37121,-41.6,-51.1
37123,-11,-15.1
37125,-21.4,-27.9
37127,-1.4,0.9
37129,-1.4,-4.5
37131,30.4,34.8
37133,-21.5,-26.8
37135,44.7,42.1
37137,-14.7,-20.8
37139,13.7,14.6
37141,-15.6,-20.3
37143,-14,-16
37145,-8.5,-10.8
37147,8.8,7.2
37149,-15.1,-21.4
37151,-42.3,-50.1
37153,1.5,2.9
37155,13.8,17.4
37157,-15.9,-21.1
37159,-22.8,-25.9
37161,-31.8,-33.3
37163,-8.4,-10.9
37165,15.1,16.8
37167,-36.7,-39.9
37169,-35,-42.7
37171,-27.9,-36.7
37173,-1.6,-6.3
37175,-12.6,-16.8
37177,-1.5,-5.3
37179,-26.7,-30.2
37181,26.7,28.3
37183,14.4,11.4
37185,39.5,37.8
37187,16.7,18.7
37189,4.3,-3.1
37191,-8.6,-8.4
37193,-38.2,-42.4
37195,6.1,7.5
37197,-46,-51.3
37199,-5.7,-13.7
38001,-27.8,-45.9
38003,-1.5,-10.3
38005,33.5,17.1
38007,-52.4,-66.3
38009,-19.2,-30.8
38011,-38.4,-49.9
38013,-37.6,-52.7
38015,-23.5,-31.9
38017,7.1,-2.9
38019,-9.3,-18.3
38021,-18.4,-29.9
38023,-14.7,-30
38025,-33.6,-49
38027,3,-12.8
38029,-37.3,-55.9
38031,-13.8,-25.1
38033,-49.4,-62.5
38035,5.1,-3.5
38037,-34.8,-48.9
38039,-6.4,-17.5
38041,-36.1,-50.4
38043,-26.8,-35.9
38045,-19.8,-29.1
38047,-40.4,-53.9
38049,-16.3,-27.1
38051,-22,-37.6
38053,-29.7,-44.3
38055,-19,-29.8
38057,-29.8,-44.6
38059,-20.9,-31
38061,2.4,-16.2
38063,6.1,-5.8
38065,-33.7,-40.7
38067,-6.9,-19.8
38069,-23.8,-37
38071,-1,-10
38073,15.4,13.8
38075,-21.9,-35.5
38077,-5.2,-13.5
38079,52.1,49.7
38081,17.5,9.8
38083,-40.6,-58.3
38085,67.5,59
38087,-46.5,-59
38089,-28.9,-49
38091,20.4,1.9
38093,-14.7,-22
38095,7.1,-9
38097,7.2,-4.7
38099,-1.9,-14
38101,-19,-30.5
38103,-26.4,-41.2
38105,-35.9,-49.5
39001,-24.1,-25.9
39003,-20.6,-23.9
39005,-23.3,-29.8
39007,13.5,12.7
39009,35.1,35.2
39011,-41.1,-48.3
39013,2.7,-8.2
39015,-23.3,-24.8
39017,-22.6,-25.1
39019,-4.8,-13.4
39021,-19.8,-21.7
39023,-2.5,-0.8
39025,-32.3,-34.9
39027,-30.3,-34.2
39029,-7.6,-11.8
39031,-5.8,-9.2
39033,-18.9,-21.9
39035,38.7,39.8
39037,-36.1,-44.4
39039,-10.4,-13.3
39041,-19.6,-23.2
39043,13.8,12.3
39045,-17.1,-15.4
39047,-23,-21.5
39049,20.7,22.8
39051,-8.1,-12.5
39053,-26,-25.3
39055,-15.3,-21.3
39057,-18.3,-21
39059,-9,-9.2
39061,7,6.3
39063,-23.1,-27.6
39065,-20.8,-23.1
39067,-2.4,-15
39069,-12.9,-18.2
39071,-26.2,-29.9
39073,-0.8,-1
39075,-41.1,-52.7
39077,-3.2,-8.4
39079,-20.1,-20.5
39081,0.2,-4.9
39083,-19.9,-23.9
39085,0.9,-0.9
39087,-15.2,-15.1
39089,-15.7,-13.9
39091,-26.5,-31
39093,17.9,15.4
39095,31.4,31.7
39097,-23.3,-19.9
39099,26.5,28.3
39101,-8.9,-6.4
39103,-8.1,-12.7
39105,-18.5,-18.3
39107,-43.4,-54.5
39109,-28.5,-35
39111,9.2,-7.5
39113,6.2,4.6
39115,-7.2,-5.9
39117,-23.4,-24.2
39119,-7.2,-6.1
39121,-15.8,-24.3
39123,6.2,4.3
39125,-11.7,-19.8
39127,-3,-4
39129,-21.6,-18
39131,-1.1,0
39133,9,5.6
39135,-31.1,-36.2
39137,-41.7,-51.1
39139,-13.6,-19.4
39141,-7.2,-1.5
39143,4.7,2.7
39145,-6.3,-1.4
39147,-2.7,-7.5
39149,-36.3,-45.2
39151,5.5,0.5
39153,17,15.6
39155,22.4,23
39157,2.4,-9.2
39159,-27.9,-29.2
39161,-27.2,-40
39163,-9.9,-7.6
39165,-36,-39.3
39167,-15.6,-19
39169,-14.6,-20.4
39171,-9.3,-15.7
39173,7.1,4.8
39175,-16.5,-19.3
40001,-38.6,-34.6
40003,-66.2,-69
40005,-43.8,-48
40007,-78.4,-78.8
40009,-56,-59
40011,-50.8,-48
40013,-35.6,-44.2
40015,-30.6,-28.6
40017,-52.2,-54.4
40019,-40.6,-42.6
40021,-12.2,-14.2
40023,-33.4,-41
40025,-76,-80.8
40027,-24,-26
40029,-47.2,-45
40031,-17.6,-17
40033,-44.4,-46.4
40035,-30,-34.2
40037,-41.6,-45.4
40039,-49.4,-51.8
40041,-33.8,-41.2
40043,-68.6,-71.2
40045,-70.4,-75
40047,-51,-52.4
40049,-43.6,-46
40051,-46.8,-51.2
40053,-56.2,-62
40055,-46.4,-46.8
40057,-38.8,-42.8
40059,-71.8,-75.8
40061,-37,-44.6
40063,-29.4,-34.8
40065,-49.6,-50.6
40067,-34.4,-46
40069,-36.8,-40
40071,-41.6,-42.6
40073,-68.4,-68.8
40075,-34.8,-35.4
40077,-37,-38.4
40079,-38.6,-41.2
40081,-49.8,-49
40083,-37.4,-44.6
40085,-34.6,-40.4
40087,-51.8,-55.4
40089,-47,-51.6
40091,-19.2,-23.8
40093,-70.4,-71.6
40095,-38.8,-45.6
40097,-28,-33.2
40099,-40.4,-40.2
40101,-15,-14.8
40103,-53.6,-50.6
40105,-36.4,-39
40107,-28.2,-30
40109,-16.8,-16.6
40111,-17,-17.4
40113,-23.8,-25.2
40115,-23.6,-29.6
40117,-37.4,-40
40119,-27,-28.4
40121,-36.6,-38.4
40123,-36.8,-38.8
40125,-38.4,-38.6
40127,-43.4,-49.4
40129,-68,-67.6
40131,-44,-50.2
40133,-30.6,-30.2
40135,-36,-39.2
40137,-52,-53.2
40139,-70.6,-70.2
40141,-35.6,-33.4
40143,-24.4,-27.4
40145,-41.8,-45.6
40147,-44.6,-47.8
40149,-56,-62
40151,-55.4,-60.6
40153,-65.2,-68
41001,-32.4,-39.5
41003,31.5,28.5
41005,10.3,3.6
41007,18.9,14.6
41009,12.1,5.2
41011,-3.1,-6.4
41013,-26.4,-36.1
41015,-11.5,-16.9
41017,-0.3,-6.7
41019,-20.1,-27.4
41021,-19.7,-25.2
41023,-45.5,-53
41025,-44.7,-49.6
41027,30.9,26.7
41029,0.1,-4.7
41031,-8.6,-16.4
41033,-13.2,-21.6
41035,-33.1,-37.6
41037,-45.6,-54.9
41039,27.4,23.3
41041,22.9,20.5
41043,-11.4,-16.7
41045,-40.3,-41.1
41047,2.2,-3.2
41049,-27.1,-34.2
41051,56.1,54.8
41053,-0.5,-4.3
41055,-23.8,-35
41057,9.9,4.9
41059,-22.6,-27.7
41061,-23.6,-30.4
41063,-30.1,-36.9
41065,7.1,-0.2
41067,22.1,17.5
41069,-26.7,-32.5
41071,-1.3,-6.5
42001,-19.5,-27.4
42003,15.5,14.5
42005,-24.5,-37.4
42007,-2.8,-6.5
42009,-44.6,-54.8
42011,9.2,-1
42013,-24.2,-33.9
42015,-18.4,-24.6
42017,8.6,1.3
42019,-27.4,-34.8
42021,0.7,-18
42023,-19.7,-29.9
42025,1.9,-7.5
42027,11.8,0.2
42029,9.2,-0.2
42031,-22.3,-35.5
42033,-12.1,-28.7
42035,-2.7,-11.8
42037,-4.4,-12.8
42039,-10.4,-19.8
42041,-13.6,-18.4
42043,9,6.1
42045,21.4,21.4
42047,4.3,-16
42049,19.8,15.9
42051,-0.5,-8.3
42053,-13.2,-20.9
42055,-32.5,-38.3
42057,-48.6,-56.3
42059,-0.4,-17.7
42061,-27.4,-37.1
42063,-7.2,-18.6
42065,-29.7,-45.5
42067,-34.8,-45
42069,25.8,27.2
42071,-11.8,-18.9
42073,-5.1,-9
42075,-18.8,-28.2
42077,15.5,7.8
42079,8.3,4.8
42081,-24,-33.1
42083,-17.2,-28
42085,-0.2,-3.3
42087,-33.5,-46.7
42089,16.3,13.3
42091,20.7,14.3
42093,-14.9,-20.4
42095,12.3,4.7
42097,-13.7,-19.3
42099,-33.6,-38.7
42103,-4.2,-11
42105,-37.2,-45.8
42107,-8.6,-13.3
42109,-29,-35.8
42111,-24.9,-42.7
42113,-19.5,-28.2
42115,-11.6,-21.3
42117,-27.2,-35.1
42119,-14.4,-23.2
42121,-19.1,-26.4
42123,-6.2,-17.5
42125,-4.7,-13.5
42127,-12.3,-20.8
42129,-16.6,-23.7
42131,-7.5,-12.8
42133,-13.6,-21.1
45001,-15.1,-13.4
45003,-24,-26.6
45005,51.8,59.1
45007,-33.3,-36.5
45009,31.1,35.3
45011,1.6,5.3
45013,-10.8,-17.5
45015,-13.1,-14.5
45017,3.5,4.3
45019,8.3,2.4
45021,-29.4,-29.3
45023,8.3,10.6
45025,-3,-3.2
45027,12.3,12.4
45029,0.5,0.2
45031,-0.2,3.4
45033,11.4,16.1
45035,-15.5,-16
45037,-10.9,-13.3
45039,31.6,31.8
45041,-3.2,-0.6
45043,-5.2,-7.7
45045,-23.8,-27.8
45047,-15.7,-15.2
45049,25.4,27.4
45051,-24.6,-29.6
45053,22.9,15.8
45055,-18.7,-18.1
45057,-14.8,-17.8
45059,-18.1,-17.4
45061,31.5,35.3
45063,-38,-37.8
45065,6.1,3.6
45067,27.6,30.1
45069,25.8,24.6
45071,-17.6,-14.3
45073,-37.5,-42.6
45075,38.1,43.5
45077,-46.2,-49
45079,28.9,31.9
45081,-21.7,-21.1
45083,-21.6,-23.2
45085,15.4,17.6
45087,-11.2,-6.3
45089,38.2,39.9
45091,-17.7,-20.4
46003,-9.3,-17.7
46005,-7.3,-18.5
46007,-4.7,-6.4
46009,-10.8,-21.5
46011,5.6,-3.2
46013,5.6,-6.7
46015,-18.1,-28.4
46017,48.1,47.7
46019,-35.6,-49.2
46021,-40.7,-58.9
46023,-7.6,-19.8
46025,-12.1,-19.4
46027,24.2,15.5
46029,-6.4,-18.3
46031,21.4,11.1
46033,-31.8,-38.2
46035,-14,-21.5
46037,12.9,6.2
46039,-1.6,-10.8
46041,33.2,28.7
46043,-49.5,-59.3
46045,-18.9,-33.2
46047,-26.5,-31.8
46049,-26.3,-38.5
46051,-4.3,-15
46053,-29,-42.3
46055,-65.2,-73.5
46057,-22.2,-31.6
46059,-26.3,-36.1
46061,-19.2,-35.8
46063,-59.9,-75.2
46065,-26.7,-29.8
46067,-28.9,-44.7
46069,-40.9,-46.6
46071,-20.6,-21.3
46073,-0.4,-8.6
46075,-50.4,-62.8
46077,-5.6,-13.7
46079,0.7,-11.1
46081,-15.4,-26.8
46083,-15.2,-25.6
46085,-11.2,-20.9
46087,-14.5,-28.7
46089,-34.4,-53.4
46091,16.5,8.7
46093,-32.5,-42.8
46095,-8.6,-0.7
46097,2.3,-13.8
46099,0.8,-7.4
46101,4.8,-3.5
46103,-21.1,-29.5
46105,-35.8,-55.7
46107,-31.6,-50
46109,19.6,9.9
46111,-14,-26.8
46113,78.8,87.4
46115,-3.4,-12.2
46117,-32.7,-40.8
46119,-41.7,-52.2
46121,57.9,59.2
46123,-33.3,-43.4
46125,-19.7,-31
46127,-13.9,-25.2
46129,-28.1,-43
46135,-2,-12.7
46137,27.2,16.4
47001,-26.2,-29.9
47003,-33.5,-40.3
47005,-16.2,-25.5
47007,-34.5,-40.2
47009,-39.4,-45.7
47011,-49.7,-53.7
47013,-37,-43.6
47015,-24,-35.1
47017,-29.8,-34.6
47019,-47.1,-52
47021,-31.6,-36.9
47023,-43.2,-47.8
47025,-39.4,-50.9
47027,-14.3,-25.2
47029,-44.9,-49.4
47031,-29.4,-37.1
47033,-33.6,-38.4
47035,-37.1,-49
47039,-32.2,-36.9
47041,-17.7,-30.6
47043,-21.3,-28.4
47045,-37.7,-44.6
47047,-27.4,-30.6
47049,-43.9,-53.4
47051,-22.6,-28.9
47053,-28.8,-32.1
47055,-19.5,-29.2
47057,-43.1,-52.4
