id,1948,1956,1968,1992
27079,6f028d,950069,6f0787,524763
27081,5105a7,770086,6d0b85,4c436d
27083,5302a8,8c0071,6e0788,5e415c
27085,870374,ae004f,8b0c66,5a5151
27087,3506c3,5d00a1,571393,5b336e
27089,510ba1,6a0093,651187,5d3965
27091,6e028e,b50049,970c5a,614358
27093,720389,950069,760c7b,544b5d
27095,69088d,8e0070,6e0e81,4e4865
27097,630398,840079,660d8a,584162
27099,5e029d,81017c,650990,403f7d
27101,5802a3,8b0073,7d0d73,4e4d61
27103,7c027f,aa0054,800875,564066
27105,61029a,8f006f,700c82,5b4260
27107,530aa0,750089,640a8f,5f306e
27109,760285,a70057,8a086b,693e55
27111,9c065b,a70056,99095b,693b57
27113,4f149a,72008c,68098b,564067
27115,5d0a96,74008a,5c1090,424574
27117,70048a,9a0063,900b63,604657
27119,510ba2,750089,660b8c,633663
27121,620497,82007b,760c7b,503b6f
27123,5707a0,790084,530b9f,453384
27125,3d0ab6,5500a9,4e0ea1,503676
27127,7d037e,a80056,8c0c65,614d4e
27129,710489,92006b,7c0d74,514a61
27131,820378,a60058,750781,4a4073
27133,7a0380,ab0053,910b62,623b5f
27135,4312a9,61009d,671086,614952
27137,4a10a3,63019a,4108b5,393290
27139,5e029d,8b0073,630b8f,564e58
27141,770780,980066,690e88,554c5b
27143,870374,b0004e,970c5a,525555
27145,640297,a2005b,750f79,603f5c
27147,80017c,a80056,8d0869,604953
27149,720289,960068,800c71,612f6c
27151,530aa0,690095,610992,44397e
27153,6f0589,90006e,830f6b,5b445d
27155,4f05aa,740089,690b8a,563b6c
27157,760285,aa0153,830b6f,544b5d
27159,750484,a1005c,890c68,633d5d
27161,860177,ac0051,8f0866,584a59
27163,670492,8e006f,600d90,4f436a
27165,730387,ac0052,880b6b,554760
27167,6a048f,8d0071,7c0b77,763651
27169,720289,9c0161,740b7e,593e64
27171,7e047c,970067,660a8e,544e5a
27173,610597,82007c,6e0e81,4e436a
28001,0beb08,67474f,1b8062,5d1c84
28003,07a353,3306c4,30af1f,701872
28005,00f608,256177,139f4c,721675
28007,00f10d,2a28ac,15ae3a,7e136c
28009,00d925,1d0dd4,119b51,50129a
28011,0ae113,367255,276f68,550a9d
28013,009569,2211ca,12df0c,811864
28015,00ef0f,2626b1,0baa49,8c1061
28017,00ef0f,1c15cc,12c823,721675
28019,08dc19,280bca,10cc21,891461
28021,00f806,3b5a69,10539b,3609be
28023,00eb13,340fba,0ec729,9a1053
28025,00f608,2e458b,16a245,621289
28027,0cd71b,532981,2b557d,5d0b92
28029,00f608,2a478c,159652,7c0b76
28031,00ea14,2f23ab,17c224,801765
28033,00e618,361daa,21a33a,941751
28035,07e611,5f4d51,339c2e,8b155d
28037,00f30b,1d538e,11b339,7d1966
28039,05e117,3d10b0,09e80c,6f2347
28041,00e11d,481d98,0ad222,841e5b
28043,00ec12,2f606e,199b49,7d1070
28045,15c91f,870770,2cab26,792b58
28047,0ed917,700d80,399e29,862452
28049,08e511,584d59,38873e,770e73
28051,00f806,197d67,116785,4708ad
28053,00fe00,197471,129755,5d0e92
28055,05ec0c,254297,0a7b79,4c148d
28057,079a5d,1c05dd,17d611,791a6a
28059,10b835,630c8f,24be1b,8f2449
28061,00ef0f,1d14cc,15b138,6e1679
28063,00fe00,325874,0b53a0,280bca
28065,08ef06,1b27bb,119855,641187
28067,07e017,4c149e,2dad23,901a53
28069,00ee10,1808dd,0cc031,6a1083
28071,06995f,360eb9,338a41,751374
28073,06e80f,3f4777,1ad410,a11e3e
28075,07df18,4e1997,1db928,9e0f4e
28077,00f20c,2e24ac,15b930,70206c
28079,00ed11,1219d2,12b834,81106d
28081,05cf2a,2d11c0,2fac23,8a1757
28083,06ec0b,3f427d,217d60,6c0c82
28085,00fe00,394283,1bbb28,89185c
28087,05ef0a,4a258e,2d9d33,8e1758
28089,06ed0a,286c6a,176d79,890f64
28091,00eb13,333893,17b234,7e1966
28093,05dd1b,2b20b3,177176,4e0ea1
28095,00c935,260fc8,1cbe24,7d1a66
28097,05ea0f,2734a2,1bae34,7c136e
28099,00e915,2315c6,11d11c,9b144e
28101,00ee10,1d21c0,14cd1d,a71046
28103,00ee10,314885,108e62,520aa1
28105,07e314,432595,2d9140,7b136e
28107,00e816,3223a8,238457,671086
28109,05e711,652772,28ba1c,852850
28111,07de19,502786,12ca22,8f1a54
28113,00f00e,4b496a,249247,6f1975
28115,00d02e,1e0ed2,1ec718,8c175a
28117,0b975c,2807ce,1dcf12,811765
28119,00eb13,2e2da2,198e59,5a0d96
28121,00f905,2d527e,17be28,ac1839
28123,00ed11,282fa7,16c028,8f125b
28125,00f707,405f5e,1a7d66,5d0d8d
28127,05e810,252eab,1fb827,921357
28129,00dd21,1b15ce,15d711,9a1949
28131,00f30b,3f18a6,18c91d,8b1b57
28133,05ec0c,2a5281,228457,651089
28135,00e11d,2023ba,1c9849,661186
28137,00db23,1817ce,219c40,7f136b
28139,07c432,1808dd,19c81c,811765
28141,0d9160,3c09b9,1cd210,6b177b
28143,00f707,3c328f,2d557c,4e0aa4
28145,08b83e,1f0dd2,23c317,871561
28147,00ee10,2d28a8,14a941,741e69
28149,0edc13,733258,2b8251,7e1a65
28151,17d116,5b247e,3a685b,620a89
28153,00e519,2c1fb2,0ccd25,7e1b64
28155,08c432,1b15ce,14d712,8e1659
28157,06ec0c,47694d,11618b,480fa5
28159,00e11d,2213c8,15c326,7a1370
28161,07e115,3e2898,22a735,69157f
28163,00f707,1e954b,1e9c44,790f73
29001,7d0180,9b0063,951355,633565
29003,8b0072,990065,960f58,5a495b
29005,770087,8a0074,821468,5a4260
29007,4400ba,70008e,751771,5a3271
29009,80007e,92006c,911359,6f2f5f
29011,750089,8c0072,8d1858,882f46
29013,7c0082,8e0070,7e1868,524962
29015,aa0053,aa0054,9b1a48,58366f
29017,82007c,90006e,7f205e,6c2b66
29019,4a02b1,70008e,761374,553573
29021,5c00a2,850079,761474,4c4071
29023,71008c,8c0072,773452,6b246e
29025,92006c,9f005f,931853,51505b
29027,4700b7,680096,752366,583b69
29029,9c0061,a70057,9b1c47,604359
29031,780086,94006a,881f57,792e56
29033,8c0071,94006a,8a185c,544663
29035,6d028f,7d0081,742763,68266e
29037,650098,7f007f,732a61,584e57
29039,950069,a70057,a31743,633862
29041,62009c,7b0083,741872,4c3b76
29043,a80056,ae0050,a41940,6e325c
29045,7c0081,8a0074,881660,493381
29047,5900a5,7e0080,712865,504666
29049,63009b,80007e,741b6e,4a4b69
29051,760087,8e0070,9a154e,7c2e53
29053,83007b,950069,8c125f,633c5e
29055,880075,970067,8e1b55,563c6a
29057,9c0061,a3005b,a41842,6b385a
29059,9f005e,a60058,9f1a45,593a6a
29061,7e0080,8e0070,871363,4b4e64
29063,81007d,92006c,8b1260,504963
29065,660097,780086,811963,5c2d74
29067,b2014b,b70047,ab183b,712f5d
29069,2e00cf,5c00a2,5a3c68,59198b
29071,7e007f,94006a,811963,514e5e
29073,c60037,c90035,be0f30,6c434e
29075,6f008f,870077,7c0b76,573f68
29077,790085,980066,8c1d54,702a63
29079,82007c,990065,921359,574462
29081,8e006f,9e0060,971452,5e3f60
29083,73008b,8a0074,79156f,46496e
29085,b2004b,b3004b,a9173d,4f3679
29087,8e006f,a0005e,8f1a55,644157
29089,4400b9,61009d,631b7f,473e77
29091,8c0171,a3005b,912547,643167
29093,5b00a2,7a0084,6a2074,462e89
29095,61009c,790085,641f7b,44397f
29097,7b0082,990065,8a1a5a,7d2d53
29099,5e019f,6f008f,60326c,474570
29101,7f007f,970067,841b5f,544c5d
29103,6a0094,82007c,7d1c65,513a71
29105,890075,9a0064,8e1957,6b3b57
29107,850078,91006d,881660,584362
29109,880075,9a0064,981452,6e325c
29111,5400aa,74008a,6f1d71,51317a
29113,5500a8,6f008f,6a2b69,4a476c
29115,680096,7f007f,750f79,4d3c73
29117,790084,93006b,7c1071,58495d
29119,80007e,91006d,821d5e,6f3954
29121,6c0092,84007a,77196d,503c71
29123,73008b,8b0073,80245a,532d7d
29125,5000ae,6c0092,792163,563a6e
29127,4a00b3,73008b,6a1b79,67276f
29129,9c0062,a50059,9a0d56,563474
29131,8c0072,9d0061,a51840,70404e
29133,3701c5,5d00a1,444b6e,4b2290
29135,7a0083,8e0070,951b4e,6b3e54
29137,2400d9,3b00c3,4a1c98,463b7d
29139,81007d,8b0073,881d59,5e3c62
29141,8e0070,980066,921953,5c425f
29143,3000ce,4b00b3,3e5070,4a1d96
29145,81007c,950069,861b5c,793152
29147,6f008e,8a0074,7a0f74,554365
29149,4700b7,5d00a1,562c7b,542187
29151,7a0083,8e0070,9d134d,743b4e
29153,b1004d,b4004a,ae1a35,69365e
29155,2d00d1,5400aa,476057,511993
29157,92006b,a60058,9c124f,703458
29159,70008d,8d0071,751b6e,694252
29161,5e00a0,7f007f,782b5b,5c3968
29163,5400aa,72008c,6e1c73,4e327d
29165,4500b8,670097,6c2869,514e5e
29167,90006e,980066,98164f,653761
29169,5c00a1,760088,742069,603469
29171,a0005d,b3004b,a20d4e,743555
29173,3b00c3,5700a7,542288,4e337d
29175,3800c6,5a00a4,621884,4b377b
29177,4d00b1,650099,5b267d,434476
29179,4000be,5d00a1,582b7b,3b289a
29181,650198,80007e,7b2a59,5f2678
29183,7e007f,8d0071,743159,5c4859
29185,80007d,93006b,8a195b,553b6c
29186,6f018d,860078,6b187b,3f3787
29187,750089,90006e,791e69,4f307e
29189,850277,870077,77196d,593470
29195,660098,80007e,771175,434674
29197,6b0093,790085,871165,57396d
29199,670096,750089,7f116e,513f6d
29201,3b00c3,680096,5c3b67,602a73
29203,4001bc,63009b,622972,4e2589
29205,4800b6,64009a,69167f,573b6b
29207,4e00b0,6e0090,71325b,5f2876
29209,b50048,bb0043,ab1939,6f345a
29211,790085,8a0074,850c6c,622c70
29213,9e005f,ae0050,aa153f,752e5a
29215,690094,7d0081,7e1e61,583075
29217,690094,870077,731972,573a6c
29219,af014e,b2004c,9f213d,56485e
29221,7a0083,950069,752266,443386
29223,6a0094,81007d,792460,592382
29225,840079,8e0070,911459,683263
29227,6c0091,7e0080,7b1072,573b6c
29229,950069,a70057,a8173f,712f5d
29510,5901a3,63009b,4316a5,2c20b1
30001,860573,a70057,9b1d46,6b4943
30003,7d037d,8f006f,891065,4f307d
30005,5c079a,80007e,7c0f73,513a71
30007,8d056b,a80056,8a195a,724543
30009,74107a,8f006f,8c1260,565155
30011,750385,9c0062,9e1b44,90402c
30013,570b9b,860078,6e0e80,573f66
30015,5f0a94,7c0082,881362,6c444b
30017,6e038d,94006a,940e5c,5f4459
30019,680c8a,81007d,840b6e,5c4b55
30021,830576,8f006f,930c5e,58485d
30023,530c9e,7b0083,410cb0,283a99
30025,820577,9c0062,a10f4d,734346
30027,6c088a,93006b,8d1957,6b4b3f
30029,750b7e,92006c,831b5f,5e494f
30031,870571,ab0053,9e0f51,624454
30033,830576,90006e,a32139,7d5726
30035,5902a2,870077,721477,483a7a
30037,870671,980066,990b59,625049
30039,840872,9f005f,7e1b65,6b4a45
30041,500aa3,870077,710b81,4b3f72
30043,740981,9c0062,721576,5c4655
30045,5d128f,7a0084,871165,6b4948
30047,7d0977,980066,8e1c53,56455f
30049,810676,a4005a,900d61,5b366c
30051,610895,8c0072,951256,6b4c43
30053,5f0b94,80007e,672175,555054
30055,601c82,74008a,850e6a,634a4f
30057,8c056c,a3005b,8f1d51,6d503c
30059,7f047a,aa0054,a01e40,6b4e42
30061,640d8c,850079,69177d,3e5467
30063,760880,9b0063,7a1469,4b3977
30065,671e79,82007c,820f6c,644f4a
30067,810874,a1005d,921556,614a4c
30069,760681,8e0070,a0134a,745134
30071,5f0995,860078,83116a,635c3d
30073,5a099b,880076,871265,644454
30075,99075d,9a0064,a51b3d,784a38
30077,6e0888,94006a,791570,5b4b55
30079,7a0380,9c0062,ac0849,7a354d
30081,7f0b74,9c0062,871e60,5b4d4e
30083,6d078a,8d0071,971e60,5e514d
30085,5d0d94,780086,7f0a74,49426f
30087,810578,a0005e,8f1855,49476c
30089,6d0d83,84007a,7c1869,4d4d5f
30091,48189d,61009d,740b7e,4c4a67
30093,570f97,80007e,470ea4,31408b
30095,8a076c,990065,9c144e,614952
30097,9d045d,b50049,b21239,7c4737
30099,5e0799,83007b,8b0e64,66484e
30101,60039b,91006d,841762,585450
30103,730784,91006d,90135a,605249
30105,550c9d,7b0083,7e156a,53495f
30107,810379,9d0061,841366,6a3e55
30109,760384,850079,871562,624851
30111,810479,a50059,950f57,673b5b
31001,8a0074,aa0054,a10e4f,7b3f43
31003,9a0064,ba0044,ad163a,854c2b
31005,92006c,c80036,c60d2a,8e5e11
31007,92006c,a3005b,b52325,964424
31009,80007e,bb0043,ca0e25,904924
31011,8e0070,b3004b,a31545,804d30
31013,890075,af004f,ac1042,624357
31015,81007d,9f005f,a42039,784b39
31017,9f005f,bc0042,b61632,8a482a
31019,90006e,b3004b,a61146,8c3b36
31021,94006a,b1004d,ae113e,6c414f
31023,71008d,8e0070,771770,734742
31025,880076,a2005c,921b50,6e434b
31027,80007e,a4005a,9c124f,6f5538
31029,980066,ae0050,ac1c35,7a5230
31031,960068,ba0044,ba1231,903d2f
31033,80007e,a2005c,a8193d,843f3a
31035,9c0062,b60048,a90f45,814338
31037,80007e,a50059,a41643,75493e
31039,a2005c,c2003c,b91035,91402c
31041,8b0073,b3004b,b3103a,8b4131
31043,5d00a1,870077,90115d,6e345c
31045,9c0062,bc0042,b71334,7a453d
31047,9d0061,c2003c,b70e38,884232
31049,b60048,cb0033,bf0f30,7f4a34
31051,850079,960068,a70e48,7b3c45
31053,8b0073,b0004e,a2104b,704448
31055,7c0082,970067,811d5f,773155
31057,960068,b4004a,b7172f,874331
31059,950069,aa0054,970d59,6d4848
31061,880076,af004f,a51147,7c433d
31063,9a0064,b60048,b31734,7f4d31
31065,990065,b80046,b2123a,7c4938
31067,8f006f,ac0052,8e1060,654553
31069,a3005b,c60038,c81124,884b29
31071,8f006f,c70037,c20f2c,8b3f33
31073,84007a,b60048,b50e3b,77483d
31075,a80056,d4002a,bf0c33,8c462a
31077,64009a,93006b,7f146a,69464e
31079,8d0071,a90055,9b0f54,714843
31081,9c0062,bf003f,b40a40,834336
31083,8c0072,ae0050,a31743,774b3a
31085,8e0070,b2004c,b51a2e,8d5021
31087,90006e,ad0051,aa1c38,794f34
31089,8b0073,b0004e,a81540,8b4c25
31091,bd0041,d90025,e00717,9e3927
31093,5f009f,890075,821368,655345
31095,990065,b50049,990e58,654255
31097,950069,a60058,9a164d,5f4558
31099,81007d,a50059,a3114a,884232
31101,960068,bc0042,b40f3b,834a2f
31103,92006c,b4004a,c41228,943f2a
31105,990065,b4004a,ae1d32,843e3a
31107,83007b,a4005a,ad123e,7e4539
31109,8f006f,a50059,8d0c64,643564
31111,83007b,9f005f,941356,723753
31113,850079,b50049,a9193c,99372d
31115,860078,c1003d,c21625,983f26
31117,ad0051,bd0041,c21b20,a83025
31119,9f005f,ba0044,b30f3c,91402b
31121,9e0060,b60048,a71145,7c4739
31123,860078,a2005c,a91f35,774b3a
31125,90006e,b1004d,9b144f,6d4947
31127,960068,af004f,a11448,704349
31129,860078,a3005b,970d5a,6e4747
31131,9d0061,b1004d,a81442,6e434b
31133,92006c,a3005b,991b4a,5e4f4f
31135,82007c,a80056,b31337,804f2d
31137,93006b,b90045,bb0f33,8f432b
31139,92006c,b4004a,bb0f34,844d2b
31141,880076,b0004e,9a144f,8e432c
31143,960068,ae0050,aa1341,7d4639
31145,890075,b2004c,aa143f,774f37
31147,84007a,a3005b,98194d,69464e
31149,a3005b,c3003b,c31724,973c29
31151,6b0093,7c0082,72117b,4c456b
31153,780086,9a0064,852b4d,803a43
31155,7a0084,980066,921754,704745
31157,8c0072,a0005e,ab163d,7b3b47
31159,8f006f,a70057,9a0d57,703f4d
31161,a50059,be0040,c21427,903f2d
31163,61009d,890075,7a176d,624e4c
31165,8e0070,a70057,b61632,8d412f
31167,8e0070,a60058,b51335,7e4e31
31169,92006c,b2004c,a60c4b,685045
31171,90006e,c60038,c3112a,993e26
31173,60009e,8c0072,911656,653761
31175,8b0073,aa0054,a4104a,734446
31177,8e0070,ab0053,a11943,7b4240
31179,aa0054,b90045,b80d38,834139
31181,960068,b4004a,9b1350,6d4a46
31183,71008d,a3005b,a31842,874530
31185,a60058,c2003c,b80c3a,894232
32001,810b71,a60058,852752,7e413a
32003,5d049d,7d0081,6b2370,523f68
32005,b10349,cd0031,a41d3d,685142
32007,710489,a1005d,8a1c57,6f4d3b
32009,720c7f,91006d,634655,606033
32011,830575,a4005a,90214d,794f2f
32013,7d067b,9a0064,812359,6c533a
32015,8f036b,a70057,812954,715336
32017,5504a4,850079,7f205e,7a3646
32019,970562,ae0050,89254f,614b4c
32021,5d039d,80007e,523e6e,584857
32023,840d6d,8e0070,673d59,574f51
32027,88086d,9c0062,772561,68454c
32029,7a0b78,990065,7f1c62,4c5c51
32031,8f0669,a90055,8b1d56,5e4457
32033,5c0a97,83007b,67177f,52495c
32510,9b0360,ad0051,901e52,634651
33001,a50158,c1003d,9c0859,6b3c55
33003,c2013b,d90025,b9093b,664155
33005,940268,b0004e,860572,563076
33007,750385,a80056,700687,553e69
33009,a1025a,bc0042,98085c,5e336b
33011,650296,8d0071,750b7d,633a5e
33013,970165,b60048,930961,5f3369
33015,9a0261,bb0043,8c0b67,61405b
33017,740287,9d0061,78067f,553571
33019,8d026e,a90055,7e0878,5a3171
34001,8a056f,a70651,6b1874,602c6f
34003,a70651,bf013d,8a0e64,70206c
34005,7f027d,9b0063,761d6a,5d336b
34007,6d058b,860177,681f75,512c7e
34009,a40258,bc0041,871f57,70335a
34011,820477,94006a,671e81,5e306c
34013,7b0f73,9a0460,641384,521891
34015,8a0370,9a0064,712765,5b3a67
34017,5c0899,9d055b,5f1882,5b1489
34019,9b045e,b90044,931951,763c48
34021,6b058d,82007b,5c2080,58277d
34023,6d0a87,9a0163,6d1b74,612873
34025,9e045b,b70146,821368,702b61
34027,ad044c,ca0133,93105a,842752
34029,b30744,be003f,891b58,713158
34031,741475,9a055e,75186d,6e216c
34033,7c0280,990064,6e236c,5e425b
34035,980561,b70146,891759,762c5a
34037,a90252,cd0030,9d1848,833842
34039,890c68,ac034f,741573,6a1d75
34041,81027a,aa0054,7a1370,713c4f
35001,780283,a30159,8c0c65,622773
35003,71008c,980066,9e1e41,7e2f4c
35005,670196,a1015b,a21a42,773055
35006,860177,000000,8a1261,532287
35007,650198,8b0073,710d7e,542a7f
35009,4401b8,92016b,892b48,89294a
35011,670097,970166,931d4d,712b61
35013,660197,950168,8a1261,5e2c72
35015,3a03c1,740188,791c67,663067
35017,58069f,6f018e,621a80,48298b
35019,80007e,8f006f,830872,531494
35021,7e007f,9d0061,930e5c,752464
35023,4c01b0,80007d,642a6f,5f306d
35025,3501c7,790183,7a324e,7b324e
35027,850277,a50059,a41741,743e4b
35028,860177,840079,8c0a67,67385d
35029,5c01a0,7e027d,7f205e,583a6b
35031,680294,91006c,740e79,4d159a
35033,8c0072,950069,810078,4613a3
35035,5c01a1,9a0064,6f2a63,753354
35037,4e02ad,880175,832256,682c68
35039,780086,83007b,6e0786,3b15ad
35041,3b02c1,8b0073,942346,7d2a55
35043,780085,8d0070,69068c,5b2a76
35045,9a0063,ac0250,892948,702d5f
35047,7b0083,8e0070,7a057c,3b1aa8
35049,8b0172,91016c,7a067d,3921a1
35051,790184,a50157,911953,5a3c66
35053,8f006e,9d0061,840a6f,5b2679
35055,7b0181,870077,7f007a,351fa8
35057,7f007e,8f016d,871363,663165
35059,6f018e,9b0063,8d204e,863047
35061,860177,90006e,790f75,5f2c71
36001,6c0988,90006e,600993,512784
36003,b70344,cf002f,a60c4a,7a4042
36005,462d8a,6d0091,510c9f,340cbb
36007,9a075c,bd0041,850d6a,58366e
36009,99075e,b80046,870d68,654d49
36011,8f036c,b70047,7e0e72,56495d
36013,920765,ae0050,7c0e73,564a5b
36015,9d055c,bd0041,851266,683062
36017,b40347,ce0030,a20c4e,5e3e5d
36019,7d0978,b3004b,830a6f,6b2a66
36021,a8074f,c90035,990f55,653363
36023,ae034c,ca0034,9a0a57,5f3e5f
36025,ba0341,d0002e,a60f48,6d3658
36027,a30753,c70037,8b1160,673a5c
36029,740783,a2005c,5e128c,49456e
36031,b20546,d1002d,9b0b56,6f325a
36033,8c076a,b50049,87086d,5c356a
36035,9a085c,bd0041,8b0b67,66395d
36037,a00558,be0040,880c69,713c4e
36039,a9054f,c90035,9b144d,703853
36041,b60444,d80026,b10d3f,883440
36043,840971,b60048,8c0d64,663a5c
36045,960364,bc0042,8e0767,60405b
36047,4d2888,73008b,510ba0,3a0eb4
36049,9f045a,c0003e,990b59,5e4954
36051,9f045a,c0003e,980a5b,733652
36053,ad044d,c90035,a00c51,634058
36055,7a087b,aa0054,7b0979,642f6a
36057,7c067b,ab0053,7e0b73,5f3667
36059,b10a43,b0004e,820c6e,672076
36061,532883,70008e,4106b2,280dc7
36063,7e0778,ab0053,701379,504f5e
36065,7a067e,b2004c,810d6d,673560
36067,89096b,bb0043,800c70,5c356b
36069,a10458,bd0041,900963,6b365b
36071,a00856,c50039,8f1459,6f2e5f
36073,b00449,c50039,9a0c57,71414a
36075,930763,c4003a,8a0d65,5c4a55
36077,a9064e,c50039,980c59,613764
36079,a20c4f,ba0044,8b1958,753156
36081,80126b,970067,660e90,4815a0
36083,900865,b90045,800c70,623365
36085,890b6a,c3003b,8c1759,7a2162
36087,930e5d,b50049,7d0f71,671f76
36089,9a0460,be0040,8d0769,533a6d
36091,9c0b56,c60038,8e0c62,68365d
36093,860e6a,ba0044,770b7b,5a336f
36095,9c055d,ba0044,91105b,663b5a
36097,b0044a,c70037,9c134d,643f58
36099,940763,bd0041,8a0c66,5c3e62
36101,9f0659,c70037,9f0e50,79394a
36103,b10844,c50039,941553,673263
36105,871b5c,a3005b,7a0f72,5b336e
36107,b20645,c90035,9d1050,664056
36109,ab0c47,c70037,870c68,46298d
36111,a30951,c2003c,921158,5c3867
36113,af044a,d1002d,a20a51,6c3857
36115,ae054a,ca0034,9d0b54,683e55
36117,b10349,ca0034,a00b52,743b4c
36119,9b0f53,b80046,800e6e,661a7c
36121,ac034e,c80036,9c0e52,724b3e
36123,bb043f,d3002b,ac0d43,6e3b51
37001,542089,850079,5d633e,7b265c
37003,7a176c,94006a,844237,7e255a
37005,6c0f83,80007e,743e4b,63207a
37007,1e27b8,4f00af,2e715e,451b9d
37009,770681,880076,87185e,771c6a
37011,be053b,cd0031,b42623,922a41
37013,2c0cc5,4800b6,3a7d47,752266
37015,0604f4,1f00df,1d6f72,4216a5
37017,2025b8,4500b9,357653,501f8e
37019,67286f,7f007f,466256,642673
37021,5e138d,8a0074,703f4e,68266f
37023,781075,980066,7c4240,71226a
37025,554564,aa0054,854137,832653
37027,751277,9c0062,83403b,7d275a
37029,2918bc,4b00b3,178d5a,632d6d
37031,4b07ac,7e0080,664454,78275d
37033,252aaf,5300ab,2b785a,551990
37035,791471,a0005e,8f3836,832654
37037,581195,780086,5c4d54,5a2182
37039,77087e,92006c,872056,751e6b
37041,1810d6,4500b9,377552,5d2778
37043,780581,860078,8c1d55,791d67
37045,3424a6,74008a,526c3f,721f6c
37047,261abe,3a00c4,427349,491a9a
37049,1e14cc,5100ad,37784e,742564
37051,30418c,6d0091,515458,6b1a77
37053,1811d5,4100bd,239149,69375d
37055,4e08a8,8c0072,665345,67385d
37057,7d0b75,9d0061,765236,7f2a54
37059,891262,ae0050,7d5130,8b274b
37061,240bcf,3b00c3,387e49,621e7e
37063,4116a6,7c0082,4b5062,551791
37065,1109e4,3000ce,39685d,511c90
37067,68187d,a50059,773b4c,731f6b
37069,0c09e9,2100dd,23904a,59277d
37071,533378,880076,6f533c,901f4f
37073,150cdd,3600c8,257069,4d1e92
37075,68068f,8a0074,851e5a,7e1a66
37077,1410d9,4400ba,36794e,5f1b81
37079,0503f5,1000ee,20904d,60227b
37081,661c7c,980066,753b4d,682273
37083,120fdd,3a00c4,347752,521d8e
37085,3809bc,5900a5,546940,762067
37087,4205b7,790085,643e5c,58287e
37089,832357,b1004d,923c2f,832852
37091,1408e2,3600c8,2b557e,491c99
37093,151bcd,3500c9,2d567a,442396
37095,3309c1,5200ac,336a61,522586
37097,5d2879,9a0064,6e5e32,7e2856
37099,5f0797,7a0084,7a2360,5e217e
37101,3f0bb4,5400aa,547237,7c275a
37103,1409e0,2c00d2,1b865c,5f1d82
37105,330ebd,5100ad,4a6b48,732465
37107,1507e1,4500b9,3e823e,721b71
37109,6e236c,870077,753c4c,7d235c
37111,601687,8d0071,754a3e,742465
37113,720685,870077,802d50,6c2968
37115,8e046c,880076,7d2958,631b7f
37117,0802f3,1200ec,267761,5e1f81
37119,58386e,9e0060,852f49,6f226c
37121,c20536,cb0033,b91d28,a01f3e
37123,6e1779,84007a,654a4f,62207b
37125,661a7e,860078,6f444b,772a5c
37127,1408e1,3500c9,3d7b46,7b265c
37129,483c7a,7a0084,5e5749,772463
37131,0b08eb,2600d8,1b6083,3b1da6
37133,150bde,4100bd,477344,7c2e54
37135,4f1699,7a0084,543574,461d9a
37137,4f109f,680096,366a5e,622972
37139,3d14ac,61009d,307856,5b267d
37141,243b9f,5000ae,2d7a57,632377
37143,2012cc,680096,278255,5d2977
37145,200cd1,5500a9,3d754c,6f236b
37147,100ae4,2c00d2,406756,6a2172
37149,681184,860078,754445,742663
37151,880c6a,9b0063,854435,872d49
37153,2423b7,4e00b0,3a6e56,472196
37155,1c1dc5,3500c9,3c556d,411ba2
37157,3c13af,80007e,556247,672671
37159,5c336e,a3005b,77483f,7f2a55
37161,5e1e82,870077,754345,7a2162
37163,770f78,7a0084,69484c,6d1977
37165,202db1,4600b8,49555f,51208c
37167,801d60,9c0062,83413a,81215b
37169,6a058f,850079,735239,7a2162
37171,600d90,8f006f,823744,762266
37173,690590,870077,742a60,60217c
37175,760d7b,870077,774641,742663
37177,4c0aa7,670097,395273,541c8d
37179,2431a8,5700a7,625843,832455
37181,1e15ca,4800b6,327556,5e1c83
37183,3211bb,660098,6d414f,6a266d
37185,1112da,3500c9,256c6c,3f18a6
37187,2906cf,5800a6,366365,561b8c
37189,840574,960068,8e1d52,68276d
37191,3211ba,62009c,497045,85195f
37193,910666,a90055,99273d,862355
37195,180adb,4000be,407c41,711d70
37197,9c0959,b2004c,9a3e25,8f214c
37199,630398,7c0082,732368,6e1976
38001,82116b,a50059,92105b,654e49
38003,820c6f,9e0060,8f0d62,6b3d53
38005,710b82,8d0070,770b7c,543b6d
38007,80126b,a1015b,9d1b45,68652e
38009,97085e,a0005e,990d58,6f404e
38011,7f1768,940069,8f1856,5f5a43
38013,811468,980065,900f5e,5c544c
38015,97095d,bc0042,a30c4e,813546
38017,850574,a1005d,8e0a65,792d56
38019,720586,91006d,81116c,7c3a46
38021,8b0f63,9d0061,9e0c53,7e334c
38023,7a156e,84007a,800c71,514763
38025,820b71,980066,8f145b,5e4d50
38027,771473,8e0070,820972,5d445a
38029,a10656,c4003a,a5193e,6d513e
38031,720884,880175,850e6a,69494a
38033,8f056a,960167,9c184a,73503a
38035,750781,9e0060,841268,703459
38037,aa084b,b70046,b71136,755136
38039,700d80,81007d,7f0c73,702f5d
38041,a40951,b2004b,a31249,764540
38043,a20953,ad0050,9d1947,6e4845
38045,890f65,960068,930d5d,753e49
38047,b60840,c3003b,b3113a,784241
38049,8f0c62,9e005f,8a1163,634258
38051,ca052f,d60027,d20c1f,8c3837
38053,721378,870176,980f57,6d4f40
38055,7f1569,940069,8c0a67,663f56
38057,bf0737,c90034,b00e3f,734643
38059,8f0a64,a90054,8c0f63,6f3d4f
38061,6b1d75,780086,71107d,4e426b
