state_index,county_name,d_percent,d_total,r_percent,r_total,o_percent,o_total
21,Clay,21.1,1552,77.5,5710,1.4,102
21,Clinton,18.2,761,80.7,3366,1.1,45
21,Crittenden,31.9,1254,66.3,2604,1.8,72
21,Cumberland,24.9,697,73.5,2056,1.6,44
21,Daviess,44.2,19282,54.3,23692,1.5,648
21,Edmonson,31.3,1652,67.6,3562,1.1,56
21,Elliott,61.0,1535,35.9,902,3.1,78
21,Estill,29.3,1555,69.3,3685,1.4,74
21,Fayette,51.7,66042,46.9,59884,1.3,1722
21,Fleming,39.1,2279,58.8,3432,2.1,121
21,Floyd,48.1,7530,49.4,7741,2.5,388
21,Franklin,48.9,11767,49.5,11911,1.7,401
21,Fulton,43.8,1238,54.2,1530,2.0,57
21,Gallatin,40.0,1278,57.6,1840,2.3,75
21,Garrard,27.9,2012,71.0,5118,1.1,80
21,Grant,35.5,3112,62.9,5510,1.5,132
21,Graves,36.2,5843,62.2,10056,1.6,256
21,Grayson,31.8,3154,66.7,6605,1.5,144
21,Green,23.7,1204,74.5,3785,1.8,90
21,Greenup,41.9,6621,56.0,8849,2.1,328
21,Hancock,51.5,2135,46.5,1928,2.0,81
21,Hardin,39.1,15650,59.8,23896,1.1,444
21,Harlan,26.1,2586,72.3,7165,1.6,163
21,Harrison,38.4,2916,59.6,4520,2.0,154
21,Hart,33.6,2290,64.5,4397,1.9,131
21,Henderson,50.6,10049,47.9,9523,1.5,289
21,Henry,39.4,2725,59.0,4081,1.6,113
21,Hickman,36.1,812,62.5,1406,1.4,32
21,Hopkins,36.7,7104,61.6,11916,1.7,328
21,Jackson,14.2,743,84.4,4407,1.4,74
21,Jefferson,55.3,196435,43.4,153957,1.3,4544
21,Jessamine,30.8,6236,67.8,13711,1.3,267
21,Johnson,28.3,2407,69.8,5948,1.9,162
21,Kenton,38.8,26480,59.7,40714,1.5,1019
21,Knott,44.9,2612,52.7,3070,2.4,138
21,Knox,27.0,3074,71.6,8150,1.4,165
21,Larue,31.0,1913,67.2,4153,1.8,112
21,Laurel,20.5,4618,78.5,17660,1.0,222
21,Lawrence,36.0,2036,62.0,3503,1.9,110
21,Lee,27.1,752,71.3,1978,1.6,43
21,Leslie,17.4,766,81.3,3574,1.3,57
21,Letcher,31.9,2623,65.2,5367,3.0,245
21,Lewis,31.5,1510,67.1,3213,1.4,68
21,Lincoln,30.1,2752,68.5,6273,1.4,126
21,Livingston,35.3,1622,62.9,2890,1.8,81
21,Logan,35.0,3811,63.6,6925,1.4,154
21,Lyon,40.9,1577,57.6,2220,1.5,58
21,McCracken,36.7,11285,61.9,19043,1.4,426
21,McCreary,23.3,1258,75.4,4078,1.3,71
21,McLean,44.4,1963,54.0,2386,1.7,73
21,Madison,38.1,12392,60.5,19694,1.4,451
21,Magoffin,45.3,2105,52.3,2434,2.4,112
21,Marion,47.2,3596,50.5,3842,2.3,177
21,Marshall,36.7,5683,61.4,9512,1.9,292
21,Martin,21.9,808,76.5,2824,1.6,60
21,Mason,40.6,2891,57.6,4102,1.8,128
21,Meade,38.8,4343,59.7,6691,1.5,172
21,Menifee,51.3,1276,46.4,1155,2.3,58
21,Mercer,31.4,3159,67.4,6781,1.2,120
21,Metcalfe,32.2,1350,65.1,2734,2.7,115
21,Monroe,22.9,1067,75.8,3537,1.3,61
21,Montgomery,41.0,4234,57.6,5947,1.5,150
21,Morgan,42.9,1879,54.7,2396,2.4,104
21,Muhlenberg,48.3,6221,50.0,6447,1.7,221
21,Nelson,42.2,7654,55.9,10139,1.9,353
21,Nicholas,42.8,1272,55.0,1634,2.2,64
21,Ohio,40.8,4059,57.2,5687,1.9,192
21,Oldham,34.1,10000,64.8,18997,1.1,319
21,Owen,35.7,1694,62.5,2969,1.9,88
21,Owsley,22.6,381,75.9,1279,1.5,26
21,Pendleton,34.9,2027,63.4,3676,1.7,99
21,Perry,33.2,3444,65.2,6762,1.6,169
21,Pike,42.1,9525,55.9,12655,2.0,463
21,Powell,41.5,2065,57.1,2837,1.4,70
21,Pulaski,21.7,5590,77.1,19862,1.2,314
21,Robertson,44.4,451,52.5,533,3.1,31
21,Rockcastle,22.5,1410,75.8,4757,1.7,107
21,Rowan,50.0,4074,47.9,3907,2.1,173
21,Russell,21.0,1569,77.3,5779,1.7,127
21,Scott,39.1,7712,59.7,11782,1.2,236
21,Shelby,37.1,6871,61.8,11451,1.2,218
21,Simpson,38.0,2775,60.7,4437,1.3,97
21,Spencer,31.3,2519,66.8,5378,1.9,152
21,Taylor,29.1,3165,69.7,7568,1.2,127
21,Todd,31.2,1543,67.5,3336,1.3,62
21,Trigg,34.4,2246,64.2,4189,1.4,92
21,Trimble,38.9,1484,58.7,2239,2.3,89
21,Union,46.5,2804,51.7,3120,1.8,110
21,Warren,40.0,17669,58.9,25993,1.1,483
21,Washington,35.8,1890,62.7,3305,1.5,80
21,Wayne,30.6,2201,67.6,4868,1.8,127
21,Webster,43.1,2390,54.8,3037,2.0,113
21,Whitley,25.4,3484,73.1,10015,1.5,205
21,Wolfe,50.3,1493,47.4,1408,2.3,67
21,Woodford,40.9,5027,58.0,7130,1.1,140
22,Acadia,26.3,7028,72.0,19229,1.7,454
22,Allen,30.5,2891,66.9,6333,2.6,243
22,Ascension,31.4,14625,67.1,31239,1.5,707
22,Assumption,43.4,4756,54.6,5981,2.0,223
22,Avoyelles,37.4,6327,60.4,10236,2.2,375
22,Beauregard,21.8,3071,76.2,10718,2.0,285
22,Bienville,48.3,3589,50.8,3776,0.9,65
22,Bossier,27.7,12703,71.4,32713,0.9,419
22,Caddo,51.1,55536,48.1,52228,0.8,896
22,Calcasieu,36.8,30244,61.4,50449,1.8,1438
22,Caldwell,22.8,1118,75.5,3696,1.6,79
22,Cameron,16.2,613,81.4,3089,2.4,91
22,Catahoula,31.8,1659,66.7,3486,1.5,80
22,Claiborne,44.2,3025,54.8,3750,1.0,66
22,Concordia,39.5,3766,59.5,5668,1.0,93
22,De Soto,42.8,5242,56.2,6883,1.1,132
22,East Baton Rouge,50.5,99652,48.3,95390,1.2,2307
22,East Carroll,63.7,2267,35.2,1254,1.1,38
22,East Feliciana,44.1,4383,54.6,5432,1.3,132
22,Evangeline,36.6,5853,61.3,9793,2.1,330
22,Franklin,31.6,2961,67.1,6278,1.3,119
22,Grant,17.2,1474,80.7,6907,2.1,177
22,Iberia,37.7,12492,60.7,20127,1.7,549
22,Iberville,54.9,9023,43.8,7185,1.3,213
22,Jackson,31.7,2456,67.1,5190,1.2,90
22,Jefferson,35.9,65096,62.5,113191,1.6,2833
22,Jefferson Davis,29.1,3923,68.7,9278,2.2,300
22,Lafayette,33.6,32145,64.9,62055,1.5,1442
22,Lafourche,25.5,9662,71.5,27089,3.0,1142
22,La Salle,13.1,860,85.5,5602,1.4,91
22,Lincoln,43.2,8292,55.7,10680,1.1,207
22,Livingston,13.1,6681,85.0,43269,1.9,942
22,Madison,58.5,3100,40.6,2152,0.9,48
22,Morehouse,43.9,5792,55.0,7258,1.1,150
22,Natchitoches,45.7,7801,53.0,9054,1.2,212
22,Orleans,79.4,117102,19.1,28130,1.5,2207
22,Ouachita,36.9,24813,62.1,41741,1.0,690
22,Plaquemines,32.3,3380,66.0,6894,1.7,175
22,Pointe Coupee,44.4,5516,53.9,6702,1.7,217
22,Rapides,35.0,20127,63.6,36611,1.4,783
22,Red River,44.9,2080,53.7,2484,1.4,65
22,Richland,36.1,3311,62.6,5751,1.3,119
22,Sabine,23.3,2245,74.9,7226,1.9,181
22,St. Bernard,25.8,3491,71.2,9643,3.0,407
22,St. Charles,33.6,8522,64.8,16457,1.6,418
22,St. Helena,57.7,3567,40.8,2522,1.5,95
22,St. James,55.7,6994,43.2,5432,1.1,138
22,St. John the Baptist,57.4,12424,41.2,8912,1.5,320
22,St. Landry,47.7,20268,50.9,21650,1.4,575
22,St. Martin,38.8,9419,59.6,14443,1.6,390
22,St. Mary,40.8,9345,57.6,13183,1.6,375
22,St. Tammany,22.5,24596,75.8,83078,1.7,1868
22,Tangipahoa,33.8,16438,64.7,31434,1.5,730
22,Tensas,54.1,1646,45.0,1367,0.9,27
22,Terrebonne,28.5,11581,69.3,28210,2.2,905
22,Union,28.6,3103,70.1,7619,1.3,146
22,Vermilion,25.2,6266,72.8,18069,2.0,498
22,Vernon,22.4,3534,75.8,11946,1.8,289
22,Washington,32.9,6122,65.6,12215,1.5,287
22,Webster,36.2,6610,62.5,11417,1.3,243
22,West Baton Rouge,42.5,5043,56.1,6654,1.4,169
22,West Carroll,17.6,878,81.1,4045,1.3,64
22,West Feliciana,43.0,2415,56.0,3150,1.0,55
22,Winn,30.2,2047,68.4,4632,1.4,93
23,Androscoggin,56.5,31017,41.3,22671,2.1,1162
23,Aroostook,53.7,19345,44.2,15898,2.1,751
23,Cumberland,64.1,105218,34.2,56186,1.7,2747
23,Franklin,58.9,10113,38.6,6627,2.5,438
23,Hancock,58.7,18895,39.4,12686,1.8,584
23,Kennebec,56.4,37238,41.6,27482,1.9,1266
23,Knox,59.7,13728,38.4,8816,1.9,436
23,Lincoln,55.1,11886,43.0,9287,1.9,411
23,Oxford,56.7,17940,40.6,12863,2.7,847
23,Penobscot,51.7,41614,46.6,37495,1.7,1358
23,Piscataquis,47.0,4430,50.7,4785,2.3,219
23,Sagadahoc,57.0,12152,40.9,8721,2.0,428
23,Somerset,51.8,13335,46.1,11867,2.2,556
23,Waldo,54.8,11967,43.1,9423,2.1,460
23,Washington,49.5,8246,48.5,8077,2.0,331
23,York,59.4,64799,38.8,42389,1.8,1973
24,Allegany,36.0,10693,61.9,18405,2.2,644
24,Anne Arundel,48.2,125015,50.0,129682,1.9,4922
24,Baltimore,56.2,214151,41.7,158714,2.1,8073
24,Calvert,46.1,20299,52.4,23095,1.5,663
24,Caroline,37.6,4971,60.6,8015,1.8,232
24,Carroll,33.1,28060,64.3,54503,2.6,2197
24,Cecil,41.6,17665,56.1,23855,2.3,974
24,Charles,62.2,43635,36.7,25732,1.1,760
24,Dorchester,45.3,6912,53.5,8168,1.3,194
24,Frederick,48.6,54013,49.6,55170,1.8,2003
24,Garrett,29.0,3736,69.2,8903,1.8,233
24,Harford,39.4,48552,58.2,71751,2.4,2992
24,Howard,60.0,87120,38.1,55393,1.9,2720
24,Kent,49.4,4953,49.0,4905,1.6,162
24,Montgomery,71.6,314444,27.0,118608,1.4,6209
24,Prince George's,88.9,332396,10.4,38833,0.7,2797
24,Queen Anne's,35.7,8575,62.7,15087,1.6,383
24,St. Mary's,42.8,19023,55.6,24705,1.5,681
24,Somerset,48.2,4779,50.8,5037,1.1,108
24,Talbot,44.4,9035,54.1,10995,1.5,298
24,Washington,42.6,26245,55.5,34169,1.9,1186
24,Wicomico,46.4,19436,52.2,21849,1.4,569
24,Worcester,41.6,11374,57.1,15607,1.3,365
24,Baltimore,87.2,214385,11.7,28681,1.2,2902
25,Barnstable,56.1,74264,42.1,55694,1.8,2395
25,Berkshire,74.9,49558,22.5,14876,2.6,1696
25,Bristol,60.4,146861,37.2,90531,2.4,5728
25,Dukes,75.0,7913,23.1,2442,1.9,198
25,Essex,59.1,208976,38.8,137129,2.1,7357
25,Franklin,72.5,27919,24.8,9545,2.8,1065
25,Hampden,61.4,121454,36.1,71350,2.5,4916
25,Hampshire,71.5,56869,25.9,20618,2.6,2083
25,Middlesex,64.0,464484,33.9,245766,2.2,15781
25,Nantucket,67.3,4073,30.8,1863,1.9,116
25,Norfolk,58.2,200675,39.7,136841,2.1,7400
25,Plymouth,52.8,131817,45.2,112904,2.0,5096
25,Suffolk,76.9,207128,21.2,57194,1.8,4900
25,Worcester,55.6,202107,41.8,152101,2.6,9386
26,Alcona,45.1,2896,53.0,3404,1.9,120
26,Alger,52.0,2472,46.1,2188,1.9,90
26,Allegan,43.6,24165,54.3,30061,2.1,1154
26,Alpena,50.9,7705,47.1,7125,1.9,294
26,Antrim,43.9,6079,54.2,7506,1.9,267
26,Arenac,51.1,4155,46.8,3807,2.0,166
26,Baraga,47.2,1725,50.5,1846,2.2,82
26,Barry,43.9,13449,53.6,16431,2.4,749
26,Bay,56.6,32589,41.3,23795,2.1,1204
26,Benzie,52.9,5451,45.5,4687,1.7,171
26,Berrien,51.9,40381,46.4,36130,1.7,1323
26,Branch,46.0,8413,52.1,9534,1.8,338
26,Calhoun,53.8,34561,44.5,28553,1.7,1082
26,Cass,51.3,12083,47.1,11114,1.6,379
26,Charlevoix,47.3,6817,50.7,7306,1.9,275
26,Cheboygan,48.3,6720,49.8,6920,1.9,261
26,Chippewa,49.0,8184,49.5,8267,1.5,257
26,Clare,51.3,7496,46.5,6793,2.2,316
26,Clinton,49.5,20005,48.8,19726,1.6,650
26,Crawford,47.9,3441,49.6,3561,2.5,176
26,Delta,52.3,9974,46.0,8763,1.7,327
26,Dickinson,45.0,5995,53.0,7049,2.0,267
26,Eaton,53.4,30742,45.0,25900,1.7,974
26,Emmet,46.9,8515,51.3,9314,1.8,320
26,Genesee,65.3,143927,32.9,72451,1.9,4117
26,Gladwin,49.8,6590,48.3,6391,2.0,260
26,Gogebic,57.4,4757,40.2,3330,2.3,194
26,Grand Traverse,47.6,23258,50.6,24716,1.8,869
26,Gratiot,51.3,9105,46.9,8322,1.8,311
26,Hillsdale,42.9,8765,54.9,11221,2.3,463
26,Houghton,46.8,7476,50.7,8101,2.5,395
26,Huron,48.8,8367,49.2,8434,1.9,334
26,Ingham,65.7,93994,32.5,46483,1.8,2549
26,Ionia,45.9,12565,51.7,14156,2.3,638
26,Iosco,51.4,7309,46.3,6583,2.3,333
26,Iron,50.0,3080,47.8,2947,2.2,135
26,Isabella,58.7,16679,39.5,11220,1.8,511
26,Jackson,50.2,37480,47.8,35692,2.0,1507
26,Kalamazoo,58.8,77051,39.3,51554,1.9,2456
26,Kalkaska,44.5,3780,53.3,4527,2.3,192
26,Kent,49.3,149909,48.8,148336,1.8,5554
26,Keweenaw,43.3,610,53.6,756,3.1,44
26,Lake,55.2,2919,42.9,2269,2.0,104
26,Lapeer,47.3,21457,50.3,22831,2.4,1074
26,Leelanau,50.9,7355,48.0,6938,1.2,171
26,Lenawee,51.5,24640,46.4,22225,2.1,1000
26,Livingston,42.4,42349,55.6,55592,2.0,1965
26,Luce,43.5,1191,54.4,1490,2.2,59
26,Mackinac,47.2,3027,51.0,3268,1.8,114
26,Macomb,53.3,223784,44.7,187663,2.1,8729
26,Manistee,55.6,7235,42.4,5510,2.0,264
26,Marquette,59.0,19635,38.8,12906,2.2,719
26,Mason,51.3,7817,46.9,7147,1.8,277
26,Mecosta,48.7,9101,49.4,9238,1.9,358
26,Menominee,54.0,5981,43.8,4855,2.1,236
26,Midland,47.3,20701,50.8,22263,1.9,834
26,Missaukee,38.7,2898,59.7,4469,1.7,125
26,Monroe,51.1,39180,46.8,35858,2.1,1593
26,Montcalm,48.7,13208,49.1,13291,2.2,597
26,Montmorency,44.8,2403,53.0,2841,2.2,116
26,Muskegon,63.7,53821,34.5,29145,1.8,1490
26,Newaygo,46.5,10790,51.1,11862,2.3,544
26,Oakland,56.4,372566,41.9,276956,1.6,10873
26,Oceana,51.2,6405,46.8,5860,2.0,244
26,Ogemaw,49.9,5391,47.5,5133,2.5,274
26,Ontonagon,50.6,1966,46.9,1823,2.5,96
26,Osceola,44.0,4855,54.2,5973,1.8,198
26,Oscoda,43.4,1887,53.4,2320,3.2,139
26,Otsego,44.5,5634,53.4,6752,2.1,261
26,Ottawa,37.2,50828,61.0,83330,1.7,2381
26,Presque Isle,49.6,3722,48.0,3606,2.4,183
26,Roscommon,50.2,7082,47.7,6727,2.0,287
26,Saginaw,57.8,60276,40.5,42225,1.7,1782
26,St. Clair,50.3,40677,47.6,38536,2.1,1687
26,St. Joseph,47.8,12322,50.0,12886,2.2,563
26,Sanilac,44.9,9047,52.9,10679,2.2,443
26,Schoolcraft,50.4,2184,47.5,2058,2.1,93
26,Shiawassee,53.3,19397,44.7,16268,2.1,750
26,Tuscola,48.5,13503,49.3,13740,2.2,611
26,Van Buren,53.5,18588,44.7,15534,1.9,644
26,Washtenaw,69.6,130578,28.8,53946,1.6,3024
26,Wayne,74.0,660085,24.6,219582,1.4,12064
26,Wexford,46.9,7379,51.1,8044,2.0,318
27,Aitkin,48.8,4595,48.8,4589,2.4,226
27,Anoka,47.7,86976,50.1,91357,2.1,3891
27,Becker,45.3,7687,52.2,8851,2.5,427
27,Beltrami,54.1,12019,43.9,9762,2.0,455
27,Benton,43.7,8454,53.5,10338,2.8,547
27,Big Stone,51.9,1552,45.6,1362,2.5,76
27,Blue Earth,55.1,19325,42.1,14782,2.7,963
27,Brown,42.7,5809,54.7,7456,2.6,355
27,Carlton,62.3,11501,35.5,6549,2.2,399
27,Carver,41.6,20654,56.7,28156,1.8,873
27,Cass,44.6,7276,53.1,8660,2.3,371
27,Chippewa,51.6,3280,45.7,2907,2.7,169
27,Chisago,43.6,12783,53.9,15789,2.5,733
27,Clay,57.0,16666,40.9,11978,2.1,615
27,Clearwater,44.1,1877,53.8,2291,2.2,93
27,Cook,60.3,2019,37.0,1240,2.7,89
27,Cottonwood,45.7,2759,52.3,3157,2.0,120
27,Crow Wing,45.1,15859,52.8,18567,2.1,739
27,Dakota,51.8,116778,46.3,104364,1.9,4330
27,Dodge,43.7,4463,53.5,5468,2.8,282
27,Douglas,44.2,9256,53.7,11241,2.0,421
27,Faribault,45.8,3736,51.5,4196,2.7,220
27,Fillmore,52.7,5921,44.4,4993,2.8,320
27,Freeborn,57.4,9915,40.2,6955,2.4,410
27,Goodhue,48.1,12420,49.5,12775,2.3,600
27,Grant,51.3,1850,45.7,1646,3.0,109
27,Hennepin,63.4,420958,34.8,231054,1.8,11768
27,Houston,54.3,5906,43.6,4743,2.2,234
27,Hubbard,41.9,4872,56.3,6558,1.8,208
27,Isanti,41.1,8248,56.5,11324,2.4,481
27,Itasca,55.2,13460,42.3,10309,2.6,626
27,Jackson,46.6,2618,50.8,2858,2.6,147
27,Kanabec,44.0,3743,52.7,4479,3.3,277
27,Kandiyohi,46.2,10125,51.7,11319,2.1,451
27,Kittson,58.1,1492,39.6,1016,2.3,60
27,Koochiching,53.6,3649,43.5,2962,2.8,191
27,Lac Qui Parle,51.5,2160,45.6,1912,2.9,120
27,Lake,59.9,4174,37.8,2636,2.3,159
27,Lake of the Woods,42.0,971,55.3,1278,2.8,64
27,Le Sueur,46.6,6994,50.9,7636,2.5,379
27,Lincoln,48.5,1517,47.7,1491,3.8,118
27,Lyon,48.1,6110,49.7,6315,2.2,283
27,McLeod,39.4,7505,57.8,10993,2.8,531
27,Mahnomen,61.3,1436,36.0,843,2.7,64
27,Marshall,48.8,2311,48.2,2285,3.0,143
27,Martin,41.0,4413,56.3,6053,2.7,288
27,Meeker,42.9,5380,53.7,6737,3.4,428
27,Mille Lacs,44.8,6072,52.0,7049,3.1,423
27,Morrison,39.1,6547,58.1,9735,2.8,461
27,Mower,60.5,11605,36.9,7075,2.6,507
27,Murray,48.7,2345,48.2,2320,3.1,148
27,Nicollet,54.2,9887,43.7,7968,2.1,390
27,Nobles,48.2,4244,49.6,4368,2.3,201
27,Norman,62.0,2129,35.1,1204,2.9,101
27,Olmsted,50.6,38711,47.3,36202,2.0,1557
27,Otter Tail,42.4,13856,55.3,18077,2.3,754
27,Pennington,49.8,3394,47.6,3248,2.6,180
27,Pine,49.3,7084,47.7,6862,3.0,437
27,Pipestone,42.1,2023,55.2,2652,2.6,126
27,Polk,51.2,7850,46.6,7148,2.2,336
27,Pope,50.7,3317,47.0,3069,2.3,150
27,Ramsey,66.0,182974,32.1,88942,2.0,5470
27,Red Lake,51.1,1120,44.9,983,4.0,88
27,Redwood,41.6,3250,55.2,4308,3.2,248
27,Renville,48.0,3904,48.6,3956,3.4,275
27,Rice,54.7,17381,43.2,13723,2.2,695
27,Rock,41.8,2079,55.8,2775,2.4,121
27,Roseau,40.2,3097,57.6,4438,2.1,165
27,St. Louis,65.1,77351,32.6,38742,2.3,2721
27,Scott,43.5,29208,54.7,36724,1.8,1200
27,Sherburne,39.9,17957,58.1,26140,2.0,893
27,Sibley,38.8,2998,58.1,4492,3.1,239
27,Stearns,45.3,35690,52.3,41194,2.4,1872
27,Steele,45.9,9016,51.2,10068,2.9,572
27,Stevens,49.4,2781,48.1,2710,2.5,143
27,Swift,55.4,2907,41.6,2184,2.9,153
27,Todd,43.1,5277,54.1,6637,2.8,343
27,Traverse,51.3,1043,45.8,933,2.9,59
27,Wabasha,47.5,5646,49.9,5935,2.6,312
27,Wadena,40.2,2882,57.6,4128,2.2,159
27,Waseca,44.5,4401,52.7,5211,2.8,276
27,Washington,51.3,70277,46.9,64334,1.8,2448
27,Watonwan,48.7,2562,48.0,2526,3.2,170
27,Wilkin,45.4,1550,52.3,1786,2.3,78
27,Winona,58.4,16308,39.3,10975,2.3,652
27,Wright,40.2,26343,57.6,37779,2.2,1456
27,Yellow Medicine,50.6,2816,46.3,2579,3.1,174
28,Adams,57.5,9021,41.8,6566,0.7,109
28,Alcorn,27.2,4130,71.2,10805,1.6,247
28,Amite,43.8,3348,55.5,4245,0.7,57
28,Attala,41.9,3849,57.4,5273,0.7,61
28,Benton,48.0,2227,50.2,2329,1.8,82
28,Bolivar,67.2,10334,31.8,4891,1.0,156
28,Calhoun,35.9,2522,63.5,4467,0.6,45
28,Carroll,34.1,2037,65.4,3902,0.4,26
28,Chickasaw,50.7,4588,48.5,4395,0.8,75
28,Choctaw,35.3,1459,63.6,2624,1.1,45
28,Claiborne,85.9,4682,13.7,748,0.4,23
28,Clarke,37.2,3121,62.3,5229,0.6,47
28,Clay,59.1,6558,40.3,4466,0.6,68
28,Coahoma,71.9,7597,27.6,2917,0.5,54
28,Copiah,53.2,7710,46.2,6701,0.6,91
28,Covington,40.7,3852,58.4,5523,0.9,86
28,DeSoto,30.5,19627,68.7,44222,0.7,474
28,Forrest,42.8,11622,56.3,15296,1.0,266
28,Franklin,37.0,1733,62.1,2909,0.9,43
28,George,16.4,1532,82.5,7700,1.1,103
28,Greene,23.6,1366,75.3,4361,1.1,62
28,Grenada,44.4,5029,55.1,6234,0.5,58
28,Hancock,22.1,3768,76.3,13020,1.6,268
28,Harrison,36.6,22673,62.6,38757,0.9,527
28,Hinds,69.2,75401,30.3,32949,0.5,552
28,Holmes,81.4,7765,18.0,1714,0.7,64
28,Humphreys,70.9,3634,28.5,1462,0.6,30
28,Issaquena,60.9,579,38.3,364,0.7,7
28,Itawamba,20.9,2084,77.0,7663,2.1,204
28,Jackson,32.7,17781,66.3,35993,1.0,522
28,Jasper,54.6,5025,44.9,4135,0.5,50
28,Jefferson,86.7,3883,12.3,551,1.0,44
28,Jefferson Davis,60.4,4454,39.0,2871,0.6,45
28,Jones,30.2,8846,68.9,20157,0.9,270
28,Kemper,62.3,3256,37.0,1935,0.6,32
28,Lafayette,43.3,7997,55.7,10278,1.0,185
28,Lamar,21.6,5159,77.4,18497,1.1,254
28,Lauderdale,40.3,13332,59.1,19582,0.6,200
28,Lawrence,36.9,2587,62.3,4369,0.8,53
28,Leake,44.4,4151,55.0,5148,0.6,60
28,Lee,34.4,12021,64.9,22694,0.7,245
28,Leflore,68.1,8914,31.4,4105,0.5,62
28,Lincoln,33.6,5505,65.7,10781,0.7,116
28,Lowndes,48.1,13209,51.0,13994,1.0,262
28,Madison,42.0,19831,57.5,27203,0.5,235
28,Marion,34.0,4422,65.4,8513,0.6,75
28,Marshall,58.8,9685,40.6,6683,0.7,110
28,Monroe,41.0,7169,58.2,10184,0.8,143
28,Montgomery,45.7,2609,53.8,3071,0.6,32
28,Neshoba,27.3,3114,72.0,8209,0.7,79
28,Newton,32.7,3218,66.8,6579,0.6,58
28,Noxubee,76.3,5030,23.1,1525,0.5,34
28,Oktibbeha,49.6,9326,49.6,9320,0.8,146
28,Panola,52.9,8690,46.4,7620,0.6,106
28,Pearl River,19.2,4320,79.7,17881,1.1,242
28,Perry,27.1,1533,71.8,4067,1.1,64
28,Pike,51.4,9276,47.9,8651,0.7,128
28,Pontotoc,23.2,2982,75.6,9727,1.2,159
28,Prentiss,27.6,3020,70.4,7703,2.0,221
28,Quitman,67.3,2803,32.0,1334,0.7,31
28,Rankin,22.7,14372,76.2,48140,1.1,665
28,Scott,43.1,5025,56.4,6584,0.5,62
28,Sharkey,68.2,1907,31.2,873,0.5,15
28,Simpson,38.2,4817,60.6,7641,1.2,152
28,Smith,23.7,1968,75.4,6265,0.9,72
28,Stone,27.5,1996,71.1,5149,1.4,101
28,Sunflower,70.0,7838,29.0,3245,1.0,110
28,Tallahatchie,59.1,4105,40.1,2786,0.7,52
28,Tate,39.2,5003,60.1,7678,0.8,97
28,Tippah,27.0,2623,71.3,6937,1.7,165
28,Tishomingo,23.3,1962,74.2,6249,2.5,208
28,Tunica,75.7,3279,23.5,1017,0.8,36
28,Union,24.5,2985,74.4,9072,1.1,138
28,Walthall,44.4,3456,54.7,4253,0.9,71
28,Warren,48.2,10489,51.2,11152,0.6,123
28,Washington,67.1,13148,32.4,6347,0.4,88
28,Wayne,38.8,3890,60.6,6070,0.6,62
28,Webster,24.7,1349,74.6,4072,0.7,36
28,Wilkinson,68.8,3534,30.4,1560,0.9,45
28,Winston,45.5,4653,53.8,5497,0.7,71
28,Yalobusha,46.2,3151,53.1,3628,0.7,47
28,Yazoo,53.3,6116,46.1,5290,0.6,71
29,Adair,48.3,5735,49.6,5891,2.1,245
29,Andrew,38.1,3345,60.1,5279,1.9,166
29,Atchison,33.6,1000,65.1,1936,1.3,40
29,Audrain,41.1,4434,57.2,6167,1.7,180
29,Barry,31.6,4630,66.6,9758,1.7,256
29,Barton,24.5,1455,74.2,4414,1.3,79
29,Bates,39.5,3271,58.3,4833,2.2,179
29,Benton,37.8,3629,59.9,5759,2.3,223
29,Bollinger,29.2,1690,68.7,3972,2.1,122
29,Boone,55.2,47062,43.2,36849,1.6,1340
29,Buchanan,48.8,19164,48.7,19110,2.5,986
29,Butler,30.7,5316,68.1,11805,1.3,217
29,Caldwell,39.7,1814,58.2,2654,2.1,96
29,Callaway,39.1,7580,58.8,11389,2.0,397
29,Camden,35.0,7773,63.4,14074,1.6,350
29,Cape Girardeau,32.6,12208,66.1,24768,1.3,470
29,Carroll,33.8,1535,65.1,2955,1.1,48
29,Carter,34.0,984,63.5,1840,2.6,74
29,Cass,39.4,19844,59.0,29695,1.6,802
29,Cedar,32.4,2060,66.0,4194,1.6,100
29,Chariton,42.7,1799,55.5,2339,1.8,76
29,Christian,31.4,11883,67.1,25382,1.5,572
29,Clark,45.5,1572,51.6,1782,3.0,102
29,Clay,48.9,53761,49.5,54516,1.6,1748
29,Clinton,43.5,4545,54.6,5709,1.9,200
29,Cole,35.9,13959,62.8,24385,1.3,490
29,Cooper,37.3,2996,61.1,4902,1.6,128
29,Crawford,38.8,3911,59.6,6007,1.7,167
29,Dade,28.8,1184,69.6,2864,1.6,64
29,Dallas,34.6,2656,63.7,4895,1.7,132
29,Daviess,37.0,1400,59.8,2263,3.2,123
29,DeKalb,35.9,1692,61.3,2889,2.8,133
29,Dent,29.9,2056,67.8,4655,2.3,157
29,Douglas,31.9,2140,65.6,4405,2.5,167
29,Dunklin,38.6,4540,59.9,7044,1.5,180
29,Franklin,43.0,21256,55.3,27355,1.7,847
29,Gasconade,37.3,2899,61.3,4763,1.4,109
29,Gentry,37.5,1235,59.7,1964,2.8,93
29,Greene,41.3,56181,57.1,77683,1.7,2283
29,Grundy,33.3,1580,63.4,3006,3.2,154
29,Harrison,32.9,1287,64.2,2512,3.0,116
29,Henry,43.6,4869,54.6,6095,1.7,195
29,Hickory,42.4,2171,55.7,2850,1.8,94
29,Holt,30.5,802,68.1,1794,1.4,37
29,Howard,41.9,2036,55.8,2708,2.3,111
