id,margin,coolidge,davis,other,lafollette,hex_color
29227,0.48%, 49.66%, 49.18%,1.16%,-,7e027d
29229,14.22%, 55.04%, 40.83%,4.14%, 4.10%,8c0a68
29510,16.46%, 52.70%, 36.24%,11.07%, 10.91%,861c5c
30001,22.61%, 50.55%, 27.94%,21.52%, 21.41%,803647
30003,32.92%, 57.74%, 17.45%,24.81%, 24.81%,933f2c
30005,10.23%, 45.74%, 18.64%,35.62%, 35.51%,745a2f
30007,3.20%, 37.71%, 34.52%,27.77%, 27.70%,604658
30009,5.70%, 44.33%, 16.36%,39.31%, 38.63%,716429
30011,31.26%, 54.17%, 22.91%,22.91%, 22.91%,8a3a3a
30013,6.05%, 43.41%, 18.96%,37.63%, 37.36%,6e5f30
30015,16.79%, 46.15%, 24.19%,29.669999999999998%, 29.36%,754b3d
30017,1.40%, 43.78%, 10.91%,45.31%, 45.18%,6f731b
30019,16.38%, 35.19%, 12.89%,51.92%, 51.57%,598420
30021,14.70%, 50.63%, 13.21%,36.16%, 35.93%,815c21
30023,0.35%, 35.43%, 29.47%,35.1%, 35.08%,5a594b
30025,28.01%, 55.63%, 16.74%,27.63%, 27.63%,8d462a
30027,2.32%, 38.50%, 20.68%,40.82%, 40.81%,626834
30029,0.07%, 43.28%, 13.42%,43.300000000000004%, 43.21%,6e6e22
30031,16.54%, 44.35%, 27.81%,27.83%, 27.81%,714646
30033,21.58%, 50.55%, 20.48%,28.97%, 28.97%,804934
30035,5.33%, 41.68%, 36.34%,21.98%, 21.98%,6a385c
30037,13.55%, 37.88%, 10.59%,51.53%, 51.44%,60831b
30039,13.44%, 43.47%, 26.36%,30.169999999999998%, 30.02%,6e4c43
30041,21.94%, 30.60%, 16.59%,52.82%, 52.54%,4e862a
30043,2.31%, 36.49%, 24.44%,39.08%, 38.80%,5d633e
30045,5.82%, 41.34%, 22.35%,36.31%, 35.52%,695c38
30047,33.20%, 28.00%, 10.77%,61.230000000000004%, 61.20%,479c1b
30049,22.75%, 49.93%, 27.19%,22.88%, 22.84%,7f3a45
30051,12.69%, 33.71%, 19.89%,46.4%, 46.40%,557632
30053,2.26%, 40.89%, 15.67%,43.44%, 43.15%,686e27
30055,12.13%, 38.18%, 11.05%,50.77%, 50.31%,61811c
30057,18.75%, 45.85%, 27.10%,27.060000000000002%, 25.85%,744545
30059,35.05%, 59.60%, 24.55%,15.85%, 15.85%,97283e
30061,44.86%, 21.61%, 11.92%,66.47%, 66.47%,37a91e
30063,28.60%, 29.44%, 12.49%,58.07%, 58.05%,4b941f
30065,0.73%, 45.55%, 7.56%,46.89%, 46.28%,747713
30067,17.34%, 50.70%, 15.86%,33.43%, 33.36%,815528
30069,0%,-,-,0.0%,-,000000
30071,11.37%, 46.69%, 17.87%,35.43%, 35.32%,775a2d
30073,4.19%, 37.67%, 20.41%,41.91%, 41.86%,606a34
30075,10.14%, 48.68%, 12.47%,38.839999999999996%, 38.54%,7c631f
30077,3.83%, 40.39%, 22.99%,36.61%, 36.57%,665d3a
30079,26.01%, 56.21%, 13.33%,30.46%, 30.21%,8f4d21
30081,8.16%, 37.79%, 16.20%,46.010000000000005%, 45.95%,607529
30083,12.84%, 49.95%, 12.84%,37.22%, 37.11%,7f5e20
30085,5.88%, 39.10%, 15.76%,45.13999999999999%, 44.98%,637328
30087,9.78%, 49.12%, 11.41%,39.470000000000006%, 39.34%,7d641d
30089,33.48%, 28.65%, 9.16%,62.18%, 62.13%,499e17
30091,21.82%, 35.32%, 6.87%,57.8%, 57.14%,5a9311
30093,1.56%, 34.66%, 28.66%,36.68%, 36.21%,585d49
30095,35.84%, 59.88%, 15.90%,24.220000000000002%, 24.05%,983d28
30097,36.45%, 59.57%, 17.32%,23.11%, 23.11%,973a2c
30099,1.51%, 40.36%, 20.63%,39.01%, 38.85%,666334
30101,1.24%, 37.49%, 23.61%,38.88999999999999%, 38.73%,5f633c
30103,27.01%, 55.36%, 16.09%,28.540000000000003%, 28.35%,8d4829
30105,18.70%, 51.10%, 16.33%,32.559999999999995%, 32.40%,825329
30107,1.96%, 44.22%, 13.52%,42.26%, 42.26%,706b22
30109,35.40%, 56.93%, 21.31%,21.76%, 21.53%,913736
30111,25.78%, 55.91%, 13.90%,30.189999999999998%, 30.13%,8e4c23
31001,28.95%, 56.51%, 27.57%,15.92%, 15.59%,902846
31003,15.47%, 47.12%, 20.86%,32.01%, 31.65%,785135
31005,5.12%, 34.88%, 24.63%,40.49%, 40.00%,58673e
31007,18.70%, 49.80%, 17.89%,32.32%, 31.10%,7e522d
31009,9.61%, 43.40%, 22.64%,33.96%, 33.79%,6e5639
31011,4.17%, 36.36%, 32.18%,31.46%, 31.01%,5c5052
31013,8.18%, 42.48%, 22.96%,34.55%, 34.30%,6c583a
31015,4.66%, 37.57%, 19.79%,42.65%, 42.23%,5f6c32
31017,15.91%, 45.02%, 29.12%,25.85%, 25.12%,72414a
31019,27.47%, 54.11%, 26.64%,19.25%, 18.71%,893143
31021,18.21%, 54.32%, 36.11%,9.58%, 9.35%,8a185c
31023,0.17%, 44.81%, 44.98%,10.209999999999999%, 10.01%,721a72
31025,17.52%, 49.55%, 32.03%,18.42%, 18.07%,7e2e51
31027,8.57%, 39.92%, 28.57%,31.51%, 31.35%,655048
31029,18.29%, 48.17%, 29.87%,21.96%, 21.54%,7a374c
31031,12.98%, 43.69%, 30.71%,25.59%, 25.41%,6f414e
31033,20.63%, 51.76%, 16.71%,31.53%, 31.14%,83502a
31035,19.01%, 50.32%, 31.31%,18.369999999999997%, 17.99%,802e4f
31037,4.22%, 39.02%, 34.80%,26.189999999999998%, 25.97%,634258
31039,4.43%, 36.71%, 21.93%,41.36%, 41.14%,5d6937
31041,7.18%, 39.95%, 26.84%,33.220000000000006%, 32.77%,655444
31043,8.64%, 39.38%, 30.74%,29.880000000000003%, 29.69%,644c4e
31045,1.49%, 41.25%, 15.58%,43.160000000000004%, 42.74%,696e27
31047,25.03%, 50.67%, 25.64%,23.689999999999998%, 23.29%,813c41
31049,34.49%, 58.23%, 23.74%,18.03%, 17.73%,942d3c
31051,25.17%, 50.98%, 25.81%,23.209999999999997%, 22.83%,813b41
31053,17.81%, 45.63%, 26.23%,28.139999999999997%, 27.83%,744742
31055,16.40%, 44.98%, 28.58%,26.44%, 26.30%,724348
31057,31.56%, 56.67%, 25.11%,18.209999999999997%, 17.72%,902e40
31059,11.25%, 51.54%, 40.29%,8.17%, 8.02%,831466
31061,15.73%, 51.27%, 35.54%,13.190000000000001%, 12.71%,82215a
31063,26.26%, 52.27%, 20.91%,26.810000000000002%, 26.01%,854435
31065,17.85%, 50.30%, 32.45%,17.26%, 16.94%,802c52
31067,19.03%, 50.70%, 31.67%,17.63%, 17.36%,812c50
31069,17.13%, 46.68%, 29.56%,23.77%, 23.25%,773c4b
31071,38.20%, 59.14%, 19.61%,21.25%, 20.94%,963632
31073,0.67%, 36.31%, 26.50%,37.190000000000005%, 36.99%,5c5e43
31075,12.92%, 48.69%, 35.77%,15.549999999999999%, 15.36%,7c275b
31077,10.69%, 26.48%, 41.80%,31.73%, 31.11%,43506a
31079,17.31%, 47.39%, 21.85%,30.759999999999998%, 30.08%,784e37
31081,26.58%, 56.12%, 29.54%,14.34%, 13.80%,8f244b
31083,17.05%, 50.01%, 32.96%,17.02%, 16.37%,7f2b54
31085,11.48%, 42.60%, 25.83%,31.57%, 31.12%,6c5041
31087,16.43%, 45.80%, 29.37%,24.82%, 24.50%,743f4a
31089,0.52%, 37.14%, 25.73%,37.13%, 36.61%,5e5e41
31091,5.68%, 40.00%, 25.23%,34.77%, 34.32%,665840
31093,9.93%, 31.58%, 41.51%,26.91%, 26.45%,504469
31095,16.23%, 48.12%, 31.89%,19.99%, 19.83%,7a3251
31097,20.61%, 54.12%, 33.52%,12.360000000000001%, 12.13%,8a1f55
31099,6.51%, 45.04%, 38.53%,16.43%, 15.75%,722962
31101,21.81%, 49.93%, 28.12%,21.95%, 21.58%,7f3747
31103,4.36%, 41.48%, 20.66%,37.86%, 37.12%,696034
31105,19.74%, 51.23%, 17.28%,31.49%, 31.49%,82502c
31107,2.25%, 38.63%, 24.61%,36.77%, 36.38%,625d3e
31109,19.57%, 54.40%, 34.83%,10.77%, 10.50%,8a1b58
31111,1.92%, 40.94%, 19.67%,39.39%, 39.02%,686432
31113,6.30%, 40.56%, 24.16%,35.28%, 34.26%,67593d
31115,14.31%, 47.98%, 17.68%,34.34%, 33.67%,7a572d
31117,1.14%, 40.34%, 18.18%,39.2%, 39.20%,66632e
31119,4.74%, 40.68%, 22.53%,36.79%, 35.94%,675d39
31121,27.75%, 54.34%, 26.58%,19.08%, 18.61%,8a3043
31123,16.63%, 45.77%, 29.14%,25.09%, 24.73%,743f4a
31125,13.38%, 47.42%, 34.05%,18.53%, 18.17%,782f56
31127,10.44%, 48.97%, 38.53%,12.5%, 12.44%,7c1f62
31129,20.80%, 54.02%, 33.22%,12.76%, 12.49%,892054
31131,16.02%, 50.12%, 34.10%,15.78%, 15.49%,7f2856
31133,20.34%, 55.85%, 35.51%,8.629999999999999%, 8.53%,8e165a
31135,20.76%, 50.61%, 29.84%,19.55%, 19.25%,81314c
31137,23.15%, 48.88%, 25.18%,25.939999999999998%, 25.74%,7c4240
31139,5.59%, 42.36%, 20.51%,37.13%, 36.78%,6c5e34
31141,5.87%, 30.70%, 31.64%,37.66%, 37.51%,4e6050
31143,27.00%, 56.49%, 29.49%,14.02%, 13.61%,90234b
31145,15.41%, 44.61%, 25.92%,29.48%, 29.20%,714b42
31147,7.13%, 48.22%, 41.09%,10.69%, 10.50%,7a1b68
31149,18.77%, 47.33%, 23.71%,28.959999999999997%, 28.56%,78493c
31151,4.39%, 43.10%, 47.49%,9.42%, 9.28%,6d1879
31153,4.52%, 38.86%, 34.34%,26.8%, 26.55%,634457
31155,8.72%, 45.15%, 36.43%,18.42%, 18.25%,732e5c
31157,41.61%, 62.29%, 20.68%,17.03%, 16.48%,9e2b34
31159,16.70%, 49.21%, 32.51%,18.28%, 18.00%,7d2e52
31161,1.54%, 41.46%, 18.16%,40.39%, 39.92%,69662e
31163,4.52%, 39.88%, 35.36%,24.76%, 24.12%,653f5a
31165,16.28%, 36.01%, 11.18%,52.82%, 52.29%,5b861c
31167,3.61%, 39.43%, 24.43%,36.15%, 35.82%,645c3e
31169,20.89%, 52.73%, 31.84%,15.43%, 15.15%,862751
31171,1.72%, 35.46%, 37.18%,27.360000000000003%, 27.19%,5a455e
31173,0.59%, 37.36%, 36.77%,25.87%, 25.59%,5f415d
31175,32.25%, 55.04%, 21.92%,23.04%, 22.79%,8c3a37
31177,15.53%, 45.16%, 29.63%,23.13%, 23.13%,733a4b
31179,27.42%, 52.50%, 22.11%,25.389999999999997%, 25.08%,854038
31181,24.47%, 54.40%, 29.93%,15.67%, 15.27%,8a274c
31183,26.22%, 27.01%, 19.10%,53.88999999999999%, 53.23%,448930
31185,33.28%, 58.66%, 25.37%,15.97%, 15.57%,952840
32001,2.99%, 41.64%, 19.71%,38.65%, 38.65%,6a6232
32003,17.24%, 32.58%, 17.60%,49.82%, 49.82%,537f2c
32005,34.42%, 59.04%, 16.35%,24.61%, 24.61%,963e29
32007,1.32%, 38.81%, 21.06%,40.13%, 40.13%,626635
32009,12.95%, 33.20%, 20.66%,46.14%, 46.14%,547534
32011,22.49%, 50.00%, 22.49%,27.51%, 27.51%,7f4639
32013,7.50%, 35.30%, 21.89%,42.81%, 42.81%,5a6d37
32015,18.53%, 46.61%, 25.32%,28.07%, 28.07%,764740
32017,3.25%, 27.10%, 34.82%,38.08%, 38.08%,456158
32019,12.59%, 47.43%, 17.73%,34.84%, 34.84%,78582d
32021,7.54%, 37.90%, 16.67%,45.44%, 45.44%,60732a
32023,0.22%, 39.69%, 20.39%,39.92%, 39.92%,656533
32027,8.67%, 36.07%, 19.20%,44.73%, 44.73%,5b7230
32029,1.84%, 37.19%, 27.46%,35.35%, 35.35%,5e5a46
32031,12.89%, 45.70%, 21.49%,32.81%, 32.81%,745336
32033,10.23%, 44.52%, 21.18%,34.3%, 34.30%,715736
32510,0.21%, 44.31%, 44.53%,11.16%, 11.16%,701c71
33001,29.57%, 63.79%, 34.23%,1.98%,-,a20557
33003,32.30%, 65.40%, 33.10%,1.5%,-,a60354
33005,42.22%, 69.00%, 26.78%,4.21%, 4.21%,af0a44
33007,13.02%, 52.67%, 39.65%,7.67%, 7.67%,861365
33009,31.37%, 64.12%, 32.75%,3.12%, 3.12%,a30753
33011,14.25%, 51.66%, 37.41%,10.93%, 10.93%,831b5f
33013,23.37%, 59.88%, 36.50%,3.62%, 3.62%,98095d
33015,39.82%, 68.42%, 28.60%,2.99%, 2.99%,ae0748
33017,16.82%, 56.63%, 39.82%,3.55%, 3.55%,900965
33019,38.28%, 68.03%, 29.74%,2.23%, 2.23%,ad054b
34001,55.35%, 73.63%, 18.28%,8.08%, 7.60%,bb142e
34003,50.18%, 69.41%, 19.23%,11.36%, 11.01%,b01c31
34005,44.91%, 70.23%, 25.32%,4.4399999999999995%, 4.18%,b30b40
34007,42.10%, 66.31%, 24.20%,9.49%, 9.03%,a9183d
34009,49.16%, 72.37%, 23.22%,4.41%, 4.07%,b80b3b
34011,49.41%, 71.05%, 21.64%,7.3100000000000005%, 6.21%,b51237
34013,43.88%, 66.22%, 22.34%,11.43%, 11.18%,a81d38
34015,53.20%, 72.74%, 19.54%,7.73%, 6.16%,b91331
34017,5.26%, 41.71%, 46.97%,11.33%, 11.12%,6a1c77
34019,26.02%, 60.62%, 34.60%,4.779999999999999%, 4.39%,9a0c58
34021,31.13%, 59.53%, 28.40%,12.07%, 11.77%,971e48
34023,32.77%, 62.28%, 29.51%,8.209999999999999%, 7.88%,9e144b
34025,37.19%, 65.64%, 28.45%,5.91%, 5.53%,a70f48
34027,47.03%, 69.59%, 22.56%,7.86%, 7.53%,b11439
34029,49.77%, 70.99%, 21.22%,7.779999999999999%, 7.51%,b51336
34031,42.10%, 62.33%, 16.73%,20.93%, 20.23%,9e352a
34033,41.36%, 68.86%, 27.50%,3.63%, 3.06%,af0946
34035,48.43%, 71.12%, 22.69%,6.1899999999999995%, 5.85%,b50f39
34037,26.09%, 61.36%, 35.27%,3.37%, 2.93%,9c0859
34039,48.09%, 67.99%, 19.90%,12.11%, 11.58%,ad1e32
34041,27.90%, 60.63%, 32.73%,6.640000000000001%, 6.12%,9a1053
35001,7.39%, 49.55%, 42.17%,8.28%, 8.28%,7e156b
35003,7.68%, 47.30%, 39.62%,13.08%, 13.08%,782165
35005,16.84%, 39.40%, 56.24%,4.36%, 4.36%,640b8f
35006,0%,-,-,0.0%,-,000000
35007,6.09%, 48.06%, 41.97%,9.96%, 9.96%,7a196b
35009,27.34%, 20.55%, 53.39%,26.05%, 26.05%,344288
35011,32.69%, 29.03%, 61.72%,9.25%, 9.25%,4a179d
35013,21.75%, 58.58%, 36.83%,4.59%, 4.59%,950b5d
35015,37.33%, 28.36%, 65.69%,5.95%, 5.95%,480fa7
35017,7.42%, 39.59%, 47.00%,13.41%, 13.41%,642277
35019,10.65%, 51.83%, 41.19%,6.98%, 6.98%,841169
35021,0.41%, 42.14%, 41.73%,16.13%, 16.13%,6b296a
35023,23.22%, 28.19%, 51.40%,20.41%, 20.41%,473483
35025,56.25%, 18.75%, 75.00%,6.25%, 6.25%,2f0fbf
35027,11.28%, 49.05%, 37.77%,13.18%, 13.18%,7d2160
35028,0%,-,-,0.0%,-,000000
35029,6.90%, 43.28%, 36.39%,20.33%, 20.33%,6e335c
35031,15.59%, 51.24%, 35.65%,13.11%, 13.11%,82215a
35033,2.55%, 50.90%, 48.35%,0.74%,-,81017b
35035,2.67%, 41.17%, 43.84%,14.99%, 14.99%,68266f
35037,22.80%, 27.84%, 50.64%,21.52%, 21.52%,463681
35039,14.76%, 56.24%, 41.48%,2.28%, 2.28%,8f0569
35041,46.24%, 19.54%, 65.78%,14.68%, 14.68%,3125a7
35043,18.10%, 58.52%, 40.41%,1.07%,-,950267
35045,3.53%, 44.88%, 41.34%,13.78%, 13.78%,722369
35047,4.56%, 50.56%, 46.00%,3.44%, 3.44%,800875
35049,20.73%, 59.05%, 38.32%,2.64%, 2.64%,960661
35051,6.55%, 48.17%, 41.62%,10.21%, 10.21%,7a1a6a
35053,28.89%, 62.32%, 33.43%,4.25%, 4.25%,9e0a55
35055,19.36%, 58.68%, 39.32%,2.0%,-,950564
35057,12.20%, 51.18%, 38.99%,9.83%, 9.83%,821963
35059,8.54%, 37.77%, 46.32%,15.91%, 15.91%,602876
35061,61.40%, 78.01%, 16.62%,5.37%, 5.37%,c60d2a
36001,10.33%, 52.01%, 41.68%,6.3%, 6.18%,84106a
36003,58.34%, 75.35%, 17.01%,7.64%, 7.42%,c0132b
36005,3.11%, 36.73%, 33.62%,29.64%, 28.71%,5d4b55
36007,45.45%, 67.70%, 22.25%,10.06%, 9.57%,ac1938
36009,44.11%, 63.94%, 19.84%,16.22%, 15.52%,a32932
36011,36.47%, 63.66%, 27.19%,9.15%, 8.47%,a21745
36013,56.90%, 71.25%, 13.31%,15.43%, 14.35%,b52721
36015,39.76%, 64.66%, 24.90%,10.44%, 10.33%,a41a3f
36017,50.85%, 72.60%, 21.75%,5.6499999999999995%, 5.39%,b90e37
36019,20.29%, 57.80%, 37.51%,4.68%, 4.56%,930b5f
36021,31.38%, 63.70%, 32.32%,3.98%, 3.68%,a20a52
36023,60.29%, 76.93%, 16.64%,6.430000000000001%, 6.11%,c4102a
36025,49.46%, 72.66%, 23.20%,4.140000000000001%, 4.03%,b90a3b
36027,38.80%, 64.64%, 25.84%,9.52%, 9.01%,a41841
36029,37.23%, 58.53%, 21.30%,20.17%, 18.82%,953336
36031,51.14%, 73.96%, 22.82%,3.23%, 3.16%,bc083a
36033,34.36%, 64.43%, 30.07%,5.51%, 5.43%,a40e4c
36035,53.28%, 72.49%, 19.21%,8.3%, 7.79%,b81530
36037,49.65%, 71.43%, 21.77%,6.8%, 6.52%,b61137
36039,29.14%, 61.56%, 32.42%,6.02%, 5.77%,9c0f52
36041,24.88%, 61.23%, 36.35%,2.42%, 2.25%,9c065c
36043,38.88%, 66.31%, 27.43%,6.25%, 5.88%,a90f45
36045,43.61%, 68.38%, 24.77%,6.8500000000000005%, 6.61%,ae113f
36047,15.64%, 47.50%, 31.87%,20.64%, 20.20%,793451
36049,36.05%, 66.98%, 30.93%,2.0999999999999996%, 2.01%,aa054e
36051,45.14%, 69.56%, 24.42%,6.02%, 5.75%,b10f3e
36053,49.99%, 71.01%, 21.02%,7.9799999999999995%, 7.51%,b51435
36055,35.65%, 57.09%, 20.52%,22.39%, 21.44%,913934
36057,34.03%, 63.20%, 29.17%,7.630000000000001%, 7.23%,a1134a
36059,48.44%, 70.47%, 22.02%,7.510000000000001%, 7.23%,b31338
36061,1.65%, 41.20%, 39.55%,19.259999999999998%, 18.70%,693164
36063,46.98%, 67.98%, 21.00%,11.02%, 10.45%,ad1c35
36065,31.98%, 61.82%, 29.84%,8.34%, 7.83%,9d154c
36067,40.31%, 64.90%, 24.58%,10.52%, 10.09%,a51a3e
36069,40.31%, 66.66%, 26.34%,7.01%, 6.74%,a91143
36071,45.07%, 67.74%, 22.67%,9.59%, 9.18%,ac1839
36073,52.38%, 71.91%, 19.53%,8.56%, 8.14%,b71531
36075,37.53%, 65.08%, 27.55%,7.37%, 7.03%,a51246
36077,37.41%, 65.67%, 28.26%,6.069999999999999%, 5.77%,a70f48
36079,41.46%, 67.73%, 26.26%,6.01%, 5.71%,ac0f42
36081,22.53%, 53.57%, 31.04%,15.4%, 14.99%,88274f
36083,19.69%, 55.88%, 36.18%,7.9399999999999995%, 7.21%,8e145c
36085,5.87%, 47.91%, 42.04%,10.049999999999999%, 9.85%,7a196b
36087,32.08%, 60.92%, 28.84%,10.25%, 9.77%,9b1a49
36089,49.01%, 71.50%, 22.49%,6.010000000000001%, 5.78%,b60f39
36091,39.68%, 65.84%, 26.16%,7.99%, 7.70%,a71442
36093,38.66%, 61.75%, 23.09%,15.16%, 14.47%,9d263a
36095,27.62%, 62.17%, 34.55%,3.2800000000000002%, 3.10%,9e0858
36097,45.21%, 70.81%, 25.60%,3.5900000000000003%, 3.47%,b40941
36099,38.81%, 66.15%, 27.34%,6.51%, 6.21%,a81045
36101,44.42%, 66.79%, 22.37%,10.83%, 10.02%,aa1b39
36103,47.15%, 69.20%, 22.05%,8.75%, 8.24%,b01638
36105,27.03%, 56.85%, 29.82%,13.33%, 12.90%,90214c
36107,51.80%, 72.47%, 20.67%,6.86%, 6.61%,b81134
36109,50.02%, 72.98%, 22.95%,4.07%, 3.84%,ba0a3a
36111,33.76%, 63.32%, 29.57%,7.11%, 6.87%,a1124b
36113,42.09%, 67.95%, 25.85%,6.2%, 5.87%,ad0f41
36115,49.07%, 71.50%, 22.43%,6.07%, 5.88%,b60f39
36117,53.21%, 73.69%, 20.48%,5.83%, 5.69%,bb0e34
36119,40.64%, 63.91%, 23.28%,12.81%, 11.98%,a2203b
36121,55.72%, 74.05%, 18.33%,7.630000000000001%, 7.40%,bc132e
36123,58.46%, 77.69%, 19.23%,3.08%, 2.92%,c60731
37001,20.10%, 39.38%, 59.48%,1.14%,-,640297
37003,3.07%, 51.33%, 48.25%,0.42%,-,82017b
37005,14.19%, 42.80%, 56.99%,0.21%,-,6d0091
37007,81.88%, 8.58%, 90.47%,0.95%,-,1502e6
37009,4.60%, 47.68%, 52.28%,0.04%,-,790085
37011,71.56%, 85.51%, 13.95%,0.55%,-,da0123
37013,33.30%, 32.35%, 65.65%,2.0%, 2.00%,5205a7
37015,83.43%, 8.16%, 91.59%,0.26%,-,1400e9
37017,32.42%, 33.31%, 65.72%,0.97%,-,5402a7
37019,7.25%, 52.79%, 45.54%,1.67%,-,860474
37021,22.63%, 37.30%, 59.93%,2.77%, 2.77%,5f0798
37023,12.92%, 43.54%, 56.46%,0.0%,-,6f008f
37025,11.52%, 43.08%, 54.60%,2.32%, 2.32%,6d058b
37027,14.38%, 42.59%, 56.97%,0.44%,-,6c0191
37029,52.69%, 22.88%, 75.56%,1.56%,-,3a03c0
37031,9.85%, 44.89%, 54.75%,0.36%,-,72008b
37033,39.33%, 30.21%, 69.53%,0.26%,-,4d00b1
37035,2.05%, 50.32%, 48.28%,1.4%,-,80037b
37037,11.12%, 44.32%, 55.44%,0.24%,-,71008d
37039,14.02%, 56.73%, 42.71%,0.56%,-,90016c
37041,75.40%, 12.00%, 87.39%,0.61%,-,1e01de
37043,6.65%, 52.89%, 46.24%,0.87%,-,860275
37045,36.28%, 31.52%, 67.81%,0.67%,-,5001ac
37047,25.57%, 36.92%, 62.49%,0.59%,-,5e019f
37049,79.04%, 9.82%, 88.86%,1.33%,-,1903e2
37051,35.80%, 31.67%, 67.47%,0.85%,-,5002ac
37053,84.08%, 7.07%, 91.16%,1.77%,-,1204e8
37055,13.52%, 43.17%, 56.69%,0.14%,-,6e0090
37057,2.19%, 48.69%, 50.88%,0.44%,-,7c0181
37059,19.58%, 59.64%, 40.07%,0.29%,-,980066
37061,30.69%, 34.24%, 64.93%,0.82%,-,5702a5
37063,21.40%, 37.95%, 59.34%,2.71%, 2.71%,600697
37065,82.34%, 6.70%, 89.04%,4.27%, 4.27%,110ae3
37067,15.85%, 40.33%, 56.18%,3.48%, 3.48%,66088f
37069,73.24%, 13.10%, 86.34%,0.56%,-,2101dc
37071,29.29%, 34.95%, 64.24%,0.8%,-,5902a3
37073,51.84%, 24.02%, 75.87%,0.11%,-,3d00c1
37075,3.75%, 51.56%, 47.81%,0.63%,-,830179
37077,65.27%, 17.11%, 82.37%,0.52%,-,2b01d2
37079,71.64%, 13.91%, 85.55%,0.54%,-,2301da
37081,12.43%, 42.79%, 55.22%,1.99%,-,6d058c
37083,82.72%, 7.48%, 90.20%,2.32%, 2.32%,1305e6
37085,6.47%, 46.68%, 53.14%,0.18%,-,770087
37087,30.47%, 34.71%, 65.18%,0.11%,-,5800a6
37089,8.19%, 53.73%, 45.54%,0.73%,-,890174
37091,69.88%, 14.92%, 84.80%,0.27%,-,2600d8
37093,77.85%, 10.92%, 88.77%,0.31%,-,1b00e2
37095,35.73%, 31.31%, 67.04%,1.64%,-,4f04aa
37097,28.41%, 35.12%, 63.54%,1.34%,-,5903a2
37099,5.28%, 47.21%, 52.50%,0.29%,-,780085
37101,2.65%, 51.20%, 48.56%,0.24%,-,82007b
37103,58.76%, 20.50%, 79.27%,0.23%,-,3400ca
37105,44.01%, 27.80%, 71.81%,0.39%,-,4600b7
37107,61.43%, 18.83%, 80.26%,0.92%,-,3002cc
37109,4.47%, 47.39%, 51.86%,0.75%,-,780184
37111,7.68%, 45.94%, 53.62%,0.44%,-,750188
37113,3.87%, 47.85%, 51.72%,0.43%,-,7a0183
37115,37.13%, 67.79%, 30.66%,1.54%,-,ac034e
37117,80.17%, 9.71%, 89.88%,0.4%,-,1801e5
37119,51.27%, 22.46%, 73.73%,3.82%, 3.82%,3909bc
37121,38.04%, 68.84%, 30.80%,0.36%,-,af004e
37123,8.89%, 45.50%, 54.39%,0.11%,-,74008a
37125,16.66%, 41.27%, 57.93%,0.79%,-,690293
37127,56.48%, 20.16%, 76.63%,3.21%, 3.21%,3308c3
37129,56.00%, 18.80%, 74.80%,6.4%, 6.40%,2f10be
37131,83.27%, 7.90%, 91.17%,0.93%,-,1402e8
37133,44.35%, 26.84%, 71.19%,1.97%,-,4405b5
37135,27.04%, 35.38%, 62.43%,2.19%, 2.19%,5a059f
37137,26.97%, 36.52%, 63.48%,0.0%,-,5d00a1
37139,59.95%, 19.64%, 79.59%,0.77%,-,3201ca
37141,63.81%, 17.51%, 81.31%,1.18%,-,2c03cf
37143,29.89%, 34.58%, 64.48%,0.94%,-,5802a4
37145,21.16%, 39.36%, 60.52%,0.12%,-,64009a
37147,71.31%, 13.60%, 84.91%,1.49%,-,2203d8
37149,5.47%, 47.05%, 52.52%,0.42%,-,770185
37151,7.99%, 53.89%, 45.90%,0.2%,-,890075
37153,57.95%, 18.50%, 76.46%,5.04%, 5.04%,2f0cc2
37155,85.38%, 7.15%, 92.53%,0.32%,-,1200eb
37157,26.69%, 36.03%, 62.72%,1.25%,-,5b039f
37159,13.78%, 39.06%, 52.84%,8.1%, 8.10%,631486
37161,13.34%, 43.17%, 56.51%,0.32%,-,6e0090
37163,22.25%, 60.79%, 38.54%,0.67%,-,9b0162
37165,75.01%, 12.17%, 87.18%,0.65%,-,1f01de
37167,3.18%, 48.07%, 51.26%,0.67%,-,7a0182
37169,3.58%, 51.33%, 47.76%,0.91%,-,820279
37171,6.04%, 52.67%, 46.63%,0.7%,-,860176
37173,10.30%, 54.85%, 44.55%,0.6%,-,8b0171
37175,1.05%, 50.22%, 49.17%,0.61%,-,80017d
37177,18.13%, 40.89%, 59.02%,0.09%,-,680096
37179,59.82%, 19.62%, 79.45%,0.93%,-,3202ca
37181,61.62%, 18.77%, 80.39%,0.84%,-,2f02cc
37183,45.63%, 25.14%, 70.77%,4.1%, 4.10%,400ab4
37185,80.00%, 8.43%, 88.43%,3.15%, 3.15%,1508e1
37187,2.84%, 48.40%, 51.25%,0.35%,-,7b0082
37189,5.95%, 52.90%, 46.94%,0.16%,-,860077
37191,41.51%, 28.81%, 70.32%,0.88%,-,4902b3
37193,26.16%, 63.02%, 36.86%,0.11%,-,a0005d
37195,62.46%, 17.53%, 79.99%,2.47%, 2.47%,2c06cb
37197,35.23%, 67.48%, 32.26%,0.26%,-,ac0052
37199,9.14%, 45.21%, 54.35%,0.44%,-,73018a
38001,13.95%, 40.25%, 5.50%,54.25%, 54.20%,668a0e
38003,8.51%, 51.46%, 5.56%,42.980000000000004%, 42.95%,836d0e
