id,1944,1948,1956,1964,1968,1992
20117,b1004c,9c0160,b0004d,80007c,961c4c,584d58
20119,ad034d,990a5b,bd023f,840078,a8153f,854532
20121,92006c,7d027e,970067,61009b,7c235e,515558
20123,aa0252,9e035c,b80145,80007c,a0124b,6f4c41
20125,9e005f,8b0271,a40059,7b0081,8e244c,6d3957
20127,9e015f,8f036b,ae014e,81007b,99184d,57574e
20129,9f005e,860375,a50158,630099,822c50,8b353c
20131,a90055,8d0170,ab0053,6b0092,891c58,645147
20133,9f005e,90026b,a80055,6a0093,861a5d,5e455a
20135,a60453,940763,b40148,640098,941554,6f4d40
20137,b40148,9b0a59,b60147,990062,b40d3b,7a4340
20139,a40258,8d046c,ab0152,7d007f,8f234b,58574e
20141,b60345,a00757,bb0141,7f007c,a6183f,62504c
20143,a0025b,960761,af014e,7c0080,9f1747,744445
20145,890173,850475,a2015b,5b00a1,8a1460,604e4f
20147,b90242,a9094c,c0013c,890073,ae1739,76473f
20149,b2004b,9f015d,bf013e,83007a,a21844,635842
20151,860176,80047a,a40158,7b0080,931852,5e514e
20153,9d015f,8c036e,b2004b,91006c,a81140,864433
20155,950167,840475,a90154,5d009e,80126b,664453
20157,a90054,9a0460,af014e,830079,a80e46,76483e
20159,9b0261,940465,b3004a,630099,8f115d,684a4b
20161,b30249,ad054c,c3003a,860075,9e0e51,623f5c
20163,a90153,90036b,b40149,81007c,a01548,67573f
20165,aa0153,8f046a,a50059,60009c,921556,5b5053
20167,ac0151,90026c,b70047,7c0080,aa0f43,5b584a
20169,970166,870374,b0004d,650097,8d115f,5c4c55
20171,9b0261,900667,bf003e,850077,a8173d,8f3e30
20173,860177,7e047c,9b0062,6f008c,841a5f,674055
20175,890174,840575,b40148,870075,9e1c42,824437
20177,960167,860473,a90054,730089,841d5c,5a4063
20179,aa0053,860276,ab0052,6f008d,941553,735536
20181,990461,7f0877,a50157,7b0080,921d4d,7e403f
20183,b2014a,9d065a,ba0143,850077,ac123f,6e4846
20185,8f016d,830575,ae014f,6a0092,8e135c,625447
20187,9d025e,90046a,b30249,780083,971550,8e3639
20189,a40059,89056f,af004e,7d007e,942643,904528
20191,980164,8d046d,a0015d,740088,8a1b58,59554e
20193,960265,7d047c,9e015f,740088,981253,78493c
20195,9e015f,840377,b0004d,72008a,951b4c,604c51
20197,c1013b,aa0351,c3003b,940068,a32139,5e5f40
20199,b40149,940466,b90144,81007c,9c253c,a23427
20201,c40138,a80452,be013e,8f006d,ae123d,77483d
20203,a40159,8f0668,b3004a,70008d,991a4a,8d3e31
20205,ae014e,970363,ba0044,850076,a11e3d,694b49
20207,b1004c,9f035b,b40148,860076,9f1846,5a5250
20209,72008c,5d039d,790084,5000a9,552a7e,35388f
21001,940069,8e056b,9f005f,83007a,97273f,941851
21003,a2015a,8e0c64,9d0060,870076,9d3031,811c60
21005,640199,4d07aa,780086,4d00b1,712e5e,6b3062
21007,2e00cf,2306d5,3600c8,2600d6,295878,482095
21009,6c0092,5a0d97,71008d,4f00ae,6d3759,6b226f
21011,6a0093,5903a1,740089,4700b6,61326a,4c2a87
21013,81007c,6c048e,990064,5f009e,791d66,631a7e
21015,5e009f,5207a5,83007a,660097,723f4c,853246
21017,5500a8,4b0ca7,6d028f,3a00c3,562f77,632f6a
21019,740089,6b048f,92006c,60009e,73206a,59267e
21021,61019b,58099c,7f007f,4800b6,663364,6e246b
21023,6e018e,630596,880075,4d00b1,683363,652b6d
21025,4a01b2,3901c4,6c0091,1f00df,4a13a1,3e18a7
21027,860176,760780,90006d,5d00a1,782e59,6a2271
21029,4b00b3,4706b1,770087,4300ba,4f5856,682c69
21031,bd0041,ab084b,ba0043,9b0063,a9282c,901f4d
21033,790084,641288,850178,60009d,6b4748,581e87
21035,2f00ce,1e08d8,4500b9,2d00d1,4e3f71,5d257b
21037,82007b,760781,a2015a,6e0090,7b2a58,7f2b52
21039,3200cc,2004da,3900c4,2600d7,325477,541e8a
21041,3800c6,2f0bc3,5601a6,2800d4,46298e,472690
21043,990065,860177,9e0060,660096,7e245b,621d7d
21045,b60047,ae034d,b80045,a40059,b41f2a,9f1a43
21047,6a0093,51218b,6e008f,4e00b0,4c5b56,791b69
21049,5801a5,4c0aa7,73008a,5200ab,654059,662b6c
21051,c70037,a8074e,d2002c,81007c,bf0d31,a21645
21053,d1002d,bd073a,d0002d,b1004b,bf142a,a21347
21055,a1015c,8c056d,9f015d,870076,8c353c,692174
21057,c70036,b00648,b60146,90006c,ac1d34,9b164c
21059,6c0190,59069f,9f025c,5900a3,663264,672372
21061,b3004a,a40555,b70047,9a0062,a62531,8a185b
21063,3a00c4,2901d4,5200ac,2300db,3c20a1,2c1bb5
21065,8c0170,7f0678,9a0064,7c0082,88294d,7c255c
21067,70018c,6a1380,9c0160,6c0092,7e2a55,6f2566
21069,80007d,6c048d,840079,61009c,872056,652870
21071,4a00b4,4102ba,6f008f,2a00d3,4516a2,3017b6
21073,3d01bf,370abd,61029a,2f00ce,4e337b,5c2877
21075,2d00d0,2319c2,4601b6,5100ad,486550,551890
21077,4501b7,3202ca,4e00b0,2c00d1,4a377c,4c3080
21079,880075,820576,8e016e,760087,8f2b40,7d255b
21081,660098,4d02af,6b0192,4c00b1,644454,643663
21083,3600c8,2307d4,4400ba,3100cc,434f6a,582084
21085,980066,8f036c,b0004e,80007e,9b1c45,871d57
21087,8f016d,8e056a,a0005d,7d0080,952b3d,8a195a
21089,7d0081,6c038f,84007a,5f009e,6f206f,58267f
21091,8a0172,740387,8f006f,5800a5,712d5e,592679
21093,62009b,580c99,880174,5400a8,6a3859,78275c
21095,6b0093,5005a8,8e006f,4c00b2,59287c,521d8e
21097,4800b6,3f08b6,5f009e,3300cb,562c7c,583273
21099,7c0081,770681,80007d,5e009f,822e4d,68197c
21101,4f00ae,3d0fb1,770581,4000bd,533278,512a82
21103,4b00b2,4005b8,5800a6,3000cd,512d7f,50238a
21105,3900c4,1f12cd,3f00be,3800c5,3b6d53,591e86
21107,5600a7,421f9d,71018b,4b00b3,514e5e,572581
21109,e90015,db0121,e1011c,bc0041,d61315,bf132b
21111,6d0090,780b7a,950168,5a00a3,6d2867,5f207d
21113,6b0191,591491,830774,6e008b,734742,852a4d
21115,ac0052,9e015e,b50049,7f007e,9d0d53,6d216e
21117,6a0093,59089d,930169,660097,6f315e,822c4e
21119,2b00d3,2300db,4c00b1,1700e7,3916ae,2b13bf
21121,ae0050,960463,b60048,750088,931f4b,821962
21123,6c0190,630a91,8e006f,4d00b0,793251,6f1e71
21125,b3004a,a40257,bc0042,93006a,ac2230,911f4d
21127,860077,760384,890074,63009a,741c6d,691c79
21129,92006b,860573,a60058,740089,941f4a,821c5e
21131,d60028,bc043d,de001f,850079,b51039,941752
21133,770087,6c0190,93006a,5300ab,6b1e74,4c1e93
21135,b1004d,a40158,ac0052,840079,a51c3c,812259
21137,780184,730982,8a0073,5e009f,783451,70206c
21139,690094,4903b1,680096,4600b7,534962,4f228d
21141,4c00b1,390db8,5900a5,4300bb,633762,6a1e75
21143,5800a6,420fac,630199,4a00b3,4c515e,4d1b95
21145,4601b6,370abd,5400a9,3700c6,454473,641c7d
21147,ca0034,c1013b,d1002c,9a0062,ac1e31,93194f
21149,6f018d,5508a1,7c0181,4f00ae,5b475b,532089
21151,7b0182,710983,81017b,61009c,723653,702766
21153,82007c,74008a,84007a,5700a5,790e79,581391
21155,5a01a2,4505b3,7f007e,3300cb,542c7e,542089
21157,4e00af,3102cb,5000ae,3700c6,4e466a,572383
21159,c70037,ab044f,cd0030,780082,ae0c44,7a186a
21161,740188,660593,840179,5900a5,672b6b,662670
21163,5c01a1,4706b0,73008b,4100bd,543574,5b2c75
21165,5d00a0,4605b3,660098,3900c3,622f6b,421e9b
21167,650198,5b0999,870076,5300aa,6d3758,6a2b64
21169,92006b,7c037f,8a0073,64009a,832753,701b71
21171,c3003b,ad044d,bf003f,a70057,c11b20,a51542
21173,62009b,4312a9,73008a,5500a9,77374f,562b7b
21175,4500b9,3701c5,5e009f,2300d8,56198f,471c99
21177,8d0070,6c078a,860077,5600a8,643960,451f99
21179,5d01a0,5006a7,8e0070,3a00c3,57287e,622376
21181,5d01a0,4a07ac,5e029d,4200ba,593370,512e7a
21183,950168,870770,a3005a,780085,8a3142,612873
21185,5801a5,5a0f94,8a0073,5200ac,693b59,7e2b53
21187,2a01d3,2303d8,3900c4,1e00e0,433882,4f2b82
21189,db0023,ca0133,da0023,aa0053,c01529,9c1649
21191,7b0182,660692,8a0073,5700a6,743653,623b5f
21193,70008e,640496,960067,5200ac,6a1a79,561b8b
21195,73008b,680393,80007e,5400a9,641584,4a169d
21197,770087,69058f,7f007f,60009d,6c3a57,5b2c75
21199,ac0151,a50554,ba0044,8d0070,a32337,962047
21201,64009a,5503a6,6f008f,5700a7,682e68,582d76
21203,bc0041,b40248,bc0041,a1005c,aa2330,ab173b
21205,7a0183,690392,81007c,5a00a3,731e6c,562a7c
21207,b60047,a80253,b3004b,960067,a32633,a21744
21209,4d01b0,430bb0,660296,4900b4,593f64,683164
21211,4e01ae,470da9,670096,3700c6,60316c,6f236b
21213,4301ba,340ebc,5500a8,3b00c2,545158,631e7b
21215,4e00af,4405b4,6b0092,4400b9,6a4152,69256f
21217,82017a,720884,9c0061,730089,81423a,7b1d64
21219,4f01ae,3412b8,5200ab,5300aa,516d3d,662570
21221,5800a6,3c0cb6,5700a6,3e00bf,4d535d,5f1e80
21223,1e03dd,1807df,3701c5,2200dc,423487,4c2888
21225,3500c8,2a06ce,60128c,3c00c1,3c4f73,472393
21227,640099,551593,870076,5f009f,743f4b,7d1e62
21229,80007d,730387,8b0072,5b00a3,761d6a,711d6d
21231,990065,890470,9b0161,760087,9b184a,851562
21233,5a01a3,3d09b8,5e0c94,3e00c0,4b456d,3f2698
21235,ba0044,a30655,bd0040,7e007f,982c39,7d2060
21237,60009d,4b00b2,62009c,3700c6,572086,421c9f
21239,62019b,541495,810379,4900b4,6c325d,742c5c
22001,2f00cf,1d865a,650494,690095,2f913d,5d207f
22003,2100dd,134d9e,800777,6a0094,239447,4e1f8f
22005,2200dc,257960,680492,64009a,20914d,5e2777
22007,3a00c4,418b32,8c0869,680096,327755,472189
22009,1300eb,0ac430,710f7e,7c0082,338d3e,4a2086
22011,4000be,206479,860770,850079,388e39,682a66
22013,4700b7,10ca24,7c3f43,cf002f,268f49,521c85
22015,3300ca,169d4b,7c334e,d50029,3c952c,792557
22017,4f00ae,378245,991e46,cd0031,506b42,691d76
22019,3000ce,274691,830674,6b0093,367453,5a287a
22021,4e00b0,167771,595d47,cd0031,219a42,5f2370
22023,1300eb,1342a8,660394,5a00a4,27a234,4e3a74
22025,3100cd,0da34e,772364,ce0030,2da22e,5c2477
22027,3300cb,18bc29,884135,e3001b,2f8d41,5e2176
22029,2b00d3,0fb935,654554,d4002a,219a43,592477
22031,3900c5,18ad38,872551,c1003d,1c7c65,541f83
22033,2b00d3,366265,900766,950069,467246,7c1868
22035,4700b7,1a994a,4e4967,d80026,236774,56158a
22037,3300cb,1aad37,5f1688,cb0033,1c8a57,5a1e84
22039,1500e9,09c332,610795,63009b,22a23a,502185
22041,3100cd,097b79,534763,df001f,25c018,66226d
22043,3800c6,188164,751a6f,b0004e,33a02b,682565
22045,3c00c2,785c2a,a10855,7f007f,496c49,63246c
22047,2800d6,2a478d,770483,6f008f,246f6a,551986
22049,2e00cf,129c4f,8a2351,bd0041,2a983b,671d71
22051,2500d9,298c49,910963,890075,527438,891d57
22053,5400aa,374f78,a0045a,6c0092,398045,532881
22055,2200dc,457d3b,910765,750089,596243,732065
22057,2600d8,358444,99085c,5600a8,398342,5b2473
22059,3202c9,18a342,9c124f,d4002a,36a91e,74255a
22061,60009e,1cb131,962e39,c4003a,4b7939,6f1a6e
22063,1f00df,136487,5e0a95,9b0063,13ce1d,78285d
22065,4e00b0,17c224,458f29,d4002a,1d6a77,54178a
22067,3400ca,157e6a,5b594a,df001f,329933,652071
22069,4d00b1,248a50,8d1759,a50059,327655,621b78
22071,2e00d0,3c6c56,900a64,7e0080,445367,430eac
22073,4a00b4,287263,773e49,d4002a,517934,7c1d5e
22075,2800d6,08ef07,cf0b24,dc0022,1cbf22,712765
22077,2800d6,19b133,720784,81007d,1c776a,501a92
22079,2800d6,21815c,891b59,a4005a,49753f,6f2066
22081,4b00b3,0dba36,5e2e72,dd0021,19a73d,591e80
22083,3000ce,0b9260,4c644e,da0024,28ae28,6d1e6a
22085,5500a9,1c8b56,800f6f,aa0054,2aa92b,612171
22087,0900f5,0bea09,800a73,90006e,2eae21,7c215f
22089,1400ea,1e8060,930566,5800a6,2e7a55,6f1f6b
22091,2200dc,0c8d64,521696,a60058,108866,441a9b
22093,2800d6,366067,7d057c,4100bd,1e6b74,4c1696
22095,2000de,335f6c,800678,4c00b2,206f6f,601b80
22097,2600d8,1bbc26,830a71,7a0084,237f5b,521d8d
22099,0f00ef,2dbc14,6c068b,5f009f,2a7d57,49208c
22101,2100dd,3b8042,9c065b,6d0091,466751,5f2373
22103,2b00d3,279c3a,840a70,890075,3b8c36,90224b
22105,4200bc,2c874b,830c6e,93006b,239f3c,692271
22107,3300cb,11b33a,595550,e4001a,307c51,5a1b82
22109,2200dc,3d774a,a50851,70008e,47783f,6b2862
22111,4f00af,17a740,675641,cb0033,2aa232,701e65
22113,2000de,318449,710785,5900a5,36883f,4c2286
22115,3f00bf,10826b,7f0c73,81007d,2ea42c,662767
22117,1300eb,0c886a,610993,9a0064,1bb231,621f7b
22119,3200cc,158b5d,7c2959,d1002d,2d9d34,5c2474
22121,1300eb,1e6679,720785,7d0081,207c61,5a1f83
22123,4b00b3,108766,406955,e1001d,20c816,672666
22125,4b00b3,2ca62c,8f0e60,cc0032,1c667c,571e87
22127,62009c,1c9051,7e2759,c80036,2aa231,631c77
23001,5c00a1,640298,8f006f,3200cc,4600b5,415566
23003,970067,90016d,b80046,5c00a2,790083,524467
23005,840079,9a0360,b70047,4d00b0,690092,523e6d
23007,9b0063,a1015b,c90035,5400aa,7a007f,474e68
23009,af004f,c60236,dd0021,750089,a00059,4c5759
23011,80007e,8c0170,aa0054,4f00af,6a0090,445564
23013,980066,b90342,cf002f,62009c,8c006d,4f4f5f
23015,b2004c,cd022f,db0023,6f008e,9b065d,554d59
23017,8e0070,940367,ba0044,4700b6,6a008f,475561
23019,8e006f,980263,c2003c,5500a9,710089,4c535d
23021,8a0074,970166,c50039,5600a7,750583,4b5d54
23023,7d0081,950266,b90045,4700b7,6a058f,514e5e
23025,91006c,9a0262,b70047,4b00b2,6f058a,416359
23027,b3004b,bd023f,d2002c,61009d,8f0668,485c59
23029,7b0083,950267,c2003c,4a00b4,750085,4e545a
23031,740089,750287,9e0060,4700b7,630097,56475f
24001,80007e,7c047d,a60058,60009e,6c2869,732a5f
24003,83007b,8a076d,a3005b,690095,783353,6f305e
24005,8f006f,8f026d,ae0050,650099,7e225e,632871
24009,950069,80027c,950069,5800a6,5b445f,6d315e
24011,980066,860176,9b0063,6b0093,7f3945,743455
24013,aa0054,a50257,b90045,7e0080,9a283c,833247
24015,70008e,770185,970067,670097,733a51,64395f
24017,970067,950267,8f006f,5800a6,624359,722b60
24019,780086,720289,9b0063,890075,695144,722e5b
24021,91006d,930169,a60058,63009b,842a50,7b2c56
24023,ad0051,a40258,ba0044,81007d,971e50,892f44
24025,94006a,850177,a70057,6c0092,832952,723555
24027,83007b,830873,a4005a,74008a,89264f,622972
24029,7c0082,7d017f,9c0062,5300ab,762e5a,672f67
24031,91006d,99055f,91006d,5600a8,70137a,541d8c
24033,7e0080,7d037e,81007d,5c00a2,692f66,3e17a7
24035,690095,6d028f,8e0070,5300ab,773551,773352
24037,950069,7c037e,8e0070,5400aa,5d465b,742e5a
24039,8b0073,7e027d,9b0063,680096,664453,6e2767
24041,92006c,980263,af004f,70008e,8c274a,7e2956
24043,84007a,850177,9f005f,63009b,783254,79295b
24045,770087,7a0083,a3005b,750089,783c4a,722b60
24047,880076,880274,a1005d,71008d,793f45,6f325d
24510,680096,6f0887,8e0070,3d00c1,461b9c,2a12c1
25001,b2004c,bf033c,d4002a,6d0090,920764,4f406d
25003,70008d,760483,9d0060,3c00c1,5b0a98,373b8a
25005,660098,5d039d,93006a,3500c8,4e09a5,3f437b
25007,9c0062,b10349,d3002b,5000ad,7d057a,3b378a
25009,7b0082,700588,990065,4000bd,5a089b,503d6f
25011,940069,9c0260,b70046,5300aa,7c0879,3d447a
25013,670096,6a048f,8e016f,3f00be,4f0e9f,493f74
25015,740089,7b0380,9d0060,4200bb,5b0d95,393a89
25017,860077,770482,9b0062,3b00c2,5307a3,47367f
25019,93006b,b30348,d4002a,5300aa,8d0769,463b7b
25021,940069,900568,a90054,4400b9,5b0899,513676
25023,970067,920468,b50048,5000ad,6c0a87,554761
25025,5e009f,4509af,740189,2200db,2e0ec0,3b269a
25027,70008d,6f048b,990065,3900c4,5407a1,523b6f
26001,ab0151,a70453,b60048,6c0091,951b4d,633169
26003,5f009f,6c1180,7d0180,4400ba,660c8b,523477
26005,ba0143,ac064b,bd0040,7b0083,99184b,773650
26007,9a0063,990361,b2004b,5700a6,81106c,523674
26009,ac034f,ab084a,b80046,71008c,971255,654057
26011,9a0163,960464,a1005d,5d00a1,851464,523872
26013,7d0080,7f0e70,8d0071,4f00af,730881,513477
26015,b0034b,a50a4f,b3014a,660097,8c1b56,624159
26017,7e017f,790282,990064,4800b5,700d80,4c347c
26019,a40257,a6094f,b50148,74008a,9b0f53,5a3d65
26021,9a0162,960563,a70057,6f008e,822556,6b335e
26023,ab0151,a00756,b1014c,630099,8e145b,5b4759
26025,8b0270,8c056d,9c0061,5d00a1,791b69,55386e
26027,a60156,9e065a,a40059,660098,772660,5c3b65
26029,9b0261,970760,aa0053,690095,8c155d,584a59
26031,92016a,9e045b,b1004d,5d00a0,7e1768,5a3a68
26033,8b0171,880d69,a0005e,62009c,841366,663265
26035,b30149,a80650,c0003d,6e008f,901a53,523a70
26037,c3003a,bb033f,bd0040,650099,901855,664255
26039,950167,a30457,b60048,5200ac,8c145d,5e3e60
26041,690194,6d058c,8a0073,4d00b0,670c8a,553177
26043,6b0291,630d8d,8b0073,4b00b2,700c82,533b6f
26045,a80155,a50851,b0004d,690094,911755,634159
26047,9c0161,a10657,b50148,64009a,960f59,664451
26049,6f018e,710885,8a0073,5200ab,632674,3c3a86
26051,b40148,a9064f,bb0043,690094,901954,553e69
26053,650098,690d88,860078,4b00b2,650a8e,4e2a84
26055,aa0152,ae054b,bb0043,73008b,9c0e53,644652
26057,b50247,b20843,c1003d,6b0093,9f124c,643e5b
26059,bd013f,ab0a49,be013f,7d007f,a11448,6c464a
26061,780085,8b0e65,94006a,5600a8,77087d,5d316e
26063,cc0131,bf023d,c3003b,750089,a41643,633e5c
26065,950167,9a065d,aa0054,60009d,831268,533475
26067,ab0251,9f0659,af004e,5a00a3,891460,614259
26069,ab0052,af034b,b80045,61009c,8d1958,5c3b65
26071,750187,710d80,850079,4800b5,6c0b87,473084
26073,b50247,ab054d,b80045,650099,92105b,593e65
26075,9e015f,9c055d,b0004d,6c0092,881b59,643b5d
26077,980263,920864,b30149,650098,89195b,5d356a
26079,b30149,a7084f,b0014d,690095,872055,564b5b
26081,8b0370,8a046f,a70156,6e008f,881262,792d56
26083,780085,7f1965,8b0073,4d00b1,700d80,522e7e
26085,960068,8a066e,980066,4800b6,631487,423783
26087,b70146,a00559,b90045,680095,8b2052,594c57
26089,ae014f,af024c,b2004c,760087,990f55,634356
26091,b3014a,ac044e,b90045,660097,8e135c,5c3d63
26093,b60147,b50445,b90045,680096,82205b,714149
26095,980165,ac054d,b90045,5f009f,940c5e,5d405f
26097,990164,a50356,ad0051,6a0094,8b1161,613a61
26099,780184,710687,7a0083,4000bd,4d238c,6b315f
26101,8a0173,860573,a2005c,5800a6,7b1270,4c3f71
26103,680095,720685,90006e,5100ad,6c0988,4d2e81
26105,940168,8e0966,a60058,63009b,89165e,633c5e
26107,b30248,ae0848,c0003d,72008b,981252,613a62
26109,81017b,740486,91006d,5400a9,740f7b,5b3968
26111,a60156,a10558,be003f,6a0094,9a1350,6a3b58
26113,b60246,ad064a,c3003a,94006a,ac173a,77364f
26115,90006d,810379,8f006e,4c00b1,651f79,573a6b
26117,b1024a,a60651,b1004c,5d00a1,8e155a,5e3d61
26119,a60156,a30555,b0004d,62009c,8a1c57,5f3965
26121,72018a,69078d,890074,5f009e,7a196a,543673
26123,b40049,aa054e,b60048,780085,98184d,68395b
26125,830279,880670,990064,61009c,731872,6f2b62
26127,a80353,990c59,b3004a,6f008e,8f204e,5f415c
26129,b1014c,a40653,b0004e,5c00a2,8b195a,523b70
26131,7a0083,7f126c,93006b,5200ac,740c7d,4e2b83
26133,ba0241,ae0847,c70136,7c0081,a21942,623b5f
26135,a50059,b70442,c60038,740089,9b154d,693261
26137,93016a,990461,a2005c,5900a5,7d116f,5d4856
26139,a80154,a10458,be003f,8b0072,ac1140,962c3a
26141,82007b,8b0172,9c0062,5400aa,7c126f,533772
26143,b80144,bc033e,c2003c,6b0092,8e1758,58366f
26145,8f036b,8f056a,9f005e,61009d,7d166a,543673
26147,9d0160,9d035d,b1004d,670096,7d1f61,5d4659
26149,b1014c,a70750,bc0041,70008e,96194e,684253
26151,d1012c,c60434,c90035,8b0073,a61e39,6b424f
26153,7e017f,7e067a,950069,5700a7,730f7b,4d2c84
26155,ae004f,aa044f,ac0051,5c00a2,811a61,564463
26157,c3013a,bb053d,c0003d,71008d,9c1948,59455e
26159,ae014f,ad074a,b1014b,6a0094,841f5a,573d69
26161,9e015f,a20854,aa0053,60009e,77186c,4c2888
26163,5c01a1,600a93,6a0093,3c00c1,421aa1,441e99
26165,9c035f,910964,a70056,670097,8f115d,5f3b63
27001,7d027e,680b8b,7f007e,5600a7,650c8b,484172
27003,6a0292,5207a5,71008d,4a00b3,530f9b,4d446b
27005,6e018e,5b099a,7f007f,5d00a1,760e81,653c5c
27007,5301a9,530ba0,81007c,5800a6,680f86,533773
27009,90006d,610399,93006b,5f009e,6e107f,59475b
27011,6d0190,5606a1,70008d,5100ad,6a0b88,4e3778
27013,a40059,80027c,ac0052,6c0090,7c0878,504269
27015,b30248,81037a,b70046,7d0081,910e5e,644750
27017,4c01b1,440bae,63009a,3900c5,4009b5,433385
27019,c70135,9c025f,b80045,82007b,8f0b63,614c50
27021,7a0183,6f0589,970067,660098,7c0f72,593d66
27023,780184,620795,82007c,61009d,710884,523970
27025,8d016f,710785,8d0071,5d00a0,651088,474b69
27027,730189,620597,860078,5f009f,79097a,68296a
27029,4b02b1,460fa9,660197,4d00b1,5b0f92,59396b
27031,7a0182,7a077c,9d0061,6f008e,7d0e72,554461
27033,9e015f,7b0280,a90055,73008a,8b0a69,5f435b
27035,71018b,650791,8a0073,5b00a3,730b7f,5e425c
27037,780185,5804a2,81007d,5300ab,620a91,544167
27039,9c0061,7a0281,a2005c,70008e,88086c,614753
27041,860177,6a058e,8b0072,670097,800c71,664254
27043,9c0061,750385,a70056,72008c,8b096a,5f405d
27045,a90154,8c036f,ab0053,73008b,960a5e,55485f
27047,770087,640496,83007b,5d00a1,700885,48456f
27049,91016b,780383,a60058,6a0093,840773,57455e
27051,7c0081,670c8a,7d0080,650099,780b7b,533d6c
27053,6f018d,6d0889,8c0072,63009a,6a0989,4e3579
27055,ae014f,90026b,ad0051,770087,931159,5e415b
27057,90006d,7c077a,9f005e,780086,8c0f62,5f3963
27059,7d037e,61108c,780085,5300aa,61128a,4c4a66
27061,5201ab,4b0ca7,6b0092,4000bd,4d0ca5,483e75
27063,72008b,5305a6,850079,5800a6,6c0d84,4a4e65
27065,830179,620894,860077,5500a8,6e0e81,4c4a66
27067,5d029f,500f9e,70008d,4d00b0,600c91,583f66
27069,4201ba,3f0ab5,690095,4a00b4,680d89,5d2f6f
27071,4802b4,3e0ab5,6c0091,3600c8,4b0aa8,424476
27073,860078,61039a,880075,5c00a2,740980,493b78
27075,3e03bd,3f11ae,650098,3300ca,3a0bb8,3a3988
27077,5a00a4,4a0fa5,670096,4600b6,630b8f,58485c
27079,91016b,6f028d,950069,5700a7,6f0787,524763
27081,680095,5105a7,770086,5000ae,6d0b85,4c436d
27083,6f018e,5302a8,8c0071,5200ac,6e0788,5e415c
27085,af014d,870374,ae004f,7c0081,8b0c66,5a5151
27087,5402a8,3506c3,5d00a1,3f00bf,571393,5b336e
27089,5801a5,510ba1,6a0093,4a00b4,651187,5d3965
27091,880075,6e028e,b50049,890075,970c5a,614358
27093,92016b,720389,950069,5e00a0,760c7b,544b5d
27095,7d0180,69088d,8e0070,5b00a2,6e0e81,4e4865
27097,8e016f,630398,840079,5100ad,660d8a,584162
27099,790084,5e029d,81017c,5200ab,650990,403f7d
27101,81017c,5802a3,8b0073,60009e,7d0d73,4e4d61
27103,a50158,7c027f,aa0054,690095,800875,564066
27105,8b0172,61029a,8f006f,5a00a4,700c82,5b4260
27107,640298,530aa0,750089,4f00ae,640a8f,5f306e
27109,8b0072,760285,a70057,6f008e,8a086b,693e55
27111,ac0151,9c065b,a70056,82007b,99095b,693b57
27113,4f02ad,4f149a,72008c,4b00b3,68098b,564067
27115,6f028d,5d0a96,74008a,4e00b0,5c1090,424574
27117,91016c,70048a,9a0063,6c0092,900b63,604657
27119,5401a8,510ba2,750089,4f00ae,660b8c,633663
27121,7b0083,620497,82007b,61009d,760c7b,503b6f
27123,650396,5707a0,790084,4b00b2,530b9f,453384
27125,4f01ad,3d0ab6,5500a9,3b00c1,4e0ea1,503676
27127,a50058,7d037e,a80056,7c0081,8c0c65,614d4e
27129,92016a,710489,92006b,6a0094,7c0d74,514a61
27131,990064,820378,a60058,5e009f,750781,4a4073
27133,9a0162,7a0380,ab0053,73008b,910b62,623b5f
27135,4901b3,4312a9,61009d,4f00af,671086,614952
27137,4c02af,4a10a3,63019a,3d00c0,4108b5,393290
27139,890173,5e029d,8b0073,4f00ae,630b8f,564e58
27141,940168,770780,980066,5b00a2,690e88,554c5b
27143,b60147,870374,b0004e,84007a,970c5a,525555
27145,990064,640297,a2005b,670097,750f79,603f5c
27147,960068,80017c,a80056,71008c,8d0869,604953
27149,940069,720289,960068,6e0090,800c71,612f6c
27151,6d028f,530aa0,690095,5300ab,610992,44397e
27153,970166,6f0589,90006e,690095,830f6b,5b445d
27155,6d0190,4f05aa,740089,5200ac,690b8a,563b6c
27157,9f015e,760285,aa0153,6a0094,830b6f,544b5d
27159,950068,750484,a1005c,73008b,890c68,633d5d
27161,a50058,860177,ac0051,7e0080,8f0866,584a59
27163,83017a,670492,8e006f,5300aa,600d90,4f436a
27165,92016b,730387,ac0052,6f008f,880b6b,554760
27167,83007a,6a048f,8d0071,5f009f,7c0b77,763651
27169,91016b,720289,9c0161,5b00a3,740b7e,593e64
27171,a50157,7e047c,970067,62009c,660a8e,544e5a
27173,81017c,610597,82007c,5d00a0,6e0e81,4e436a
28001,2500d9,0beb08,67474f,d70027,1b8062,5d1c84
28003,1200ec,07a353,3306c4,a2005c,30af1f,701872
28005,0e00f0,00f608,256177,f50009,139f4c,721675
28007,0900f5,00f10d,2a28ac,f0000e,15ae3a,7e136c
28009,0b00f3,00d925,1d0dd4,cb0033,119b51,50129a
28011,2200dc,0ae113,367255,dc0022,276f68,550a9d
28013,0b00f3,009569,2211ca,e90015,12df0c,811864
28015,0b00f3,00ef0f,2626b1,f3000b,0baa49,8c1061
28017,1500e9,00ef0f,1c15cc,ea0014,12c823,721675
28019,1000ee,08dc19,280bca,ed0011,10cc21,891461
28021,0f00ef,00f806,3b5a69,ee0010,10539b,3609be
28023,0d00f1,00eb13,340fba,ee0010,0ec729,9a1053
28025,1500e9,00f608,2e458b,ec0012,16a245,621289
