id,margin,bush,kerry,other3,other2,other1
28005,15.77%, 57.62%, 41.85%,-,-, 0.53%
28007,22.77%, 61.09%, 38.32%,-,-, 0.58%
28009,6.50%, 46.36%, 52.86%,-,-, 0.78%
28011,26.76%, 36.16%, 62.92%,-,-, 0.92%
28013,29.68%, 64.63%, 34.95%,-,-, 0.42%
28015,31.55%, 65.52%, 33.98%,-,-, 0.50%
28017,1.38%, 50.22%, 48.84%,-,-, 0.95%
28019,32.53%, 66.00%, 33.46%,-,-, 0.54%
28021,63.72%, 17.74%, 81.46%,-,-, 0.80%
28023,35.51%, 67.51%, 32.00%,-,-, 0.49%
28025,4.50%, 47.50%, 52.00%,-,-, 0.50%
28027,29.50%, 34.65%, 64.15%,-,-, 1.20%
28029,12.40%, 55.95%, 43.54%,-,-, 0.51%
28031,22.86%, 61.12%, 38.27%,-,-, 0.61%
28033,45.25%, 72.30%, 27.05%,-,-, 0.65%
28035,22.80%, 61.01%, 38.21%,-,-, 0.77%
28037,29.37%, 64.42%, 35.05%,-,-, 0.53%
28039,56.23%, 77.78%, 21.55%,-,-, 0.67%
28041,45.84%, 72.66%, 26.82%,-,-, 0.53%
28043,16.73%, 58.08%, 41.34%,-,-, 0.58%
28045,41.83%, 70.41%, 28.58%,-,-, 1.01%
28047,26.27%, 62.73%, 36.46%,-,-, 0.80%
28049,19.32%, 39.97%, 59.29%,-,-, 0.74%
28051,52.55%, 23.39%, 75.94%,-,-, 0.67%
28053,30.39%, 34.27%, 64.65%,-,-, 1.08%
28055,7.94%, 45.26%, 53.20%,-,-, 1.55%
28057,41.50%, 70.34%, 28.84%,-,-, 0.81%
28059,38.30%, 68.79%, 30.49%,-,-, 0.72%
28061,3.27%, 48.13%, 51.40%,-,-, 0.46%
28063,63.16%, 18.16%, 81.32%,-,-, 0.52%
28065,5.05%, 46.28%, 51.33%,-,-, 2.39%
28067,43.98%, 71.72%, 27.74%,-,-, 0.54%
28069,7.73%, 45.82%, 53.55%,-,-, 0.63%
28071,18.09%, 58.46%, 40.37%,-,-, 1.16%
28073,61.02%, 80.19%, 19.17%,-,-, 0.65%
28075,31.30%, 65.42%, 34.11%,-,-, 0.47%
28077,26.13%, 62.73%, 36.60%,-,-, 0.67%
28079,21.31%, 60.41%, 39.10%,-,-, 0.49%
28081,33.05%, 66.11%, 33.05%,-,-, 0.84%
28083,23.52%, 37.19%, 60.71%,-,-, 2.10%
28085,38.56%, 69.04%, 30.48%,-,-, 0.48%
28087,13.52%, 56.41%, 42.88%,-,-, 0.71%
28089,29.13%, 64.29%, 35.17%,-,-, 0.54%
28091,34.41%, 66.95%, 32.54%,-,-, 0.50%
28093,17.86%, 40.79%, 58.65%,-,-, 0.57%
28095,19.65%, 59.54%, 39.90%,-,-, 0.56%
28097,9.62%, 54.61%, 44.99%,-,-, 0.40%
28099,49.72%, 74.67%, 24.95%,-,-, 0.37%
28101,45.77%, 72.63%, 26.86%,-,-, 0.51%
28103,43.02%, 28.26%, 71.28%,-,-, 0.46%
28105,12.60%, 55.67%, 43.06%,-,-, 1.27%
28107,1.15%, 50.36%, 49.22%,-,-, 0.42%
28109,53.49%, 76.44%, 22.95%,-,-, 0.61%
28111,49.42%, 74.49%, 25.07%,-,-, 0.44%
28113,4.68%, 52.07%, 47.38%,-,-, 0.55%
28115,51.78%, 75.44%, 23.67%,-,-, 0.89%
28117,32.33%, 65.83%, 33.50%,-,-, 0.67%
28119,19.66%, 39.79%, 59.45%,-,-, 0.76%
28121,58.56%, 78.67%, 20.11%,-,-, 1.22%
28123,25.35%, 62.52%, 37.17%,-,-, 0.30%
28125,14.23%, 36.21%, 50.44%,-,-, 3.23%
28127,36.91%, 68.15%, 31.24%,-,-, 0.61%
28129,57.32%, 78.33%, 21.01%,-,-, 0.66%
28131,45.65%, 72.29%, 26.64%,-,-, 1.06%
28133,28.21%, 35.29%, 63.49%,-,-, 1.22%
28135,10.99%, 44.02%, 55.01%,-,-, 0.97%
28137,21.61%, 60.54%, 38.93%,-,-, 0.54%
28139,34.05%, 66.57%, 32.52%,-,-, 0.92%
28141,30.38%, 64.51%, 34.13%,-,-, 1.36%
28143,38.03%, 30.36%, 68.39%,-,-, 1.25%
28145,46.83%, 73.08%, 26.24%,-,-, 0.68%
28147,22.86%, 61.17%, 38.31%,-,-, 0.52%
28149,15.91%, 57.69%, 41.78%,-,-, 0.52%
28151,19.58%, 39.45%, 59.03%,-,-, 1.52%
28153,26.94%, 63.24%, 36.30%,-,-, 0.45%
28155,46.70%, 73.16%, 26.46%,-,-, 0.37%
28157,28.07%, 35.64%, 63.72%,-,-, 0.64%
28159,14.95%, 57.21%, 42.25%,-,-, 0.54%
28161,10.42%, 54.89%, 44.47%,-,-, 0.64%
28163,6.00%, 51.62%, 45.63%,-,-, 2.75%
29001,12.53%, 55.83%, 43.30%,-,-, 0.87%
29003,24.99%, 62.12%, 37.13%,-,-, 0.75%
29005,35.87%, 67.71%, 31.84%,-,-, 0.44%
29007,18.50%, 58.92%, 40.42%,-,-, 0.66%
29009,38.60%, 68.92%, 30.32%,-,-, 0.75%
29011,53.40%, 76.31%, 22.92%,-,-, 0.77%
29013,18.97%, 59.11%, 40.14%,-,-, 0.76%
29015,24.35%, 61.88%, 37.53%,-,-, 0.59%
29017,39.83%, 69.58%, 29.75%,-,-, 0.66%
29019,0.21%, 49.71%, 49.50%,-,-, 0.79%
29021,5.30%, 52.21%, 46.90%,-,-, 0.89%
29023,42.76%, 71.14%, 28.38%,-,-, 0.48%
29025,22.21%, 60.75%, 38.54%,-,-, 0.70%
29027,25.60%, 62.50%, 36.90%,-,-, 0.60%
29029,34.97%, 67.23%, 32.26%,-,-, 0.52%
29031,38.32%, 68.90%, 30.57%,-,-, 0.53%
29033,33.47%, 66.55%, 33.07%,-,-, 0.38%
29035,29.97%, 64.66%, 34.69%,-,-, 0.65%
29037,23.91%, 61.63%, 37.73%,-,-, 0.64%
29039,37.53%, 68.32%, 30.79%,-,-, 0.89%
29041,12.19%, 55.78%, 43.59%,-,-, 0.62%
29043,41.61%, 70.51%, 28.90%,-,-, 0.60%
29045,2.81%, 50.83%, 48.02%,-,-, 1.15%
29047,6.76%, 53.07%, 46.31%,-,-, 0.62%
29049,11.76%, 55.42%, 43.66%,-,-, 0.92%
29051,35.42%, 67.44%, 32.02%,-,-, 0.53%
29053,35.40%, 67.37%, 31.97%,-,-, 0.67%
29055,21.90%, 60.61%, 38.72%,-,-, 0.67%
29057,45.46%, 72.46%, 27.00%,-,-, 0.54%
29059,32.80%, 65.96%, 33.16%,-,-, 0.88%
29061,25.01%, 61.97%, 36.95%,-,-, 1.08%
29063,26.33%, 62.76%, 36.43%,-,-, 0.81%
29065,39.72%, 69.31%, 29.58%,-,-, 1.11%
29067,43.58%, 71.09%, 27.52%,-,-, 1.39%
29069,15.58%, 57.55%, 41.97%,-,-, 0.48%
29071,17.37%, 58.32%, 40.95%,-,-, 0.73%
29073,33.44%, 66.28%, 32.84%,-,-, 0.88%
29075,26.69%, 62.95%, 36.26%,-,-, 0.79%
29077,24.93%, 62.18%, 37.25%,-,-, 0.58%
29079,33.51%, 65.97%, 32.47%,-,-, 1.56%
29081,35.82%, 67.42%, 31.60%,-,-, 0.99%
29083,17.47%, 58.48%, 41.01%,-,-, 0.51%
29085,15.37%, 57.36%, 41.99%,-,-, 0.66%
29087,39.13%, 69.27%, 30.14%,-,-, 0.59%
29089,19.16%, 59.24%, 40.07%,-,-, 0.69%
29091,36.50%, 67.75%, 31.25%,-,-, 1.00%
29093,6.84%, 52.94%, 46.10%,-,-, 0.96%
29095,16.82%, 41.30%, 58.12%,-,-, 0.58%
29097,41.80%, 70.64%, 28.84%,-,-, 0.53%
29099,0.61%, 49.99%, 49.38%,-,-, 0.63%
29101,22.07%, 60.57%, 38.50%,-,-, 0.93%
29103,22.55%, 61.02%, 38.47%,-,-, 0.51%
29105,42.81%, 71.14%, 28.33%,-,-, 0.52%
29107,20.05%, 59.67%, 39.62%,-,-, 0.70%
29109,42.31%, 70.82%, 28.51%,-,-, 0.67%
29111,23.86%, 61.63%, 37.77%,-,-, 0.60%
29113,14.86%, 57.04%, 42.18%,-,-, 0.78%
29115,16.65%, 58.02%, 41.37%,-,-, 0.61%
29117,27.59%, 63.49%, 35.90%,-,-, 0.61%
29119,41.79%, 70.46%, 28.67%,-,-, 0.87%
29121,24.00%, 61.73%, 37.73%,-,-, 0.54%
29123,18.97%, 59.07%, 40.10%,-,-, 0.83%
29125,28.53%, 63.86%, 35.33%,-,-, 0.81%
29127,26.07%, 62.76%, 36.68%,-,-, 0.56%
29129,34.40%, 66.43%, 32.03%,-,-, 1.54%
29131,44.67%, 71.99%, 27.32%,-,-, 0.69%
29133,9.98%, 54.79%, 44.81%,-,-, 0.40%
29135,42.30%, 70.89%, 28.59%,-,-, 0.52%
29137,22.87%, 61.11%, 38.24%,-,-, 0.65%
29139,24.58%, 61.86%, 37.27%,-,-, 0.87%
29141,29.69%, 64.50%, 34.81%,-,-, 0.70%
29143,5.54%, 52.54%, 47.00%,-,-, 0.47%
29145,44.47%, 71.95%, 27.48%,-,-, 0.58%
29147,23.68%, 61.53%, 37.85%,-,-, 0.62%
29149,20.24%, 59.26%, 39.01%,-,-, 1.73%
29151,49.50%, 74.58%, 25.08%,-,-, 0.34%
29153,32.33%, 65.50%, 33.16%,-,-, 1.34%
29155,0.25%, 49.93%, 49.68%,-,-, 0.40%
29157,35.92%, 67.70%, 31.78%,-,-, 0.52%
29159,33.16%, 66.32%, 33.16%,-,-, 0.53%
29161,27.85%, 63.50%, 35.65%,-,-, 0.86%
29163,8.01%, 53.66%, 45.65%,-,-, 0.70%
29165,11.65%, 55.52%, 43.87%,-,-, 0.61%
29167,38.63%, 68.95%, 30.31%,-,-, 0.74%
29169,41.46%, 70.52%, 29.06%,-,-, 0.43%
29171,36.32%, 67.89%, 31.57%,-,-, 0.53%
29173,18.97%, 59.32%, 40.35%,-,-, 0.34%
29175,29.07%, 64.24%, 35.16%,-,-, 0.60%
29177,5.92%, 52.59%, 46.66%,-,-, 0.75%
29179,13.29%, 56.36%, 43.07%,-,-, 0.56%
29181,31.59%, 65.33%, 33.73%,-,-, 0.94%
29183,17.72%, 58.61%, 40.89%,-,-, 0.49%
29185,25.32%, 62.40%, 37.08%,-,-, 0.52%
29186,6.02%, 46.54%, 52.55%,-,-, 0.91%
29187,5.84%, 52.71%, 46.87%,-,-, 0.43%
29189,9.27%, 45.12%, 54.38%,-,-, 0.50%
29195,9.16%, 54.22%, 45.06%,-,-, 0.71%
29197,11.32%, 55.34%, 44.02%,-,-, 0.64%
29199,23.85%, 61.54%, 37.69%,-,-, 0.77%
29201,30.22%, 64.94%, 34.71%,-,-, 0.35%
29203,21.43%, 60.26%, 38.83%,-,-, 0.91%
29205,30.81%, 65.11%, 34.29%,-,-, 0.60%
29207,39.96%, 69.74%, 29.78%,-,-, 0.48%
29209,39.21%, 69.35%, 30.14%,-,-, 0.51%
29211,22.73%, 60.86%, 38.14%,-,-, 1.00%
29213,41.37%, 70.43%, 29.05%,-,-, 0.52%
29215,32.40%, 65.66%, 33.25%,-,-, 1.09%
29217,28.09%, 63.75%, 35.65%,-,-, 0.60%
29219,18.03%, 58.69%, 40.66%,-,-, 0.66%
29221,1.98%, 50.57%, 48.58%,-,-, 0.85%
29223,26.90%, 63.17%, 36.27%,-,-, 0.56%
29225,37.05%, 68.21%, 31.16%,-,-, 0.62%
29227,22.53%, 61.04%, 38.52%,-,-, 0.44%
29229,46.75%, 72.97%, 26.22%,-,-, 0.81%
29510,61.08%, 19.22%, 80.29%,-,-, 0.49%
30001,46.30%, 72.30%, 26.00%,-,-, 1.70%
30003,4.34%, 47.04%, 51.38%,-,-, 1.58%
30005,4.48%, 51.45%, 46.97%,-,-, 1.59%
30007,52.84%, 75.47%, 22.62%,-,-, 1.91%
30009,28.10%, 62.81%, 34.71%,-,-, 2.48%
30011,77.15%, 87.87%, 10.72%,-,-, 1.41%
30013,15.92%, 56.87%, 40.95%,-,-, 2.18%
30015,33.11%, 65.49%, 32.39%,-,-, 2.12%
30017,33.02%, 65.31%, 32.29%,-,-, 2.40%
30019,39.14%, 68.28%, 29.13%,-,-, 2.59%
30021,31.00%, 64.32%, 33.32%,-,-, 2.36%
30023,21.46%, 37.97%, 59.43%,-,-, 2.60%
30025,59.62%, 79.01%, 19.38%,-,-, 1.61%
30027,46.40%, 72.22%, 25.82%,-,-, 1.96%
30029,37.31%, 67.27%, 29.96%,-,-, 2.77%
30031,15.03%, 56.20%, 41.18%,-,-, 2.62%
30033,82.14%, 90.08%, 7.94%,-,-, 1.98%
30035,17.82%, 40.07%, 57.89%,-,-, 2.04%
30037,53.07%, 75.86%, 22.80%,-,-, 1.34%
30039,46.11%, 71.28%, 25.17%,-,-, 3.55%
30041,7.63%, 52.65%, 45.02%,-,-, 2.33%
30043,33.45%, 65.51%, 32.06%,-,-, 2.44%
30045,48.37%, 73.41%, 25.04%,-,-, 1.56%
30047,18.17%, 57.61%, 39.44%,-,-, 2.95%
30049,12.66%, 55.27%, 42.61%,-,-, 2.12%
30051,43.85%, 71.06%, 27.20%,-,-, 1.74%
30053,42.24%, 69.70%, 27.46%,-,-, 2.84%
30055,41.42%, 69.57%, 28.14%,-,-, 2.29%
30057,47.93%, 72.92%, 24.99%,-,-, 2.08%
30059,46.35%, 71.74%, 25.39%,-,-, 2.88%
30061,38.11%, 67.61%, 29.50%,-, 2.34%, 0.54%
30063,5.71%, 45.73%, 51.44%,-,-, 2.83%
30065,50.07%, 74.01%, 23.94%,-,-, 2.05%
30067,19.13%, 58.06%, 38.93%,-,-, 3.02%
30069,59.25%, 78.08%, 18.84%,-,-, 3.08%
30071,56.27%, 77.28%, 21.01%,-,-, 1.71%
30073,31.36%, 64.79%, 33.43%,-,-, 1.78%
30075,68.22%, 83.19%, 14.97%,-,-, 1.85%
30077,43.53%, 70.42%, 26.89%,-,-, 2.69%
30079,49.59%, 74.18%, 24.59%,-,-, 1.22%
30081,35.91%, 66.84%, 30.93%,-,-, 2.23%
30083,46.19%, 72.19%, 26.00%,-,-, 1.81%
30085,10.75%, 43.74%, 54.49%,-,-, 1.76%
30087,12.89%, 55.29%, 42.40%,-,-, 2.32%
30089,38.02%, 67.16%, 29.15%,-,-, 3.69%
30091,15.36%, 56.87%, 41.51%,-,-, 1.62%
30093,18.19%, 39.67%, 57.86%,-,-, 2.46%
30095,49.01%, 73.34%, 24.33%,-,-, 2.33%
30097,53.66%, 76.10%, 22.44%,-,-, 1.46%
30099,35.28%, 66.45%, 31.17%,-,-, 2.38%
30101,38.64%, 68.50%, 29.86%,-,-, 1.64%
30103,47.10%, 72.20%, 25.10%,-,-, 2.70%
30105,26.01%, 61.62%, 35.61%,-,-, 2.76%
30107,46.58%, 72.11%, 25.54%,-,-, 2.35%
30109,46.96%, 72.68%, 25.71%,-,-, 1.61%
30111,25.32%, 61.71%, 36.39%,-,-, 1.91%
31001,40.96%, 69.49%, 28.53%,-,-, 1.97%
31003,62.73%, 80.64%, 17.90%,-,-, 1.46%
31005,81.20%, 90.23%, 9.02%,-,-, 0.75%
31007,73.91%, 86.73%, 12.81%,-,-, 0.46%
31009,77.58%, 88.79%, 11.21%,-,-,-
31011,60.90%, 79.76%, 18.86%,-,-, 1.38%
31013,33.75%, 65.92%, 32.16%,-,-, 1.92%
31015,59.49%, 79.36%, 19.86%,-,-, 0.78%
31017,66.82%, 82.29%, 15.46%,-,-, 2.25%
31019,54.40%, 76.43%, 22.03%,-,-, 1.54%
31021,29.36%, 64.04%, 34.68%,-,-, 1.28%
31023,46.74%, 72.36%, 25.62%,-,-, 2.02%
31025,35.94%, 67.33%, 31.39%,-,-, 1.28%
31027,50.79%, 74.67%, 23.88%,-,-, 1.46%
31029,68.42%, 83.73%, 15.31%,-,-, 0.96%
31031,66.60%, 82.48%, 15.88%,-,-, 1.64%
31033,61.06%, 79.88%, 18.82%,-,-, 1.31%
31035,53.94%, 76.21%, 22.27%,-,-, 1.53%
31037,44.01%, 71.26%, 27.25%,-,-, 1.49%
31039,54.36%, 76.57%, 22.21%,-,-, 1.22%
31041,61.97%, 80.51%, 18.53%,-,-, 0.96%
31043,7.54%, 53.30%, 45.76%,-,-, 0.94%
31045,42.31%, 70.33%, 28.02%,-,-, 1.65%
31047,55.57%, 77.29%, 21.72%,-,-, 0.99%
31049,56.79%, 77.87%, 21.08%,-,-, 1.04%
31051,36.22%, 67.40%, 31.17%,-,-, 1.43%
31053,33.80%, 66.26%, 32.46%,-,-, 1.27%
31055,18.10%, 58.34%, 40.24%,-,-, 1.41%
31057,63.82%, 81.48%, 17.66%,-,-, 0.85%
31059,46.54%, 72.47%, 25.93%,-,-, 1.60%
31061,50.47%, 74.50%, 24.04%,-,-, 1.46%
31063,60.33%, 79.07%, 18.75%,-,-, 2.18%
31065,59.10%, 79.04%, 19.94%,-,-, 1.01%
31067,28.12%, 63.32%, 35.20%,-,-, 1.48%
31069,65.00%, 81.99%, 16.99%,-,-, 1.01%
31071,59.98%, 79.25%, 19.27%,-,-, 1.47%
31073,59.70%, 79.54%, 19.84%,-,-, 0.63%
31075,78.54%, 88.89%, 10.35%,-,-, 0.76%
31077,40.38%, 69.31%, 28.93%,-,-, 1.76%
31079,39.54%, 68.98%, 29.44%,-,-, 1.58%
31081,56.99%, 77.78%, 20.80%,-,-, 1.42%
31083,56.35%, 77.33%, 20.98%,-,-, 1.69%
31085,76.59%, 87.63%, 11.04%,-,-, 1.34%
31087,58.88%, 78.80%, 19.92%,-,-, 1.28%
31089,64.22%, 81.50%, 17.28%,-,-, 1.22%
31091,71.15%, 85.03%, 13.88%,-,-, 1.08%
31093,37.60%, 67.81%, 30.21%,-,-, 1.98%
31095,31.11%, 64.82%, 33.71%,-,-, 1.47%
31097,24.44%, 61.40%, 36.97%,-,-, 1.63%
31099,56.64%, 77.57%, 20.92%,-,-, 1.51%
31101,63.16%, 81.12%, 17.96%,-,-, 0.92%
31103,62.66%, 80.51%, 17.85%,-,-, 1.64%
31105,59.94%, 79.44%, 19.50%,-,-, 1.07%
31107,46.90%, 72.68%, 25.78%,-,-, 1.54%
31109,13.67%, 56.03%, 42.36%,-,-, 1.60%
31111,37.97%, 68.25%, 30.28%,-,-, 1.47%
31113,67.60%, 83.22%, 15.62%,-,-, 1.17%
31115,63.73%, 81.35%, 17.62%,-,-, 1.04%
31117,67.31%, 83.01%, 15.71%,-,-, 1.28%
31119,57.12%, 77.94%, 20.82%,-,-, 1.24%
31121,52.99%, 75.77%, 22.78%,-,-, 1.45%
31123,54.95%, 76.54%, 21.59%,-,-, 1.88%
31125,44.95%, 71.46%, 26.52%,-,-, 2.02%
31127,41.16%, 69.85%, 28.69%,-,-, 1.45%
31129,54.35%, 76.24%, 21.89%,-,-, 1.86%
31131,37.14%, 67.94%, 30.80%,-,-, 1.26%
31133,34.05%, 66.49%, 32.43%,-,-, 1.08%
31135,65.66%, 82.48%, 16.82%,-,-, 0.71%
31137,64.14%, 81.64%, 17.50%,-,-, 0.86%
31139,67.04%, 83.11%, 16.07%,-,-, 0.82%
31141,60.58%, 79.57%, 19.00%,-,-, 1.43%
31143,58.56%, 78.69%, 20.13%,-,-, 1.17%
31145,58.46%, 78.53%, 20.06%,-,-, 1.41%
31147,38.03%, 68.35%, 30.32%,-,-, 1.33%
31149,69.08%, 83.81%, 14.72%,-,-, 1.47%
31151,11.70%, 55.17%, 43.48%,-,-, 1.35%
31153,38.93%, 68.85%, 29.92%,-,-, 1.23%
31155,37.49%, 67.88%, 30.39%,-,-, 1.73%
31157,45.41%, 72.12%, 26.71%,-,-, 1.17%
31159,42.82%, 70.76%, 27.94%,-,-, 1.30%
31161,65.64%, 82.19%, 16.54%,-,-, 1.27%
31163,32.32%, 65.25%, 32.93%,-,-, 1.83%
31165,68.48%, 83.68%, 15.20%,-,-, 1.11%
31167,58.29%, 78.65%, 20.36%,-,-, 0.98%
31169,45.55%, 72.10%, 26.55%,-,-, 1.36%
31171,71.62%, 85.14%, 13.51%,-,-, 1.35%
31173,2.43%, 48.35%, 50.78%,-,-, 0.88%
31175,51.74%, 75.32%, 23.59%,-,-, 1.09%
31177,43.51%, 71.19%, 27.68%,-,-, 1.14%
31179,46.81%, 72.73%, 25.92%,-,-, 1.35%
31181,42.26%, 70.08%, 27.82%,-,-, 2.10%
31183,62.91%, 80.79%, 17.88%,-,-, 1.32%
31185,60.16%, 79.34%, 19.18%,-,-, 1.47%
32001,45.23%, 71.65%, 26.42%,-,-, 1.92%
32003,4.85%, 46.82%, 51.66%,-,-, 1.52%
32005,28.94%, 63.57%, 34.63%,-,-, 1.80%
32007,58.06%, 77.98%, 19.92%,-,-, 2.10%
32009,55.72%, 76.30%, 20.58%,-,-, 3.12%
32011,57.86%, 77.37%, 19.51%,-,-, 3.12%
32013,47.23%, 72.59%, 25.36%,-,-, 2.05%
32015,57.87%, 78.03%, 20.17%,-,-, 1.80%
32017,56.72%, 77.14%, 20.42%,-,-, 2.44%
32019,32.06%, 64.93%, 32.87%,-,-, 2.20%
32021,17.40%, 57.41%, 40.01%,-,-, 2.58%
32023,19.79%, 58.49%, 38.70%,-,-, 2.80%
32027,41.89%, 69.95%, 28.06%,-,-, 1.98%
32029,17.62%, 57.80%, 40.18%,-,-, 2.03%
32031,4.21%, 51.26%, 47.05%,-,-, 1.69%
32033,40.03%, 68.49%, 28.46%,-,-, 3.05%
32510,16.14%, 57.00%, 40.86%,-,-, 2.14%
33001,11.89%, 55.48%, 43.59%,-,-, 0.92%
33003,4.59%, 51.78%, 47.19%,-,-, 1.02%
33005,19.29%, 39.82%, 59.10%,-,-, 1.08%
33007,2.61%, 48.11%, 50.72%,-,-, 1.16%
33009,12.57%, 43.17%, 55.74%,-,-, 1.09%
33011,2.87%, 51.03%, 48.16%,-,-, 0.81%
33013,5.11%, 47.05%, 52.15%,-,-, 0.80%
33015,4.18%, 51.68%, 47.50%,-,-, 0.82%
33017,12.01%, 43.56%, 55.57%,-,-, 0.87%
33019,5.93%, 46.51%, 52.44%,-,-, 1.05%
34001,5.90%, 46.64%, 52.54%,-,-, 0.81%
34003,4.46%, 47.43%, 51.88%,-,-, 0.69%
34005,6.96%, 46.13%, 53.09%,-,-, 0.77%
34007,25.50%, 36.86%, 62.36%,-,-, 0.79%
34009,14.49%, 56.80%, 42.31%,-,-, 0.90%
34011,6.61%, 45.81%, 52.41%,-,-, 1.78%
34013,41.58%, 28.81%, 70.39%,-,-, 0.79%
34015,5.32%, 46.91%, 52.23%,-,-, 0.86%
34017,35.24%, 31.99%, 67.24%,-,-, 0.77%
34019,20.75%, 59.82%, 39.07%,-,-, 1.11%
34021,23.39%, 37.86%, 61.25%,-,-, 0.89%
34023,13.57%, 42.76%, 56.33%,-,-, 0.91%
34025,9.96%, 54.56%, 44.60%,-,-, 0.84%
34027,15.81%, 57.51%, 41.70%,-,-, 0.79%
34029,21.20%, 60.13%, 38.93%,-,-, 0.95%
34031,11.54%, 43.90%, 55.43%,-,-, 0.67%
34033,6.62%, 52.79%, 46.17%,-,-, 1.04%
34035,4.30%, 51.69%, 47.39%,-,-, 0.92%
34037,29.54%, 64.08%, 34.54%,-,-, 1.39%
34039,18.11%, 40.55%, 58.66%,-,-, 0.79%
34041,23.85%, 61.28%, 37.43%,-,-, 1.29%
35001,4.20%, 47.29%, 51.50%,-,-, 1.21%
35003,43.95%, 71.60%, 27.65%,-,-, 0.75%
35005,37.07%, 68.06%, 30.99%,-,-, 0.95%
35006,5.82%, 46.44%, 52.26%,-,-, 1.30%
35007,4.32%, 51.64%, 47.32%,-,-, 1.04%
35009,49.76%, 74.54%, 24.79%,-,-, 0.67%
35011,42.80%, 71.10%, 28.30%,-,-, 0.60%
35013,3.57%, 47.69%, 51.26%,-,-, 1.05%
35015,31.51%, 65.46%, 33.94%,-,-, 0.60%
35017,7.17%, 45.81%, 52.98%,-,-, 1.21%
35019,18.79%, 40.32%, 59.11%,-,-, 0.57%
35021,18.79%, 59.01%, 40.22%,-,-, 0.78%
35023,11.20%, 55.04%, 43.84%,-,-, 1.12%
35025,59.31%, 79.37%, 20.05%,-,-, 0.58%
35027,36.03%, 67.34%, 31.31%,-,-, 1.35%
35028,5.39%, 51.89%, 46.49%,-,-, 1.62%
35029,10.85%, 54.84%, 43.99%,-,-, 1.17%
35031,27.64%, 35.64%, 63.28%,-,-, 1.07%
35033,33.55%, 32.84%, 66.38%,-,-, 0.78%
35035,36.76%, 67.74%, 30.98%,-,-, 1.28%
35037,30.09%, 64.63%, 34.54%,-,-, 0.83%
35039,30.70%, 34.33%, 65.02%,-,-, 0.65%
35041,40.80%, 69.95%, 29.14%,-,-, 0.91%
35043,2.71%, 50.80%, 48.09%,-,-, 1.10%
35045,32.62%, 65.60%, 32.98%,-,-, 1.42%
35047,44.32%, 27.34%, 71.67%,-,-, 0.99%
35049,43.21%, 27.89%, 71.11%,-,-, 1.00%
35051,23.97%, 61.31%, 37.35%,-,-, 1.34%
35053,4.19%, 47.08%, 51.27%,-,-, 1.66%
35055,49.35%, 24.71%, 74.06%,-,-, 1.23%
35057,25.20%, 61.87%, 36.67%,-,-, 1.46%
35059,55.45%, 77.30%, 21.85%,-,-, 0.85%
35061,12.32%, 55.64%, 43.33%,-,-, 1.03%
36001,23.40%, 37.28%, 60.68%,-,-, 2.04%
36003,29.81%, 63.88%, 34.07%,-,-, 2.04%
36005,66.27%, 16.53%, 82.80%,-,-, 0.67%
36007,2.95%, 47.41%, 50.37%,-,-, 2.22%
36009,19.08%, 58.52%, 39.44%,-,-, 2.05%
36011,0.58%, 49.22%, 48.64%,-,-, 2.15%
36013,8.49%, 53.22%, 44.72%,-,-, 2.06%
36015,10.85%, 54.56%, 43.71%,-,-, 1.72%
36017,10.80%, 54.27%, 43.47%,-,-, 2.26%
36019,6.80%, 45.44%, 52.24%,-, 2.04%, 0.28%
36021,4.73%, 46.48%, 51.21%,-, 2.02%, 0.29%
36023,4.14%, 51.02%, 46.88%,-,-, 2.10%
36025,15.28%, 56.49%, 41.22%,-, 2.01%, 0.28%
36027,4.15%, 51.16%, 47.01%,-,-, 1.84%
36029,14.98%, 41.43%, 56.41%,-,-, 2.16%
36031,5.77%, 51.72%, 45.95%,-, 2.09%, 0.25%
36033,6.33%, 45.77%, 52.10%,-,-, 2.13%
36035,15.16%, 56.58%, 41.42%,-,-, 1.99%
36037,23.18%, 60.64%, 37.46%,-,-, 1.90%
36039,18.14%, 58.02%, 39.88%,-,-, 2.09%
36041,35.99%, 66.98%, 30.99%,-,-, 2.03%
36043,15.36%, 56.60%, 41.24%,-,-, 2.16%
36045,11.27%, 54.72%, 43.45%,-,-, 1.83%
36047,50.56%, 24.30%, 74.86%,-,-, 0.84%
36049,18.23%, 58.12%, 39.89%,-,-, 1.99%
36051,20.79%, 59.20%, 38.41%,-, 2.07%, 0.32%
36053,11.28%, 54.60%, 43.32%,-,-, 2.08%
36055,2.90%, 47.67%, 50.57%,-,-, 1.76%
36057,8.90%, 53.43%, 44.53%,-,-, 2.05%
36059,5.61%, 46.63%, 52.25%,-,-, 1.12%
36061,65.33%, 16.73%, 82.06%,-,-, 1.21%
36063,0.51%, 48.78%, 49.29%,-,-, 1.93%
36065,12.16%, 54.93%, 42.77%,-, 2.08%, 0.22%
36067,10.43%, 43.80%, 54.23%,-,-, 1.97%
36069,13.64%, 55.88%, 42.24%,-,-, 1.89%
36071,10.85%, 54.67%, 43.82%,-,-, 1.51%
36073,26.29%, 62.24%, 35.95%,-,-, 1.82%
36075,4.25%, 51.01%, 46.76%,-,-, 2.23%
36077,2.32%, 50.06%, 47.74%,-,-, 2.20%
36079,14.56%, 56.59%, 42.03%,-,-, 1.37%
