13,Clarke,62.8,25431,34.1,13815,3.1,1269
13,Clay,61.4,862,38.3,537,0.3,4
13,Clayton,84.7,81479,14.7,14164,0.6,587
13,Clinch,34.4,852,64.6,1598,1.0,25
13,Cobb,42.8,133124,55.2,171722,1.9,5989
13,Coffee,34.9,5057,63.9,9248,1.2,169
13,Colquitt,29.8,3973,69.3,9243,1.0,131
13,Columbia,27.8,16451,70.7,41765,1.4,855
13,Cook,33.8,2042,65.1,3935,1.1,64
13,Coweta,27.2,15168,71.2,39653,1.6,897
13,Crawford,33.2,1706,65.5,3368,1.4,70
13,Crisp,42.8,3167,56.5,4182,0.7,51
13,Dade,23.3,1411,73.9,4471,2.7,165
13,Dawson,12.1,1241,86.2,8847,1.7,176
13,Decatur,43.7,4591,55.5,5824,0.8,85
13,DeKalb,77.6,238224,21.0,64392,1.4,4242
13,Dodge,31.5,2442,67.2,5214,1.3,98
13,Dooly,53.1,2285,46.1,1985,0.7,32
13,Dougherty,69.2,26295,30.1,11449,0.6,231
13,Douglas,51.4,28441,47.4,26241,1.3,697
13,Early,51.6,2765,47.7,2557,0.7,37
13,Echols,15.7,173,83.0,917,1.4,15
13,Effingham,23.7,4947,74.8,15596,1.5,311
13,Elbert,39.0,3181,59.6,4859,1.4,116
13,Emanuel,36.2,2927,63.0,5100,0.8,62
13,Evans,35.6,1268,63.6,2268,0.8,29
13,Fannin,20.2,2028,78.1,7857,1.7,175
13,Fayette,33.6,19736,64.8,38075,1.6,917
13,Floyd,29.3,9640,69.0,22733,1.7,554
13,Forsyth,17.8,14571,80.5,65908,1.7,1421
13,Franklin,19.3,1499,78.6,6114,2.1,164
13,Fulton,64.1,255470,34.4,137124,1.4,5752
13,Gilmer,17.7,1958,80.8,8926,1.5,169
13,Glascock,13.2,176,85.0,1135,1.9,25
13,Glynn,36.0,11950,62.9,20893,1.0,348
13,Gordon,20.3,3440,77.9,13197,1.8,302
13,Grady,36.3,3419,62.9,5924,0.7,70
13,Greene,38.4,3201,60.9,5071,0.7,55
13,Gwinnett,44.6,132509,53.8,159855,1.7,4992
13,Habersham,15.7,2301,82.9,12166,1.4,209
13,Hall,21.1,12999,77.2,47481,1.7,1032
13,Hancock,80.9,3308,18.8,769,0.3,13
13,Haralson,17.2,1789,81.2,8446,1.7,172
13,Harris,26.7,4145,72.1,11197,1.2,179
13,Hart,30.1,2870,68.4,6517,1.5,142
13,Heard,22.7,948,75.6,3160,1.7,70
13,Henry,47.8,43761,51.1,46774,1.1,996
13,Houston,39.0,22702,59.6,34662,1.4,811
13,Irwin,30.7,1141,68.3,2538,0.9,35
13,Jackson,17.8,4238,80.6,19135,1.6,372
13,Jasper,30.5,1845,68.5,4136,1.0,61
13,Jeff Davis,23.9,1275,74.8,3996,1.3,68
13,Jefferson,58.4,4261,41.1,2999,0.6,41
13,Jenkins,43.8,1488,55.6,1887,0.6,19
13,Johnson,34.6,1305,64.6,2440,0.8,31
13,Jones,35.3,4274,63.9,7744,0.8,101
13,Lamar,34.2,2602,64.4,4899,1.5,111
13,Lanier,37.4,1114,61.1,1820,1.5,44
13,Laurens,38.3,7513,60.8,11950,0.9,176
13,Lee,23.4,3196,75.6,10314,1.0,136
13,Liberty,64.6,10457,34.4,5565,1.1,173
13,Lincoln,35.8,1586,63.4,2807,0.8,37
13,Long,37.8,1442,60.4,2306,1.8,67
13,Lowndes,44.5,17470,54.4,21327,1.1,424
13,Lumpkin,18.8,2055,79.0,8647,2.2,246
13,McDuffie,42.1,4044,57.0,5475,0.9,86
13,McIntosh,45.1,2864,53.7,3409,1.3,81
13,Macon,67.1,3211,32.3,1545,0.6,30
13,Madison,22.4,2494,75.8,8443,1.8,196
13,Marion,44.4,1412,54.5,1733,1.1,34
13,Meriwether,46.7,4331,52.4,4856,0.9,87
13,Miller,30.6,852,68.5,1905,0.8,23
13,Mitchell,49.3,4081,50.2,4155,0.5,45
13,Monroe,30.8,3785,68.0,8361,1.2,149
13,Montgomery,29.6,1135,69.4,2662,1.0,38
13,Morgan,30.5,2753,68.4,6186,1.1,102
13,Murray,22.6,2542,75.0,8443,2.4,270
13,Muscogee,60.2,42573,38.9,27510,0.9,632
13,Newton,50.5,21851,48.4,20982,1.1,476
13,Oconee,24.8,4421,73.3,13098,1.9,340
13,Oglethorpe,30.5,1914,67.6,4251,1.9,120
13,Paulding,27.5,15825,71.0,40846,1.5,872
13,Peach,53.3,6148,45.8,5287,0.9,102
13,Pickens,15.5,1975,83.0,10547,1.4,180
13,Pierce,16.4,1124,82.7,5667,0.9,64
13,Pike,16.7,1356,81.9,6668,1.4,115
13,Polk,26.5,3615,71.9,9811,1.6,222
13,Pulaski,33.1,1219,66.3,2444,0.6,22
13,Putnam,31.7,2926,67.3,6215,1.0,88
13,Quitman,54.3,612,45.2,510,0.5,6
