id,1948,1956,1964,1968,1992
22003,134d9e,800777,6a0094,239447,4e1f8f
22005,257960,680492,64009a,20914d,5e2777
22007,418b32,8c0869,680096,327755,472189
22009,0ac430,710f7e,7c0082,338d3e,4a2086
22011,206479,860770,850079,388e39,682a66
22013,10ca24,7c3f43,cf002f,268f49,521c85
22015,169d4b,7c334e,d50029,3c952c,792557
22017,378245,991e46,cd0031,506b42,691d76
22019,274691,830674,6b0093,367453,5a287a
22021,167771,595d47,cd0031,219a42,5f2370
22023,1342a8,660394,5a00a4,27a234,4e3a74
22025,0da34e,772364,ce0030,2da22e,5c2477
22027,18bc29,884135,e3001b,2f8d41,5e2176
22029,0fb935,654554,d4002a,219a43,592477
22031,18ad38,872551,c1003d,1c7c65,541f83
22033,366265,900766,950069,467246,7c1868
22035,1a994a,4e4967,d80026,236774,56158a
22037,1aad37,5f1688,cb0033,1c8a57,5a1e84
22039,09c332,610795,63009b,22a23a,502185
22041,097b79,534763,df001f,25c018,66226d
22043,188164,751a6f,b0004e,33a02b,682565
22045,785c2a,a10855,7f007f,496c49,63246c
22047,2a478d,770483,6f008f,246f6a,551986
22049,129c4f,8a2351,bd0041,2a983b,671d71
22051,298c49,910963,890075,527438,891d57
22053,374f78,a0045a,6c0092,398045,532881
22055,457d3b,910765,750089,596243,732065
22057,358444,99085c,5600a8,398342,5b2473
22059,18a342,9c124f,d4002a,36a91e,74255a
22061,1cb131,962e39,c4003a,4b7939,6f1a6e
22063,136487,5e0a95,9b0063,13ce1d,78285d
22065,17c224,458f29,d4002a,1d6a77,54178a
22067,157e6a,5b594a,df001f,329933,652071
22069,248a50,8d1759,a50059,327655,621b78
22071,3c6c56,900a64,7e0080,445367,430eac
22073,287263,773e49,d4002a,517934,7c1d5e
22075,08ef07,cf0b24,dc0022,1cbf22,712765
22077,19b133,720784,81007d,1c776a,501a92
22079,21815c,891b59,a4005a,49753f,6f2066
22081,0dba36,5e2e72,dd0021,19a73d,591e80
22083,0b9260,4c644e,da0024,28ae28,6d1e6a
22085,1c8b56,800f6f,aa0054,2aa92b,612171
22087,0bea09,800a73,90006e,2eae21,7c215f
22089,1e8060,930566,5800a6,2e7a55,6f1f6b
22091,0c8d64,521696,a60058,108866,441a9b
22093,366067,7d057c,4100bd,1e6b74,4c1696
22095,335f6c,800678,4c00b2,206f6f,601b80
22097,1bbc26,830a71,7a0084,237f5b,521d8d
22099,2dbc14,6c068b,5f009f,2a7d57,49208c
22101,3b8042,9c065b,6d0091,466751,5f2373
22103,279c3a,840a70,890075,3b8c36,90224b
22105,2c874b,830c6e,93006b,239f3c,692271
22107,11b33a,595550,e4001a,307c51,5a1b82
22109,3d774a,a50851,70008e,47783f,6b2862
22111,17a740,675641,cb0033,2aa232,701e65
22113,318449,710785,5900a5,36883f,4c2286
22115,10826b,7f0c73,81007d,2ea42c,662767
22117,0c886a,610993,9a0064,1bb231,621f7b
22119,158b5d,7c2959,d1002d,2d9d34,5c2474
22121,1e6679,720785,7d0081,207c61,5a1f83
22123,108766,406955,e1001d,20c816,672666
22125,2ca62c,8f0e60,cc0032,1c667c,571e87
22127,1c9051,7e2759,c80036,2aa231,631c77
23001,640298,8f006f,3200cc,4600b5,415566
23003,90016d,b80046,5c00a2,790083,524467
23005,9a0360,b70047,4d00b0,690092,523e6d
23007,a1015b,c90035,5400aa,7a007f,474e68
23009,c60236,dd0021,750089,a00059,4c5759
23011,8c0170,aa0054,4f00af,6a0090,445564
23013,b90342,cf002f,62009c,8c006d,4f4f5f
23015,cd022f,db0023,6f008e,9b065d,554d59
23017,940367,ba0044,4700b6,6a008f,475561
23019,980263,c2003c,5500a9,710089,4c535d
23021,970166,c50039,5600a7,750583,4b5d54
23023,950266,b90045,4700b7,6a058f,514e5e
23025,9a0262,b70047,4b00b2,6f058a,416359
23027,bd023f,d2002c,61009d,8f0668,485c59
23029,950267,c2003c,4a00b4,750085,4e545a
23031,750287,9e0060,4700b7,630097,56475f
24001,7c047d,a60058,60009e,6c2869,732a5f
24003,8a076d,a3005b,690095,783353,6f305e
24005,8f026d,ae0050,650099,7e225e,632871
24009,80027c,950069,5800a6,5b445f,6d315e
24011,860176,9b0063,6b0093,7f3945,743455
24013,a50257,b90045,7e0080,9a283c,833247
24015,770185,970067,670097,733a51,64395f
24017,950267,8f006f,5800a6,624359,722b60
24019,720289,9b0063,890075,695144,722e5b
24021,930169,a60058,63009b,842a50,7b2c56
24023,a40258,ba0044,81007d,971e50,892f44
24025,850177,a70057,6c0092,832952,723555
24027,830873,a4005a,74008a,89264f,622972
24029,7d017f,9c0062,5300ab,762e5a,672f67
24031,99055f,91006d,5600a8,70137a,541d8c
24033,7d037e,81007d,5c00a2,692f66,3e17a7
24035,6d028f,8e0070,5300ab,773551,773352
24037,7c037e,8e0070,5400aa,5d465b,742e5a
24039,7e027d,9b0063,680096,664453,6e2767
24041,980263,af004f,70008e,8c274a,7e2956
24043,850177,9f005f,63009b,783254,79295b
24045,7a0083,a3005b,750089,783c4a,722b60
24047,880274,a1005d,71008d,793f45,6f325d
24510,6f0887,8e0070,3d00c1,461b9c,2a12c1
25001,bf033c,d4002a,6d0090,920764,4f406d
25003,760483,9d0060,3c00c1,5b0a98,373b8a
25005,5d039d,93006a,3500c8,4e09a5,3f437b
25007,b10349,d3002b,5000ad,7d057a,3b378a
25009,700588,990065,4000bd,5a089b,503d6f
25011,9c0260,b70046,5300aa,7c0879,3d447a
25013,6a048f,8e016f,3f00be,4f0e9f,493f74
25015,7b0380,9d0060,4200bb,5b0d95,393a89
25017,770482,9b0062,3b00c2,5307a3,47367f
25019,b30348,d4002a,5300aa,8d0769,463b7b
25021,900568,a90054,4400b9,5b0899,513676
25023,920468,b50048,5000ad,6c0a87,554761
25025,4509af,740189,2200db,2e0ec0,3b269a
25027,6f048b,990065,3900c4,5407a1,523b6f
26001,a70453,b60048,6c0091,951b4d,633169
26003,6c1180,7d0180,4400ba,660c8b,523477
26005,ac064b,bd0040,7b0083,99184b,773650
26007,990361,b2004b,5700a6,81106c,523674
26009,ab084a,b80046,71008c,971255,654057
26011,960464,a1005d,5d00a1,851464,523872
26013,7f0e70,8d0071,4f00af,730881,513477
26015,a50a4f,b3014a,660097,8c1b56,624159
26017,790282,990064,4800b5,700d80,4c347c
26019,a6094f,b50148,74008a,9b0f53,5a3d65
26021,960563,a70057,6f008e,822556,6b335e
26023,a00756,b1014c,630099,8e145b,5b4759
26025,8c056d,9c0061,5d00a1,791b69,55386e
26027,9e065a,a40059,660098,772660,5c3b65
26029,970760,aa0053,690095,8c155d,584a59
26031,9e045b,b1004d,5d00a0,7e1768,5a3a68
26033,880d69,a0005e,62009c,841366,663265
26035,a80650,c0003d,6e008f,901a53,523a70
26037,bb033f,bd0040,650099,901855,664255
26039,a30457,b60048,5200ac,8c145d,5e3e60
26041,6d058c,8a0073,4d00b0,670c8a,553177
26043,630d8d,8b0073,4b00b2,700c82,533b6f
26045,a50851,b0004d,690094,911755,634159
26047,a10657,b50148,64009a,960f59,664451
26049,710885,8a0073,5200ab,632674,3c3a86
26051,a9064f,bb0043,690094,901954,553e69
26053,690d88,860078,4b00b2,650a8e,4e2a84
26055,ae054b,bb0043,73008b,9c0e53,644652
26057,b20843,c1003d,6b0093,9f124c,643e5b
26059,ab0a49,be013f,7d007f,a11448,6c464a
26061,8b0e65,94006a,5600a8,77087d,5d316e
26063,bf023d,c3003b,750089,a41643,633e5c
26065,9a065d,aa0054,60009d,831268,533475
26067,9f0659,af004e,5a00a3,891460,614259
26069,af034b,b80045,61009c,8d1958,5c3b65
26071,710d80,850079,4800b5,6c0b87,473084
26073,ab054d,b80045,650099,92105b,593e65
26075,9c055d,b0004d,6c0092,881b59,643b5d
26077,920864,b30149,650098,89195b,5d356a
26079,a7084f,b0014d,690095,872055,564b5b
26081,8a046f,a70156,6e008f,881262,792d56
26083,7f1965,8b0073,4d00b1,700d80,522e7e
26085,8a066e,980066,4800b6,631487,423783
26087,a00559,b90045,680095,8b2052,594c57
26089,af024c,b2004c,760087,990f55,634356
26091,ac044e,b90045,660097,8e135c,5c3d63
26093,b50445,b90045,680096,82205b,714149
26095,ac054d,b90045,5f009f,940c5e,5d405f
26097,a50356,ad0051,6a0094,8b1161,613a61
26099,710687,7a0083,4000bd,4d238c,6b315f
26101,860573,a2005c,5800a6,7b1270,4c3f71
26103,720685,90006e,5100ad,6c0988,4d2e81
26105,8e0966,a60058,63009b,89165e,633c5e
26107,ae0848,c0003d,72008b,981252,613a62
26109,740486,91006d,5400a9,740f7b,5b3968
26111,a10558,be003f,6a0094,9a1350,6a3b58
26113,ad064a,c3003a,94006a,ac173a,77364f
26115,810379,8f006e,4c00b1,651f79,573a6b
26117,a60651,b1004c,5d00a1,8e155a,5e3d61
26119,a30555,b0004d,62009c,8a1c57,5f3965
26121,69078d,890074,5f009e,7a196a,543673
26123,aa054e,b60048,780085,98184d,68395b
26125,880670,990064,61009c,731872,6f2b62
26127,990c59,b3004a,6f008e,8f204e,5f415c
26129,a40653,b0004e,5c00a2,8b195a,523b70
26131,7f126c,93006b,5200ac,740c7d,4e2b83
26133,ae0847,c70136,7c0081,a21942,623b5f
26135,b70442,c60038,740089,9b154d,693261
26137,990461,a2005c,5900a5,7d116f,5d4856
26139,a10458,be003f,8b0072,ac1140,962c3a
26141,8b0172,9c0062,5400aa,7c126f,533772
26143,bc033e,c2003c,6b0092,8e1758,58366f
26145,8f056a,9f005e,61009d,7d166a,543673
26147,9d035d,b1004d,670096,7d1f61,5d4659
26149,a70750,bc0041,70008e,96194e,684253
26151,c60434,c90035,8b0073,a61e39,6b424f
26153,7e067a,950069,5700a7,730f7b,4d2c84
26155,aa044f,ac0051,5c00a2,811a61,564463
26157,bb053d,c0003d,71008d,9c1948,59455e
26159,ad074a,b1014b,6a0094,841f5a,573d69
26161,a20854,aa0053,60009e,77186c,4c2888
26163,600a93,6a0093,3c00c1,421aa1,441e99
26165,910964,a70056,670097,8f115d,5f3b63
27001,680b8b,7f007e,5600a7,650c8b,484172
27003,5207a5,71008d,4a00b3,530f9b,4d446b
27005,5b099a,7f007f,5d00a1,760e81,653c5c
27007,530ba0,81007c,5800a6,680f86,533773
27009,610399,93006b,5f009e,6e107f,59475b
27011,5606a1,70008d,5100ad,6a0b88,4e3778
27013,80027c,ac0052,6c0090,7c0878,504269
27015,81037a,b70046,7d0081,910e5e,644750
27017,440bae,63009a,3900c5,4009b5,433385
27019,9c025f,b80045,82007b,8f0b63,614c50
27021,6f0589,970067,660098,7c0f72,593d66
27023,620795,82007c,61009d,710884,523970
27025,710785,8d0071,5d00a0,651088,474b69
27027,620597,860078,5f009f,79097a,68296a
27029,460fa9,660197,4d00b1,5b0f92,59396b
27031,7a077c,9d0061,6f008e,7d0e72,554461
27033,7b0280,a90055,73008a,8b0a69,5f435b
27035,650791,8a0073,5b00a3,730b7f,5e425c
27037,5804a2,81007d,5300ab,620a91,544167
27039,7a0281,a2005c,70008e,88086c,614753
27041,6a058e,8b0072,670097,800c71,664254
27043,750385,a70056,72008c,8b096a,5f405d
27045,8c036f,ab0053,73008b,960a5e,55485f
27047,640496,83007b,5d00a1,700885,48456f
27049,780383,a60058,6a0093,840773,57455e
27051,670c8a,7d0080,650099,780b7b,533d6c
27053,6d0889,8c0072,63009a,6a0989,4e3579
27055,90026b,ad0051,770087,931159,5e415b
27057,7c077a,9f005e,780086,8c0f62,5f3963
27059,61108c,780085,5300aa,61128a,4c4a66
27061,4b0ca7,6b0092,4000bd,4d0ca5,483e75
27063,5305a6,850079,5800a6,6c0d84,4a4e65
27065,620894,860077,5500a8,6e0e81,4c4a66
27067,500f9e,70008d,4d00b0,600c91,583f66
27069,3f0ab5,690095,4a00b4,680d89,5d2f6f
27071,3e0ab5,6c0091,3600c8,4b0aa8,424476
27073,61039a,880075,5c00a2,740980,493b78
27075,3f11ae,650098,3300ca,3a0bb8,3a3988
27077,4a0fa5,670096,4600b6,630b8f,58485c
27079,6f028d,950069,5700a7,6f0787,524763
27081,5105a7,770086,5000ae,6d0b85,4c436d
27083,5302a8,8c0071,5200ac,6e0788,5e415c
27085,870374,ae004f,7c0081,8b0c66,5a5151
27087,3506c3,5d00a1,3f00bf,571393,5b336e
27089,510ba1,6a0093,4a00b4,651187,5d3965
27091,6e028e,b50049,890075,970c5a,614358
27093,720389,950069,5e00a0,760c7b,544b5d
27095,69088d,8e0070,5b00a2,6e0e81,4e4865
27097,630398,840079,5100ad,660d8a,584162
27099,5e029d,81017c,5200ab,650990,403f7d
27101,5802a3,8b0073,60009e,7d0d73,4e4d61
27103,7c027f,aa0054,690095,800875,564066
27105,61029a,8f006f,5a00a4,700c82,5b4260
27107,530aa0,750089,4f00ae,640a8f,5f306e
27109,760285,a70057,6f008e,8a086b,693e55
27111,9c065b,a70056,82007b,99095b,693b57
27113,4f149a,72008c,4b00b3,68098b,564067
27115,5d0a96,74008a,4e00b0,5c1090,424574
27117,70048a,9a0063,6c0092,900b63,604657
27119,510ba2,750089,4f00ae,660b8c,633663
27121,620497,82007b,61009d,760c7b,503b6f
27123,5707a0,790084,4b00b2,530b9f,453384
27125,3d0ab6,5500a9,3b00c1,4e0ea1,503676
27127,7d037e,a80056,7c0081,8c0c65,614d4e
27129,710489,92006b,6a0094,7c0d74,514a61
27131,820378,a60058,5e009f,750781,4a4073
27133,7a0380,ab0053,73008b,910b62,623b5f
27135,4312a9,61009d,4f00af,671086,614952
27137,4a10a3,63019a,3d00c0,4108b5,393290
27139,5e029d,8b0073,4f00ae,630b8f,564e58
27141,770780,980066,5b00a2,690e88,554c5b
27143,870374,b0004e,84007a,970c5a,525555
27145,640297,a2005b,670097,750f79,603f5c
27147,80017c,a80056,71008c,8d0869,604953
27149,720289,960068,6e0090,800c71,612f6c
27151,530aa0,690095,5300ab,610992,44397e
27153,6f0589,90006e,690095,830f6b,5b445d
27155,4f05aa,740089,5200ac,690b8a,563b6c
27157,760285,aa0153,6a0094,830b6f,544b5d
27159,750484,a1005c,73008b,890c68,633d5d
27161,860177,ac0051,7e0080,8f0866,584a59
27163,670492,8e006f,5300aa,600d90,4f436a
27165,730387,ac0052,6f008f,880b6b,554760
27167,6a048f,8d0071,5f009f,7c0b77,763651
27169,720289,9c0161,5b00a3,740b7e,593e64
27171,7e047c,970067,62009c,660a8e,544e5a
27173,610597,82007c,5d00a0,6e0e81,4e436a
28001,0beb08,67474f,d70027,1b8062,5d1c84
28003,07a353,3306c4,a2005c,30af1f,701872
28005,00f608,256177,f50009,139f4c,721675
28007,00f10d,2a28ac,f0000e,15ae3a,7e136c
28009,00d925,1d0dd4,cb0033,119b51,50129a
28011,0ae113,367255,dc0022,276f68,550a9d
28013,009569,2211ca,e90015,12df0c,811864
28015,00ef0f,2626b1,f3000b,0baa49,8c1061
28017,00ef0f,1c15cc,ea0014,12c823,721675
28019,08dc19,280bca,ed0011,10cc21,891461
28021,00f806,3b5a69,ee0010,10539b,3609be
28023,00eb13,340fba,ee0010,0ec729,9a1053
28025,00f608,2e458b,ec0012,16a245,621289
28027,0cd71b,532981,cf002f,2b557d,5d0b92
28029,00f608,2a478c,f2000c,159652,7c0b76
28031,00ea14,2f23ab,e1001d,17c224,801765
28033,00e618,361daa,dc0022,21a33a,941751
28035,07e611,5f4d51,e3001b,339c2e,8b155d
28037,00f30b,1d538e,f4000a,11b339,7d1966
28039,05e117,3d10b0,ea0014,09e80c,6f2347
28041,00e11d,481d98,e4001a,0ad222,841e5b
28043,00ec12,2f606e,f4000a,199b49,7d1070
28045,15c91f,870770,a0005e,2cab26,792b58
28047,0ed917,700d80,bf003f,399e29,862452
28049,08e511,584d59,e0001e,38873e,770e73
28051,00f806,197d67,f60008,116785,4708ad
28053,00fe00,197471,f4000a,129755,5d0e92
28055,05ec0c,254297,ed0011,0a7b79,4c148d
28057,079a5d,1c05dd,a70057,17d611,791a6a
28059,10b835,630c8f,d2002c,24be1b,8f2449
28061,00ef0f,1d14cc,ec0012,15b138,6e1679
28063,00fe00,325874,f1000d,0b53a0,280bca
28065,08ef06,1b27bb,e70017,119855,641187
28067,07e017,4c149e,db0023,2dad23,901a53
28069,00ee10,1808dd,ea0014,0cc031,6a1083
28071,06995f,360eb9,d0002e,338a41,751374
28073,06e80f,3f4777,e80016,1ad410,a11e3e
28075,07df18,4e1997,e3001b,1db928,9e0f4e
28077,00f20c,2e24ac,e70017,15b930,70206c
28079,00ed11,1219d2,f50009,12b834,81106d
28081,05cf2a,2d11c0,ad0051,2fac23,8a1757
28083,06ec0b,3f427d,ee0010,217d60,6c0c82
28085,00fe00,394283,ef000f,1bbb28,89185c
28087,05ef0a,4a258e,ea0014,2d9d33,8e1758
28089,06ed0a,286c6a,ec0012,176d79,890f64
28091,00eb13,333893,e90015,17b234,7e1966
28093,05dd1b,2b20b3,dd0021,177176,4e0ea1
28095,00c935,260fc8,d90025,1cbe24,7d1a66
28097,05ea0f,2734a2,f3000b,1bae34,7c136e
28099,00e915,2315c6,f1000d,11d11c,9b144e
28101,00ee10,1d21c0,f2000c,14cd1d,a71046
28103,00ee10,314885,f60008,108e62,520aa1
28105,07e314,432595,e70017,2d9140,7b136e
28107,00e816,3223a8,e70017,238457,671086
28109,05e711,652772,d70027,28ba1c,852850
28111,07de19,502786,dc0022,12ca22,8f1a54
28113,00f00e,4b496a,eb0013,249247,6f1975
28115,00d02e,1e0ed2,ca0034,1ec718,8c175a
28117,0b975c,2807ce,b0004e,1dcf12,811765
28119,00eb13,2e2da2,db0023,198e59,5a0d96
28121,00f905,2d527e,f4000a,17be28,ac1839
28123,00ed11,282fa7,f2000c,16c028,8f125b
28125,00f707,405f5e,e4001a,1a7d66,5d0d8d
28127,05e810,252eab,f1000d,1fb827,921357
28129,00dd21,1b15ce,f0000e,15d711,9a1949
28131,00f30b,3f18a6,e70017,18c91d,8b1b57
28133,05ec0c,2a5281,f0000e,228457,651089
28135,00e11d,2023ba,eb0013,1c9849,661186
28137,00db23,1817ce,e3001b,219c40,7f136b
28139,07c432,1808dd,b70047,19c81c,811765
28141,0d9160,3c09b9,a90055,1cd210,6b177b
28143,00f707,3c328f,e60018,2d557c,4e0aa4
28145,08b83e,1f0dd2,b3004b,23c317,871561
28147,00ee10,2d28a8,f2000c,14a941,741e69
28149,0edc13,733258,d0002e,2b8251,7e1a65
28151,17d116,5b247e,bb0043,3a685b,620a89
28153,00e519,2c1fb2,ec0012,0ccd25,7e1b64
28155,08c432,1b15ce,eb0013,14d712,8e1659
28157,06ec0c,47694d,ee0010,11618b,480fa5
28159,00e11d,2213c8,f0000e,15c326,7a1370
28161,07e115,3e2898,e60018,22a735,69157f
28163,00f707,1e954b,f4000a,1e9c44,790f73
29001,7d0180,9b0063,74008a,951355,633565
29003,8b0072,990065,71008d,960f58,5a495b
29005,770087,8a0074,5d00a1,821468,5a4260
29007,4400ba,70008e,4e00b0,751771,5a3271
29009,80007e,92006c,780086,911359,6f2f5f
29011,750089,8c0072,6c0092,8d1858,882f46
29013,7c0082,8e0070,670097,7e1868,524962
29015,aa0053,aa0054,8c0072,9b1a48,58366f
29017,82007c,90006e,6e0090,7f205e,6c2b66
29019,4a02b1,70008e,5700a7,761374,553573
29021,5c00a2,850079,5200ac,761474,4c4071
29023,71008c,8c0072,6b0093,773452,6b246e
29025,92006c,9f005f,750089,931853,51505b
29027,4700b7,680096,5500a9,752366,583b69
29029,9c0061,a70057,81007d,9b1c47,604359
29031,780086,94006a,6e0090,881f57,792e56
29033,8c0071,94006a,6c0092,8a185c,544663
29035,6d028f,7d0081,61009d,742763,68266e
29037,650098,7f007f,5a00a4,732a61,584e57
29039,950069,a70057,850079,a31743,633862
29041,62009c,7b0083,5500a9,741872,4c3b76
29043,a80056,ae0050,8c0072,a41940,6e325c
29045,7c0081,8a0074,6d0091,881660,493381
29047,5900a5,7e0080,5d00a1,712865,504666
29049,63009b,80007e,5500a9,741b6e,4a4b69
29051,760087,8e0070,8d0071,9a154e,7c2e53
29053,83007b,950069,74008a,8c125f,633c5e
29055,880075,970067,6f008f,8e1b55,563c6a
29057,9c0061,a3005b,890075,a41842,6b385a
29059,9f005e,a60058,880076,9f1a45,593a6a
29061,7e0080,8e0070,670097,871363,4b4e64
29063,81007d,92006c,6a0094,8b1260,504963
29065,660097,780086,62009c,811963,5c2d74
29067,b2014b,b70047,960068,ab183b,712f5d
29069,2e00cf,5c00a2,4a00b4,5a3c68,59198b
29071,7e007f,94006a,61009d,811963,514e5e
29073,c60037,c90035,a1005d,be0f30,6c434e
29075,6f008f,870077,5700a7,7c0b76,573f68
29077,790085,980066,71008d,8c1d54,702a63
29079,82007c,990065,6a0094,921359,574462
29081,8e006f,9e0060,780086,971452,5e3f60
29083,73008b,8a0074,5800a6,79156f,46496e
29085,b2004b,b3004b,92006c,a9173d,4f3679
29087,8e006f,a0005e,7a0084,8f1a55,644157
29089,4400b9,61009d,4600b8,631b7f,473e77
29091,8c0171,a3005b,7b0083,912547,643167
29093,5b00a2,7a0084,4600b8,6a2074,462e89
29095,61009c,790085,5300ab,641f7b,44397f
29097,7b0082,990065,750089,8a1a5a,7d2d53
29099,5e019f,6f008f,4b00b3,60326c,474570
29101,7f007f,970067,670097,841b5f,544c5d
29103,6a0094,82007c,62009c,7d1c65,513a71
29105,890075,9a0064,750089,8e1957,6b3b57
29107,850078,91006d,6c0092,881660,584362
29109,880075,9a0064,7c0082,981452,6e325c
29111,5400aa,74008a,4500b9,6f1d71,51317a
29113,5500a8,6f008f,4f00af,6a2b69,4a476c
29115,680096,7f007f,5500a9,750f79,4d3c73
29117,790084,93006b,5500a9,7c1071,58495d
29119,80007e,91006d,770087,821d5e,6f3954
29121,6c0092,84007a,5700a7,77196d,503c71
29123,73008b,8b0073,64009a,80245a,532d7d
29125,5000ae,6c0092,5c00a2,792163,563a6e
29127,4a00b3,73008b,4d00b1,6a1b79,67276f
29129,9c0062,a50059,72008c,9a0d56,563474
29131,8c0072,9d0061,91006d,a51840,70404e
29133,3701c5,5d00a1,4a00b4,444b6e,4b2290
29135,7a0083,8e0070,82007c,951b4e,6b3e54
29137,2400d9,3b00c3,2f00cf,4a1c98,463b7d
29139,81007d,8b0073,70008e,881d59,5e3c62
29141,8e0070,980066,860078,921953,5c425f
29143,3000ce,4b00b3,4100bd,3e5070,4a1d96
29145,81007c,950069,72008c,861b5c,793152
29147,6f008e,8a0074,5c00a2,7a0f74,554365
29149,4700b7,5d00a1,4000be,562c7b,542187
29151,7a0083,8e0070,81007d,9d134d,743b4e
29153,b1004d,b4004a,960068,ae1a35,69365e
29155,2d00d1,5400aa,5700a7,476057,511993
29157,92006b,a60058,72008c,9c124f,703458
29159,70008d,8d0071,5f009f,751b6e,694252
29161,5e00a0,7f007f,64009a,782b5b,5c3968
29163,5400aa,72008c,4400ba,6e1c73,4e327d
29165,4500b8,670097,5400aa,6c2869,514e5e
29167,90006e,980066,7e0080,98164f,653761
29169,5c00a1,760088,5a00a4,742069,603469
29171,a0005d,b3004b,82007c,a20d4e,743555
29173,3b00c3,5700a7,3400ca,542288,4e337d
29175,3800c6,5a00a4,4200bc,621884,4b377b
29177,4d00b1,650099,3f00bf,5b267d,434476
29179,4000be,5d00a1,3900c5,582b7b,3b289a
29181,650198,80007e,62009c,7b2a59,5f2678
29183,7e007f,8d0071,61009d,743159,5c4859
29185,80007d,93006b,6d0091,8a195b,553b6c
29186,6f018d,860078,4200bc,6b187b,3f3787
29187,750089,90006e,5900a5,791e69,4f307e
29189,850277,870077,62009c,77196d,593470
29195,660098,80007e,5400aa,771175,434674
29197,6b0093,790085,6c0092,871165,57396d
29199,670096,750089,5b00a3,7f116e,513f6d
29201,3b00c3,680096,4c00b2,5c3b67,602a73
29203,4001bc,63009b,4700b7,622972,4e2589
29205,4800b6,64009a,4600b8,69167f,573b6b
29207,4e00b0,6e0090,5500a9,71325b,5f2876
29209,b50048,bb0043,8f006f,ab1939,6f345a
29211,790085,8a0074,6e0090,850c6c,622c70
29213,9e005f,ae0050,84007a,aa153f,752e5a
29215,690094,7d0081,5e00a0,7e1e61,583075
29217,690094,870077,5600a8,731972,573a6c
29219,af014e,b2004c,8c0072,9f213d,56485e
29221,7a0083,950069,5e00a0,752266,443386
29223,6a0094,81007d,660098,792460,592382
29225,840079,8e0070,760088,911459,683263
29227,6c0091,7e0080,60009e,7b1072,573b6c
29229,950069,a70057,82007c,a8173f,712f5d
29510,5901a3,63009b,3800c6,4316a5,2c20b1
30001,860573,a70057,8a0073,9b1d46,6b4943
30003,7d037d,8f006f,5e00a0,891065,4f307d
30005,5c079a,80007e,5a00a4,7c0f73,513a71
30007,8d056b,a80056,80007e,8a195a,724543
30009,74107a,8f006f,6b0093,8c1260,565155
30011,750385,9c0062,8e0070,9e1b44,90402c
30013,570b9b,860078,5500a8,6e0e80,573f66
30015,5f0a94,7c0082,70008e,881362,6c444b
30017,6e038d,94006a,73008b,940e5c,5f4459
30019,680c8a,81007d,6d0091,840b6e,5c4b55
30021,830576,8f006f,6a0093,930c5e,58485d
30023,530c9e,7b0083,3900c4,410cb0,283a99
30025,820577,9c0062,84007a,a10f4d,734346
30027,6c088a,93006b,780085,8d1957,6b4b3f
30029,750b7e,92006c,70008e,831b5f,5e494f
30031,870571,ab0053,7f007e,9e0f51,624454
30033,830576,90006e,90006d,a32139,7d5726
30035,5902a2,870077,640098,721477,483a7a
30037,870671,980066,6a0094,990b59,625049
30039,840872,9f005f,71008d,7e1b65,6b4a45
30041,500aa3,870077,5100ad,710b81,4b3f72
30043,740981,9c0062,670097,721576,5c4655
30045,5d128f,7a0084,73008b,871165,6b4948
30047,7d0977,980066,780086,8e1c53,56455f
30049,810676,a4005a,72008b,900d61,5b366c
30051,610895,8c0072,750088,951256,6b4c43
30053,5f0b94,80007e,5400aa,672175,555054
30055,601c82,74008a,680096,850e6a,634a4f
30057,8c056c,a3005b,870077,8f1d51,6d503c
30059,7f047a,aa0054,8d0071,a01e40,6b4e42
30061,640d8c,850079,4900b4,69177d,3e5467
30063,760880,9b0063,61009c,7a1469,4b3977
30065,671e79,82007c,680096,820f6c,644f4a
30067,810874,a1005d,7a0084,921556,614a4c
30069,760681,8e0070,780085,a0134a,745134
30071,5f0995,860078,6e008f,83116a,635c3d
30073,5a099b,880076,62009b,871265,644454
30075,99075d,9a0064,960068,a51b3d,784a38
30077,6e0888,94006a,5f009f,791570,5b4b55
30079,7a0380,9c0062,870076,ac0849,7a354d
30081,7f0b74,9c0062,690094,871e60,5b4d4e
30083,6d078a,8d0071,6e008f,971e60,5e514d
30085,5d0d94,780086,64009a,7f0a74,49426f
30087,810578,a0005e,790085,8f1855,49476c
30089,6d0d83,84007a,62009b,7c1869,4d4d5f
30091,48189d,61009d,4d00b0,740b7e,4c4a67
30093,570f97,80007e,3a00bd,470ea4,31408b
30095,8a076c,990065,80007e,9c144e,614952
30097,9d045d,b50049,90006d,b21239,7c4737
30099,5e0799,83007b,6e0090,8b0e64,66484e
30101,60039b,91006d,6c0092,841762,585450
30103,730784,91006d,770087,90135a,605249
30105,550c9d,7b0083,670096,7e156a,53495f
30107,810379,9d0061,6c0092,841366,6a3e55
30109,760384,850079,6a0093,871562,624851
30111,810479,a50059,770085,950f57,673b5b
31001,8a0074,aa0054,760088,a10e4f,7b3f43
31003,9a0064,ba0044,8f006f,ad163a,854c2b
31005,92006c,c80036,a70057,c60d2a,8e5e11
31007,92006c,a3005b,a4005a,b52325,964424
31009,80007e,bb0043,9f005f,ca0e25,904924
31011,8e0070,b3004b,7f007f,a31545,804d30
31013,890075,af004f,94006a,ac1042,624357
31015,81007d,9f005f,8b0073,a42039,784b39
31017,9f005f,bc0042,960068,b61632,8a482a
31019,90006e,b3004b,7f007f,a61146,8c3b36
