id,margin,eisenhower,stevenson,other,hex_color
20145,43.35%, 71.12%, 27.78%, 1.10%,b50246
20147,61.09%, 80.18%, 19.09%, 0.73%,cc0130
20149,56.08%, 77.94%, 21.87%, 0.19%,c60037
20151,38.85%, 68.87%, 30.03%, 1.10%,af024c
20153,51.86%, 75.82%, 23.96%, 0.21%,c1003d
20155,40.06%, 68.58%, 28.52%, 0.06%,ae0048
20157,53.93%, 76.72%, 22.78%, 0.50%,c3013a
20159,50.01%, 74.51%, 24.50%, 0.99%,be023e
20161,61.04%, 80.31%, 19.28%, 0.41%,cc0131
20163,49.67%, 74.32%, 24.65%, 1.03%,bd023e
20165,51.48%, 75.50%, 24.02%, 0.48%,c0013d
20167,52.33%, 76.00%, 23.67%, 0.33%,c1003c
20169,50.72%, 75.12%, 24.40%, 0.49%,bf013e
20171,57.69%, 78.33%, 20.64%, 1.03%,c70234
20173,33.77%, 66.47%, 32.71%, 0.82%,a90253
20175,46.19%, 72.79%, 26.60%, 0.60%,b90143
20177,30.45%, 65.01%, 34.56%, 0.42%,a50158
20179,47.94%, 73.88%, 25.93%, 0.19%,bc0042
20181,42.84%, 70.41%, 27.57%, 2.02%,b30546
20183,56.59%, 77.75%, 21.16%, 1.09%,c60235
20185,44.82%, 71.28%, 26.47%, 0.07%,b50043
20187,50.45%, 74.61%, 24.16%, 1.24%,be033d
20189,55.11%, 77.16%, 22.05%, 0.78%,c40138
20191,38.71%, 68.95%, 30.24%, 0.81%,af024d
20193,39.64%, 69.46%, 29.82%, 0.73%,b1014c
20195,51.60%, 75.60%, 24.00%, 0.39%,c0003d
20197,62.29%, 81.03%, 18.74%, 0.23%,ce002f
20199,58.05%, 78.82%, 20.77%, 0.42%,c80134
20201,63.20%, 81.39%, 18.20%, 0.41%,cf012e
20203,52.88%, 75.90%, 23.02%, 1.08%,c1023a
20205,47.12%, 73.18%, 26.07%, 0.75%,ba0142
20207,53.18%, 76.29%, 23.12%, 0.59%,c2013a
20209,5.57%, 47.04%, 52.61%, 0.35%,770086
21001,26.20%, 63.05%, 36.85%, 0.10%,a0005d
21003,25.36%, 62.45%, 37.10%, 0.45%,9f015e
21005,19.63%, 40.06%, 59.69%, 0.25%,660098
21007,54.66%, 22.59%, 77.25%, 0.16%,3900c4
21009,10.46%, 44.75%, 55.21%, 0.05%,72008c
21011,16.01%, 41.94%, 57.94%, 0.12%,6a0093
21013,10.08%, 54.94%, 44.86%, 0.20%,8c0072
21015,6.29%, 46.68%, 52.97%, 0.34%,770087
21017,19.93%, 40.02%, 59.95%, 0.04%,660098
21019,0.87%, 50.32%, 49.44%, 0.24%,80007e
21021,11.86%, 43.90%, 55.76%, 0.34%,6f008e
21023,1.83%, 49.07%, 50.90%, 0.03%,7d0081
21025,42.02%, 28.99%, 71.01%,-,4900b5
21027,4.22%, 51.98%, 47.75%, 0.27%,840079
21029,24.25%, 37.80%, 62.05%, 0.15%,60009e
21031,44.15%, 71.93%, 27.78%, 0.29%,b70046
21033,8.04%, 53.91%, 45.87%, 0.22%,890074
21035,49.55%, 25.14%, 74.69%, 0.16%,4000be
21037,15.40%, 57.64%, 42.25%, 0.11%,92006b
21039,47.98%, 25.99%, 73.97%, 0.04%,4200bc
21041,43.67%, 28.06%, 71.72%, 0.22%,4700b6
21043,16.55%, 58.12%, 41.57%, 0.30%,94006a
21045,43.03%, 71.39%, 28.36%, 0.24%,b60048
21047,16.53%, 41.62%, 58.15%, 0.23%,6a0094
21049,16.55%, 41.73%, 58.27%,-,6a0094
21051,50.43%, 75.05%, 24.62%, 0.32%,bf003e
21053,61.42%, 80.54%, 19.12%, 0.34%,cd0030
21055,26.67%, 63.13%, 36.46%, 0.41%,a0015c
21057,45.30%, 72.44%, 27.14%, 0.42%,b80145
21059,16.32%, 58.09%, 41.77%, 0.14%,94006a
21061,39.32%, 69.63%, 30.31%, 0.06%,b1004d
21063,53.46%, 23.27%, 76.73%,-,3b00c3
21065,16.04%, 57.80%, 41.76%, 0.44%,93016a
21067,9.75%, 54.66%, 44.91%, 0.43%,8b0172
21069,2.89%, 51.33%, 48.44%, 0.24%,82007b
21071,35.65%, 32.13%, 67.78%, 0.08%,5100ac
21073,40.46%, 29.75%, 70.20%, 0.05%,4b00b3
21075,35.69%, 32.12%, 67.81%, 0.08%,5100ac
21077,49.59%, 25.12%, 74.72%, 0.16%,4000be
21079,10.88%, 55.37%, 44.49%, 0.14%,8d0071
21081,22.49%, 38.67%, 61.16%, 0.17%,62009b
21083,53.21%, 23.34%, 76.55%, 0.10%,3b00c3
21085,26.25%, 63.05%, 36.80%, 0.16%,a0005d
21087,19.74%, 59.75%, 40.01%, 0.24%,980066
21089,3.99%, 47.96%, 51.95%, 0.09%,7a0084
21091,6.50%, 53.11%, 46.61%, 0.28%,870076
21093,8.00%, 45.73%, 53.74%, 0.53%,740189
21095,15.82%, 42.03%, 57.85%, 0.12%,6b0093
21097,28.65%, 35.61%, 64.26%, 0.13%,5a00a3
21099,0.30%, 49.70%, 50.01%, 0.29%,7e007f
21101,9.03%, 45.25%, 54.28%, 0.47%,73018a
21103,37.22%, 31.29%, 68.51%, 0.20%,4f00ae
21105,38.99%, 30.40%, 69.39%, 0.21%,4d00b0
21107,25.04%, 37.36%, 62.40%, 0.24%,5f009f
21109,73.59%, 86.75%, 13.16%, 0.08%,dd0021
21111,9.60%, 54.60%, 44.99%, 0.41%,8b0172
21113,8.03%, 45.76%, 53.80%, 0.44%,740189
21115,32.40%, 66.18%, 33.78%, 0.04%,a80056
21117,0.66%, 49.60%, 50.26%, 0.13%,7e0080
21119,59.35%, 20.14%, 79.49%, 0.38%,3300ca
21121,32.76%, 66.28%, 33.52%, 0.21%,a90055
21123,11.91%, 44.04%, 55.96%,-,70008e
21125,43.63%, 71.74%, 28.11%, 0.15%,b60047
21127,1.87%, 50.85%, 48.98%, 0.17%,81007c
21129,17.63%, 58.70%, 41.08%, 0.22%,950068
21131,64.01%, 81.81%, 17.81%, 0.38%,d0002d
21133,4.17%, 47.92%, 52.08%,-,7a0084
21135,36.03%, 67.86%, 31.83%, 0.31%,ad0051
21137,4.51%, 52.11%, 47.60%, 0.29%,840079
21139,17.01%, 41.48%, 58.49%, 0.04%,690095
21141,28.08%, 35.86%, 63.94%, 0.20%,5b00a3
21143,30.49%, 34.57%, 65.06%, 0.37%,5800a5
21145,34.02%, 32.93%, 66.95%, 0.12%,5300aa
21147,56.23%, 77.98%, 21.75%, 0.28%,c60037
21149,4.52%, 47.60%, 52.11%, 0.29%,790084
21151,0.13%, 49.82%, 49.94%, 0.24%,7f007f
21153,3.45%, 48.20%, 51.66%, 0.14%,7a0083
21155,16.52%, 41.67%, 58.19%, 0.15%,6a0094
21157,39.95%, 29.87%, 69.82%, 0.30%,4c00b2
21159,38.45%, 69.23%, 30.77%,-,b0004e
21161,0.11%, 49.89%, 50.00%, 0.11%,7f007f
21163,23.41%, 38.22%, 61.63%, 0.15%,61009d
21165,31.19%, 34.25%, 65.43%, 0.32%,5700a6
21167,3.67%, 47.91%, 51.58%, 0.51%,7a0183
21169,8.12%, 53.90%, 45.78%, 0.32%,890074
21171,54.44%, 77.22%, 22.78%,-,c4003a
21173,14.46%, 42.62%, 57.08%, 0.30%,6c0091
21175,41.33%, 29.29%, 70.62%, 0.09%,4a00b4
21177,2.81%, 48.52%, 51.34%, 0.14%,7b0082
21179,5.44%, 47.18%, 52.62%, 0.20%,780086
21181,22.26%, 38.80%, 61.06%, 0.13%,62009b
21183,24.19%, 62.00%, 37.80%, 0.20%,9e0060
21185,0.35%, 49.57%, 49.91%, 0.52%,7e017f
21187,58.88%, 20.48%, 79.35%, 0.18%,3400ca
21189,64.31%, 81.86%, 17.55%, 0.59%,d0012c
21191,2.52%, 48.69%, 51.21%, 0.10%,7c0082
21193,3.05%, 48.41%, 51.46%, 0.13%,7b0083
21195,13.21%, 43.31%, 56.52%, 0.16%,6e0090
21197,10.21%, 44.83%, 55.04%, 0.14%,72008c
21199,40.99%, 70.41%, 29.42%, 0.18%,b3004b
21201,14.06%, 42.94%, 57.00%, 0.07%,6d0091
21203,44.96%, 72.35%, 27.39%, 0.27%,b80045
21205,5.57%, 47.08%, 52.66%, 0.26%,780086
21207,42.54%, 71.14%, 28.60%, 0.27%,b50048
21209,20.79%, 39.48%, 60.27%, 0.25%,640099
21211,24.41%, 37.70%, 62.12%, 0.18%,60009e
21213,35.00%, 32.43%, 67.43%, 0.15%,5200ab
21215,27.90%, 36.02%, 63.93%, 0.05%,5b00a3
21217,12.29%, 55.90%, 43.62%, 0.48%,8e016f
21219,36.10%, 31.73%, 67.82%, 0.45%,5001ac
21221,38.95%, 30.44%, 69.40%, 0.16%,4d00b0
21223,66.29%, 16.52%, 82.81%, 0.67%,2a01d3
21225,27.26%, 36.28%, 63.54%, 0.18%,5c00a2
21227,1.12%, 50.44%, 49.32%, 0.24%,80007d
21229,3.99%, 51.87%, 47.88%, 0.25%,84007a
21231,15.95%, 57.94%, 41.99%, 0.07%,93006b
21233,30.78%, 34.50%, 65.28%, 0.22%,5700a6
21235,40.68%, 70.22%, 29.55%, 0.23%,b3004b
21237,27.97%, 35.98%, 63.94%, 0.08%,5b00a3
21239,11.36%, 44.23%, 55.60%, 0.17%,70008d
22001,16.91%, 41.55%, 58.45%,-,690095
22003,43.97%, 28.02%, 71.98%,-,4700b7
22005,33.57%, 33.22%, 66.78%,-,5400aa
22007,15.30%, 42.35%, 57.65%,-,6b0093
22009,27.98%, 36.01%, 63.99%,-,5b00a3
22011,11.60%, 44.20%, 55.80%,-,70008e
22013,6.20%, 53.10%, 46.90%,-,870077
22015,15.63%, 57.81%, 42.19%,-,93006b
22017,31.36%, 65.68%, 34.32%,-,a70057
22019,17.51%, 41.25%, 58.75%,-,690095
22021,9.47%, 45.27%, 54.73%,-,73008b
22023,19.01%, 40.50%, 59.50%,-,670097
22025,20.36%, 39.82%, 60.18%,-,650099
22027,29.26%, 64.63%, 35.37%,-,a4005a
22029,6.01%, 46.99%, 53.01%,-,770087
22031,15.70%, 57.85%, 42.15%,-,93006b
22033,7.97%, 46.01%, 53.99%,-,750089
22035,9.61%, 45.19%, 54.81%,-,73008b
22037,7.55%, 46.23%, 53.77%,-,750089
22039,16.31%, 41.84%, 58.16%,-,6a0094
22041,27.41%, 36.29%, 63.71%,-,5c00a2
22043,29.42%, 35.29%, 64.71%,-,5900a5
22045,16.78%, 58.39%, 41.61%,-,94006a
22047,34.32%, 32.84%, 67.16%,-,5300ab
22049,27.15%, 36.43%, 63.57%,-,5c00a2
22051,6.24%, 46.88%, 53.12%,-,770087
22053,1.95%, 49.03%, 50.97%,-,7d0081
22055,0.21%, 50.10%, 49.90%,-,7f007f
22057,18.14%, 40.93%, 59.07%,-,680096
22059,8.37%, 45.82%, 54.18%,-,74008a
22061,20.95%, 60.48%, 39.52%,-,9a0064
22063,42.72%, 28.64%, 71.36%,-,4900b5
22065,28.64%, 64.32%, 35.68%,-,a4005a
22067,7.88%, 46.06%, 53.94%,-,750089
22069,11.06%, 44.47%, 55.53%,-,71008d
22071,2.52%, 48.74%, 51.26%,-,7c0082
22073,5.01%, 47.49%, 52.51%,-,790085
22075,85.93%, 92.97%, 7.03%,-,ed0011
22077,8.25%, 45.88%, 54.12%,-,74008a
22079,16.41%, 41.80%, 58.20%,-,6a0094
22081,40.37%, 29.82%, 70.18%,-,4c00b2
22083,20.61%, 39.70%, 60.30%,-,650099
22085,23.36%, 38.32%, 61.68%,-,61009d
22087,3.42%, 51.71%, 48.29%,-,83007b
22089,42.31%, 28.84%, 71.16%,-,4900b5
22091,20.86%, 39.57%, 60.43%,-,64009a
22093,23.08%, 38.46%, 61.54%,-,62009c
22095,53.05%, 23.47%, 76.53%,-,3b00c3
22097,5.39%, 52.69%, 47.31%,-,860078
22099,12.84%, 43.58%, 56.42%,-,6f008f
22101,1.94%, 50.97%, 49.03%,-,81007d
22103,10.75%, 44.62%, 55.38%,-,71008d
22105,6.21%, 46.90%, 53.10%,-,770087
22107,1.08%, 50.54%, 49.46%,-,80007e
22109,4.99%, 47.51%, 52.49%,-,790085
22111,4.08%, 47.96%, 52.04%,-,7a0084
22113,15.26%, 42.37%, 57.63%,-,6c0092
22115,28.55%, 35.73%, 64.27%,-,5b00a3
22117,50.63%, 24.69%, 75.31%,-,3e00c0
22119,13.80%, 43.10%, 56.90%,-,6d0091
22121,29.03%, 35.48%, 64.52%,-,5a00a4
22123,18.67%, 40.66%, 59.34%,-,670097
22125,28.64%, 64.32%, 35.68%,-,a4005a
22127,7.06%, 46.47%, 53.53%,-,760088
23001,1.37%, 50.59%, 49.22%, 0.19%,81007d
23003,37.96%, 68.85%, 30.89%, 0.26%,af004e
23005,38.48%, 69.16%, 30.68%, 0.16%,b0004e
23007,46.64%, 73.23%, 26.59%, 0.17%,ba0043
23009,66.63%, 83.21%, 16.58%, 0.21%,d4002a
23011,27.27%, 63.59%, 36.32%, 0.09%,a2005c
23013,56.82%, 78.32%, 21.50%, 0.18%,c70036
23015,67.71%, 83.80%, 16.09%, 0.11%,d50029
23017,33.48%, 66.62%, 33.13%, 0.25%,a90054
23019,37.32%, 68.59%, 31.27%, 0.14%,ae004f
23021,34.54%, 67.20%, 32.66%, 0.14%,ab0053
23023,34.02%, 66.90%, 32.88%, 0.22%,aa0053
23025,34.06%, 66.93%, 32.87%, 0.20%,aa0053
23027,60.79%, 80.29%, 19.50%, 0.21%,cc0031
23029,31.98%, 65.89%, 33.91%, 0.20%,a80056
23031,13.68%, 56.74%, 43.06%, 0.20%,90006d
24001,13.79%, 56.83%, 43.03%, 0.14%,90006d
24003,22.28%, 60.77%, 38.48%, 0.75%,9a0162
24005,25.54%, 62.59%, 37.04%, 0.37%,9f005e
24009,11.17%, 55.25%, 44.07%, 0.68%,8c0170
24011,20.61%, 60.23%, 39.61%, 0.16%,990065
24013,40.12%, 69.99%, 29.86%, 0.15%,b2004c
24015,7.37%, 53.58%, 46.21%, 0.21%,880075
24017,12.90%, 56.13%, 43.23%, 0.63%,8f016e
24019,6.68%, 52.61%, 45.94%, 1.45%,860375
24021,29.89%, 64.86%, 34.97%, 0.17%,a50059
24023,37.08%, 68.42%, 31.34%, 0.25%,ae004f
24025,22.43%, 60.99%, 38.56%, 0.45%,9b0162
24027,19.39%, 59.09%, 39.70%, 1.20%,960365
24029,18.67%, 59.24%, 40.58%, 0.18%,970067
24031,25.34%, 62.37%, 37.03%, 0.61%,9f015e
24033,13.23%, 56.30%, 43.07%, 0.63%,8f016d
24035,1.79%, 50.60%, 48.81%, 0.59%,81017c
24037,8.64%, 54.11%, 45.47%, 0.42%,890173
24039,2.00%, 50.76%, 48.76%, 0.48%,81017c
24041,27.85%, 63.81%, 35.96%, 0.23%,a2005b
24043,16.44%, 58.08%, 41.64%, 0.28%,94006a
24045,21.27%, 60.55%, 39.28%, 0.17%,9a0064
24047,26.61%, 63.13%, 36.52%, 0.35%,a0005d
24510,3.39%, 47.62%, 51.01%, 1.37%,790382
25001,61.45%, 80.64%, 19.19%, 0.17%,cd0030
25003,12.61%, 56.13%, 43.52%, 0.36%,8f006e
25005,2.43%, 51.09%, 48.67%, 0.24%,82007c
25007,52.28%, 76.05%, 23.76%, 0.19%,c1003c
25009,11.66%, 55.64%, 43.98%, 0.37%,8d0070
25011,38.06%, 68.94%, 30.88%, 0.18%,af004e
25013,4.05%, 51.86%, 47.81%, 0.32%,840079
25015,16.62%, 58.19%, 41.57%, 0.24%,94006a
25017,14.27%, 56.99%, 42.72%, 0.29%,91006c
25019,57.20%, 78.55%, 21.35%, 0.11%,c80036
25021,30.69%, 65.20%, 34.51%, 0.29%,a60058
25023,34.74%, 67.22%, 32.48%, 0.30%,ab0052
25025,19.47%, 40.05%, 59.51%, 0.44%,660197
25027,6.24%, 53.00%, 46.76%, 0.23%,870077
26001,30.47%, 65.06%, 34.58%, 0.36%,a50058
26003,0.19%, 49.68%, 49.48%, 0.84%,7e027e
26005,47.92%, 73.40%, 25.48%, 1.12%,bb0240
26007,33.05%, 66.32%, 33.27%, 0.41%,a90154
26009,53.85%, 76.50%, 22.65%, 0.84%,c30239
26011,36.00%, 67.74%, 31.74%, 0.52%,ac0150
26013,15.34%, 57.29%, 41.95%, 0.76%,92016a
26015,46.41%, 72.70%, 26.29%, 1.01%,b90243
26017,17.37%, 58.40%, 41.03%, 0.57%,940168
26019,47.03%, 73.04%, 26.01%, 0.96%,ba0242
26021,26.46%, 62.94%, 36.48%, 0.57%,a0015d
26023,43.86%, 71.52%, 27.66%, 0.81%,b60246
26025,24.82%, 62.09%, 37.26%, 0.65%,9e015f
26027,30.44%, 64.86%, 34.42%, 0.71%,a50157
26029,37.00%, 68.07%, 31.07%, 0.86%,ad024f
26031,39.39%, 69.50%, 30.12%, 0.38%,b1004c
26033,24.74%, 62.12%, 37.38%, 0.50%,9e015f
26035,53.35%, 76.22%, 22.87%, 0.91%,c2023a
26037,55.53%, 77.47%, 21.94%, 0.58%,c50137
26039,45.83%, 72.53%, 26.70%, 0.76%,b80144
26041,3.92%, 51.79%, 47.87%, 0.34%,84007a
26043,2.84%, 51.18%, 48.34%, 0.47%,82017b
26045,44.97%, 72.16%, 27.18%, 0.66%,b80145
26047,46.22%, 72.90%, 26.68%, 0.43%,b90144
26049,4.57%, 51.97%, 47.41%, 0.62%,840178
26051,52.43%, 75.85%, 23.42%, 0.73%,c1013b
26053,4.66%, 47.47%, 52.13%, 0.41%,790184
26055,54.61%, 77.14%, 22.53%, 0.32%,c40039
26057,54.89%, 77.06%, 22.17%, 0.77%,c40138
26059,51.90%, 75.51%, 23.62%, 0.87%,c0023c
26061,19.53%, 59.57%, 40.04%, 0.39%,970066
26063,62.79%, 81.28%, 18.50%, 0.22%,cf002f
26065,35.95%, 67.62%, 31.68%, 0.70%,ac0150
26067,39.50%, 69.35%, 29.85%, 0.80%,b0024c
26069,49.38%, 74.56%, 25.18%, 0.26%,be0040
26071,0.36%, 49.52%, 49.88%, 0.60%,7e017f
26073,47.77%, 73.54%, 25.77%, 0.69%,bb0141
26075,36.89%, 68.20%, 31.32%, 0.48%,ad014f
26077,34.17%, 66.76%, 32.60%, 0.64%,aa0153
26079,46.24%, 72.74%, 26.49%, 0.77%,b90143
26081,25.27%, 62.07%, 36.80%, 1.13%,9e025d
26083,3.46%, 51.38%, 47.92%, 0.71%,83017a
26085,15.65%, 57.46%, 41.80%, 0.74%,92016a
26087,46.10%, 72.79%, 26.68%, 0.53%,b90144
26089,48.98%, 74.38%, 25.39%, 0.23%,bd0040
26091,45.87%, 72.72%, 26.85%, 0.42%,b90144
26093,51.75%, 75.57%, 23.82%, 0.61%,c0013c
26095,48.63%, 74.25%, 25.61%, 0.14%,bd0041
26097,40.72%, 70.23%, 29.51%, 0.25%,b3004b
26099,1.25%, 50.39%, 49.14%, 0.47%,80017d
26101,25.32%, 62.50%, 37.18%, 0.32%,9f005e
26103,7.71%, 53.65%, 45.94%, 0.41%,880175
26105,30.14%, 64.65%, 34.51%, 0.85%,a40258
26107,54.20%, 76.54%, 22.35%, 1.11%,c30238
26109,11.41%, 55.54%, 44.13%, 0.33%,8d0070
26111,45.04%, 72.12%, 27.08%, 0.80%,b70245
26113,60.99%, 80.01%, 19.01%, 0.98%,cc0230
26115,14.63%, 57.06%, 42.42%, 0.52%,91016c
26117,43.82%, 71.42%, 27.60%, 0.98%,b60246
26119,44.91%, 71.91%, 27.00%, 1.09%,b70244
26121,4.24%, 51.47%, 47.23%, 1.29%,830378
26123,44.64%, 71.81%, 27.17%, 1.02%,b70245
26125,21.89%, 60.73%, 38.84%, 0.42%,9a0163
26127,43.87%, 71.04%, 27.17%, 1.80%,b50445
26129,48.39%, 73.91%, 25.52%, 0.57%,bc0141
26131,16.03%, 57.39%, 41.36%, 1.24%,920369
26133,59.00%, 78.86%, 19.86%, 1.28%,c90332
26135,61.76%, 80.72%, 18.97%, 0.31%,cd0030
26137,38.18%, 68.88%, 30.70%, 0.43%,af014e
26139,47.27%, 72.83%, 25.56%, 1.61%,b90441
26141,23.99%, 61.84%, 37.85%, 0.31%,9d0060
26143,57.76%, 78.64%, 20.87%, 0.49%,c80135
26145,29.32%, 64.23%, 34.91%, 0.85%,a30259
26147,38.82%, 69.29%, 30.47%, 0.23%,b0004d
26149,45.49%, 72.19%, 26.70%, 1.11%,b80244
26151,65.52%, 82.47%, 16.95%, 0.58%,d2012b
26153,16.29%, 58.05%, 41.76%, 0.20%,94006a
26155,37.86%, 68.41%, 30.55%, 1.04%,ae024d
26157,56.47%, 77.97%, 21.50%, 0.53%,c60136
26159,42.46%, 70.91%, 28.45%, 0.64%,b40148
26161,33.77%, 66.64%, 32.87%, 0.49%,a90153
26163,15.31%, 42.12%, 57.43%, 0.44%,6b0192
26165,39.17%, 68.98%, 29.82%, 1.20%,af034c
27001,13.34%, 55.93%, 42.60%, 1.47%,8e036c
27003,11.40%, 44.09%, 55.49%, 0.42%,70018d
27005,12.25%, 55.84%, 43.59%, 0.58%,8e016f
27007,8.09%, 53.75%, 45.66%, 0.59%,890174
27009,19.60%, 59.54%, 39.95%, 0.51%,970165
27011,3.48%, 51.46%, 47.97%, 0.57%,83017a
27013,40.99%, 70.34%, 29.35%, 0.30%,b3004a
27015,44.42%, 72.09%, 27.67%, 0.24%,b70046
27017,21.10%, 39.03%, 60.12%, 0.85%,630299
27019,51.03%, 75.43%, 24.40%, 0.17%,c0003e
27021,23.82%, 61.46%, 37.64%, 0.90%,9c025f
27023,16.28%, 57.90%, 41.63%, 0.47%,93016a
27025,20.99%, 60.25%, 39.26%, 0.50%,990164
27027,17.51%, 58.67%, 41.16%, 0.16%,950068
27029,2.87%, 47.89%, 50.75%, 1.36%,7a0381
27031,30.47%, 65.06%, 34.59%, 0.34%,a50058
27033,43.76%, 71.51%, 27.76%, 0.73%,b60146
27035,8.56%, 53.97%, 45.41%, 0.63%,890173
27037,0.08%, 49.71%, 49.79%, 0.49%,7e017e
27039,41.96%, 70.68%, 28.72%, 0.60%,b40149
27041,23.04%, 61.30%, 38.26%, 0.44%,9c0161
27043,42.48%, 71.02%, 28.55%, 0.43%,b50148
27045,52.39%, 76.02%, 23.62%, 0.36%,c1003c
27047,12.82%, 56.25%, 43.44%, 0.31%,8f006e
27049,34.76%, 67.26%, 32.51%, 0.23%,ab0052
27051,19.52%, 59.51%, 40.00%, 0.49%,970166
27053,7.40%, 53.49%, 46.09%, 0.42%,880175
27055,48.94%, 74.28%, 25.34%, 0.39%,bd0040
27057,38.70%, 68.97%, 30.27%, 0.76%,af014d
27059,5.62%, 52.16%, 46.54%, 1.30%,850376
27061,16.19%, 41.65%, 57.84%, 0.51%,6a0193
27063,24.34%, 62.08%, 37.74%, 0.18%,9e0060
27065,12.44%, 55.85%, 43.41%, 0.73%,8e016e
27067,0.83%, 49.97%, 49.14%, 0.89%,7f027d
27069,12.90%, 43.08%, 55.98%, 0.94%,6d028e
27071,19.50%, 40.02%, 59.52%, 0.45%,660197
27073,17.46%, 58.52%, 41.06%, 0.42%,950168
27075,31.78%, 33.83%, 65.61%, 0.56%,5601a7
27077,10.80%, 44.30%, 55.11%, 0.59%,70018c
27079,26.56%, 63.19%, 36.63%, 0.18%,a1005d
27081,18.34%, 58.96%, 40.63%, 0.41%,960167
27083,19.71%, 59.74%, 40.02%, 0.24%,980066
27085,44.44%, 72.11%, 27.68%, 0.21%,b70046
27087,8.12%, 45.86%, 53.98%, 0.15%,740089
27089,5.70%, 52.22%, 46.52%, 1.26%,850376
27091,55.58%, 77.63%, 22.05%, 0.32%,c50038
27093,33.89%, 66.80%, 32.91%, 0.29%,aa0053
27095,17.48%, 58.42%, 40.94%, 0.64%,940168
27097,14.09%, 56.87%, 42.78%, 0.36%,91006d
27099,7.07%, 53.16%, 46.09%, 0.74%,870175
27101,30.68%, 65.15%, 34.47%, 0.39%,a60057
27103,38.00%, 68.77%, 30.77%, 0.46%,af014e
27105,30.76%, 65.25%, 34.49%, 0.27%,a60057
27107,10.84%, 55.07%, 44.23%, 0.70%,8c0170
27109,36.25%, 67.92%, 31.67%, 0.41%,ad0150
27111,50.45%, 75.03%, 24.58%, 0.39%,bf003e
27113,1.35%, 48.55%, 49.90%, 1.55%,7b037f
27115,7.00%, 52.94%, 45.93%, 1.13%,860275
27117,45.11%, 72.45%, 27.34%, 0.21%,b80045
27119,6.90%, 53.09%, 46.19%, 0.72%,870175
27121,20.24%, 60.00%, 39.76%, 0.23%,990065
27123,10.32%, 44.40%, 54.73%, 0.87%,71028b
27125,15.94%, 41.51%, 57.45%, 1.04%,690292
27127,44.83%, 72.30%, 27.47%, 0.22%,b80046
27129,27.42%, 63.45%, 36.02%, 0.53%,a1015b
27131,36.54%, 68.17%, 31.62%, 0.21%,ad0050
27133,49.10%, 74.48%, 25.38%, 0.14%,bd0040
27135,8.14%, 45.33%, 53.47%, 1.20%,730388
27137,23.36%, 37.66%, 61.03%, 1.31%,60039b
27139,12.65%, 56.23%, 43.58%, 0.18%,8f006f
27141,27.00%, 63.40%, 36.40%, 0.20%,a1005c
27143,47.85%, 73.79%, 25.94%, 0.28%,bc0042
27145,29.63%, 64.75%, 35.12%, 0.14%,a50059
27147,42.20%, 70.95%, 28.75%, 0.30%,b40049
27149,35.03%, 67.39%, 32.36%, 0.25%,ab0052
27151,3.51%, 51.40%, 47.90%, 0.70%,83017a
27153,32.24%, 65.92%, 33.68%, 0.40%,a80155
27155,1.48%, 50.63%, 49.15%, 0.22%,81007d
27157,39.59%, 69.63%, 30.04%, 0.33%,b1004c
27159,37.38%, 68.54%, 31.16%, 0.30%,ae004f
27161,39.79%, 69.76%, 29.97%, 0.27%,b1004c
27163,9.51%, 54.57%, 45.06%, 0.37%,8b0072
27165,44.28%, 72.02%, 27.74%, 0.24%,b70046
27167,31.06%, 65.39%, 34.33%, 0.29%,a60057
27169,29.41%, 64.51%, 35.10%, 0.39%,a40059
27171,29.67%, 64.59%, 34.92%, 0.50%,a40159
27173,15.75%, 57.73%, 41.99%, 0.28%,93006b
28001,16.59%, 58.29%, 41.71%,-,94006a
28003,47.86%, 26.07%, 73.93%,-,4200bc
28005,18.12%, 40.94%, 59.06%,-,680096
28007,31.43%, 34.28%, 65.72%,-,5700a7
28009,63.36%, 18.32%, 81.68%,-,2e00d0
28011,6.42%, 53.21%, 46.79%,-,870077
28013,53.55%, 23.23%, 76.77%,-,3b00c3
28015,37.17%, 31.42%, 68.58%,-,5000ae
28017,44.98%, 27.51%, 72.49%,-,4600b8
28019,45.16%, 27.42%, 72.58%,-,4500b9
28021,6.06%, 53.03%, 46.97%,-,870077
28023,45.24%, 27.38%, 72.62%,-,4500b9
28025,6.63%, 46.68%, 53.32%,-,770087
28027,13.28%, 43.36%, 56.64%,-,6e0090
28029,14.62%, 42.69%, 57.31%,-,6c0092
28031,33.19%, 33.41%, 66.59%,-,5500a9
28033,26.15%, 36.92%, 63.08%,-,5e00a0
28035,20.82%, 60.41%, 39.59%,-,9a0064
28037,38.81%, 30.60%, 69.40%,-,4e00b0
28039,38.28%, 30.86%, 69.14%,-,4e00b0
28041,42.27%, 28.86%, 71.14%,-,4900b5
28043,8.00%, 46.00%, 54.00%,-,750089
28045,7.90%, 46.05%, 53.95%,-,750089
28047,9.29%, 45.35%, 54.65%,-,73008b
28049,6.77%, 53.38%, 46.62%,-,880076
28051,4.33%, 47.84%, 52.16%,-,790085
28053,18.59%, 40.70%, 59.30%,-,670097
28055,14.48%, 42.76%, 57.24%,-,6d0091
28057,60.17%, 19.91%, 80.09%,-,3200cc
28059,31.29%, 34.36%, 65.64%,-,5700a7
28061,47.40%, 26.30%, 73.70%,-,4300bb
28063,6.18%, 53.09%, 46.91%,-,870077
