id,margin,eisenhower,stevenson,other,hex_color
29091,28.19%,64.09%,35.91%,0.00%,a3005b
29093,4.23%,47.88%,52.12%,0.00%,7a0084
29095,4.43%,47.78%,52.22%,0.00%,790085
29097,20.73%,60.36%,39.64%,0.00%,990065
29099,12.84%,43.58%,56.42%,0.00%,6f008f
29101,18.59%,59.30%,40.70%,0.00%,970067
29103,2.22%,51.11%,48.89%,0.00%,82007c
29105,21.42%,60.71%,39.29%,0.00%,9a0064
29107,14.44%,57.22%,42.78%,0.00%,91006d
29109,21.24%,60.62%,39.38%,0.00%,9a0064
29111,8.49%,45.75%,54.25%,0.00%,74008a
29113,12.33%,43.83%,56.17%,0.00%,6f008f
29115,0.27%,49.87%,50.13%,0.00%,7f007f
29117,15.42%,57.71%,42.29%,0.00%,93006b
29119,13.88%,56.94%,43.06%,0.00%,91006d
29121,3.95%,51.98%,48.02%,0.00%,84007a
29123,9.58%,54.79%,45.21%,0.00%,8b0073
29125,15.04%,42.48%,57.52%,0.00%,6c0092
29127,9.71%,45.14%,54.86%,0.00%,73008b
29129,29.45%,64.73%,35.27%,0.00%,a50059
29131,23.41%,61.71%,38.29%,0.00%,9d0061
29133,26.75%,36.62%,63.38%,0.00%,5d00a1
29135,11.86%,55.93%,44.07%,0.00%,8e0070
29137,53.65%,23.18%,76.82%,0.00%,3b00c3
29139,9.53%,54.76%,45.24%,0.00%,8b0073
29141,19.49%,59.75%,40.25%,0.00%,980066
29143,40.66%,29.67%,70.33%,0.00%,4b00b3
29145,16.99%,58.49%,41.51%,0.00%,950069
29147,8.59%,54.30%,45.70%,0.00%,8a0074
29149,26.51%,36.75%,63.25%,0.00%,5d00a1
29151,11.45%,55.72%,44.28%,0.00%,8e0070
29153,41.41%,70.71%,29.29%,0.00%,b4004a
29155,34.03%,32.98%,67.02%,0.00%,5400aa
29157,30.45%,65.22%,34.78%,0.00%,a60058
29159,10.60%,55.30%,44.70%,0.00%,8d0071
29161,0.13%,50.06%,49.94%,0.00%,7f007f
29163,9.84%,45.08%,54.92%,0.00%,72008c
29165,18.89%,40.55%,59.45%,0.00%,670097
29167,19.54%,59.77%,40.23%,0.00%,980066
29169,7.39%,46.31%,53.69%,0.00%,760088
29171,41.15%,70.57%,29.43%,0.00%,b3004b
29173,31.44%,34.28%,65.72%,0.00%,5700a7
29175,29.39%,35.30%,64.70%,0.00%,5a00a4
29177,20.78%,39.61%,60.39%,0.00%,650099
29179,27.02%,36.49%,63.51%,0.00%,5d00a1
29181,0.92%,50.46%,49.54%,0.00%,80007e
29183,10.80%,55.40%,44.60%,0.00%,8d0071
29185,15.68%,57.84%,42.16%,0.00%,93006b
29186,5.40%,52.70%,47.30%,0.00%,860078
29187,13.70%,56.85%,43.15%,0.00%,90006e
29189,6.24%,53.12%,46.88%,0.00%,870077
29195,1.09%,50.55%,49.45%,0.00%,80007e
29197,4.70%,47.65%,52.35%,0.00%,790085
29199,8.18%,45.91%,54.09%,0.00%,750089
29201,17.90%,41.05%,58.95%,0.00%,680096
29203,21.75%,39.12%,60.88%,0.00%,63009b
29205,20.94%,39.53%,60.47%,0.00%,64009a
29207,13.72%,43.14%,56.86%,0.00%,6e0090
29209,47.39%,73.70%,26.30%,0.00%,bb0043
29211,8.96%,54.48%,45.52%,0.00%,8a0074
29213,37.08%,68.54%,31.46%,0.00%,ae0050
29215,1.74%,49.13%,50.87%,0.00%,7d0081
29217,6.55%,53.27%,46.73%,0.00%,870077
29219,40.39%,70.19%,29.81%,0.00%,b2004c
29221,17.40%,58.70%,41.30%,0.00%,950069
29223,1.25%,50.62%,49.38%,0.00%,81007d
29225,11.43%,55.71%,44.29%,0.00%,8e0070
29227,0.59%,49.70%,50.30%,0.00%,7e0080
29229,31.36%,65.68%,34.32%,0.00%,a70057
29510,21.72%,39.14%,60.86%,0.00%,63009b
30001,31.03%,65.52%,34.48%,0.00%,a70057
30003,12.89%,56.44%,43.56%,0.00%,8f006f
30005,0.76%,50.38%,49.62%,0.00%,80007e
30007,31.87%,65.93%,34.07%,0.00%,a80056
30009,12.61%,56.30%,43.70%,0.00%,8f006f
30011,23.10%,61.55%,38.45%,0.00%,9c0062
30013,5.76%,52.88%,47.12%,0.00%,860078
30015,2.08%,48.96%,51.04%,0.00%,7c0082
30017,16.61%,58.30%,41.70%,0.00%,94006a
30019,1.87%,50.93%,49.07%,0.00%,81007d
30021,12.16%,56.08%,43.92%,0.00%,8f006f
30023,3.28%,48.36%,51.64%,0.00%,7b0083
30025,22.48%,61.24%,38.76%,0.00%,9c0062
30027,15.53%,57.77%,42.23%,0.00%,93006b
30029,14.80%,57.40%,42.60%,0.00%,92006c
30031,34.41%,67.20%,32.80%,0.00%,ab0053
30033,13.65%,56.82%,43.18%,0.00%,90006e
30035,5.99%,52.99%,47.01%,0.00%,870077
30037,19.87%,59.94%,40.06%,0.00%,980066
30039,25.40%,62.70%,37.30%,0.00%,9f005f
30041,6.49%,53.24%,46.76%,0.00%,870077
30043,22.76%,61.38%,38.62%,0.00%,9c0062
30045,3.60%,48.20%,51.80%,0.00%,7a0084
30047,19.76%,59.88%,40.12%,0.00%,980066
30049,28.83%,64.41%,35.59%,0.00%,a4005a
30051,10.38%,55.19%,44.81%,0.00%,8c0072
30053,0.76%,50.38%,49.62%,0.00%,80007e
30055,8.35%,45.83%,54.17%,0.00%,74008a
30057,28.49%,64.24%,35.76%,0.00%,a3005b
30059,33.46%,66.73%,33.27%,0.00%,aa0054
30061,4.66%,52.33%,47.67%,0.00%,850079
30063,22.24%,61.12%,38.88%,0.00%,9b0063
30065,2.19%,51.10%,48.90%,0.00%,82007c
30067,26.89%,63.44%,36.56%,0.00%,a1005d
30069,11.45%,55.72%,44.28%,0.00%,8e0070
30071,5.87%,52.94%,47.06%,0.00%,860078
30073,6.90%,53.45%,46.55%,0.00%,880076
30075,21.11%,60.55%,39.45%,0.00%,9a0064
30077,16.19%,58.09%,41.91%,0.00%,94006a
30079,22.50%,61.25%,38.75%,0.00%,9c0062
30081,22.79%,61.40%,38.60%,0.00%,9c0062
30083,11.34%,55.67%,44.33%,0.00%,8d0071
30085,5.25%,47.37%,52.63%,0.00%,780086
30087,26.02%,63.01%,36.99%,0.00%,a0005e
30089,4.10%,52.05%,47.95%,0.00%,84007a
30091,23.39%,38.31%,61.69%,0.00%,61009d
30093,0.62%,50.31%,49.69%,0.00%,80007e
30095,20.64%,60.32%,39.68%,0.00%,990065
30097,42.55%,71.28%,28.72%,0.00%,b50049
30099,3.16%,51.58%,48.42%,0.00%,83007b
30101,13.79%,56.89%,43.11%,0.00%,91006d
30103,14.43%,57.22%,42.78%,0.00%,91006d
30105,3.16%,48.42%,51.58%,0.00%,7b0083
30107,23.44%,61.72%,38.28%,0.00%,9d0061
30109,4.99%,52.50%,47.50%,0.00%,850079
30111,29.83%,64.91%,35.09%,0.00%,a50059
31001,33.86%,66.93%,33.07%,0.00%,aa0054
31003,46.00%,73.00%,27.00%,0.00%,ba0044
31005,56.96%,78.48%,21.52%,0.00%,c80036
31007,28.02%,64.01%,35.99%,0.00%,a3005b
31009,47.26%,73.63%,26.37%,0.00%,bb0043
31011,40.58%,70.29%,29.71%,0.00%,b3004b
31013,37.42%,68.71%,31.29%,0.00%,af004f
31015,25.02%,62.51%,37.49%,0.00%,9f005f
31017,48.16%,74.08%,25.92%,0.00%,bc0042
31019,40.62%,70.31%,29.69%,0.00%,b3004b
31021,38.97%,69.49%,30.51%,0.00%,b1004d
31023,12.14%,56.07%,43.93%,0.00%,8e0070
31025,27.74%,63.87%,36.13%,0.00%,a2005c
31027,29.40%,64.70%,35.30%,0.00%,a4005a
31029,36.61%,68.31%,31.69%,0.00%,ae0050
31031,46.39%,73.20%,26.80%,0.00%,ba0044
31033,27.16%,63.58%,36.42%,0.00%,a2005c
31035,42.84%,71.42%,28.58%,0.00%,b60048
31037,30.14%,65.07%,34.93%,0.00%,a50059
31039,52.87%,76.43%,23.57%,0.00%,c2003c
31041,41.02%,70.51%,29.49%,0.00%,b3004b
31043,6.16%,53.08%,46.92%,0.00%,870077
31045,47.72%,73.86%,26.14%,0.00%,bc0042
31047,52.26%,76.13%,23.87%,0.00%,c2003c
31049,59.70%,79.85%,20.15%,0.00%,cb0033
31051,18.18%,59.09%,40.91%,0.00%,960068
31053,38.52%,69.26%,30.74%,0.00%,b0004e
31055,18.77%,59.39%,40.61%,0.00%,970067
31057,41.45%,70.73%,29.27%,0.00%,b4004a
31059,33.89%,66.94%,33.06%,0.00%,aa0054
31061,37.53%,68.77%,31.23%,0.00%,af004f
31063,43.29%,71.65%,28.35%,0.00%,b60048
31065,44.52%,72.26%,27.74%,0.00%,b80046
31067,35.28%,67.64%,32.36%,0.00%,ac0052
31069,55.39%,77.70%,22.30%,0.00%,c60038
31071,56.26%,78.13%,21.87%,0.00%,c70037
31073,42.93%,71.47%,28.53%,0.00%,b60048
31075,66.54%,83.27%,16.73%,0.00%,d4002a
31077,15.35%,57.67%,42.33%,0.00%,93006b
31079,32.90%,66.45%,33.55%,0.00%,a90055
31081,49.91%,74.95%,25.05%,0.00%,bf003f
31083,37.14%,68.57%,31.43%,0.00%,ae0050
31085,40.02%,70.01%,29.99%,0.00%,b2004c
31087,35.87%,67.94%,32.06%,0.00%,ad0051
31089,38.67%,69.33%,30.67%,0.00%,b0004e
31091,70.37%,85.19%,14.81%,0.00%,d90025
31093,8.00%,54.00%,46.00%,0.00%,890075
31095,42.49%,71.25%,28.75%,0.00%,b50049
31097,30.91%,65.45%,34.55%,0.00%,a60058
31099,29.61%,64.80%,35.20%,0.00%,a50059
31101,47.66%,73.83%,26.17%,0.00%,bc0042
31103,41.43%,70.71%,29.29%,0.00%,b4004a
31105,41.59%,70.79%,29.21%,0.00%,b4004a
31107,28.76%,64.38%,35.62%,0.00%,a4005a
31109,29.88%,64.94%,35.06%,0.00%,a50059
31111,25.40%,62.70%,37.30%,0.00%,9f005f
31113,42.52%,71.26%,28.74%,0.00%,b50049
31115,52.07%,76.03%,23.97%,0.00%,c1003d
31117,48.28%,74.14%,25.86%,0.00%,bd0041
31119,45.97%,72.99%,27.01%,0.00%,ba0044
31121,43.46%,71.73%,28.27%,0.00%,b60048
31123,27.51%,63.75%,36.25%,0.00%,a2005c
31125,39.09%,69.55%,30.45%,0.00%,b1004d
31127,37.31%,68.66%,31.34%,0.00%,af004f
31129,28.55%,64.28%,35.72%,0.00%,a3005b
31131,39.35%,69.67%,30.33%,0.00%,b1004d
31133,28.33%,64.17%,35.83%,0.00%,a3005b
31135,32.11%,66.06%,33.94%,0.00%,a80056
31137,45.46%,72.73%,27.27%,0.00%,b90045
31139,41.70%,70.85%,29.15%,0.00%,b4004a
31141,38.46%,69.23%,30.77%,0.00%,b0004e
31143,37.24%,68.62%,31.38%,0.00%,ae0050
31145,40.16%,70.08%,29.92%,0.00%,b2004c
31147,28.11%,64.05%,35.95%,0.00%,a3005b
31149,53.52%,76.76%,23.24%,0.00%,c3003b
31151,2.21%,48.89%,51.11%,0.00%,7c0082
31153,20.94%,60.47%,39.53%,0.00%,9a0064
31155,19.72%,59.86%,40.14%,0.00%,980066
31157,26.24%,63.12%,36.88%,0.00%,a0005e
31159,31.76%,65.88%,34.12%,0.00%,a70057
31161,49.13%,74.57%,25.43%,0.00%,be0040
31163,7.93%,53.97%,46.03%,0.00%,890075
31165,31.49%,65.74%,34.26%,0.00%,a70057
31167,30.28%,65.14%,34.86%,0.00%,a60058
31169,39.62%,69.81%,30.19%,0.00%,b2004c
31171,55.43%,77.72%,22.28%,0.00%,c60038
31173,10.10%,55.05%,44.95%,0.00%,8c0072
31175,33.56%,66.78%,33.22%,0.00%,aa0054
31177,34.21%,67.10%,32.90%,0.00%,ab0053
31179,45.35%,72.68%,27.32%,0.00%,b90045
31181,41.24%,70.62%,29.38%,0.00%,b4004a
31183,28.41%,64.20%,35.80%,0.00%,a3005b
31185,52.70%,76.35%,23.65%,0.00%,c2003c
32001,30.63%,65.31%,34.69%,0.00%,a60058
32003,1.36%,49.32%,50.68%,0.00%,7d0081
32005,61.18%,80.59%,19.41%,0.00%,cd0031
32007,26.39%,63.20%,36.80%,0.00%,a1005d
32009,13.89%,56.94%,43.06%,0.00%,91006d
32011,28.65%,64.33%,35.67%,0.00%,a4005a
32013,21.20%,60.60%,39.40%,0.00%,9a0064
32015,31.23%,65.61%,34.39%,0.00%,a70057
32017,4.86%,52.43%,47.57%,0.00%,850079
32019,36.97%,68.48%,31.52%,0.00%,ae0050
32021,0.63%,50.32%,49.68%,0.00%,80007e
32023,11.62%,55.81%,44.19%,0.00%,8e0070
32027,22.86%,61.43%,38.57%,0.00%,9c0062
32029,20.21%,60.11%,39.89%,0.00%,990065
32031,32.90%,66.45%,33.55%,0.00%,a90055
32033,3.00%,51.50%,48.50%,0.00%,83007b
32510,36.06%,68.03%,31.97%,0.00%,ad0051
33001,51.93%,75.95%,24.01%,0.04%,c1003d
33003,70.85%,85.38%,14.53%,0.09%,d90025
33005,38.59%,69.26%,30.68%,0.06%,b0004e
33007,32.26%,66.13%,33.86%,0.01%,a80056
33009,48.11%,74.04%,25.93%,0.03%,bc0042
33011,11.06%,55.50%,44.44%,0.06%,8d0071
33013,43.38%,71.68%,28.31%,0.01%,b60048
33015,46.90%,73.42%,26.53%,0.05%,bb0043
33017,23.19%,61.58%,38.39%,0.03%,9d0061
33019,32.92%,66.44%,33.52%,0.04%,a90055
34001,33.85%,65.70%,31.85%,2.45%,a70651
34003,50.92%,75.22%,24.30%,0.48%,bf013d
34005,22.23%,61.06%,38.83%,0.11%,9b0063
34007,6.16%,52.85%,46.69%,0.46%,860177
34009,48.17%,74.02%,25.85%,0.13%,bc0041
34011,16.31%,58.07%,41.76%,0.17%,94006a
34013,22.76%,60.45%,37.68%,1.87%,9a0460
34015,20.97%,60.41%,39.44%,0.15%,9a0064
34017,25.81%,61.80%,35.99%,2.21%,9d055b
34019,45.93%,72.77%,26.84%,0.39%,b90044
34021,3.07%,51.35%,48.29%,0.36%,82007b
34023,21.50%,60.54%,39.05%,0.41%,9a0163
34025,44.11%,71.80%,27.69%,0.51%,b70146
34027,59.16%,79.37%,20.22%,0.41%,ca0133
34029,49.80%,74.80%,24.99%,0.21%,be003f
34031,23.59%,60.71%,37.11%,2.18%,9a055e
34033,20.56%,60.16%,39.60%,0.24%,990064
34035,44.33%,71.85%,27.52%,0.63%,b70146
34037,61.57%,80.67%,19.10%,0.23%,cd0030
34039,36.36%,67.57%,31.21%,1.22%,ac034f
34041,33.95%,66.95%,33.00%,0.05%,aa0054
35001,29.07%,64.31%,35.24%,0.45%,a30159
35003,19.70%,59.85%,40.15%,0.00%,980066
35005,27.47%,63.37%,35.89%,0.74%,a1015b
35006,0%,0,0,0.00%,000000
35007,9.41%,54.71%,45.29%,0.00%,8b0073
35009,15.20%,57.27%,42.07%,0.66%,92016b
35011,19.12%,59.33%,40.21%,0.46%,970166
35013,17.57%,58.59%,41.01%,0.40%,950168
35015,7.72%,45.77%,53.50%,0.73%,740188
35017,12.17%,43.70%,55.88%,0.42%,6f018e
35019,12.41%,56.15%,43.74%,0.11%,8f006f
35021,23.92%,61.96%,38.04%,0.00%,9d0061
35023,1.21%,50.51%,49.30%,0.19%,80007d
35025,4.03%,47.66%,51.69%,0.65%,790183
35027,29.70%,64.77%,35.07%,0.16%,a50059
35028,4.15%,51.98%,47.83%,0.19%,840079
35029,0.65%,49.76%,49.10%,1.14%,7e027d
35031,14.33%,56.97%,42.64%,0.39%,91006c
35033,16.94%,58.47%,41.53%,0.00%,950069
35035,20.99%,60.45%,39.46%,0.09%,9a0064
35037,7.48%,53.52%,46.04%,0.44%,880175
35039,3.10%,51.53%,48.43%,0.04%,83007b
35041,9.29%,54.56%,45.28%,0.16%,8b0073
35043,11.40%,55.68%,44.29%,0.03%,8d0070
35045,36.01%,67.54%,31.53%,0.93%,ac0250
35047,11.75%,55.86%,44.11%,0.03%,8e0070
35049,14.37%,56.92%,42.56%,0.52%,91016c
35051,30.57%,65.00%,34.43%,0.57%,a50157
35053,23.15%,61.57%,38.43%,0.00%,9d0061
35055,6.11%,53.02%,46.91%,0.07%,870077
35057,13.13%,56.23%,43.09%,0.68%,8f016d
35059,21.69%,60.83%,39.14%,0.03%,9b0063
35061,13.58%,56.74%,43.16%,0.10%,90006e
36001,13.29%,56.64%,43.36%,0.00%,90006e
36003,62.83%,81.41%,18.59%,0.00%,cf002f
36005,14.38%,42.81%,57.19%,0.00%,6d0091
36007,48.54%,74.27%,25.73%,0.00%,bd0041
36009,44.90%,72.45%,27.55%,0.00%,b80046
36011,44.15%,72.08%,27.92%,0.00%,b70047
36013,37.07%,68.54%,31.46%,0.00%,ae0050
36015,48.32%,74.16%,25.84%,0.00%,bd0041
36017,62.18%,81.09%,18.91%,0.00%,ce0030
36019,40.91%,70.46%,29.54%,0.00%,b3004b
36021,58.35%,79.17%,20.83%,0.00%,c90035
36023,59.18%,79.59%,20.41%,0.00%,ca0034
36025,63.82%,81.91%,18.09%,0.00%,d0002e
36027,56.70%,78.35%,21.65%,0.00%,c70037
36029,27.36%,63.68%,36.32%,0.00%,a2005c
36031,64.22%,82.11%,17.89%,0.00%,d1002d
36033,42.66%,71.33%,28.67%,0.00%,b50049
36035,48.35%,74.17%,25.83%,0.00%,bd0041
36037,49.27%,74.64%,25.36%,0.00%,be0040
36039,57.83%,78.91%,21.09%,0.00%,c90035
36041,69.57%,84.78%,15.22%,0.00%,d80026
36043,43.36%,71.68%,28.32%,0.00%,b60048
36045,48.11%,74.06%,25.94%,0.00%,bc0042
36047,9.55%,45.23%,54.77%,0.00%,73008b
36049,50.76%,75.38%,24.62%,0.00%,c0003e
36051,51.36%,75.68%,24.32%,0.00%,c0003e
36053,58.20%,79.10%,20.90%,0.00%,c90035
36055,33.68%,66.84%,33.16%,0.00%,aa0054
36057,34.82%,67.41%,32.59%,0.00%,ab0053
36059,38.17%,69.08%,30.92%,0.00%,b0004e
36061,11.48%,44.26%,55.74%,0.00%,70008e
36063,34.85%,67.43%,32.57%,0.00%,ab0053
36065,39.65%,69.83%,30.17%,0.00%,b2004c
36067,46.83%,73.42%,26.58%,0.00%,bb0043
36069,48.60%,74.30%,25.70%,0.00%,bd0041
36071,55.09%,77.54%,22.46%,0.00%,c50039
36073,54.89%,77.45%,22.55%,0.00%,c50039
36075,53.74%,76.87%,23.13%,0.00%,c4003a
36077,55.08%,77.54%,22.46%,0.00%,c50039
36079,46.63%,73.32%,26.68%,0.00%,ba0044
36081,18.77%,59.39%,40.61%,0.00%,970067
36083,45.80%,72.90%,27.10%,0.00%,b90045
36085,53.16%,76.58%,23.42%,0.00%,c3003b
36087,42.08%,71.04%,28.96%,0.00%,b50049
36089,49.09%,74.54%,25.46%,0.00%,be0040
36091,55.38%,77.69%,22.31%,0.00%,c60038
36093,45.96%,72.98%,27.02%,0.00%,ba0044
36095,46.56%,73.28%,26.72%,0.00%,ba0044
36097,56.45%,78.23%,21.77%,0.00%,c70037
36099,48.39%,74.20%,25.80%,0.00%,bd0041
36101,56.44%,78.22%,21.78%,0.00%,c70037
36103,55.28%,77.64%,22.36%,0.00%,c50039
36105,27.88%,63.94%,36.06%,0.00%,a3005b
36107,57.90%,78.95%,21.05%,0.00%,c90035
36109,56.59%,78.29%,21.71%,0.00%,c70037
36111,52.72%,76.36%,23.64%,0.00%,c2003c
36113,64.16%,82.08%,17.92%,0.00%,d1002d
36115,58.59%,79.30%,20.70%,0.00%,ca0034
36117,59.03%,79.51%,20.49%,0.00%,ca0034
36119,44.34%,72.17%,27.83%,0.00%,b80046
36121,57.26%,78.63%,21.37%,0.00%,c80036
36123,66.25%,83.12%,16.88%,0.00%,d3002b
37001,4.73%,52.36%,47.64%,0.00%,850079
37003,16.32%,58.16%,41.84%,0.00%,94006a
37005,0.86%,50.43%,49.57%,0.00%,80007e
37007,37.38%,31.31%,68.69%,0.00%,4f00af
37009,7.07%,53.54%,46.46%,0.00%,880076
37011,61.07%,80.53%,19.47%,0.00%,cd0031
37013,43.12%,28.44%,71.56%,0.00%,4800b6
37015,75.59%,12.21%,87.79%,0.00%,1f00df
37017,45.12%,27.44%,72.56%,0.00%,4500b9
37019,0.03%,50.02%,49.98%,0.00%,7f007f
37021,8.66%,54.33%,45.67%,0.00%,8a0074
37023,19.29%,59.65%,40.35%,0.00%,980066
37025,33.69%,66.85%,33.15%,0.00%,aa0054
37027,22.45%,61.22%,38.78%,0.00%,9c0062
37029,40.66%,29.67%,70.33%,0.00%,4b00b3
37031,0.92%,49.54%,50.46%,0.00%,7e0080
37033,34.42%,32.79%,67.21%,0.00%,5300ab
37035,25.50%,62.75%,37.25%,0.00%,a0005e
37037,5.36%,47.32%,52.68%,0.00%,780086
37039,14.79%,57.40%,42.60%,0.00%,92006c
37041,45.52%,27.24%,72.76%,0.00%,4500b9
37043,5.68%,52.84%,47.16%,0.00%,860078
37045,8.60%,45.70%,54.30%,0.00%,74008a
37047,54.48%,22.76%,77.24%,0.00%,3a00c4
37049,36.25%,31.88%,68.12%,0.00%,5100ad
37051,13.90%,43.05%,56.95%,0.00%,6d0091
37053,48.98%,25.51%,74.49%,0.00%,4100bd
37055,10.12%,55.06%,44.94%,0.00%,8c0072
37057,23.66%,61.83%,38.17%,0.00%,9d0061
37059,37.10%,68.55%,31.45%,0.00%,ae0050
37061,53.32%,23.34%,76.66%,0.00%,3b00c3
37063,2.25%,48.87%,51.13%,0.00%,7c0082
37065,61.94%,19.03%,80.97%,0.00%,3000ce
37067,29.98%,64.99%,35.01%,0.00%,a50059
37069,73.99%,13.00%,87.00%,0.00%,2100dd
37071,7.35%,53.68%,46.32%,0.00%,880076
37073,56.97%,21.51%,78.49%,0.00%,3600c8
37075,8.50%,54.25%,45.75%,0.00%,8a0074
37077,46.57%,26.72%,73.28%,0.00%,4400ba
37079,87.34%,6.33%,93.67%,0.00%,1000ee
37081,19.75%,59.87%,40.13%,0.00%,980066
37083,54.03%,22.99%,77.01%,0.00%,3a00c4
37085,29.98%,35.01%,64.99%,0.00%,5900a5
37087,4.42%,47.79%,52.21%,0.00%,790085
37089,39.56%,69.78%,30.22%,0.00%,b1004d
37091,57.58%,21.21%,78.79%,0.00%,3600c8
37093,58.24%,20.88%,79.12%,0.00%,3500c9
37095,35.35%,32.32%,67.68%,0.00%,5200ac
37097,20.85%,60.43%,39.57%,0.00%,9a0064
37099,3.90%,48.05%,51.95%,0.00%,7a0084
37101,33.63%,33.18%,66.82%,0.00%,5400aa
37103,64.93%,17.53%,82.47%,0.00%,2c00d2
37105,36.25%,31.88%,68.12%,0.00%,5100ad
37107,45.51%,27.24%,72.76%,0.00%,4500b9
37109,6.40%,53.20%,46.80%,0.00%,870077
37111,10.91%,55.46%,44.54%,0.00%,8d0071
37113,5.95%,52.98%,47.02%,0.00%,870077
37115,7.16%,53.58%,46.42%,0.00%,880076
37117,85.47%,7.27%,92.73%,0.00%,1200ec
37119,24.05%,62.02%,37.98%,0.00%,9e0060
37121,59.95%,79.97%,20.03%,0.00%,cb0033
37123,4.20%,52.10%,47.90%,0.00%,84007a
37125,5.11%,52.55%,47.45%,0.00%,860078
37127,57.81%,21.09%,78.91%,0.00%,3500c9
37129,3.94%,48.03%,51.97%,0.00%,7a0084
37131,70.05%,14.97%,85.03%,0.00%,2600d8
37133,48.53%,25.74%,74.26%,0.00%,4100bd
37135,3.80%,48.10%,51.90%,0.00%,7a0084
37137,18.11%,40.94%,59.06%,0.00%,680096
37139,23.72%,38.14%,61.86%,0.00%,61009d
37141,37.04%,31.48%,68.52%,0.00%,5000ae
37143,18.08%,40.96%,59.04%,0.00%,680096
37145,32.73%,33.64%,66.36%,0.00%,5500a9
37147,65.04%,17.48%,82.52%,0.00%,2c00d2
37149,5.53%,52.77%,47.23%,0.00%,860078
37151,22.11%,61.05%,38.95%,0.00%,9b0063
37153,38.79%,30.60%,69.40%,0.00%,4e00b0
37155,58.12%,20.94%,79.06%,0.00%,3500c9
37157,0.53%,50.27%,49.73%,0.00%,80007e
37159,28.55%,64.28%,35.72%,0.00%,a3005b
37161,6.44%,53.22%,46.78%,0.00%,870077
37163,3.69%,48.16%,51.84%,0.00%,7a0084
37165,44.41%,27.79%,72.21%,0.00%,4600b8
37167,22.89%,61.45%,38.55%,0.00%,9c0062
37169,4.74%,52.37%,47.63%,0.00%,850079
37171,12.37%,56.18%,43.82%,0.00%,8f006f
37173,6.07%,53.04%,46.96%,0.00%,870077
37175,6.35%,53.18%,46.82%,0.00%,870077
37177,18.84%,40.58%,59.42%,0.00%,670097
37179,31.00%,34.50%,65.50%,0.00%,5700a7
37181,43.14%,28.43%,71.57%,0.00%,4800b6
37183,19.23%,40.39%,59.61%,0.00%,660098
37185,58.39%,20.81%,79.19%,0.00%,3500c9
37187,30.67%,34.66%,65.34%,0.00%,5800a6
37189,17.98%,58.99%,41.01%,0.00%,960068
37191,23.10%,38.45%,61.55%,0.00%,62009c
37193,32.58%,66.29%,33.71%,0.00%,a90055
37195,49.27%,25.36%,74.64%,0.00%,4000be
37197,39.69%,69.85%,30.15%,0.00%,b2004c
37199,2.70%,48.65%,51.35%,0.00%,7c0082
38001,29.81%,64.86%,35.05%,0.09%,a50059
38003,24.17%,61.99%,37.82%,0.19%,9e0060
38005,11.63%,55.67%,44.04%,0.29%,8d0070
38007,27.43%,63.43%,35.99%,0.58%,a1015b
38009,25.94%,62.91%,36.98%,0.11%,a0005e
38011,16.92%,58.34%,41.43%,0.23%,940069
38013,20.31%,59.98%,39.68%,0.34%,980065
38015,47.87%,73.79%,25.92%,0.29%,bc0042
38017,26.56%,63.25%,36.69%,0.06%,a1005d
38019,14.30%,57.04%,42.75%,0.21%,91006d
38021,23.66%,61.72%,38.06%,0.22%,9d0061
38023,4.09%,51.99%,47.89%,0.12%,84007a
38025,19.48%,59.63%,40.14%,0.23%,980066
38027,12.03%,56.01%,43.99%,0.00%,8e0070
38029,54.30%,77.11%,22.81%,0.08%,c4003a
38031,7.46%,53.51%,46.05%,0.44%,880175
38033,18.40%,58.98%,40.59%,0.43%,960167
38035,24.52%,62.17%,37.65%,0.18%,9e0060
38037,44.40%,72.03%,27.63%,0.34%,b70046
38039,1.63%,50.78%,49.14%,0.08%,81007d
38041,40.49%,70.17%,29.68%,0.15%,b2004b
38043,36.43%,68.08%,31.65%,0.27%,ad0050
38045,17.88%,58.85%,40.98%,0.17%,960068
38047,53.44%,76.63%,23.20%,0.17%,c3003b
38049,24.57%,62.12%,37.55%,0.33%,9e005f
38051,68.62%,84.22%,15.60%,0.18%,d60027
38053,6.74%,53.15%,46.42%,0.43%,870176
38055,16.62%,58.17%,41.54%,0.29%,940069
38057,58.54%,79.18%,20.64%,0.18%,c90034
38059,33.00%,66.31%,33.31%,0.38%,a90054
38061,5.34%,47.23%,52.57%,0.20%,780086
38063,0.75%,50.35%,49.60%,0.05%,80007e
38065,47.17%,73.03%,25.86%,1.11%,ba0241
38067,23.91%,61.82%,37.91%,0.27%,9d0060
38069,19.66%,59.75%,40.10%,0.15%,980066
38071,28.97%,64.44%,35.46%,0.10%,a4005a
38073,13.25%,56.56%,43.32%,0.12%,90006e
38075,0.49%,50.22%,49.73%,0.05%,80007e
38077,22.08%,60.96%,38.89%,0.15%,9b0063
38079,8.94%,45.44%,54.37%,0.19%,73008a
38081,6.02%,52.90%,46.88%,0.22%,860077
38083,55.43%,77.71%,22.29%,0.00%,c60038
38085,20.22%,59.98%,39.77%,0.25%,980065
38087,4.32%,51.98%,47.66%,0.36%,840079
38089,40.94%,70.38%,29.44%,0.18%,b3004b
38091,1.71%,50.83%,49.12%,0.05%,81007d
38093,19.81%,59.85%,40.04%,0.11%,980066
38095,8.66%,54.25%,45.59%,0.16%,8a0074
