id,margin,hughes,wilson,other,other2,hex_color
31119,1.43%, 49.58%, 48.15%,2.27%,-,7e057a
31121,6.51%, 44.82%, 51.33%,3.84%,-,720982
31123,29.27%, 32.91%, 62.18%,4.9%, 3.99%,530c9e
31125,11.01%, 43.56%, 54.57%,1.87%,-,6f048b
31127,6.92%, 45.23%, 52.15%,2.61%,-,730684
31129,9.90%, 43.51%, 53.41%,3.0900000000000003%, 2.16%,6e0788
31131,4.88%, 46.45%, 51.34%,2.21%,-,760582
31133,2.30%, 49.66%, 47.35%,2.99%,-,7e0778
31135,28.55%, 32.06%, 60.61%,7.33%, 6.26%,51129a
31137,18.05%, 38.61%, 56.66%,4.7299999999999995%, 2.82%,620c90
31139,8.64%, 53.60%, 44.96%,1.44%,-,880372
31141,11.21%, 43.54%, 54.76%,1.7%,-,6f048b
31143,19.51%, 38.29%, 57.80%,3.9%,-,610993
31145,17.17%, 38.03%, 55.20%,6.78%, 5.61%,60118c
31147,12.68%, 42.30%, 54.98%,2.72%,-,6b068c
31149,8.42%, 42.66%, 51.08%,6.25%, 5.23%,6c0f82
31151,28.12%, 35.10%, 63.23%,1.67%,-,5904a1
31153,19.26%, 39.19%, 58.46%,2.35%,-,630595
31155,14.90%, 40.83%, 55.73%,3.44%,-,68088e
31157,15.09%, 38.98%, 54.07%,6.949999999999999%, 5.76%,631189
31159,1.57%, 50.11%, 48.54%,1.35%,-,7f037b
31161,29.67%, 32.35%, 62.02%,5.62%, 3.96%,520e9e
31163,24.75%, 34.81%, 59.57%,5.63%, 3.90%,580e97
31165,34.84%, 30.50%, 65.34%,4.17%, 2.93%,4d0aa6
31167,9.73%, 43.91%, 53.64%,2.45%,-,6f0688
31169,5.53%, 51.26%, 45.73%,3.0100000000000002%, 2.14%,820774
31171,3.19%, 45.78%, 48.97%,5.26%, 3.38%,740d7c
31173,26.78%, 35.69%, 62.47%,1.84%,-,5b049f
31175,23.77%, 36.44%, 60.22%,3.34%, 2.21%,5c0899
31177,8.75%, 43.97%, 52.71%,3.33%, 2.58%,700886
31179,8.91%, 53.26%, 44.36%,2.38%,-,870671
31181,10.03%, 42.98%, 53.01%,4.0%, 2.20%,6d0a87
31183,21.66%, 33.00%, 54.66%,12.34%, 11.94%,541f8b
31185,4.48%, 46.22%, 50.70%,3.08%,-,750781
32001,19.32%, 34.19%, 53.51%,12.299999999999999%, 11.85%,571f88
32003,31.62%, 28.55%, 60.17%,11.280000000000001%, 10.47%,481c99
32005,5.20%, 48.70%, 43.50%,7.8%, 6.21%,7c136e
32007,28.31%, 32.01%, 60.32%,7.68%, 6.72%,511399
32009,18.68%, 31.08%, 49.76%,19.159999999999997%, 18.33%,4f307e
32011,4.62%, 45.96%, 50.58%,3.46%, 2.88%,750880
32013,22.57%, 33.47%, 56.03%,10.5%, 9.70%,551a8e
32015,16.33%, 34.48%, 50.81%,14.71%, 13.96%,572581
32017,48.48%, 22.67%, 71.16%,6.17%, 5.72%,390fb5
32019,6.12%, 40.92%, 47.03%,12.05%, 10.64%,681e77
32021,20.94%, 34.75%, 55.69%,9.57%, 8.94%,58188e
32023,18.36%, 32.15%, 50.50%,17.35%, 16.91%,512c80
32027,0%,-,-,0.0%,-,000000
32029,6.82%, 45.80%, 52.61%,1.59%,-,740486
32031,1.63%, 45.44%, 47.07%,7.49%, 5.59%,731378
32033,31.14%, 30.31%, 61.45%,8.25%, 7.64%,4d159c
32510,6.19%, 43.52%, 49.71%,6.76%, 5.13%,6e117e
33001,5.38%, 51.57%, 46.19%,2.24%,-,830575
33003,5.96%, 52.61%, 46.65%,0.75%,-,860176
33005,8.94%, 53.44%, 44.51%,2.05%,-,880571
33007,7.76%, 44.22%, 51.99%,3.79%, 3.36%,700984
33009,1.59%, 50.38%, 48.80%,0.82%,-,80027c
33011,4.72%, 46.33%, 51.05%,2.62%, 2.34%,760682
33013,0.02%, 49.16%, 49.14%,1.7%,-,7d047d
33015,1.96%, 50.29%, 48.32%,1.39%,-,80037b
33017,0.04%, 49.58%, 49.62%,0.8%,-,7e027e
33019,0.49%, 49.33%, 49.82%,0.85%,-,7d027f
34001,27.49%, 62.88%, 35.39%,1.73%,-,a0045a
34003,22.61%, 60.05%, 37.44%,2.51%,-,99065f
34005,14.52%, 56.36%, 41.84%,1.81%,-,8f046a
34007,12.74%, 54.17%, 41.43%,4.41%, 3.26%,8a0b69
34009,15.80%, 56.85%, 41.05%,2.09%,-,900568
34011,10.25%, 52.14%, 41.89%,3.01%, 2.82%,84076a
34013,21.40%, 59.24%, 37.84%,2.9200000000000004%, 2.49%,970760
34015,16.46%, 54.82%, 38.36%,1.3%,-,8b0361
34017,2.40%, 47.66%, 50.07%,2.2699999999999996%, 2.03%,79057f
34019,13.20%, 42.69%, 55.89%,1.43%,-,6c038e
34021,14.09%, 55.75%, 41.66%,2.59%,-,8e066a
34023,8.47%, 53.51%, 45.04%,1.44%,-,880372
34025,3.96%, 51.46%, 47.49%,1.05%,-,830279
34027,11.01%, 54.23%, 43.22%,2.54%,-,8a066e
34029,23.70%, 61.26%, 37.56%,1.18%,-,9c035f
34031,15.97%, 55.32%, 39.35%,5.33%, 4.60%,8d0d64
34033,9.58%, 53.77%, 44.19%,2.04%,-,890570
34035,12.47%, 55.70%, 43.23%,1.08%,-,8e026e
34037,11.14%, 43.38%, 54.52%,2.1%,-,6e058b
34039,22.60%, 59.21%, 36.61%,4.1899999999999995%, 3.69%,960a5d
34041,22.94%, 36.56%, 59.50%,1.72%,-,5d0497
35001,6.11%, 52.26%, 46.14%,1.6%,-,850475
35003,0%,-,-,0.0%,-,000000
35005,42.46%, 25.90%, 68.36%,5.74%, 5.59%,420eae
35006,0%,-,-,0.0%,-,000000
35007,4.41%, 47.29%, 51.70%,1.01%,-,780283
35009,44.20%, 19.14%, 63.34%,17.52%, 17.41%,302ca1
35011,0%,-,-,0.0%,-,000000
35013,19.51%, 59.35%, 39.84%,0.81%,-,970265
35015,50.57%, 22.00%, 72.57%,5.43%, 5.12%,380db9
35017,10.20%, 43.73%, 53.93%,2.34%, 2.25%,6f0589
35019,4.62%, 46.90%, 51.52%,1.58%,-,770483
35021,0%,-,-,0.0%,-,000000
35023,0%,-,-,0.0%,-,000000
35025,0%,-,-,0.0%,-,000000
35027,1.45%, 49.50%, 48.05%,2.45%, 2.39%,7e067a
35028,0%,-,-,0.0%,-,000000
35029,29.93%, 33.10%, 63.02%,3.88%, 3.56%,5409a0
35031,9.71%, 54.57%, 44.86%,0.57%,-,8b0172
35033,2.73%, 51.16%, 48.42%,0.42%,-,82017b
35035,17.36%, 37.03%, 54.39%,8.58%, 8.45%,5e158a
35037,39.26%, 24.95%, 64.21%,10.84%, 9.76%,3f1ba3
35039,13.18%, 56.57%, 43.40%,0.03%,-,90006e
35041,58.01%, 15.55%, 73.56%,10.88%, 10.14%,271bbb
35043,9.14%, 45.43%, 54.57%,0.0%,-,73008b
35045,23.60%, 36.05%, 59.64%,4.31%, 4.31%,5b0a98
35047,13.48%, 56.37%, 42.90%,0.73%,-,8f016d
35049,13.01%, 56.17%, 43.16%,0.68%,-,8f016e
35051,3.38%, 47.13%, 50.51%,2.36%, 2.36%,780680
35053,11.21%, 55.29%, 44.09%,0.62%,-,8c0170
35055,18.00%, 57.95%, 39.95%,2.11%, 2.02%,930565
35057,15.84%, 55.83%, 39.99%,4.18%, 4.00%,8e0a65
35059,13.36%, 39.88%, 53.24%,6.88%, 6.56%,651187
35061,59.73%, 79.50%, 19.77%,0.72%,-,ca0132
36001,17.05%, 58.00%, 40.95%,1.06%,-,930268
36003,30.92%, 62.57%, 31.65%,0.95%,-,9f0250
36005,7.21%, 42.55%, 49.76%,7.6899999999999995%, 7.27%,6c137e
36007,11.83%, 53.34%, 41.51%,1.03%,-,880269
36009,13.95%, 54.49%, 40.53%,2.39%, 2.33%,8a0667
36011,9.80%, 53.31%, 43.51%,0.89%,-,87026e
36013,32.10%, 62.19%, 30.09%,4.09%, 3.89%,9e0a4c
36015,7.15%, 43.59%, 50.74%,1.53%,-,6f0381
36017,13.81%, 54.77%, 40.96%,0.63%,-,8b0168
36019,9.22%, 53.68%, 44.47%,1.85%,-,880471
36021,3.63%, 51.35%, 47.71%,0.94%,-,820279
36023,23.94%, 59.21%, 35.27%,1.41%,-,960359
36025,10.98%, 53.74%, 42.76%,1.37%,-,89036d
36027,10.72%, 54.60%, 43.88%,1.53%,-,8b036f
36029,7.82%, 52.35%, 44.53%,3.12%, 2.25%,850771
36031,31.97%, 65.39%, 33.42%,1.18%,-,a60355
36033,17.38%, 57.59%, 40.21%,2.2%,-,920566
36035,15.78%, 54.35%, 38.57%,4.27%, 4.01%,8a0a62
36037,32.11%, 64.39%, 32.27%,0.26%,-,a40052
36039,0.36%, 49.06%, 48.70%,2.25%,-,7d057c
36041,0.88%, 48.96%, 49.84%,1.2%,-,7c037f
36043,11.41%, 54.42%, 43.01%,2.57%,-,8a066d
36045,21.53%, 58.68%, 37.15%,1.79%,-,95045e
36047,1.89%, 46.90%, 48.79%,4.3%, 3.97%,770a7c
36049,11.93%, 54.90%, 42.96%,2.14%,-,8b056d
36051,17.74%, 57.66%, 39.92%,0.25%,-,930065
36053,19.03%, 57.56%, 38.53%,1.36%,-,920362
36055,27.58%, 61.68%, 34.11%,4.21%, 2.26%,9d0a56
36057,11.05%, 54.57%, 43.52%,1.9%,-,8b046e
36059,24.30%, 61.67%, 37.38%,0.95%,-,9d025f
36061,9.90%, 42.65%, 52.55%,4.8%, 4.52%,6c0c86
36063,18.12%, 57.54%, 39.42%,3.04%,-,920764
36065,7.66%, 52.54%, 44.88%,2.58%,-,850672
36067,15.77%, 55.35%, 39.58%,2.34%, 2.21%,8d0564
36069,16.73%, 56.82%, 40.10%,0.43%,-,900166
36071,14.08%, 56.06%, 41.98%,1.97%,-,8e056b
36073,31.19%, 64.41%, 33.22%,0.28%,-,a40054
36075,21.34%, 57.72%, 36.38%,0.29%,-,93005c
36077,0.40%, 48.16%, 48.56%,0.63%,-,7a017b
36079,14.09%, 56.67%, 42.57%,0.76%,-,90016c
36081,4.84%, 50.54%, 45.70%,3.75%, 3.43%,800974
36083,3.92%, 51.21%, 47.29%,1.51%,-,820378
36085,9.24%, 44.36%, 53.60%,2.04%,-,710588
36087,5.92%, 52.19%, 46.27%,1.54%,-,850375
36089,36.00%, 66.77%, 30.77%,0.4%,-,aa014e
36091,8.88%, 53.00%, 44.12%,2.88%,-,870770
36093,3.88%, 47.45%, 43.58%,8.97%, 7.03%,78166f
36095,9.25%, 43.50%, 52.75%,0.2%,-,6e0086
36097,8.76%, 52.38%, 43.63%,0.35%,-,85006f
36099,7.10%, 50.84%, 43.74%,0.4%,-,81016f
36101,12.39%, 53.99%, 41.60%,1.07%,-,89026a
36103,20.07%, 59.20%, 39.13%,1.66%,-,960463
36105,8.32%, 53.05%, 44.73%,2.22%,-,870572
36107,9.82%, 52.78%, 42.96%,1.56%,-,86036d
36109,14.83%, 54.83%, 40.00%,1.52%,-,8b0366
36111,15.43%, 56.58%, 41.15%,2.27%,-,900568
36113,25.88%, 61.47%, 35.58%,2.95%,-,9c075a
36115,29.69%, 63.77%, 34.08%,2.15%,-,a20556
36117,20.99%, 58.72%, 37.73%,0.19%,-,950060
36119,20.96%, 59.43%, 38.47%,2.11%,-,970562
36121,27.22%, 62.14%, 34.92%,0.33%,-,9e0059
36123,26.77%, 61.78%, 35.01%,0.5%,-,9d0159
37001,4.16%, 47.87%, 52.03%,0.11%,-,7a0084
37003,10.88%, 55.44%, 44.56%,0.0%,-,8d0071
37005,10.79%, 44.61%, 55.39%,0.0%,-,71008d
37007,74.35%, 12.82%, 87.18%,0.0%,-,2000de
37009,1.07%, 50.53%, 49.47%,0.0%,-,80007e
37011,52.50%, 76.18%, 23.68%,0.13%,-,c2003c
37013,21.13%, 39.42%, 60.55%,0.03%,-,64009a
37015,85.29%, 7.36%, 92.64%,0.0%,-,1200ec
37017,31.90%, 34.05%, 65.95%,0.0%,-,5600a8
37019,9.94%, 54.94%, 45.00%,0.06%,-,8c0072
37021,4.95%, 47.52%, 52.48%,0.0%,-,790085
37023,4.75%, 47.63%, 52.37%,0.0%,-,790085
37025,5.30%, 52.40%, 47.10%,0.5%,-,850178
37027,1.95%, 49.02%, 50.98%,0.0%,-,7d0081
37029,61.84%, 18.86%, 80.70%,0.44%,-,3001cd
37031,3.36%, 51.68%, 48.32%,0.0%,-,83007b
37033,43.05%, 28.48%, 71.52%,0.0%,-,4800b6
37035,1.06%, 50.39%, 49.34%,0.27%,-,80007d
37037,10.08%, 44.75%, 54.83%,0.42%,-,72018b
37039,0.00%, 50.00%, 50.00%,0.0%,-,7f007f
37041,73.93%, 12.96%, 86.89%,0.14%,-,2100dd
37043,6.21%, 53.11%, 46.89%,0.0%,-,870077
37045,29.73%, 35.13%, 64.87%,0.0%,-,5900a5
37047,23.50%, 38.22%, 61.72%,0.06%,-,61009d
37049,53.32%, 23.34%, 76.66%,0.0%,-,3b00c3
37051,23.65%, 38.17%, 61.83%,0.0%,-,61009d
37053,83.06%, 8.42%, 91.48%,0.1%,-,1500e9
37055,12.85%, 43.58%, 56.42%,0.0%,-,6f008f
37057,2.30%, 51.04%, 48.74%,0.22%,-,82007c
37059,15.50%, 57.61%, 42.11%,0.28%,-,92006b
37061,8.86%, 45.57%, 54.43%,0.0%,-,74008a
37063,14.56%, 42.72%, 57.28%,0.0%,-,6c0092
37065,86.52%, 6.17%, 92.69%,1.14%,-,0f02ec
37067,6.68%, 45.16%, 51.84%,3.0%, 3.00%,730784
37069,67.71%, 16.14%, 83.86%,0.0%,-,2900d5
37071,8.56%, 45.62%, 54.18%,0.2%,-,74008a
37073,45.55%, 27.22%, 72.78%,0.0%,-,4500b9
37075,1.71%, 49.15%, 50.85%,0.0%,-,7d0081
37077,45.11%, 27.45%, 72.55%,0.0%,-,4500b9
37079,56.76%, 21.62%, 78.38%,0.0%,-,3700c7
37081,11.36%, 44.06%, 55.41%,0.53%,-,70018d
37083,77.07%, 11.45%, 88.51%,0.04%,-,1d00e1
37085,10.80%, 44.49%, 55.29%,0.22%,-,71008c
37087,22.41%, 38.79%, 61.21%,0.0%,-,62009c
37089,21.24%, 60.62%, 39.38%,0.0%,-,9a0064
37091,64.70%, 17.61%, 82.31%,0.08%,-,2c00d1
37093,75.28%, 12.36%, 87.64%,0.0%,-,1f00df
37095,50.09%, 24.64%, 74.73%,0.62%,-,3e01be
37097,23.34%, 38.33%, 61.67%,0.0%,-,61009d
37099,0.69%, 49.65%, 50.35%,0.0%,-,7e0080
37101,9.66%, 45.17%, 54.83%,0.0%,-,73008b
37103,50.69%, 24.66%, 75.34%,0.0%,-,3e00c0
37105,29.56%, 35.22%, 64.78%,0.0%,-,5900a5
37107,42.78%, 28.57%, 71.35%,0.09%,-,4800b5
37109,5.24%, 47.22%, 52.47%,0.31%,-,780085
37111,2.25%, 48.84%, 51.08%,0.08%,-,7c0082
37113,3.48%, 48.26%, 51.74%,0.0%,-,7b0083
37115,33.81%, 66.91%, 33.09%,0.0%,-,aa0054
37117,67.94%, 16.03%, 83.97%,0.0%,-,2800d6
37119,56.33%, 21.78%, 78.11%,0.1%,-,3700c7
37121,47.50%, 73.75%, 26.25%,0.0%,-,bc0042
37123,1.08%, 49.46%, 50.54%,0.0%,-,7e0080
37125,12.05%, 43.52%, 55.57%,0.91%,-,6e028d
37127,44.92%, 27.22%, 72.15%,0.63%,-,4501b7
37129,65.44%, 17.28%, 82.72%,0.0%,-,2c00d2
37131,94.24%, 2.88%, 97.12%,0.0%,-,0700f7
37133,20.75%, 39.53%, 60.27%,0.2%,-,640099
37135,3.02%, 48.49%, 51.51%,0.0%,-,7b0083
37137,14.58%, 41.99%, 56.57%,1.43%,-,6b0390
37139,62.64%, 18.65%, 81.28%,0.07%,-,2f00cf
37141,41.61%, 29.20%, 70.80%,0.0%,-,4a00b4
37143,38.22%, 30.84%, 69.06%,0.11%,-,4e00b0
37145,1.93%, 49.04%, 50.96%,0.0%,-,7d0081
37147,59.58%, 20.21%, 79.79%,0.0%,-,3300cb
37149,4.97%, 52.45%, 47.48%,0.07%,-,850079
37151,4.91%, 52.43%, 47.52%,0.05%,-,850079
37153,40.99%, 29.51%, 70.49%,0.0%,-,4b00b3
37155,33.15%, 33.43%, 66.57%,0.0%,-,5500a9
37157,8.40%, 45.80%, 54.20%,0.0%,-,74008a
37159,13.64%, 43.18%, 56.82%,0.0%,-,6e0090
37161,13.30%, 43.35%, 56.65%,0.0%,-,6e0090
37163,33.15%, 66.58%, 33.42%,0.0%,-,a90055
37165,74.51%, 12.74%, 87.26%,0.0%,-,2000de
37167,4.16%, 47.81%, 51.97%,0.22%,-,790084
37169,8.22%, 53.81%, 45.58%,0.61%,-,890174
37171,18.89%, 59.33%, 40.43%,0.24%,-,970067
37173,15.28%, 57.64%, 42.36%,0.0%,-,92006c
37175,1.20%, 50.60%, 49.40%,0.0%,-,81007d
37177,2.97%, 48.51%, 51.49%,0.0%,-,7b0083
37179,58.19%, 20.84%, 79.04%,0.12%,-,3500c9
37181,44.45%, 27.78%, 72.22%,0.0%,-,4600b8
37183,30.54%, 34.70%, 65.23%,0.07%,-,5800a6
37185,68.56%, 15.72%, 84.28%,0.0%,-,2800d6
37187,14.51%, 42.74%, 57.26%,0.0%,-,6c0092
37189,8.46%, 54.23%, 45.77%,0.0%,-,8a0074
37191,28.93%, 35.48%, 64.40%,0.12%,-,5a00a4
37193,36.03%, 68.01%, 31.99%,0.0%,-,ad0051
37195,47.52%, 26.24%, 73.76%,0.0%,-,4200bc
37197,32.38%, 66.19%, 33.81%,0.0%,-,a80056
37199,8.11%, 45.94%, 54.06%,0.0%,-,750089
38001,5.86%, 43.63%, 49.49%,6.880000000000001%, 5.86%,6f117e
38003,6.48%, 45.08%, 51.57%,3.34%, 2.30%,720883
38005,12.69%, 53.30%, 40.62%,6.08%, 4.80%,870f67
38007,4.82%, 49.12%, 44.30%,6.58%, 5.78%,7d1070
38009,5.65%, 41.34%, 47.00%,11.66%, 10.51%,691d77
38011,27.02%, 32.49%, 59.51%,8.0%, 7.65%,521497
38013,24.47%, 31.37%, 55.84%,12.78%, 11.93%,4f208e
38015,3.27%, 45.46%, 48.73%,5.81%, 4.96%,730e7c
38017,3.17%, 46.68%, 49.85%,3.47%, 2.37%,77087f
38019,12.94%, 55.08%, 42.13%,2.7800000000000002%, 2.49%,8c076b
38021,5.65%, 50.12%, 44.47%,5.41%, 4.78%,7f0d71
38023,13.55%, 39.41%, 52.95%,7.63%, 7.02%,641387
38025,28.10%, 34.43%, 62.53%,3.04%, 2.80%,57079f
38027,11.54%, 40.21%, 51.75%,8.05%, 7.09%,661483
38029,27.87%, 63.15%, 35.28%,1.56%,-,a10359
38031,9.15%, 44.45%, 53.60%,1.94%,-,710488
38033,15.60%, 39.32%, 54.93%,5.75%, 4.96%,640e8c
38035,12.72%, 41.94%, 54.66%,3.4000000000000004%, 2.43%,6a088b
38037,0%,-,-,0.0%,-,000000
38039,11.53%, 40.86%, 52.39%,4.63%, 4.63%,680b85
38041,12.23%, 53.67%, 41.44%,4.890000000000001%, 4.20%,880c69
38043,3.26%, 42.81%, 46.07%,11.129999999999999%, 9.50%,6d1c75
38045,2.50%, 47.59%, 45.08%,7.33%, 6.42%,791272
38047,34.73%, 64.14%, 29.41%,6.449999999999999%, 5.77%,a3104a
38049,28.25%, 31.33%, 59.57%,9.09%, 8.37%,4f1797
38051,55.37%, 77.36%, 21.99%,0.65%,-,c50138
38053,2.01%, 45.16%, 47.17%,7.680000000000001%, 6.48%,731378
38055,6.16%, 41.64%, 47.81%,10.55%, 9.76%,6a1a79
38057,33.13%, 64.15%, 31.02%,4.83%, 4.57%,a30c4f
38059,19.22%, 56.35%, 37.13%,6.52%, 6.05%,8f105e
38061,23.03%, 32.64%, 55.67%,11.69%, 10.19%,531d8d
38063,7.65%, 50.98%, 43.33%,5.6899999999999995%, 3.88%,810e6e
38065,2.62%, 47.79%, 45.17%,7.04%, 6.63%,791173
38067,2.38%, 50.71%, 48.33%,0.97%,-,81027b
38069,5.42%, 44.27%, 49.69%,6.05%, 4.66%,700f7e
38071,6.22%, 44.91%, 51.13%,3.96%, 3.46%,720a82
38073,1.22%, 47.81%, 49.04%,3.15%,-,79087d
38075,28.45%, 31.54%, 59.99%,8.469999999999999%, 7.05%,501598
38077,8.25%, 53.25%, 45.00%,1.75%,-,870472
38079,10.80%, 40.00%, 50.80%,9.200000000000001%, 8.80%,661781
38081,9.12%, 52.61%, 43.49%,3.91%, 3.36%,86096e
38083,43.14%, 70.05%, 26.91%,3.04%, 2.17%,b20744
38085,6.91%, 50.11%, 43.20%,6.6899999999999995%, 5.18%,7f116e
38087,23.70%, 34.84%, 58.54%,6.609999999999999%, 6.14%,581095
38089,18.80%, 58.10%, 39.30%,2.6%, 2.35%,940664
38091,12.70%, 53.31%, 40.62%,6.069999999999999%, 5.60%,870f67
38093,5.00%, 45.68%, 50.67%,3.6500000000000004%, 2.99%,740981
38095,6.83%, 43.69%, 50.53%,5.779999999999999%, 5.06%,6f0e80
38097,34.47%, 64.62%, 30.15%,5.22%, 3.27%,a40d4c
38099,8.74%, 43.81%, 52.54%,3.65%, 3.31%,6f0985
38101,21.31%, 35.43%, 56.74%,7.83%, 6.12%,5a1390
38103,19.88%, 58.58%, 38.70%,2.72%, 2.29%,950662
38105,27.12%, 28.28%, 55.40%,16.31%, 15.50%,48298d
39001,1.16%, 48.21%, 49.38%,2.41%,-,7a067d
39003,15.50%, 40.40%, 55.91%,3.7%, 2.91%,67098e
39005,21.95%, 37.94%, 59.89%,2.17%,-,600598
39007,10.31%, 52.34%, 42.02%,5.64%, 4.51%,850e6b
39009,14.43%, 55.18%, 40.74%,4.09%, 3.36%,8c0a67
39011,18.97%, 38.51%, 57.48%,4.0200000000000005%, 3.43%,620a92
39013,2.26%, 44.15%, 46.41%,9.440000000000001%, 8.14%,701876
39015,27.75%, 35.68%, 63.43%,0.9%,-,5a02a1
39017,26.95%, 31.81%, 58.75%,9.44%, 8.84%,511895
39019,10.66%, 53.69%, 43.04%,3.27%,-,88086d
39021,5.00%, 51.80%, 46.80%,1.4%,-,840377
39023,0.73%, 47.64%, 48.37%,3.99%, 2.94%,790a7b
39025,8.80%, 44.76%, 53.56%,1.68%,-,720488
39027,14.76%, 56.58%, 41.83%,1.59%,-,90046a
39029,1.90%, 46.85%, 44.95%,5.77%, 5.77%,770e72
39031,19.06%, 37.53%, 56.60%,3.77%, 3.77%,5f0990
39033,37.25%, 29.80%, 67.05%,3.16%, 2.40%,4b08aa
39035,15.71%, 39.79%, 55.49%,4.71%, 4.39%,650c8d
39037,17.16%, 39.78%, 56.94%,1.06%,-,650291
39039,13.11%, 42.36%, 55.47%,2.16%,-,6c058d
39041,3.98%, 46.97%, 50.95%,2.08%,-,770581
39043,10.15%, 43.12%, 53.27%,3.61%, 3.28%,6d0987
39045,28.65%, 34.69%, 63.34%,1.97%,-,5805a1
39047,2.84%, 50.53%, 47.69%,1.79%,-,800479
39049,16.74%, 40.36%, 57.10%,2.54%,-,660691
39051,7.69%, 52.97%, 45.28%,1.75%,-,870473
39053,11.15%, 54.71%, 43.55%,1.74%,-,8b046f
39055,14.33%, 56.12%, 41.80%,2.08%,-,8f056a
39057,20.08%, 57.93%, 37.86%,4.21%, 2.72%,930a60
39059,0.89%, 44.76%, 45.65%,9.600000000000001%, 8.22%,721874
39061,10.03%, 53.33%, 43.30%,3.37%, 3.11%,87086e
39063,11.51%, 42.78%, 54.29%,2.93%, 2.12%,6d078a
39065,2.16%, 48.08%, 50.24%,1.68%,-,7a0480
39067,13.42%, 55.76%, 42.33%,1.91%,-,8e046b
39069,13.13%, 42.33%, 55.47%,2.2%,-,6b058d
39071,3.04%, 47.81%, 50.85%,1.35%,-,790381
39073,10.14%, 43.45%, 53.59%,2.97%, 2.47%,6e0788
39075,48.93%, 24.71%, 73.64%,1.66%,-,3f04bb
39077,1.05%, 48.31%, 49.36%,2.34%,-,7b057d
39079,3.13%, 50.23%, 47.11%,2.6599999999999997%, 2.05%,800678
39081,11.25%, 53.19%, 41.94%,4.86%, 3.99%,870c6a
39083,11.12%, 43.49%, 54.61%,1.9%,-,6e048b
39085,5.18%, 51.39%, 46.21%,2.4%,-,830675
39087,20.89%, 59.10%, 38.21%,2.6900000000000004%, 2.24%,960661
39089,15.50%, 40.93%, 56.43%,2.63%,-,68068f
39091,10.87%, 54.80%, 43.93%,1.27%,-,8b0370
39093,5.25%, 45.66%, 50.91%,3.43%, 3.08%,740881
39095,27.79%, 33.01%, 60.80%,6.199999999999999%, 5.93%,540f9b
39097,2.57%, 50.92%, 48.35%,0.73%,-,81017b
39099,6.97%, 44.62%, 51.59%,3.79%, 2.94%,710983
39101,10.24%, 43.29%, 53.53%,3.18%, 2.68%,6e0888
39103,3.91%, 46.80%, 50.71%,2.5%,-,770681
39105,9.22%, 52.79%, 43.57%,3.63%, 3.13%,86096f
39107,28.46%, 33.81%, 62.27%,0.9%,-,56029e
39109,1.60%, 48.61%, 47.01%,4.37%, 3.65%,7b0b77
39111,37.00%, 30.61%, 67.62%,1.77%,-,4e04ac
39113,9.93%, 41.99%, 51.92%,6.09%, 5.59%,6b0f84
39115,7.32%, 51.58%, 44.26%,4.16%, 2.54%,830a70
39117,6.23%, 45.41%, 51.64%,0.86%,-,730283
39119,8.57%, 51.32%, 42.75%,5.930000000000001%, 4.57%,820f6d
39121,2.53%, 50.33%, 47.80%,1.87%,-,800479
39123,29.92%, 34.52%, 64.44%,1.04%,-,5802a4
39125,6.59%, 52.23%, 45.64%,2.13%,-,850574
39127,1.13%, 47.85%, 46.73%,5.42%, 4.61%,7a0d77
39129,18.29%, 40.37%, 58.66%,0.97%,-,660295
39131,12.66%, 43.06%, 55.72%,1.23%,-,6d038e
39133,14.67%, 40.90%, 55.56%,3.54%, 2.80%,68098d
39135,7.93%, 45.16%, 53.09%,1.76%,-,730487
39137,30.94%, 33.84%, 64.79%,1.37%,-,5603a5
39139,17.09%, 39.78%, 56.87%,3.35%, 2.79%,650891
39141,2.92%, 47.76%, 50.68%,1.56%,-,790381
39143,18.89%, 39.36%, 58.25%,2.39%,-,640694
39145,13.11%, 53.82%, 40.71%,5.46%, 4.41%,890d67
39147,19.26%, 38.54%, 57.80%,3.67%, 2.87%,620993
39149,23.00%, 37.33%, 60.32%,2.35%,-,5f0599
39151,3.70%, 45.23%, 48.93%,5.84%, 4.81%,730e7c
39153,23.82%, 35.63%, 59.45%,4.92%, 3.87%,5a0c97
39155,0.58%, 47.15%, 46.57%,6.290000000000001%, 5.23%,781076
39157,15.89%, 38.96%, 54.84%,6.199999999999999%, 5.81%,630f8b
39159,7.24%, 52.97%, 45.73%,1.3%,-,870374
39161,0.63%, 49.19%, 48.56%,2.25%,-,7d057b
39163,0.45%, 48.75%, 49.19%,2.06%,-,7c057d
39165,10.13%, 54.35%, 44.22%,1.43%,-,8a0370
39167,5.00%, 45.43%, 50.43%,4.14%, 3.21%,730a80
39169,22.89%, 37.33%, 60.22%,2.45%,-,5f0699
39171,6.11%, 45.57%, 51.68%,2.75%,-,740783
39173,6.86%, 45.32%, 52.18%,2.5%,-,730685
39175,21.82%, 38.68%, 60.50%,0.82%,-,62029a
40001,7.43%, 41.72%, 49.15%,9.129999999999999%, 8.76%,6a177d
40003,0.36%, 41.58%, 41.94%,14.420000000000002%, 14.21%,6a246a
40005,18.84%, 31.46%, 50.31%,18.23%, 17.82%,502e80
40007,16.91%, 32.91%, 49.82%,17.27%, 15.61%,532c7f
40009,29.34%, 16.09%, 56.49%,27.419999999999998%, 27.15%,294590
40011,3.82%, 40.97%, 37.15%,21.88%, 20.75%,68375e
