id,1948,1968,1992
31131,9d0061,a81442,6e434b
31133,92006c,991b4a,5e4f4f
31135,82007c,b31337,804f2d
31137,93006b,bb0f33,8f432b
31139,92006c,bb0f34,844d2b
31141,880076,9a144f,8e432c
31143,960068,aa1341,7d4639
31145,890075,aa143f,774f37
31147,84007a,98194d,69464e
31149,a3005b,c31724,973c29
31151,6b0093,72117b,4c456b
31153,780086,852b4d,803a43
31155,7a0084,921754,704745
31157,8c0072,ab163d,7b3b47
31159,8f006f,9a0d57,703f4d
31161,a50059,c21427,903f2d
31163,61009d,7a176d,624e4c
31165,8e0070,b61632,8d412f
31167,8e0070,b51335,7e4e31
31169,92006c,a60c4b,685045
31171,90006e,c3112a,993e26
31173,60009e,911656,653761
31175,8b0073,a4104a,734446
31177,8e0070,a11943,7b4240
31179,aa0054,b80d38,834139
31181,960068,9b1350,6d4a46
31183,71008d,a31842,874530
31185,a60058,b80c3a,894232
32001,810b71,852752,7e413a
32003,5d049d,6b2370,523f68
32005,b10349,a41d3d,685142
32007,710489,8a1c57,6f4d3b
32009,720c7f,634655,606033
32011,830575,90214d,794f2f
32013,7d067b,812359,6c533a
32015,8f036b,812954,715336
32017,5504a4,7f205e,7a3646
32019,970562,89254f,614b4c
32021,5d039d,523e6e,584857
32023,840d6d,673d59,574f51
32027,88086d,772561,68454c
32029,7a0b78,7f1c62,4c5c51
32031,8f0669,8b1d56,5e4457
32033,5c0a97,67177f,52495c
32510,9b0360,901e52,634651
33001,a50158,9c0859,6b3c55
33003,c2013b,b9093b,664155
33005,940268,860572,563076
33007,750385,700687,553e69
33009,a1025a,98085c,5e336b
33011,650296,750b7d,633a5e
33013,970165,930961,5f3369
33015,9a0261,8c0b67,61405b
33017,740287,78067f,553571
33019,8d026e,7e0878,5a3171
34001,8a056f,6b1874,602c6f
34003,a70651,8a0e64,70206c
34005,7f027d,761d6a,5d336b
34007,6d058b,681f75,512c7e
34009,a40258,871f57,70335a
34011,820477,671e81,5e306c
34013,7b0f73,641384,521891
34015,8a0370,712765,5b3a67
34017,5c0899,5f1882,5b1489
34019,9b045e,931951,763c48
34021,6b058d,5c2080,58277d
34023,6d0a87,6d1b74,612873
34025,9e045b,821368,702b61
34027,ad044c,93105a,842752
34029,b30744,891b58,713158
34031,741475,75186d,6e216c
34033,7c0280,6e236c,5e425b
34035,980561,891759,762c5a
34037,a90252,9d1848,833842
34039,890c68,741573,6a1d75
34041,81027a,7a1370,713c4f
35001,780283,8c0c65,622773
35003,71008c,9e1e41,7e2f4c
35005,670196,a21a42,773055
35006,860177,8a1261,532287
35007,650198,710d7e,542a7f
35009,4401b8,892b48,89294a
35011,670097,931d4d,712b61
35013,660197,8a1261,5e2c72
35015,3a03c1,791c67,663067
35017,58069f,621a80,48298b
35019,80007e,830872,531494
35021,7e007f,930e5c,752464
35023,4c01b0,642a6f,5f306d
35025,3501c7,7a324e,7b324e
35027,850277,a41741,743e4b
35028,860177,8c0a67,67385d
35029,5c01a0,7f205e,583a6b
35031,680294,740e79,4d159a
35033,8c0072,810078,4613a3
35035,5c01a1,6f2a63,753354
35037,4e02ad,832256,682c68
35039,780086,6e0786,3b15ad
35041,3b02c1,942346,7d2a55
35043,780085,69068c,5b2a76
35045,9a0063,892948,702d5f
35047,7b0083,7a057c,3b1aa8
35049,8b0172,7a067d,3921a1
35051,790184,911953,5a3c66
35053,8f006e,840a6f,5b2679
35055,7b0181,7f007a,351fa8
35057,7f007e,871363,663165
35059,6f018e,8d204e,863047
35061,860177,790f75,5f2c71
36001,6c0988,600993,512784
36003,b70344,a60c4a,7a4042
36005,462d8a,510c9f,340cbb
36007,9a075c,850d6a,58366e
36009,99075e,870d68,654d49
36011,8f036c,7e0e72,56495d
36013,920765,7c0e73,564a5b
36015,9d055c,851266,683062
36017,b40347,a20c4e,5e3e5d
36019,7d0978,830a6f,6b2a66
36021,a8074f,990f55,653363
36023,ae034c,9a0a57,5f3e5f
36025,ba0341,a60f48,6d3658
36027,a30753,8b1160,673a5c
36029,740783,5e128c,49456e
36031,b20546,9b0b56,6f325a
36033,8c076a,87086d,5c356a
36035,9a085c,8b0b67,66395d
36037,a00558,880c69,713c4e
36039,a9054f,9b144d,703853
36041,b60444,b10d3f,883440
36043,840971,8c0d64,663a5c
36045,960364,8e0767,60405b
36047,4d2888,510ba0,3a0eb4
36049,9f045a,990b59,5e4954
36051,9f045a,980a5b,733652
36053,ad044d,a00c51,634058
36055,7a087b,7b0979,642f6a
36057,7c067b,7e0b73,5f3667
36059,b10a43,820c6e,672076
36061,532883,4106b2,280dc7
36063,7e0778,701379,504f5e
36065,7a067e,810d6d,673560
36067,89096b,800c70,5c356b
36069,a10458,900963,6b365b
36071,a00856,8f1459,6f2e5f
36073,b00449,9a0c57,71414a
36075,930763,8a0d65,5c4a55
36077,a9064e,980c59,613764
36079,a20c4f,8b1958,753156
36081,80126b,660e90,4815a0
36083,900865,800c70,623365
36085,890b6a,8c1759,7a2162
36087,930e5d,7d0f71,671f76
36089,9a0460,8d0769,533a6d
36091,9c0b56,8e0c62,68365d
36093,860e6a,770b7b,5a336f
36095,9c055d,91105b,663b5a
36097,b0044a,9c134d,643f58
36099,940763,8a0c66,5c3e62
36101,9f0659,9f0e50,79394a
36103,b10844,941553,673263
36105,871b5c,7a0f72,5b336e
36107,b20645,9d1050,664056
36109,ab0c47,870c68,46298d
36111,a30951,921158,5c3867
36113,af044a,a20a51,6c3857
36115,ae054a,9d0b54,683e55
36117,b10349,a00b52,743b4c
36119,9b0f53,800e6e,661a7c
36121,ac034e,9c0e52,724b3e
36123,bb043f,ac0d43,6e3b51
37001,542089,5d633e,7b265c
37003,7a176c,844237,7e255a
37005,6c0f83,743e4b,63207a
37007,1e27b8,2e715e,451b9d
37009,770681,87185e,771c6a
37011,be053b,b42623,922a41
37013,2c0cc5,3a7d47,752266
37015,0604f4,1d6f72,4216a5
37017,2025b8,357653,501f8e
37019,67286f,466256,642673
37021,5e138d,703f4e,68266f
37023,781075,7c4240,71226a
37025,554564,854137,832653
37027,751277,83403b,7d275a
37029,2918bc,178d5a,632d6d
37031,4b07ac,664454,78275d
37033,252aaf,2b785a,551990
37035,791471,8f3836,832654
37037,581195,5c4d54,5a2182
37039,77087e,872056,751e6b
37041,1810d6,377552,5d2778
37043,780581,8c1d55,791d67
37045,3424a6,526c3f,721f6c
37047,261abe,427349,491a9a
37049,1e14cc,37784e,742564
37051,30418c,515458,6b1a77
37053,1811d5,239149,69375d
37055,4e08a8,665345,67385d
37057,7d0b75,765236,7f2a54
37059,891262,7d5130,8b274b
37061,240bcf,387e49,621e7e
37063,4116a6,4b5062,551791
37065,1109e4,39685d,511c90
37067,68187d,773b4c,731f6b
37069,0c09e9,23904a,59277d
37071,533378,6f533c,901f4f
37073,150cdd,257069,4d1e92
37075,68068f,851e5a,7e1a66
37077,1410d9,36794e,5f1b81
37079,0503f5,20904d,60227b
37081,661c7c,753b4d,682273
37083,120fdd,347752,521d8e
37085,3809bc,546940,762067
37087,4205b7,643e5c,58287e
37089,832357,923c2f,832852
37091,1408e2,2b557e,491c99
37093,151bcd,2d567a,442396
37095,3309c1,336a61,522586
37097,5d2879,6e5e32,7e2856
37099,5f0797,7a2360,5e217e
37101,3f0bb4,547237,7c275a
37103,1409e0,1b865c,5f1d82
37105,330ebd,4a6b48,732465
37107,1507e1,3e823e,721b71
37109,6e236c,753c4c,7d235c
37111,601687,754a3e,742465
37113,720685,802d50,6c2968
37115,8e046c,7d2958,631b7f
37117,0802f3,267761,5e1f81
37119,58386e,852f49,6f226c
37121,c20536,b91d28,a01f3e
37123,6e1779,654a4f,62207b
37125,661a7e,6f444b,772a5c
37127,1408e1,3d7b46,7b265c
37129,483c7a,5e5749,772463
37131,0b08eb,1b6083,3b1da6
37133,150bde,477344,7c2e54
37135,4f1699,543574,461d9a
37137,4f109f,366a5e,622972
37139,3d14ac,307856,5b267d
37141,243b9f,2d7a57,632377
37143,2012cc,278255,5d2977
37145,200cd1,3d754c,6f236b
37147,100ae4,406756,6a2172
37149,681184,754445,742663
37151,880c6a,854435,872d49
37153,2423b7,3a6e56,472196
37155,1c1dc5,3c556d,411ba2
37157,3c13af,556247,672671
37159,5c336e,77483f,7f2a55
37161,5e1e82,754345,7a2162
37163,770f78,69484c,6d1977
37165,202db1,49555f,51208c
37167,801d60,83413a,81215b
37169,6a058f,735239,7a2162
37171,600d90,823744,762266
37173,690590,742a60,60217c
37175,760d7b,774641,742663
37177,4c0aa7,395273,541c8d
37179,2431a8,625843,832455
37181,1e15ca,327556,5e1c83
37183,3211bb,6d414f,6a266d
37185,1112da,256c6c,3f18a6
37187,2906cf,366365,561b8c
37189,840574,8e1d52,68276d
37191,3211ba,497045,85195f
37193,910666,99273d,862355
37195,180adb,407c41,711d70
37197,9c0959,9a3e25,8f214c
37199,630398,732368,6e1976
38001,82116b,92105b,654e49
38003,820c6f,8f0d62,6b3d53
38005,710b82,770b7c,543b6d
38007,80126b,9d1b45,68652e
38009,97085e,990d58,6f404e
38011,7f1768,8f1856,5f5a43
38013,811468,900f5e,5c544c
38015,97095d,a30c4e,813546
38017,850574,8e0a65,792d56
38019,720586,81116c,7c3a46
38021,8b0f63,9e0c53,7e334c
38023,7a156e,800c71,514763
38025,820b71,8f145b,5e4d50
38027,771473,820972,5d445a
38029,a10656,a5193e,6d513e
38031,720884,850e6a,69494a
38033,8f056a,9c184a,73503a
38035,750781,841268,703459
38037,aa084b,b71136,755136
38039,700d80,7f0c73,702f5d
38041,a40951,a31249,764540
38043,a20953,9d1947,6e4845
38045,890f65,930d5d,753e49
38047,b60840,b3113a,784241
38049,8f0c62,8a1163,634258
38051,ca052f,d20c1f,8c3837
38053,721378,980f57,6d4f40
38055,7f1569,8c0a67,663f56
38057,bf0737,b00e3f,734643
38059,8f0a64,8c0f63,6f3d4f
38061,6b1d75,71107d,4e426b
38063,781175,7b0c77,633861
38065,ac0b46,a11646,68543f
38067,770483,8e125d,763d49
38069,960563,911359,733a4f
38071,840970,8b0b68,693f54
38073,810874,920b60,603666
38075,760d7a,770b7b,644158
38077,7c077b,8a0e65,763452
38079,680b8b,5e0d92,3f2e8d
38081,740b7e,7c0d75,5c346c
38083,c90530,bf0b33,7f413b
38085,910765,730d7d,443f77
38087,800e6f,8d1758,6b4d45
38089,990560,951158,6b4a47
38091,720d7e,770b7c,5d316f
38093,860a6d,8f0d62,664154
38095,7e0679,7f0e71,573a6c
38097,840f6a,920d5e,71315b
38099,5f0797,7f106e,6d3b53
38101,7c0e74,870d69,76394d
38103,98065f,981055,664a4d
38105,622477,830f6b,5e514d
39001,8a0074,832258,6f2f5e
39003,90016d,991c49,882b4a
39005,90016d,9f154a,783c49
39007,8a0371,761374,4e3f6f
39009,8a0073,791272,473284
39011,8a0073,911756,833c3e
39013,5b049f,51119c,412e8d
39015,6e0090,703756,633d5d
39017,760186,7c3151,7b354d
39019,950168,851f59,564660
39021,950069,892055,6d3e51
39023,83007a,6f1f70,60326b
39025,81017c,7a3d46,7f3845
39027,9c0061,902a44,78384c
39029,82017a,751672,504369
39031,840178,88175e,594061
39033,880075,901c51,69464d
39035,6f0986,5a1b89,4a2c86
39037,80017d,89195c,734049
39039,91006d,861067,6a3e54
39041,a40059,932942,7e3f40
39043,850178,7b176c,583e67
39045,7f007e,842455,793d47
39047,93006a,843049,7c364b
39049,880274,842159,6a2d65
39051,b40049,a31545,71414b
39053,9f005e,941d4c,6b2f63
39055,a30357,832357,724248
39057,80017d,732763,763156
39059,870175,7e1c63,594064
39061,850177,80205e,79265d
39063,a1005d,9b1b47,86373f
39065,92016b,892352,703754
39067,8b0271,741277,4a367c
39069,92006b,a1124b,763c4b
39071,8b0073,842c4d,753751
39073,73008a,751d6c,5a445e
39075,7f007e,951554,8f3637
39077,970066,88195d,624652
39079,870076,88195d,6b2f63
39081,5e039d,551890,462d89
39083,940069,8c1a58,6a3d55
39085,890372,6e236c,62405a
39087,740188,771e71,5e2a74
39089,8b0072,7c225f,713a4f
39091,9b0062,8f1c53,7f3c42
39093,7e037d,651a7e,4f416d
39095,770384,631882,4f2f7d
39097,950069,912844,7c3948
39099,5e039d,58198d,3f3b83
39101,8d0070,871d5a,6b3b56
39103,a30258,852257,65484f
39105,9a0063,8f1758,613468
39107,770086,71137a,774343
39109,8f006e,811964,753e4a
39111,650099,6b167c,3d328e
39113,6e028d,682076,662e69
39115,a80056,921556,673a5b
39117,9e005f,8d2b45,67484d
39119,8d0070,7a1b69,684055
39121,950168,871e61,603d5f
39123,780085,781b6a,573e68
39125,950068,871e61,614358
39127,84007a,721972,58475d
39129,7b0083,872f47,753a4d
39131,5d00a0,662c6c,5b3171
39133,7c0280,692372,4b466c
39135,8d0070,862a4e,713e4e
39137,7d0080,971d4a,8c363b
39139,830279,881e59,693c58
39141,840079,812e4e,653462
39143,980065,871463,633e5b
39145,7a0083,78196d,5a346f
39147,960067,851663,5f435a
39149,6f008e,79196c,704a43
39151,830279,7a1d66,5a3d66
39153,6c048d,641f7a,513a71
39155,650495,651c7c,3d3f81
39157,70018c,6e157a,5b3c66
39159,a60058,9f223c,863b3b
39161,90006d,931952,813744
39163,880076,851860,5d316d
39165,90006e,7c4042,873541
39167,93006b,941356,6e315e
39169,92006b,941257,6f3954
39171,a50059,981254,6f4746
39173,92016b,89195c,623763
39175,970067,931951,6b474a
40001,70008e,872e50,732366
40003,990065,b11439,833c3e
40005,3f00bf,456356,4d3d73
40007,780086,af1c33,983233
40009,3900c5,6d3957,5e3e60
40011,850079,992440,6f3f4e
40013,2600d8,544663,414676
40015,5100ad,6f2b63,51406b
40017,660098,7d354c,814537
40019,2f00cf,5b3c67,524863
40021,64009a,78384d,533772
40023,2d00d1,42526a,413388
40025,6b0093,894035,97273e
40027,5b00a3,7b2e55,70404d
40029,2d00d1,4b466c,413883
40031,4200bc,654058,703557
40033,3800c6,534a61,4b466c
40035,660098,713458,563571
40037,690095,6e3e52,653c5c
40039,5b00a3,8f1c52,743b4d
40041,6c0092,783551,633763
40043,6b0093,883045,723e4d
40045,83007b,9f2a35,764541
40047,8e0070,9e213f,833743
40049,3200cc,5d425f,554067
40051,4200bc,61306d,644158
40053,890075,9d1c44,6d4848
40055,3000ce,593c68,583a6a
40057,1a00e4,4c2f82,4e337b
40059,7c0082,a02638,823e3c
40061,4d00b1,5e3f61,432d8d
40063,3b00c3,553474,453582
40065,2400da,4d3d74,693c58
40067,2400da,3f3985,384085
40069,2a00d4,524c5f,453d7b
40071,770087,962147,654e4a
40073,890075,a42138,8a3d36
40075,4300bb,6e2b65,54396f
40077,4300bb,534467,3f3688
40079,4a00b4,534d5d,582d77
40081,70008e,783d48,6d4050
40083,7a0084,7b344e,703b52
40085,1a00e4,485264,3f4776
40087,3500c9,5e4b54,67464f
40089,2600d8,525557,4e3f70
40091,4700b7,554662,472f87
40093,aa0054,b91a2b,923a31
40095,2800d6,5b4a59,444474
40097,670097,71404c,5b366c
40099,3400ca,573d6a,464276
40101,5200ac,613369,50317c
40103,770087,961f48,774540
40105,70008e,773d4a,563b6b
40107,5300ab,603865,573075
40109,660098,7e2e52,7c374a
40111,4b00b3,583372,4b3180
40113,5a00a4,763354,564165
40115,5f009f,71206d,4f3479
40117,7d0081,823447,613c5f
40119,70008e,892352,6b4051
40121,3b00c3,494470,4c3e73
40123,3a00c4,613864,554068
40125,5100ad,643861,674155
40127,3500c9,535753,443484
40129,3000ce,733f4b,683b5a
40131,670097,714c41,71404b
40133,4b00b3,613865,513a73
40135,5100ad,5e4858,5c2e72
40137,3800c6,623f5d,58465f
40139,61009d,a22933,943336
40141,3400ca,5b475c,543f6a
40143,860078,91323a,7d354b
40145,70008e,6a4b48,6b3f53
40147,850079,9f2639,7a3d47
40149,4500b9,7e2956,5b465c
40151,7f007f,a21843,763e48
40153,850079,a31c3e,77483d
41001,770680,861364,604a51
41003,a8084d,9c0a57,4d3678
41005,7a0b78,810e6f,584163
41007,720e7d,740d7c,474174
41009,5e0d93,61108b,444a6d
41011,7a0c78,641584,4f4467
41013,720388,7a1271,5e4657
41015,960c5b,7d1768,574c58
41017,7b077c,7f106e,5a475b
41019,8f0867,832159,69444e
41021,860375,8c0e63,5c455b
41023,790580,931554,5f5348
41025,7b057d,90115c,664d49
41027,86096f,7c0f72,4f4865
41029,960662,8f115d,5e3d60
41031,810974,8c0f61,544b5d
41033,940861,921f4b,624053
41035,790580,8f1a54,713f4b
41037,7a077c,9c174a,784144
41039,8c0869,7d126d,463a7c
41041,770b7b,770f77,434871
41043,800975,841169,5c4a56
41045,8d056c,a61b3d,803f3c
41047,920765,8b0c66,613c5f
41049,760583,8a0d67,574f56
41051,740b7e,6f0b82,3d318d
41053,89076d,8d0b64,64395f
41055,870373,970d59,604a52
41057,77087e,720d7e,4a426f
41059,7c037f,8b0e63,5c4858
41061,650890,7c1170,5c4857
41063,720686,8e125d,664b4b
41065,830575,750f78,4b456c
41067,87086f,910a61,573f66
41069,7d047c,940961,69434f
41071,8d076a,8d0e61,5e435a
42001,960266,981550,753652
42003,6c068b,5e1c82,4b2a86
42005,880373,761274,523774
42007,6f0985,57188d,42318a
42009,9b0063,a11448,7c324f
42011,6f0986,761274,663d59
42013,9a0361,971353,7a2f54
42015,b70244,a1104d,733d4d
42017,9f055a,7c1b66,613764
42019,a0045a,79176d,623e5d
42021,640496,6b0e84,4f2a83
42023,a50158,960d5b,6f404e
42025,7e057a,750b7d,553d6a
42027,9c0062,8d0c63,652e69
42029,a70354,911754,6f3459
42031,93006b,8e115e,693a5a
42033,7f057a,7e136c,5f3965
42035,860078,7b0b76,5a356d
42037,7f007f,8b145d,683d58
42039,9a0064,871066,67365e
42041,9a0262,9c1749,822b50
42043,9e025d,96174f,75295f
42045,9b045f,801766,68296a
42047,7c0082,70117d,5a475c
42049,880571,6e0c83,552e7a
42051,5c049e,511993,3c3090
42053,9e055a,971056,5f3569
42055,9d025f,8a2152,88284e
42057,81027b,8d254b,812c50
42059,5c039e,5a1391,3a358e
42061,ac0052,9d124e,753553
42063,980066,82126a,533674
42065,9c045d,8d115f,683f56
42067,91016b,951256,78374e
42069,690293,620793,592a78
42071,ac034f,a41346,8c2a46
42073,860672,6c157c,4c3180
42075,9d025f,a31347,7f3549
42077,880471,7e0a75,5e3767
42079,860374,650c8c,622a71
42081,910468,8b1062,79364e
42083,aa044f,980a5b,6c3e52
42085,860672,780f76,523477
42087,890273,8d0e62,6d3a55
42089,870077,871263,623e5b
42091,a90351,8a0f64,642b6d
42093,92006b,8c125f,763452
42095,700589,680a8a,5a346e
42097,940267,880e69,6b375b
42099,ac0052,9c1c45,823743
42101,7a077c,4c139d,351aad
42103,b3004b,a31347,723852
42105,ad0051,a1124a,7c3d44
42107,990361,7b0e74,68365f
42109,c60038,b61235,8c363b
42111,9a0360,900f5e,6b3161
42113,9c0260,90115b,6d3b54
42115,ac034e,9e104f,703c51
42117,c4003a,ab1340,783a4b
42119,c30337,b1103c,842e4b
42121,ad064a,8f0e60,653761
42123,a60651,8d0a65,5b4260
42125,5b069d,541b8f,42308b
42127,c4003a,a91044,7c3849
42129,630793,59188c,4e3d73
42131,b40545,a3104a,783b4a
42133,780a7b,8d165b,723457
44001,680194,600697,543474
44003,82017a,5e0a95,4e406f
44005,880175,600994,4f3c71
44007,61029a,470aac,45387e
44009,8e026e,6e0c83,4e3f6e
45001,05bc3c,348b3e,651f79
45003,05dd1b,72523a,8c2150
45005,00f20c,4b3e74,4d0f9f
45007,0654a3,3e8739,832555
45009,00ee10,465662,541098
45011,00f00e,4f6549,7d1768
45013,1ead33,5c2e73,78285d
45015,07cc2a,49585d,81215a
45017,00f40a,495064,6a187a
45019,0ac330,6e3c53,7a1a67
45021,0b9c57,458930,78265f
45023,06c137,555256,552187
45025,00a15d,406d50,5f1d81
45027,00ed11,474374,60118c
45029,00e915,585353,661c7a
45031,09b243,5a5f45,701772
45033,008c72,5b5152,611686
45035,07eb0c,4f535b,882153
45037,00fe00,6d414f,731476
45039,0bcb27,453980,4f1499
45041,09ba3b,5c4f53,811665
45043,09c82c,534368,6b1c75
45045,159f49,864037,911e4d
45047,05d425,556841,7a1c66
45049,00f20c,514666,531396
45051,07d720,447544,742a5e
45053,08cd28,335872,4c1898
45055,06d127,625f3d,7d1f61
45057,00a856,60603e,6a2371
45059,06c631,655a3f,7b1f62
45061,06dc1b,386264,581391
45063,05c732,7b5a29,9a1f43
45065,00f40a,355771,4b189a
45067,00cc32,5d3769,59148f
45069,07ba3d,4f545a,4b1a98
45071,00e21c,6b583a,7b1c65
45073,119656,478136,812a52
45075,0bd61d,3d556b,591291
45077,15b039,835426,932347
45079,12a943,81225a,681280
45081,00e618,4d713f,792262
45083,0d628e,625e3e,841f59
45085,0bc72c,554a5f,781371
45087,009f5f,4d763a,6e206e
45089,00ee10,473e80,5e0f90
45091,0b8d65,5f5946,7c255c
46003,72018a,770e81,584065
46005,730289,6c078a,5d326d
46007,61039a,89165e,762f57
46009,840278,8c0b67,5b3f61
46011,92016b,930665,633762
46013,6e038c,750980,5e356a
46015,620398,700d81,564165
46017,7a0182,780c79,462590
46019,9a045f,a10f4e,734743
46021,c70235,ca0c28,8b3d35
46023,5c029f,720b81,613765
46025,81027b,85096f,565155
46027,820379,820774,4e3777
46029,72018a,76087f,5b4c56
46031,7e017e,8c0a68,62415a
46033,90016c,8d1759,6b4051
46035,6b0291,7f0876,613566
46037,6d048d,6f0985,4f426c
46039,7f037c,870e70,51505c
46041,890273,861166,5d316f
46043,a2005b,b40842,90313b
46045,890173,850f6a,6a2e64
46047,980164,97174f,683560
46049,830278,7e1967,753156
46051,7b0280,840c6e,623f5c
46053,7b0380,8a1361,644355
46055,930565,9b164d,a62f28
46057,890371,8f0b64,69484c
46059,80007d,8b1360,713e4e
46061,770284,7f0a75,5c3c64
46063,810775,a0124b,954128
46065,9c0161,9c1051,872450
46067,b2024a,b00846,7a384a
46069,970166,891560,753850
46071,8f046a,901d50,88284c
46073,8b0370,8d0769,5a3c68
46075,8c036f,8e165a,943236
46077,9f035b,940960,5a3c66
46079,91026b,88086d,563b6c
46081,9f025d,990c58,634653
46083,970364,980a5b,6c335e
46085,840178,931259,733553
46087,970165,830c6e,643463
46089,c2023a,cc0c25,892e45
46091,710588,770b7b,592f75
46093,8a0271,8f145b,774244
46095,7d037d,8e125e,7e2a53
46097,750287,6f0985,573570
46099,890372,87076f,642d6b
46101,7f037b,7c0b77,493a78
46103,8e026e,871066,7a384b
46105,8c066c,990b59,6f4548
46107,7e027e,93115a,813546
46109,630793,6c1081,583b6a
46111,7a0381,7e0976,5e3b64
46113,70018c,4b08aa,2215c3
46115,740287,6b098a,5e346b
46117,960167,831664,832b4d
46119,940268,991550,8e2a44
46121,6e038d,620d8e,47268f
46123,7b0380,94105a,6e404f
46125,a80253,ac0a47,713359
46127,7d017f,7e0c73,59366e
46129,81027a,990c58,7e3748
46135,7d027e,8f0d62,5d445c
46137,780382,861068,722861
47001,730b7f,773254,691c78
47003,2d438d,387c49,552285
47005,530ba0,4e7838,4317a2
47007,7d057b,763a4d,701677
47009,a40653,91323b,7c1e63
47011,910864,7f4c32,8d1b54
47013,8c066c,852d4b,601885
47015,4213a8,417a43,481d98
47017,6d1d74,6a5d36,68187c
47019,b40742,a43425,8e1956
47021,0f0de1,2ba132,5b257d
47023,641980,537832,811369
47025,880670,982640,6d1779
47027,5e0699,6b3b58,541197
47029,c50533,b9261f,871c59
47031,2a4490,4c6d45,5a247f
47033,3a3c88,34a227,67187e
47035,88086e,843e3c,722367
47037,38388d,525953,5f1985
47039,6d0d84,5d663a,5b1390
47041,650e8b,646337,4117a6
47043,271abd,30824c,501f8e
47045,2f29a6,438b30,711874
47047,09d520,227666,6d137c
47049,99085d,933a30,691a78
47051,2134a8,2f8945,51218b
47053,3027a7,447842,631584
47055,2519c0,2b884b,492292
47057,b60740,ab242e,7f1766
47059,8d076a,943337,79235f
47061,2a0dc6,2c755d,3a15ae
47063,891164,933437,7f1965
47065,58178f,586046,761f67
47067,c50633,b91d27,840f68
47069,186a7c,33804b,5c118e
47071,8a1162,745c2e,731574
47073,9f0758,9a2c37,791c67
47075,116f7d,347d4d,640d8c
47077,9f0e50,844d2d,851662
47079,2416c4,3c655c,4d218f
47081,2a17bd,2c8f42,451e9b
47083,2310cb,208459,3718ad
47085,283f97,327a51,4419a1
47087,3e11af,3f5569,2a13c0
47089,bd0839,ab252e,7f1c61
47091,d30525,c9181d,911a51
47093,890e67,853345,771c6a
47095,1e538d,2b854e,4b10a0
47097,1343a8,28864f,5d118e
47099,6b0b88,696035,67197d
47101,3b10b2,2d646d,4a1a99
47103,162fb9,299441,5e217d
47105,930d5e,8b4033,791e66
47107,930764,86383f,761c6a
47109,7a1074,696530,6c147c
47111,ad064a,944624,661383
47113,2f4985,4a7142,79156f
47115,630991,4e6e42,521e8d
47117,1e2ab5,328d3f,4f218d
47119,285383,358e3b,5c237c
47121,77087e,6f434b,63217a
47123,830278,882353,7b136e
47125,241fbb,396361,691e76
47127,1f3fa0,28993d,4e2688
47129,81017b,794540,5f1b83
47131,231ac0,427f3d,5f1d80
47133,500da1,4f4a64,3f11ac
47135,420dae,41625b,3d1ba5
47137,960364,972245,750d7b
47139,820478,722f5c,57178e
47141,56198f,5b4c57,5e1d80
47143,7f0a74,675f37,771c69
47145,8e0a65,744b3e,691d77
47147,1821c4,397c49,551f89
47149,232dae,3f754a,662572
47151,aa0351,942d3d,77196c
47153,4e08a8,4c733e,621d7d
47155,d60423,be241b,8c2150
47157,38685d,505459,6a0e85
47159,451a9f,3f6b54,3511b7
47161,230ccf,2c6a68,3d1ca3
47163,750880,813f3e,801e5d
47165,281abb,457543,691f75
47167,0b4ca7,2a953e,7d1769
47169,1517d2,28676e,3617b0
47171,ab084b,a62a2d,841c5d
47173,bd043c,aa272d,6c1b76
47175,4d0ba5,4a7340,4417a2
47177,2e27a9,3d7e43,4c1d94
47179,9b0a58,903737,821c5d
47181,ae0749,954a1f,8f145a
47183,4516a3,4d7b36,671d7a
47185,3c1fa3,4c5d54,4c1d93
47187,244297,497f36,8b1f52
47189,2e26aa,3d7f41,662076
48001,3a259f,4c565c,623e5d
48003,1a0ad9,625c40,883441
48005,2826b0,4a6152,5e3c64
48007,570b9b,652772,6a3f54
48009,1a08db,442c8d,644752
48011,1e0ad6,753751,8b2e44
48013,410cb0,5a267e,643563
48015,701f6f,733f4c,813349
48017,2912c3,753851,8d2849
48019,801a64,773b4b,804932
48021,2215c6,483085,57396e
48023,0f08e7,4d347d,493f76
48025,560e9a,5b1b88,652672
48027,1d0dd3,442a8f,733356
48029,640f8a,641683,672c69
48031,500ba3,6b276c,704449
48033,130dde,4d4a67,7c3a47
48035,2b0dc6,592f76,5a4e55
48037,1c35ad,4d5d54,623763
48039,412c91,5a4360,6c434e
48041,46189f,6f2767,7b354c
48043,3b10b2,602974,58376c
48045,1a0ada,5a3074,5f2b72
48047,2b07cc,3410ba,2715c1
48049,2a0dc7,582f76,6b3d56
48051,190ed6,453683,593470
48053,1f09d6,5d2978,644355
48055,2b0ec4,45298f,543673
48057,551791,4f327c,633b5f
48059,1d0cd4,4b3c76,664651
48061,640891,651187,56287f
48063,1e419e,305e6f,4e347c
48065,3c05bd,733655,893044
48067,1d3ba6,426457,572f77
48069,2304d6,5c376a,722a61
48071,373790,4b5d56,674056
48073,3d1ea3,446456,693b5a
48075,180adb,603965,702d60
48077,200bd2,4b357e,524863
48079,1914d0,554663,822c4f
48081,1008e5,552d7b,653e5b
48083,280ec8,5d4759,5a4361
48085,2814c2,653c5c,775530
48087,180dd9,5d3e62,6f2a65
48089,484b6a,6b365c,743256
48091,910964,8a1b58,813b40
48093,1d0dd4,582b7a,503e6f
