id,margin,bush,dukakis,paul,other
30063,9.01%, 44.76%, 53.77%,-, 1.47%
30065,17.33%, 58.08%, 40.74%,-, 1.18%
30067,20.06%, 59.13%, 39.07%,-, 1.79%
30069,37.42%, 67.55%, 30.13%,-, 2.32%
30071,22.96%, 60.26%, 37.30%, 2.14%, 0.29%
30073,17.66%, 57.64%, 39.98%,-, 2.38%
30075,34.09%, 66.15%, 32.06%,-, 1.79%
30077,14.31%, 56.31%, 42.00%,-, 1.68%
30079,22.00%, 60.11%, 38.11%,-, 1.78%
30081,21.26%, 59.39%, 38.13%,-, 2.47%
30083,17.69%, 57.81%, 40.12%,-, 2.07%
30085,3.06%, 47.52%, 50.58%,-, 1.89%
30087,1.24%, 48.05%, 49.29%, 2.35%, 0.32%
30089,4.60%, 51.24%, 46.64%,-, 2.12%
30091,0.98%, 49.98%, 49.00%,-, 1.01%
30093,38.23%, 30.22%, 68.45%,-, 1.33%
30095,15.18%, 56.82%, 41.64%,-, 1.54%
30097,45.01%, 71.67%, 26.66%,-, 1.67%
30099,17.66%, 57.83%, 40.17%,-, 2.00%
30101,16.51%, 57.14%, 40.62%,-, 2.24%
30103,11.19%, 54.29%, 43.10%, 2.24%, 0.37%
30105,6.46%, 52.42%, 45.96%,-, 1.61%
30107,19.82%, 59.03%, 39.20%,-, 1.77%
30109,15.90%, 56.92%, 41.02%,-, 2.07%
30111,12.01%, 55.42%, 43.41%,-, 1.17%
31001,31.82%, 65.59%, 33.77%,-, 0.64%
31003,47.57%, 73.78%, 26.22%,-,-
31005,56.51%, 78.07%, 21.56%,-, 0.37%
31007,52.20%, 75.68%, 23.48%,-, 0.84%
31009,64.72%, 82.24%, 17.52%,-, 0.24%
31011,37.59%, 68.57%, 30.98%,-, 0.44%
31013,13.61%, 56.42%, 42.80%,-, 0.78%
31015,33.20%, 65.92%, 32.72%,-, 1.36%
31017,50.53%, 74.93%, 24.40%,-, 0.67%
31019,35.60%, 67.31%, 31.71%,-, 0.98%
31021,16.77%, 58.06%, 41.29%,-, 0.65%
31023,9.71%, 54.62%, 44.91%,-, 0.47%
31025,11.77%, 55.61%, 43.84%,-, 0.55%
31027,16.59%, 58.09%, 41.51%,-, 0.40%
31029,40.78%, 69.45%, 28.67%,-, 1.87%
31031,55.18%, 77.35%, 22.17%,-, 0.48%
31033,36.21%, 67.77%, 31.57%,-, 0.66%
31035,36.17%, 67.78%, 31.61%,-, 0.61%
31037,20.19%, 59.75%, 39.56%,-, 0.69%
31039,44.04%, 71.75%, 27.71%,-, 0.54%
31041,47.28%, 73.40%, 26.13%,-, 0.47%
31043,3.48%, 48.17%, 51.64%,-, 0.19%
31045,39.72%, 69.50%, 29.78%,-, 0.72%
31047,43.13%, 71.30%, 28.16%,-, 0.54%
31049,43.24%, 71.20%, 27.96%,-, 0.83%
31051,21.36%, 60.53%, 39.17%,-, 0.30%
31053,15.76%, 57.66%, 41.90%,-, 0.44%
31055,13.16%, 56.27%, 43.11%,-, 0.62%
31057,42.02%, 70.29%, 28.27%,-, 1.44%
31059,15.21%, 57.20%, 41.98%,-, 0.82%
31061,25.23%, 62.06%, 36.83%,-, 1.10%
31063,46.13%, 72.45%, 26.32%,-, 1.23%
31065,39.28%, 69.19%, 29.91%,-, 0.91%
31067,12.05%, 55.68%, 43.63%,-, 0.69%
31069,45.52%, 72.39%, 26.87%,-, 0.73%
31071,53.83%, 75.97%, 22.14%,-, 1.89%
31073,35.11%, 67.12%, 32.01%,-, 0.87%
31075,54.08%, 76.79%, 22.70%,-, 0.51%
31077,6.47%, 53.06%, 46.59%,-, 0.35%
31079,27.38%, 63.41%, 36.02%,-, 0.57%
31081,39.99%, 69.73%, 29.74%,-, 0.53%
31083,31.48%, 65.13%, 33.66%,-, 1.21%
31085,51.61%, 75.07%, 23.46%,-, 1.47%
31087,40.00%, 69.45%, 29.45%,-, 1.10%
31089,50.38%, 74.66%, 24.28%,-, 1.06%
31091,60.93%, 80.25%, 19.32%,-, 0.42%
31093,12.40%, 55.63%, 43.24%,-, 1.13%
31095,15.08%, 57.16%, 42.08%,-, 0.76%
31097,0.76%, 50.17%, 49.41%,-, 0.42%
31099,33.14%, 65.99%, 32.86%,-, 1.15%
31101,45.38%, 72.31%, 26.94%,-, 0.75%
31103,50.59%, 74.96%, 24.37%,-, 0.67%
31105,41.32%, 69.89%, 28.57%,-, 1.53%
31107,28.14%, 63.76%, 35.62%,-, 0.63%
31109,0.39%, 49.87%, 49.48%,-, 0.65%
31111,15.76%, 57.57%, 41.81%,-, 0.62%
31113,59.83%, 79.70%, 19.87%,-, 0.43%
31115,49.25%, 73.75%, 24.50%,-, 1.75%
31117,57.88%, 78.42%, 20.55%,-, 1.03%
31119,53.09%, 76.30%, 23.21%,-, 0.49%
31121,32.96%, 66.15%, 33.18%,-, 0.67%
31123,34.41%, 66.75%, 32.35%,-, 0.90%
31125,19.65%, 59.55%, 39.90%,-, 0.55%
31127,22.13%, 60.60%, 38.47%,-, 0.92%
31129,22.00%, 60.53%, 38.53%,-, 0.93%
31131,17.40%, 58.50%, 41.09%,-, 0.41%
31133,11.83%, 55.46%, 43.63%,-, 0.91%
31135,40.52%, 69.70%, 29.18%,-, 1.12%
31137,51.72%, 75.59%, 23.87%,-, 0.55%
31139,45.90%, 72.79%, 26.89%,-, 0.32%
31141,46.43%, 72.93%, 26.50%,-, 0.57%
31143,30.29%, 64.94%, 34.65%,-, 0.40%
31145,37.26%, 68.19%, 30.93%,-, 0.88%
31147,16.68%, 58.02%, 41.34%,-, 0.64%
31149,58.41%, 79.10%, 20.69%,-, 0.21%
31151,13.98%, 42.75%, 56.73%,-, 0.53%
31153,29.55%, 64.54%, 34.99%,-, 0.47%
31155,11.60%, 55.46%, 43.86%,-, 0.68%
31157,31.50%, 65.39%, 33.89%,-, 0.71%
31159,12.59%, 55.89%, 43.30%,-, 0.80%
31161,56.56%, 77.67%, 21.12%,-, 1.21%
31163,4.29%, 51.67%, 47.37%,-, 0.96%
31165,48.76%, 74.05%, 25.29%,-, 0.65%
31167,45.42%, 72.50%, 27.08%,-, 0.42%
31169,19.81%, 59.56%, 39.75%,-, 0.69%
31171,64.81%, 82.19%, 17.38%,-, 0.43%
31173,5.13%, 47.22%, 52.35%,-, 0.43%
31175,29.20%, 64.08%, 34.88%,-, 1.04%
31177,28.09%, 63.80%, 35.70%,-, 0.50%
31179,37.69%, 68.43%, 30.74%,-, 0.83%
31181,19.00%, 59.03%, 40.03%,-, 0.94%
31183,36.92%, 67.91%, 30.99%,-, 1.10%
31185,46.04%, 72.78%, 26.75%,-, 0.47%
32001,49.29%, 72.86%, 23.57%,-, 1.10%
32003,15.51%, 56.37%, 40.86%,-, 2.77%
32005,37.58%, 67.02%, 29.44%,-, 1.52%
32007,40.75%, 68.35%, 27.59%,-, 1.43%
32009,42.93%, 68.84%, 25.91%,-, 2.36%
32011,45.02%, 70.96%, 25.95%,-, 3.09%
32013,37.86%, 66.50%, 28.64%,-, 2.43%
32015,45.22%, 70.83%, 25.61%,-, 1.52%
32017,36.38%, 66.18%, 29.80%,-, 1.15%
32019,29.90%, 62.83%, 32.93%,-, 1.79%
32021,19.29%, 56.88%, 37.59%,-, 1.65%
32023,33.39%, 64.59%, 31.20%,-, 1.66%
32027,29.30%, 62.11%, 32.81%,-, 1.65%
32029,18.96%, 56.36%, 37.40%,-, 2.25%
32031,22.26%, 59.34%, 37.08%,-, 1.54%
32033,12.71%, 53.31%, 40.59%,-, 1.20%
32510,30.17%, 63.44%, 33.27%,-, 3.28%
33001,36.89%, 67.92%, 31.03%,-, 1.05%
33003,42.68%, 70.78%, 28.09%,-, 1.13%
33005,9.68%, 54.53%, 44.85%,-, 0.62%
33007,27.33%, 63.32%, 35.99%,-, 0.69%
33009,24.59%, 62.00%, 37.41%,-, 0.59%
33011,31.27%, 65.00%, 33.73%,-, 1.27%
33013,22.38%, 60.66%, 38.28%,-, 1.06%
33015,27.87%, 63.15%, 35.28%,-, 1.57%
33017,10.85%, 54.74%, 43.89%,-, 1.37%
33019,16.08%, 57.82%, 41.73%,-, 0.45%
34001,13.47%, 56.33%, 42.86%,-, 0.81%
34003,16.98%, 58.19%, 41.20%,-, 0.61%
34005,17.52%, 58.30%, 40.77%,-, 0.93%
34007,4.87%, 51.98%, 47.12%,-, 0.90%
34009,30.90%, 65.14%, 34.24%,-, 0.62%
34011,8.59%, 53.83%, 45.23%,-, 0.94%
34013,16.11%, 40.25%, 56.36%,-, 1.07%
34015,18.42%, 58.68%, 40.26%,-, 1.06%
34017,7.68%, 45.72%, 53.40%,-, 0.88%
34019,39.30%, 69.09%, 29.79%,-, 1.12%
34021,2.46%, 48.31%, 50.77%,-, 0.92%
34023,9.95%, 54.30%, 44.35%,-, 1.34%
34025,23.02%, 61.14%, 38.12%,-, 0.74%
34027,36.69%, 68.05%, 31.36%,-, 0.59%
34029,31.55%, 65.38%, 33.83%,-, 0.79%
34031,13.85%, 55.91%, 42.06%,-, 2.02%
34033,20.64%, 59.52%, 38.88%,-, 1.60%
34035,28.49%, 63.71%, 35.22%,-, 1.06%
34037,44.68%, 71.94%, 27.26%,-, 0.79%
34039,9.52%, 54.27%, 44.75%,-, 0.97%
34041,29.93%, 64.50%, 34.57%,-, 0.92%
35001,8.37%, 53.62%, 45.25%,-, 1.13%
35003,29.27%, 62.25%, 32.97%, 3.57%, 1.21%
35005,32.69%, 65.84%, 33.15%,-, 1.01%
35006,13.33%, 43.02%, 56.35%,-, 0.64%
35007,10.40%, 44.37%, 54.77%,-, 0.87%
35009,33.26%, 66.17%, 32.91%,-, 0.91%
35011,14.35%, 56.60%, 42.25%,-, 1.14%
35013,4.73%, 51.70%, 46.97%,-, 1.33%
35015,6.80%, 52.90%, 46.10%,-, 1.00%
35017,12.81%, 43.10%, 55.91%,-, 0.99%
35019,18.03%, 40.63%, 58.66%,-, 0.71%
35021,12.80%, 56.10%, 43.30%,-, 0.60%
35023,9.85%, 54.46%, 44.60%,-, 0.94%
35025,31.38%, 65.36%, 33.98%,-, 0.66%
35027,34.44%, 66.40%, 31.96%,-, 1.65%
35028,32.97%, 65.22%, 32.26%,-, 2.52%
35029,5.26%, 51.46%, 46.20%,-, 2.34%
35031,25.22%, 36.81%, 62.04%,-, 1.15%
35033,26.64%, 36.27%, 62.91%,-, 0.83%
35035,30.37%, 64.50%, 34.14%,-, 1.36%
35037,12.53%, 55.62%, 43.09%,-, 1.29%
35039,42.15%, 28.46%, 70.61%,-, 0.93%
35041,27.39%, 63.18%, 35.79%,-, 1.04%
35043,0.42%, 49.50%, 49.09%,-, 1.41%
35045,18.41%, 58.39%, 39.98%,-, 1.64%
35047,37.33%, 30.62%, 67.95%,-, 1.43%
35049,28.95%, 34.91%, 63.86%,-, 1.23%
35051,21.90%, 60.19%, 38.30%,-, 1.51%
35053,2.48%, 50.09%, 47.61%,-, 2.30%
35055,36.44%, 31.29%, 67.73%,-, 0.98%
35057,16.10%, 57.19%, 41.09%,-, 1.73%
35059,33.32%, 65.87%, 32.55%,-, 1.58%
35061,4.86%, 51.80%, 46.95%,-, 1.25%
36001,18.33%, 40.37%, 58.70%,-, 0.92%
36003,35.55%, 67.40%, 31.85%,-, 0.75%
36005,47.71%, 25.51%, 73.22%,-, 1.27%
36007,0.54%, 49.41%, 49.95%,-, 0.65%
36009,22.34%, 60.72%, 38.38%,-, 0.89%
36011,5.85%, 52.45%, 46.60%,-, 0.95%
36013,10.07%, 54.68%, 44.61%,-, 0.71%
36015,13.42%, 56.41%, 42.99%,-, 0.60%
36017,18.62%, 58.92%, 40.30%,-, 0.77%
36019,10.62%, 54.97%, 44.36%,-, 0.67%
36021,13.10%, 56.12%, 43.03%,-, 0.85%
36023,17.37%, 58.26%, 40.88%,-, 0.86%
36025,20.66%, 59.92%, 39.26%,-, 0.82%
36027,22.75%, 60.97%, 38.22%,-, 0.81%
36029,11.60%, 43.83%, 55.43%,-, 0.75%
36031,21.78%, 60.48%, 38.70%,-, 0.82%
36033,7.02%, 53.14%, 46.11%,-, 0.75%
36035,13.11%, 56.17%, 43.06%,-, 0.77%
36037,17.41%, 58.29%, 40.87%,-, 0.84%
36039,23.86%, 61.46%, 37.61%,-, 0.93%
36041,40.52%, 69.94%, 29.42%,-, 0.63%
36043,8.60%, 53.90%, 45.30%,-, 0.80%
36045,15.37%, 57.41%, 42.05%,-, 0.54%
36047,33.69%, 32.60%, 66.28%,-, 1.12%
36049,15.14%, 57.08%, 41.94%,-, 0.98%
36051,18.98%, 59.10%, 40.11%,-, 0.79%
36053,16.45%, 57.86%, 41.41%,-, 0.73%
36055,0.52%, 49.85%, 49.33%,-, 0.82%
36057,1.07%, 49.05%, 50.13%,-, 0.82%
36059,14.74%, 56.96%, 42.22%,-, 0.82%
36061,53.25%, 22.89%, 76.14%,-, 0.98%
36063,1.46%, 48.97%, 50.42%,-, 0.61%
36065,7.13%, 53.20%, 46.07%,-, 0.73%
36067,4.65%, 51.91%, 47.26%,-, 0.82%
36069,11.26%, 55.23%, 43.97%,-, 0.80%
36071,25.74%, 62.44%, 36.70%,-, 0.86%
36073,20.69%, 59.97%, 39.28%,-, 0.76%
36075,15.68%, 57.37%, 41.69%,-, 0.95%
36077,8.02%, 53.51%, 45.49%,-, 1.01%
36079,32.68%, 65.99%, 33.31%,-, 0.70%
36081,19.77%, 39.70%, 59.47%,-, 0.83%
36083,3.39%, 51.18%, 47.79%,-, 1.04%
36085,23.51%, 61.46%, 37.95%,-, 0.58%
36087,14.42%, 56.83%, 42.42%,-, 0.75%
36089,3.47%, 51.39%, 47.92%,-, 0.68%
36091,15.59%, 57.39%, 41.81%,-, 0.80%
36093,4.43%, 47.40%, 51.83%,-, 0.77%
36095,12.91%, 55.90%, 42.99%,-, 1.11%
36097,19.21%, 59.25%, 40.04%,-, 0.70%
36099,7.41%, 53.21%, 45.80%,-, 0.99%
36101,32.59%, 65.93%, 33.34%,-, 0.74%
36103,21.78%, 60.51%, 38.73%,-, 0.76%
36105,14.79%, 57.00%, 42.20%,-, 0.80%
36107,21.81%, 60.49%, 38.68%,-, 0.83%
36109,17.77%, 40.69%, 58.46%,-, 0.85%
36111,14.37%, 56.75%, 42.37%,-, 0.88%
36113,29.57%, 64.41%, 34.85%,-, 0.74%
36115,26.21%, 62.64%, 36.42%,-, 0.94%
36117,22.58%, 60.80%, 38.22%,-, 0.97%
36119,7.57%, 53.36%, 45.78%,-, 0.86%
36121,28.41%, 63.59%, 35.17%,-, 1.24%
36123,21.83%, 60.48%, 38.65%,-, 0.87%
37001,31.18%, 65.48%, 34.31%,-, 0.21%
37003,31.43%, 65.56%, 34.13%,-, 0.31%
37005,2.04%, 50.98%, 48.94%,-, 0.07%
37007,26.84%, 36.45%, 63.29%,-, 0.26%
37009,19.69%, 59.69%, 40.01%,-, 0.30%
37011,51.25%, 75.33%, 24.08%,-, 0.60%
37013,20.91%, 60.35%, 39.44%,-, 0.21%
37015,27.32%, 36.24%, 63.56%,-, 0.20%
37017,14.31%, 42.77%, 57.08%,-, 0.15%
37019,11.85%, 55.78%, 43.93%,-, 0.28%
37021,15.41%, 57.55%, 42.14%,-, 0.31%
37023,18.96%, 59.41%, 40.45%,-, 0.14%
37025,35.57%, 67.67%, 32.11%,-, 0.22%
37027,31.70%, 65.78%, 34.08%,-, 0.14%
37029,2.80%, 50.87%, 48.07%,-, 1.07%
37031,23.44%, 61.55%, 38.12%,-, 0.33%
37033,11.85%, 43.93%, 55.79%,-, 0.28%
37035,38.12%, 69.01%, 30.89%,-, 0.11%
37037,4.11%, 47.81%, 51.92%,-, 0.27%
37039,27.85%, 63.78%, 35.93%,-, 0.29%
37041,3.50%, 51.56%, 48.06%,-, 0.38%
37043,25.43%, 62.47%, 37.04%,-, 0.49%
37045,15.24%, 57.54%, 42.30%,-, 0.15%
37047,15.82%, 41.93%, 57.75%,-, 0.32%
37049,24.43%, 62.10%, 37.66%,-, 0.24%
37051,6.41%, 53.07%, 46.66%,-, 0.26%
37053,22.17%, 60.98%, 38.82%,-, 0.20%
37055,30.08%, 64.85%, 34.77%,-, 0.38%
37057,36.39%, 68.11%, 31.72%,-, 0.18%
37059,43.08%, 71.37%, 28.29%,-, 0.34%
37061,1.46%, 49.24%, 50.70%,-, 0.06%
37063,8.37%, 45.43%, 53.79%,-, 0.78%
37065,13.90%, 42.92%, 56.82%,-, 0.26%
37067,18.38%, 59.02%, 40.65%,-, 0.33%
37069,0.56%, 50.17%, 49.62%,-, 0.21%
37071,40.83%, 70.32%, 29.49%,-, 0.19%
37073,16.44%, 41.64%, 58.08%,-, 0.29%
37075,22.76%, 61.16%, 38.40%,-, 0.44%
37077,3.83%, 46.75%, 50.58%,-, 0.05%
37079,4.41%, 47.69%, 52.10%,-, 0.21%
37081,13.40%, 56.35%, 42.95%,-, 0.70%
37083,7.80%, 46.03%, 53.83%,-, 0.14%
37085,14.62%, 57.25%, 42.63%,-, 0.12%
37087,0.29%, 49.68%, 49.98%,-, 0.34%
37089,35.62%, 67.68%, 32.06%,-, 0.26%
37091,24.79%, 37.54%, 62.33%,-, 0.13%
37093,23.65%, 37.88%, 61.52%,-, 0.60%
37095,16.61%, 41.52%, 58.13%,-, 0.35%
37097,34.25%, 67.02%, 32.77%,-, 0.21%
37099,2.30%, 51.03%, 48.73%,-, 0.24%
37101,28.14%, 63.97%, 35.83%,-, 0.20%
37103,8.25%, 45.78%, 54.03%,-, 0.19%
37105,25.27%, 62.47%, 37.21%,-, 0.32%
37107,16.46%, 58.13%, 41.68%,-, 0.19%
37109,28.72%, 64.26%, 35.54%,-, 0.19%
37111,18.89%, 59.34%, 40.46%,-, 0.20%
37113,22.95%, 61.39%, 38.44%,-, 0.17%
37115,6.46%, 53.07%, 46.62%,-, 0.31%
37117,6.65%, 46.61%, 53.26%,-, 0.13%
37119,19.20%, 59.42%, 40.22%,-, 0.37%
37121,53.92%, 76.82%, 22.90%,-, 0.28%
37123,5.97%, 52.80%, 46.83%,-, 0.36%
37125,31.02%, 65.37%, 34.35%,-, 0.28%
37127,28.99%, 64.34%, 35.35%,-, 0.31%
37129,21.38%, 60.56%, 39.18%,-, 0.27%
37131,31.05%, 34.34%, 65.39%,-, 0.27%
37133,26.12%, 62.87%, 36.75%,-, 0.37%
37135,21.11%, 39.13%, 60.23%,-, 0.64%
37137,2.42%, 50.98%, 48.56%,-, 0.47%
37139,1.85%, 50.76%, 48.91%,-, 0.33%
37141,5.89%, 52.84%, 46.95%,-, 0.21%
37143,7.13%, 53.32%, 46.20%,-, 0.48%
37145,12.23%, 56.00%, 43.78%,-, 0.22%
37147,10.47%, 55.08%, 44.61%,-, 0.32%
37149,20.86%, 60.31%, 39.45%,-, 0.23%
37151,46.79%, 73.32%, 26.53%,-, 0.15%
37153,16.95%, 41.39%, 58.34%,-, 0.27%
37155,26.22%, 36.70%, 62.92%,-, 0.39%
37157,11.62%, 55.77%, 44.15%,-, 0.08%
37159,31.24%, 65.48%, 34.24%,-, 0.27%
37161,19.71%, 59.73%, 40.02%,-, 0.25%
37163,3.11%, 51.49%, 48.38%,-, 0.13%
37165,9.40%, 45.16%, 54.56%,-, 0.28%
37167,28.37%, 64.13%, 35.76%,-, 0.11%
37169,23.85%, 61.81%, 37.96%,-, 0.23%
37171,22.23%, 61.06%, 38.83%,-, 0.12%
37173,0.72%, 49.52%, 50.23%,-, 0.25%
37175,24.09%, 61.86%, 37.78%,-, 0.36%
37177,10.39%, 44.70%, 55.09%,-, 0.21%
37179,31.65%, 65.71%, 34.06%,-, 0.24%
37181,0.05%, 49.88%, 49.94%,-, 0.18%
37183,14.12%, 56.87%, 42.75%,-, 0.38%
37185,32.45%, 33.64%, 66.09%,-, 0.26%
37187,12.39%, 43.69%, 56.08%,-, 0.24%
37189,17.68%, 58.59%, 40.91%,-, 0.51%
37191,25.16%, 62.48%, 37.33%,-, 0.19%
37193,35.54%, 67.65%, 32.11%,-, 0.24%
37195,14.45%, 57.11%, 42.65%,-, 0.24%
37197,42.41%, 71.10%, 28.69%,-, 0.22%
37199,4.46%, 52.00%, 47.54%,-, 0.46%
38001,17.85%, 58.61%, 40.76%,-, 0.63%
38003,11.81%, 55.47%, 43.66%,-, 0.87%
38005,12.37%, 43.42%, 55.79%,-, 0.79%
38007,34.29%, 66.31%, 32.02%,-, 1.67%
38009,19.90%, 59.52%, 39.61%,-, 0.87%
38011,20.03%, 59.51%, 39.48%,-, 1.02%
38013,16.45%, 57.46%, 41.01%,-, 1.54%
38015,24.89%, 61.89%, 37.00%,-, 1.11%
38017,9.35%, 54.34%, 44.99%,-, 0.67%
38019,22.07%, 60.63%, 38.56%,-, 0.81%
38021,24.43%, 61.87%, 37.44%,-, 0.69%
38023,0.34%, 49.15%, 49.49%,-, 1.36%
38025,17.03%, 57.99%, 40.96%,-, 1.06%
38027,8.62%, 53.74%, 45.11%,-, 1.15%
38029,27.31%, 62.94%, 35.63%,-, 1.43%
38031,18.41%, 58.84%, 40.43%,-, 0.72%
38033,33.22%, 66.02%, 32.80%,-, 1.18%
38035,8.38%, 53.76%, 45.38%,-, 0.86%
38037,34.12%, 66.13%, 32.01%,-, 1.86%
38039,9.23%, 54.11%, 44.88%,-, 1.01%
38041,33.02%, 66.08%, 33.06%,-, 0.85%
38043,20.50%, 59.00%, 38.50%,-, 2.50%
38045,14.44%, 56.60%, 42.16%,-, 1.24%
38047,34.17%, 66.49%, 32.32%,-, 1.20%
38049,6.22%, 52.69%, 46.47%,-, 0.84%
38051,48.06%, 73.54%, 25.48%,-, 0.98%
38053,20.78%, 59.91%, 39.13%,-, 0.95%
38055,8.86%, 53.85%, 45.00%,-, 1.15%
38057,23.87%, 61.46%, 37.60%,-, 0.94%
38059,8.42%, 53.49%, 45.07%,-, 1.45%
38061,15.44%, 41.73%, 57.17%,-, 1.10%
38063,3.25%, 48.06%, 51.32%,-, 0.62%
38065,13.74%, 56.27%, 42.52%,-, 1.21%
38067,20.61%, 59.56%, 38.95%,-, 1.49%
38069,16.71%, 57.41%, 40.69%,-, 1.90%
38071,7.50%, 53.12%, 45.63%,-, 1.25%
38073,3.39%, 47.66%, 51.05%,-, 1.29%
38075,3.20%, 51.03%, 47.83%,-, 1.14%
38077,13.86%, 56.44%, 42.58%,-, 0.98%
38079,36.05%, 31.23%, 67.28%,-, 1.50%
38081,7.68%, 45.94%, 53.61%,-, 0.45%
38083,34.67%, 67.15%, 32.47%,-, 0.38%
38085,36.08%, 31.19%, 67.27%,-, 1.54%
38087,21.32%, 59.43%, 38.11%,-, 2.45%
38089,24.58%, 61.35%, 36.77%,-, 1.88%
38091,12.85%, 43.26%, 56.11%,-, 0.63%
38093,12.01%, 55.59%, 43.58%,-, 0.83%
38095,1.24%, 48.91%, 50.16%,-, 0.93%
38097,13.64%, 56.20%, 42.55%,-, 1.25%
38099,10.12%, 54.48%, 44.35%,-, 1.17%
38101,14.09%, 56.74%, 42.65%,-, 0.62%
38103,18.02%, 58.65%, 40.64%,-, 0.71%
38105,16.88%, 57.87%, 40.99%,-, 1.14%
39001,22.33%, 60.71%, 38.38%,-, 0.90%
39003,38.45%, 68.97%, 30.52%,-, 0.50%
39005,35.13%, 67.19%, 32.06%,-, 0.74%
39007,7.47%, 45.79%, 53.26%,-, 0.95%
39009,7.30%, 45.92%, 53.23%,-, 0.85%
39011,47.65%, 73.39%, 25.74%,-, 0.87%
39013,22.83%, 38.20%, 61.04%,-, 0.76%
39015,19.63%, 59.37%, 39.75%,-, 0.88%
39017,38.07%, 68.71%, 30.64%,-, 0.65%
39019,13.75%, 56.20%, 42.45%,-, 1.35%
39021,35.33%, 67.29%, 31.96%,-, 0.76%
39023,16.78%, 57.92%, 41.14%,-, 0.93%
39025,41.57%, 70.49%, 28.92%,-, 0.60%
39027,40.24%, 69.74%, 29.50%,-, 0.76%
39029,0.94%, 49.08%, 50.03%,-, 0.89%
39031,15.59%, 57.09%, 41.50%,-, 1.41%
39033,34.51%, 66.70%, 32.18%,-, 1.12%
39035,18.46%, 40.33%, 58.79%,-, 0.88%
39037,36.73%, 67.93%, 31.21%,-, 0.86%
39039,27.18%, 63.13%, 35.95%,-, 0.92%
39041,45.98%, 72.61%, 26.63%,-, 0.75%
39043,4.89%, 51.77%, 46.89%,-, 1.34%
39045,39.72%, 69.46%, 29.74%,-, 0.81%
39047,40.16%, 69.72%, 29.56%,-, 0.72%
39049,20.85%, 59.96%, 39.11%,-, 0.93%
39051,33.41%, 66.31%, 32.90%,-, 0.79%
39053,20.77%, 59.92%, 39.14%,-, 0.94%
39055,30.24%, 64.55%, 34.31%,-, 1.14%
39057,31.04%, 65.14%, 34.10%,-, 0.75%
39059,17.72%, 58.42%, 40.69%,-, 0.89%
39061,23.39%, 61.29%, 37.89%,-, 0.82%
39063,45.08%, 71.97%, 26.90%,-, 1.13%
39065,27.11%, 62.82%, 35.71%,-, 1.46%
39067,8.04%, 45.48%, 53.52%,-, 1.01%
39069,38.93%, 69.12%, 30.19%,-, 0.69%
39071,34.13%, 66.60%, 32.46%,-, 0.94%
39073,18.61%, 58.70%, 40.10%,-, 1.20%
39075,39.43%, 69.22%, 29.78%,-, 1.00%
39077,23.44%, 61.20%, 37.76%,-, 1.04%
39079,19.22%, 59.21%, 39.98%,-, 0.81%
39081,21.79%, 38.73%, 60.52%,-, 0.75%
39083,27.59%, 63.44%, 35.84%,-, 0.72%
39085,14.22%, 56.63%, 42.41%,-, 0.96%
39087,5.29%, 52.23%, 46.95%,-, 0.82%
39089,34.28%, 66.72%, 32.44%,-, 0.84%
39091,42.14%, 70.71%, 28.57%,-, 0.73%
39093,4.85%, 47.14%, 52.00%,-, 0.86%
39095,8.63%, 45.27%, 53.89%,-, 0.84%
39097,41.31%, 70.26%, 28.95%,-, 0.79%
39099,26.47%, 36.40%, 62.87%,-, 0.73%
39101,21.31%, 60.13%, 38.82%,-, 1.04%
39103,20.97%, 60.08%, 39.11%,-, 0.82%
39105,19.26%, 59.14%, 39.88%,-, 0.98%
39107,37.97%, 68.54%, 30.57%,-, 0.90%
39109,37.81%, 68.38%, 30.57%,-, 1.05%
39111,24.91%, 37.20%, 62.10%,-, 0.70%
39113,15.66%, 57.48%, 41.82%,-, 0.70%
39115,27.79%, 63.37%, 35.59%,-, 1.04%
39117,33.60%, 66.26%, 32.67%,-, 1.07%
39119,25.40%, 62.31%, 36.91%,-, 0.78%
39121,20.27%, 59.44%, 39.17%,-, 1.39%
39123,7.50%, 53.39%, 45.89%,-, 0.73%
39125,26.45%, 62.78%, 36.33%,-, 0.89%
39127,13.56%, 56.28%, 42.72%,-, 1.01%
39129,37.30%, 68.36%, 31.06%,-, 0.59%
39131,3.85%, 51.39%, 47.54%,-, 1.07%
39133,1.39%, 50.18%, 48.79%,-, 1.03%
39135,34.85%, 66.95%, 32.10%,-, 0.96%
39137,46.92%, 73.09%, 26.17%,-, 0.75%
39139,20.84%, 60.04%, 39.20%,-, 0.77%
39141,21.95%, 60.39%, 38.45%,-, 1.16%
39143,18.55%, 58.61%, 40.07%,-, 1.32%
39145,5.16%, 52.11%, 46.95%,-, 0.94%
39147,17.93%, 58.49%, 40.56%,-, 0.95%
39149,40.94%, 70.00%, 29.07%,-, 0.93%
39151,11.04%, 55.08%, 44.05%,-, 0.87%
39153,5.31%, 46.92%, 52.23%,-, 0.85%
39155,20.21%, 39.51%, 59.72%,-, 0.77%
39157,9.37%, 54.28%, 44.90%,-, 0.82%
39159,47.35%, 73.28%, 25.93%,-, 0.79%
39161,41.71%, 70.56%, 28.85%,-, 0.58%
39163,5.25%, 52.19%, 46.94%,-, 0.87%
39165,47.35%, 73.38%, 26.03%,-, 0.59%
39167,19.26%, 59.27%, 40.00%,-, 0.73%
