id,margin,reagan,carter,other,anderson,hex_color
25001,21.32%, 50.43%, 29.11%, 19.39%,20.46%,80344a
25003,3.52%, 39.78%, 43.30%, 15.54%,16.91%,652b6e
25005,3.14%, 41.12%, 44.25%, 13.48%,14.63%,682570
25007,10.39%, 33.52%, 43.91%, 20.88%,22.57%,55396f
25009,4.73%, 43.78%, 39.05%, 16.02%,17.18%,6f2b63
25011,2.32%, 41.59%, 39.27%, 17.14%,19.14%,6a3064
25013,4.36%, 40.36%, 44.72%, 13.78%,14.93%,662672
25015,10.76%, 34.99%, 45.75%, 16.77%,19.27%,593174
25017,2.16%, 40.30%, 42.46%, 16.02%,17.24%,662b6c
25019,3.84%, 40.49%, 36.65%, 21.63%,22.86%,673a5d
25021,6.23%, 44.84%, 38.61%, 15.50%,16.55%,722a62
25023,15.48%, 49.40%, 33.92%, 15.30%,16.67%,7d2a56
25025,18.57%, 33.89%, 52.46%, 12.48%,13.65%,562285
25027,1.00%, 43.11%, 42.12%, 13.78%,14.77%,6d256b
26001,20.70%, 57.39%, 36.69%, 4.88%,5.93%,920f5d
26003,3.94%, 44.31%, 48.25%, 5.66%,7.45%,70127b
26005,32.34%, 62.24%, 29.90%, 6.01%,7.859999999999999%,9e144c
26007,7.71%, 49.89%, 42.18%, 6.60%,7.93%,7f146b
26009,21.48%, 56.26%, 34.78%, 7.20%,8.96%,8f1658
26011,13.82%, 53.43%, 39.61%, 5.18%,6.97%,881165
26013,11.15%, 52.18%, 41.04%, 5.13%,6.79%,851168
26015,24.93%, 58.13%, 33.20%, 6.77%,8.67%,941654
26017,1.49%, 46.40%, 44.91%, 7.12%,8.69%,761672
26019,22.04%, 55.55%, 33.50%, 8.28%,10.95%,8d1b55
26021,28.40%, 60.99%, 32.59%, 5.03%,6.42%,9b1053
26023,34.44%, 62.99%, 28.56%, 6.79%,8.45%,a01548
26025,13.33%, 52.24%, 38.90%, 7.55%,8.86%,851663
26027,21.02%, 56.78%, 35.76%, 5.86%,7.460000000000001%,90135b
26029,13.39%, 51.58%, 38.19%, 8.33%,10.23%,831a61
26031,12.89%, 52.45%, 39.56%, 6.41%,7.99%,851464
26033,13.27%, 52.31%, 39.04%, 7.05%,8.65%,851663
26035,14.51%, 53.36%, 38.85%, 6.19%,7.790000000000001%,881363
26037,30.09%, 60.62%, 30.53%, 7.03%,8.84%,9a164d
26039,16.64%, 53.42%, 36.78%, 7.86%,9.790000000000001%,88185d
26041,1.86%, 46.04%, 47.90%, 4.80%,6.05%,750f7a
26043,7.04%, 50.58%, 43.54%, 4.56%,5.88%,800e6f
26045,25.48%, 57.35%, 31.87%, 8.84%,10.78%,921b51
26047,20.04%, 53.88%, 33.84%, 10.30%,12.280000000000001%,891f56
26049,6.43%, 42.73%, 49.15%, 6.67%,8.12%,6c147d
26051,8.79%, 51.09%, 42.30%, 5.25%,6.61%,82106b
26053,8.45%, 42.80%, 51.25%, 4.81%,5.949999999999999%,6d0f82
26055,29.69%, 58.63%, 28.94%, 10.39%,12.43%,951f49
26057,27.94%, 59.30%, 31.37%, 7.61%,9.33%,97174f
26059,39.86%, 66.37%, 26.52%, 5.35%,7.109999999999999%,a91243
26061,6.46%, 47.94%, 41.48%, 8.61%,10.59%,7a1b69
26063,37.85%, 65.27%, 27.43%, 6.04%,7.3%,a61245
26065,6.77%, 45.19%, 38.43%, 13.64%,16.380000000000003%,732961
26067,23.83%, 57.38%, 33.55%, 7.33%,9.06%,921755
26069,20.52%, 56.54%, 36.01%, 6.25%,7.4399999999999995%,90125b
26071,3.04%, 45.36%, 48.40%, 4.80%,6.25%,730f7b
26073,15.03%, 50.24%, 35.21%, 12.12%,14.549999999999999%,802559
26075,16.08%, 53.93%, 37.85%, 6.66%,8.23%,891460
26077,14.79%, 50.90%, 36.11%, 11.33%,12.99%,81215c
26079,20.04%, 56.42%, 36.39%, 5.24%,7.19%,8f125c
26081,19.30%, 54.59%, 35.29%, 8.68%,10.129999999999999%,8b1959
26083,1.03%, 46.27%, 45.24%, 6.90%,8.49%,751573
26085,7.77%, 43.22%, 50.99%, 4.67%,5.79%,6e0e82
26087,22.53%, 56.99%, 34.45%, 6.66%,8.56%,911557
26089,28.19%, 57.78%, 29.59%, 10.57%,12.620000000000001%,93204b
26091,20.59%, 56.44%, 35.85%, 6.18%,7.72%,8f135b
26093,29.80%, 60.17%, 30.37%, 7.81%,9.459999999999999%,99184d
26095,23.14%, 57.56%, 34.42%, 6.14%,8.01%,921457
26097,13.12%, 52.23%, 39.11%, 7.17%,8.66%,851663
26099,11.45%, 51.88%, 40.43%, 6.39%,7.6899999999999995%,841367
26101,14.00%, 52.91%, 38.91%, 6.53%,8.18%,861463
26103,0.44%, 44.71%, 45.16%, 8.42%,10.129999999999999%,721973
26105,24.46%, 58.14%, 33.68%, 6.72%,8.19%,941455
26107,17.39%, 53.37%, 35.99%, 9.10%,10.64%,881b5b
26109,10.28%, 52.52%, 42.23%, 3.85%,5.25%,850d6b
26111,17.28%, 53.04%, 35.76%, 9.38%,11.200000000000001%,871c5b
26113,32.67%, 63.47%, 30.80%, 4.53%,5.73%,a10e4e
26115,10.08%, 51.26%, 41.19%, 6.23%,7.5600000000000005%,821369
26117,21.49%, 56.51%, 35.02%, 6.84%,8.469999999999999%,901559
26119,17.32%, 55.71%, 38.39%, 4.53%,5.9%,8e0f61
26121,14.52%, 53.73%, 39.21%, 6.02%,7.05%,891163
26123,24.19%, 58.58%, 34.40%, 5.58%,7.02%,951157
26125,19.07%, 54.65%, 35.58%, 8.26%,9.77%,8b185a
26127,21.74%, 57.14%, 35.40%, 5.96%,7.46%,91135a
26129,9.14%, 51.29%, 42.15%, 5.23%,6.5600000000000005%,82106b
26131,3.70%, 48.95%, 45.26%, 4.52%,5.8%,7c0e73
26133,27.58%, 60.04%, 32.46%, 5.71%,7.5%,991352
26135,17.02%, 55.25%, 38.23%, 5.28%,6.5200000000000005%,8c1061
26137,15.73%, 53.70%, 37.96%, 7.02%,8.34%,881560
26139,43.43%, 67.85%, 24.42%, 6.50%,7.73%,ad133e
26141,7.73%, 50.43%, 42.71%, 5.53%,6.86%,80116c
26143,15.71%, 54.66%, 38.96%, 5.26%,6.38%,8b1063
26145,3.82%, 48.22%, 44.40%, 6.05%,7.37%,7a1271
26147,19.02%, 55.61%, 36.59%, 6.44%,7.800000000000001%,8d135d
26149,33.90%, 63.19%, 29.29%, 5.95%,7.5200000000000005%,a1134a
26151,40.07%, 67.11%, 27.04%, 4.76%,5.85%,ab0e44
26153,3.04%, 47.94%, 44.90%, 5.56%,7.16%,7a1272
26155,12.38%, 51.71%, 39.33%, 6.96%,8.96%,831664
26157,25.21%, 59.12%, 33.91%, 5.63%,6.97%,961156
26159,20.15%, 55.96%, 35.81%, 6.55%,8.23%,8e145b
26161,1.99%, 41.92%, 43.91%, 11.59%,14.18%,6a246f
26163,23.18%, 35.42%, 58.60%, 4.90%,5.99%,5a0f95
26165,16.61%, 54.01%, 37.39%, 6.74%,8.6%,89155f
27001,3.66%, 44.28%, 47.94%, 4.95%,5.65%,700e7a
27003,14.15%, 37.68%, 51.83%, 7.77%,10.48%,601a84
27005,12.39%, 52.14%, 39.75%, 6.59%,8.11%,841465
27007,6.12%, 41.71%, 47.83%, 8.07%,10.45%,6a1a79
27009,2.05%, 46.79%, 44.75%, 5.48%,8.46%,771572
27011,3.32%, 47.67%, 44.34%, 6.09%,8.0%,791471
27013,3.96%, 45.78%, 41.82%, 10.32%,12.4%,741f6a
27015,22.21%, 57.01%, 34.80%, 5.96%,8.18%,911458
27017,27.38%, 32.09%, 59.48%, 5.95%,8.43%,511597
27019,17.79%, 53.62%, 35.83%, 8.09%,10.55%,881a5b
27021,12.21%, 53.28%, 41.07%, 3.78%,5.65%,870e68
27023,13.44%, 52.51%, 39.08%, 6.57%,8.41%,851563
27025,9.77%, 40.06%, 49.83%, 7.50%,8.0%,66147f
27027,6.70%, 46.41%, 39.72%, 12.32%,13.870000000000001%,762365
27029,0.87%, 46.39%, 47.26%, 4.47%,6.359999999999999%,761078
27031,12.18%, 50.62%, 38.44%, 8.03%,8.82%,811662
27033,16.57%, 54.26%, 37.70%, 6.82%,8.040000000000001%,8a1460
27035,7.02%, 50.03%, 43.01%, 4.83%,6.970000000000001%,7f116d
27037,2.88%, 42.96%, 45.84%, 9.06%,11.200000000000001%,6d1c74
27039,16.93%, 54.93%, 38.00%, 5.17%,7.07%,8c1260
27041,15.56%, 53.85%, 38.28%, 5.84%,7.869999999999999%,891461
27043,24.67%, 59.21%, 34.54%, 5.01%,6.25%,960f58
27045,21.59%, 57.04%, 35.45%, 5.75%,7.52%,91135a
27047,1.48%, 47.65%, 46.17%, 4.54%,6.17%,790f75
27049,3.77%, 46.07%, 42.31%, 9.70%,11.62%,751d6b
27051,5.43%, 48.08%, 42.65%, 7.79%,9.26%,7a176c
27053,8.84%, 38.57%, 47.41%, 11.16%,14.030000000000001%,622378
27055,24.93%, 58.88%, 33.94%, 5.03%,7.18%,961256
27057,17.73%, 55.53%, 37.80%, 4.86%,6.67%,8d1160
27059,9.04%, 41.45%, 50.49%, 5.93%,8.07%,691480
27061,16.94%, 37.65%, 54.59%, 4.86%,5.58%,600e8b
27063,4.66%, 48.00%, 43.35%, 6.55%,8.65%,7a166e
27065,2.80%, 45.39%, 48.18%, 4.88%,6.42%,73107a
27067,2.44%, 46.86%, 44.42%, 6.87%,8.71%,771671
27069,13.08%, 52.42%, 39.33%, 6.79%,8.24%,851564
27071,9.07%, 41.61%, 50.68%, 6.01%,7.71%,6a1381
27073,8.88%, 50.50%, 41.62%, 5.66%,7.880000000000001%,80146a
27075,20.92%, 34.83%, 55.75%, 6.39%,7.109999999999999%,58128e
27077,14.45%, 52.60%, 38.15%, 6.40%,7.050000000000001%,861161
27079,2.73%, 47.12%, 44.40%, 6.29%,8.48%,781571
27081,11.70%, 51.49%, 39.80%, 7.16%,8.71%,831665
27083,1.75%, 45.33%, 43.58%, 8.74%,11.09%,731c6f
27085,20.18%, 55.71%, 35.53%, 6.07%,6.5600000000000005%,8e105a
27087,3.80%, 48.39%, 44.59%, 5.81%,7.02%,7b1171
27089,14.79%, 53.70%, 38.91%, 5.86%,7.4%,881263
27091,22.42%, 57.40%, 34.98%, 6.11%,7.61%,921359
27093,7.87%, 49.85%, 41.98%, 6.62%,8.18%,7f146b
27095,6.47%, 42.83%, 49.30%, 6.10%,7.88%,6d147d
27097,4.52%, 44.91%, 49.44%, 3.99%,5.65%,720e7e
27099,12.94%, 38.91%, 51.85%, 7.21%,9.25%,631784
27101,4.69%, 48.56%, 43.87%, 5.80%,7.56%,7b136f
27103,7.61%, 47.25%, 39.64%, 11.15%,13.11%,782165
27105,0.03%, 45.40%, 45.37%, 6.34%,9.219999999999999%,731773
27107,1.25%, 44.92%, 46.17%, 7.56%,8.91%,721675
27109,21.32%, 55.50%, 34.18%, 8.89%,10.32%,8d1a57
27111,22.89%, 57.74%, 34.85%, 5.88%,7.41%,931258
27113,8.28%, 50.09%, 41.81%, 6.27%,8.09%,7f146a
27115,12.61%, 40.25%, 52.86%, 4.82%,6.880000000000001%,661186
27117,13.05%, 51.37%, 38.31%, 8.99%,10.32%,821a61
27119,10.68%, 51.21%, 40.53%, 6.84%,8.26%,821567
27121,10.27%, 51.34%, 41.07%, 5.75%,7.59%,821368
27123,19.73%, 33.88%, 53.61%, 9.98%,12.51%,561f88
27125,3.51%, 45.18%, 48.69%, 4.29%,6.140000000000001%,730f7c
27127,31.35%, 61.79%, 30.44%, 5.65%,7.7700000000000005%,9d134d
27129,14.23%, 53.08%, 38.85%, 6.25%,8.06%,871463
27131,6.59%, 39.51%, 46.10%, 11.68%,14.39%,642475
27133,18.82%, 55.38%, 36.57%, 6.95%,8.05%,8d145d
27135,11.75%, 53.16%, 41.41%, 4.10%,5.43%,870d69
27137,31.39%, 29.13%, 60.52%, 7.60%,10.34%,4a1a9a
27139,0.48%, 45.00%, 45.49%, 7.36%,9.51%,721873
27141,1.42%, 44.31%, 45.73%, 7.23%,7.75%,701374
27143,25.37%, 58.36%, 32.99%, 6.66%,8.65%,941654
27145,5.87%, 48.31%, 42.43%, 6.90%,9.26%,7b176c
27147,18.98%, 54.66%, 35.68%, 7.61%,9.65%,8b185a
27149,11.18%, 50.69%, 39.52%, 8.09%,9.79%,811864
27151,4.43%, 43.13%, 47.56%, 7.49%,9.31%,6d1779
27153,12.19%, 53.27%, 41.08%, 3.72%,5.65%,870e68
27155,10.43%, 51.95%, 41.52%, 5.25%,6.54%,841069
27157,13.48%, 52.75%, 39.27%, 5.81%,7.99%,861464
27159,20.47%, 57.57%, 37.10%, 3.73%,5.33%,920d5e
27161,13.61%, 51.62%, 38.01%, 8.35%,10.37%,831a60
27163,5.31%, 41.38%, 46.69%, 9.20%,9.78%,691877
27165,18.02%, 55.09%, 37.07%, 6.30%,7.83%,8c135e
27167,17.73%, 54.15%, 36.43%, 7.74%,9.42%,8a185c
27169,2.26%, 45.11%, 42.85%, 7.77%,9.53%,73186d
27171,0.33%, 45.54%, 45.88%, 6.27%,8.58%,741574
27173,15.78%, 53.95%, 38.18%, 6.14%,7.859999999999999%,891461
28001,1.92%, 48.97%, 47.05%,-,3.98%,7c0a77
28003,8.30%, 41.25%, 49.56%, 7.13%,9.19%,69177e
28005,9.65%, 44.43%, 54.08%,-,1.49%,710389
28007,1.73%, 48.39%, 50.12%,-,1.49%,7b037f
28009,24.51%, 36.59%, 61.10%,-,2.31%,5d059b
28011,25.47%, 35.53%, 61.00%,-,3.48%,5a089b
28013,11.90%, 42.85%, 54.74%,-,2.41%,6d068b
28015,2.74%, 50.92%, 48.18%,-,0.9%,81027a
28017,17.10%, 40.13%, 57.23%,-,2.64%,660691
28019,5.36%, 52.15%, 46.79%,-,1.06%,840277
28021,45.01%, 26.70%, 71.71%,-,1.58%,4404b6
28023,0.00%, 49.14%, 49.14%,-,1.71%,7d047d
28025,10.50%, 43.18%, 53.68%,-,3.14%,6e0888
28027,20.29%, 38.22%, 58.51%, 2.13%,3.2699999999999996%,610895
28029,10.41%, 43.99%, 54.41%,-,1.6%,70048a
28031,7.89%, 53.15%, 45.26%,-,1.59%,870473
28033,20.17%, 58.80%, 38.64%,-,2.56%,950662
28035,20.55%, 59.34%, 38.80%,-,1.86%,970462
28037,0.34%, 49.31%, 49.65%,-,1.05%,7d027e
28039,4.97%, 51.45%, 46.48%,-,2.07%,830576
28041,0.90%, 50.04%, 49.14%,-,0.82%,7f027d
28043,2.28%, 48.11%, 50.39%,-,1.51%,7a0380
28045,17.32%, 57.07%, 39.75%,-,3.17%,910865
28047,20.65%, 58.70%, 38.05%,-,3.25%,950861
28049,9.73%, 53.44%, 43.71%,-,2.85%,88076f
28051,33.23%, 32.31%, 65.54%,-,2.16%,5205a7
28053,22.49%, 36.67%, 59.16%,-,4.16%,5d0a96
28055,25.72%, 36.05%, 61.78%,-,2.17%,5b059d
28057,24.78%, 37.00%, 61.79%,-,1.21%,5e039d
28059,28.57%, 62.57%, 34.00%,-,3.43%,9f0856
28061,15.47%, 41.68%, 57.14%,-,1.18%,6a0391
28063,56.93%, 20.17%, 77.09%,-,2.74%,3306c4
28065,25.07%, 36.85%, 61.92%,-,1.23%,5d039d
28067,7.34%, 53.11%, 45.77%,-,1.12%,870274
28069,17.55%, 41.05%, 58.59%,-,0.36%,680095
28071,5.44%, 45.62%, 51.06%, 2.54%,3.3200000000000003%,740882
28073,27.97%, 63.13%, 35.16%,-,1.71%,a00459
28075,18.41%, 56.38%, 37.97%, 3.00%,5.640000000000001%,8f0e60
28077,1.60%, 50.02%, 48.42%,-,1.56%,7f037b
28079,5.29%, 46.83%, 52.12%,-,1.05%,770284
28081,9.11%, 44.08%, 53.19%,-,2.73%,700687
28083,12.43%, 42.40%, 54.83%,-,2.77%,6c078b
28085,16.44%, 57.78%, 41.34%,-,0.88%,930269
28087,23.15%, 60.98%, 37.83%,-,1.19%,9b0360
28089,11.38%, 42.91%, 54.28%,-,2.81%,6d078a
28091,1.38%, 48.73%, 50.12%,-,1.15%,7c027f
28093,34.09%, 31.85%, 65.94%,-,2.21%,5105a8
28095,18.02%, 39.16%, 57.18%,-,3.66%,630991
28097,4.71%, 46.55%, 51.26%,-,2.2%,760582
28099,14.13%, 56.45%, 42.32%,-,1.22%,8f036b
28101,10.86%, 54.36%, 43.51%,-,2.13%,8a056e
28103,26.35%, 35.46%, 61.82%,-,2.72%,5a069d
28105,2.06%, 49.70%, 47.64%, 2.04%,2.66%,7e0679
28107,18.27%, 39.33%, 57.60%,-,3.08%,640792
28109,14.78%, 56.19%, 41.41%,-,2.4%,8f0669
28111,6.99%, 52.90%, 45.91%,-,1.2%,860375
28113,0.24%, 48.56%, 48.80%,-,2.63%,7b067c
28115,16.68%, 40.99%, 57.66%,-,1.35%,680393
28117,19.17%, 39.91%, 59.09%,-,1.0%,650296
28119,25.68%, 35.16%, 60.83%,-,4.01%,590a9b
28121,34.23%, 66.25%, 32.02%,-,1.73%,a80451
28123,6.82%, 52.59%, 45.78%,-,1.63%,860474
28125,31.81%, 32.97%, 64.78%,-,2.25%,5405a5
28127,12.59%, 55.60%, 43.01%,-,1.38%,8d036d
28129,20.47%, 59.50%, 39.02%,-,1.48%,970363
28131,1.75%, 49.21%, 47.46%,-,3.34%,7d0879
28133,14.64%, 41.76%, 56.40%,-,1.84%,6a048f
28135,22.23%, 37.79%, 60.02%,-,2.18%,600599
28137,7.45%, 45.38%, 52.84%,-,1.78%,730486
28139,7.27%, 44.97%, 52.24%,-,2.79%,720785
28141,29.16%, 34.47%, 63.63%,-,1.9%,5704a2
28143,38.81%, 29.77%, 68.58%,-,1.65%,4b04ae
28145,16.71%, 40.68%, 57.38%,-,1.94%,670492
28147,4.46%, 46.91%, 51.37%,-,1.72%,770482
28149,14.68%, 56.00%, 41.31%,-,2.69%,8e0669
28151,8.67%, 44.63%, 53.30%,-,2.07%,710587
28153,4.74%, 52.07%, 47.32%,-,0.61%,840178
28155,4.41%, 50.64%, 46.22%,-,3.14%,810875
28157,34.20%, 32.04%, 66.24%,-,1.71%,5104a8
28159,4.89%, 46.79%, 51.68%,-,1.53%,770383
28161,20.89%, 38.46%, 59.35%,-,2.2%,620597
28163,6.18%, 45.90%, 52.09%,-,2.01%,750584
29001,21.07%, 57.90%, 36.83%, 4.35%,5.27%,930d5d
29003,16.96%, 56.14%, 39.18%, 3.73%,4.6899999999999995%,8f0b63
29005,23.14%, 58.94%, 35.80%, 4.25%,5.26%,960d5b
29007,9.96%, 53.63%, 43.67%,-,2.7%,88066f
29009,24.83%, 61.42%, 36.59%,-,1.98%,9c055d
29011,26.60%, 61.82%, 35.22%, 2.13%,2.96%,9d0759
29013,10.16%, 54.00%, 43.84%,-,2.17%,89056f
29015,20.68%, 58.97%, 38.29%, 2.15%,2.73%,960661
29017,13.77%, 56.08%, 42.31%,-,1.61%,8f046b
29019,5.70%, 42.00%, 47.70%, 9.06%,10.290000000000001%,6b1a79
29021,1.18%, 47.09%, 48.27%, 3.70%,4.640000000000001%,780b7b
29023,19.30%, 58.83%, 39.52%,-,1.65%,960464
29025,23.90%, 60.36%, 36.46%, 2.56%,3.18%,99085c
29027,9.31%, 52.63%, 43.32%, 3.27%,4.05%,860a6e
29029,30.50%, 63.84%, 33.34%, 2.13%,2.82%,a20755
29031,25.40%, 60.54%, 35.13%, 3.56%,4.33%,9a0b59
29033,20.80%, 58.95%, 38.15%, 2.33%,2.9%,960761
29035,5.53%, 51.44%, 45.90%,-,2.66%,830675
29037,9.97%, 52.81%, 42.85%, 3.49%,4.3500000000000005%,860b6d
29039,33.43%, 65.66%, 32.24%,-,2.1%,a70552
29041,7.86%, 53.11%, 45.24%,-,1.65%,870473
29043,29.12%, 63.28%, 34.16%,-,2.56%,a10657
29045,15.16%, 56.50%, 41.34%,-,2.16%,900569
29047,7.58%, 50.65%, 43.06%, 4.94%,6.290000000000001%,81106d
29049,8.73%, 52.52%, 43.80%, 2.69%,3.6799999999999997%,85096f
29051,27.11%, 61.96%, 34.86%, 2.62%,3.18%,9d0858
29053,19.11%, 58.34%, 39.23%,-,2.42%,940664
29055,19.55%, 58.21%, 38.65%, 2.42%,3.13%,940762
29057,29.83%, 63.79%, 33.96%,-,2.25%,a20556
29059,23.65%, 60.63%, 36.98%, 2.10%,2.39%,9a065e
29061,8.91%, 53.34%, 44.43%,-,2.23%,880571
29063,9.91%, 53.08%, 43.17%, 2.86%,3.76%,87096e
29065,15.48%, 56.71%, 41.23%,-,2.06%,900569
29067,33.57%, 65.50%, 31.93%,-,2.57%,a70651
29069,7.52%, 45.56%, 53.08%,-,1.36%,740387
29071,17.63%, 56.69%, 39.06%, 3.22%,4.26%,900a63
29073,47.25%, 72.24%, 24.99%, 2.19%,2.77%,b8073f
29075,7.37%, 51.82%, 44.46%, 3.02%,3.7199999999999998%,840971
29077,16.30%, 55.69%, 39.39%, 4.21%,4.92%,8e0c64
29079,16.18%, 56.60%, 40.42%, 2.15%,2.9699999999999998%,900767
29081,21.53%, 58.73%, 37.21%, 3.01%,4.06%,950a5e
29083,1.63%, 49.19%, 47.56%, 2.44%,3.25%,7d0879
29085,20.07%, 58.92%, 38.84%,-,2.24%,960563
29087,27.40%, 62.48%, 35.08%,-,2.45%,9f0659
29089,1.41%, 47.85%, 49.25%, 2.50%,2.9%,7a077d
29091,22.49%, 60.06%, 37.57%,-,2.37%,99065f
29093,0.46%, 48.45%, 48.91%, 2.07%,2.6399999999999997%,7b067c
29095,11.55%, 41.36%, 52.91%, 4.78%,5.74%,690e86
29097,28.01%, 62.49%, 34.48%, 2.26%,3.0199999999999996%,9f0757
29099,8.21%, 52.01%, 43.81%, 3.19%,4.18%,840a6f
29101,8.01%, 51.24%, 43.23%, 4.54%,5.53%,820e6e
29103,10.63%, 54.43%, 43.80%,-,1.77%,8a046f
29105,23.69%, 60.78%, 37.09%,-,2.12%,9a055e
29107,10.98%, 53.99%, 43.01%, 2.52%,3.01%,89076d
29109,25.31%, 61.68%, 36.36%,-,1.96%,9d045c
29111,0.75%, 49.07%, 48.32%, 2.13%,2.61%,7d067b
29113,9.14%, 53.17%, 44.03%,-,2.81%,870770
29115,1.63%, 49.63%, 47.99%,-,2.38%,7e067a
29117,3.93%, 50.26%, 46.33%, 2.82%,3.4099999999999997%,800876
29119,24.02%, 60.65%, 36.64%,-,2.71%,9a065d
29121,10.41%, 54.11%, 43.70%,-,2.19%,89056f
29123,7.84%, 53.02%, 45.18%,-,1.8%,870473
29125,6.68%, 52.39%, 45.71%,-,1.9%,850474
29127,1.20%, 49.53%, 48.33%,-,2.13%,7e057b
29129,20.62%, 58.67%, 38.04%, 2.50%,3.29%,950861
29131,37.76%, 67.93%, 30.16%,-,1.91%,ad044c
29133,10.41%, 44.08%, 54.49%,-,1.43%,70038a
29135,19.64%, 58.79%, 39.15%,-,2.06%,950563
29137,9.20%, 44.48%, 53.68%,-,1.84%,710488
29139,20.17%, 58.58%, 38.41%, 2.37%,3.0%,950761
29141,18.07%, 57.86%, 39.79%,-,2.35%,930565
29143,1.57%, 48.70%, 50.27%,-,1.04%,7c0280
29145,29.37%, 63.11%, 33.74%, 2.05%,3.16%,a00856
29147,3.09%, 48.91%, 45.82%, 4.46%,5.27%,7c0d74
29149,20.60%, 39.07%, 59.67%,-,1.26%,630398
29151,28.07%, 63.19%, 35.13%,-,1.68%,a10459
29153,31.62%, 64.56%, 32.94%,-,2.49%,a40653
29155,8.03%, 45.51%, 53.54%,-,0.94%,740288
29157,34.30%, 65.72%, 31.42%, 2.31%,2.8600000000000003%,a70750
29159,14.89%, 55.76%, 40.87%, 2.75%,3.37%,8e0868
29161,13.98%, 54.30%, 40.32%, 4.57%,5.380000000000001%,8a0d66
29163,6.30%, 51.80%, 45.50%, 2.08%,2.7%,840674
29165,14.66%, 53.81%, 39.14%, 5.90%,7.050000000000001%,891163
29167,18.00%, 57.86%, 39.87%,-,2.27%,930565
29169,3.70%, 50.79%, 47.10%,-,2.11%,810578
29171,32.05%, 64.86%, 32.81%,-,2.34%,a50553
29173,2.44%, 47.51%, 49.95%,-,2.54%,79067f
29175,2.50%, 50.03%, 47.53%, 2.07%,2.44%,7f0679
29177,5.12%, 45.81%, 50.93%, 2.42%,3.25%,740881
29179,19.94%, 39.11%, 59.05%,-,1.85%,630496
29181,7.72%, 52.97%, 45.25%,-,1.78%,870473
29183,25.74%, 60.32%, 34.58%, 4.17%,5.1%,990d58
29185,16.94%, 57.46%, 40.52%,-,2.02%,920567
29186,8.84%, 44.00%, 52.84%, 2.40%,3.16%,700886
29187,8.39%, 52.70%, 44.31%, 2.35%,3.0%,860770
29189,14.59%, 54.35%, 39.77%, 5.16%,5.88%,8a0e65
29195,2.60%, 49.34%, 46.74%, 3.34%,3.9299999999999997%,7d0a77
29197,10.63%, 54.16%, 43.53%,-,2.31%,8a056f
29199,13.66%, 55.49%, 41.83%, 2.20%,2.6900000000000004%,8d066a
29201,8.95%, 53.65%, 44.69%,-,1.66%,880471
29203,8.67%, 44.78%, 53.45%,-,1.76%,720488
29205,7.40%, 52.73%, 45.33%,-,1.94%,860473
29207,9.30%, 53.85%, 44.54%,-,1.61%,890471
29209,35.65%, 66.31%, 30.66%, 2.50%,3.04%,a9074e
29211,13.60%, 55.77%, 42.17%,-,2.06%,8e056b
29213,28.83%, 63.22%, 34.39%,-,2.38%,a10657
29215,6.64%, 52.41%, 45.77%,-,1.82%,850474
29217,8.12%, 51.93%, 43.80%, 3.37%,4.2700000000000005%,840a6f
29219,33.13%, 64.75%, 31.62%, 2.85%,3.64%,a50950
29221,8.75%, 53.19%, 44.44%,-,2.37%,870671
29223,5.03%, 51.86%, 46.82%,-,1.32%,840377
29225,19.64%, 58.73%, 39.10%,-,2.17%,950563
29227,4.41%, 50.27%, 45.87%, 2.84%,3.87%,800974
29229,33.78%, 66.27%, 32.49%,-,1.24%,a80352
29510,37.11%, 29.48%, 66.59%, 3.31%,3.93%,4b0aa9
30001,51.50%, 72.02%, 20.52%, 5.00%,5.0%,b70c34
30003,2.30%, 46.32%, 44.02%, 8.25%,9.67%,761870
30005,19.33%, 56.29%, 36.96%, 5.44%,6.74%,8f115e
30007,41.62%, 67.26%, 25.64%, 4.41%,4.41%,ab0b41
30009,22.99%, 56.64%, 33.65%, 7.59%,7.59%,901355
30011,50.00%, 72.40%, 22.40%, 3.50%,5.2%,b80d39
30013,20.35%, 54.80%, 34.45%, 8.24%,8.24%,8b1557
30015,44.52%, 68.32%, 23.81%, 6.03%,7.87%,ae143c
30017,29.42%, 60.75%, 31.33%, 6.34%,7.92%,9a144f
30019,36.19%, 65.19%, 28.99%, 4.62%,5.82%,a60e49
30021,29.35%, 59.50%, 30.15%, 8.28%,8.28%,97154c
30023,20.79%, 33.79%, 54.58%, 8.41%,8.41%,56158b
30025,40.31%, 66.98%, 26.67%, 4.90%,6.36%,aa1044
30027,38.16%, 65.02%, 26.85%, 5.66%,5.66%,a50e44
30029,36.83%, 63.54%, 26.71%, 6.82%,6.82%,a21144
30031,32.18%, 58.63%, 26.45%, 11.19%,11.19%,951c43
30033,60.68%, 78.03%, 17.35%, 2.98%,4.62%,c60b2c
30035,21.72%, 55.78%, 34.06%, 7.26%,7.26%,8e1256
30037,37.23%, 65.11%, 27.88%, 5.04%,7.02%,a61147
30039,27.13%, 59.15%, 32.02%, 5.54%,5.54%,960e51
30041,19.45%, 54.99%, 35.54%, 7.47%,7.47%,8c135a
30043,24.39%, 57.12%, 32.73%, 6.70%,6.7%,911153
30045,33.80%, 63.31%, 29.50%, 5.72%,7.199999999999999%,a1124b
30047,28.93%, 59.58%, 30.65%, 6.72%,6.72%,97114e
