id,margin,nixon,kennedy,other,hex_color
48225,25.37%, 36.30%, 61.67%,2.030000000000001%,5c059d
48227,17.29%, 40.83%, 58.12%,1.0500000000000114%,680294
48229,20.73%, 38.98%, 59.71%,1.3100000000000023%,630398
48231,0.39%, 49.55%, 49.94%,0.5100000000000051%,7e017f
48233,32.18%, 65.99%, 33.81%,0.20000000000000284%,a80056
48235,1.64%, 48.87%, 50.51%,0.6200000000000045%,7c0180
48237,10.81%, 55.18%, 44.37%,0.45000000000000284%,8c0171
48239,15.06%, 42.04%, 57.10%,0.8599999999999994%,6b0291
48241,17.61%, 41.03%, 58.64%,0.3299999999999983%,680095
48243,3.41%, 47.77%, 51.18%,1.0499999999999972%,790282
48245,15.84%, 41.80%, 57.63%,0.5699999999999932%,6a0192
48247,69.71%, 15.15%, 84.85%,0.0%,2600d8
48249,31.52%, 34.18%, 65.71%,0.11000000000001364%,5700a7
48251,7.90%, 53.49%, 45.59%,0.9199999999999875%,880274
48253,11.55%, 44.04%, 55.60%,0.35999999999999943%,70008d
48255,25.21%, 37.36%, 62.57%,0.06999999999999318%,5f009f
48257,5.05%, 47.10%, 52.15%,0.75%,780184
48259,47.38%, 73.52%, 26.14%,0.3400000000000034%,bb0042
48261,2.63%, 48.68%, 51.32%,0.0%,7c0082
48263,40.97%, 29.37%, 70.34%,0.28999999999999204%,4a00b3
48265,41.97%, 70.76%, 28.79%,0.44999999999998863%,b40149
48267,11.89%, 55.79%, 43.89%,0.3199999999999932%,8e006f
48269,54.34%, 22.54%, 76.88%,0.5800000000000125%,3901c4
48271,25.83%, 37.08%, 62.92%,0.0%,5e00a0
48273,28.66%, 35.66%, 64.32%,0.020000000000010232%,5a00a4
48275,30.31%, 34.75%, 65.06%,0.18999999999999773%,5800a5
48277,12.34%, 43.68%, 56.02%,0.29999999999999716%,6f008e
48279,5.41%, 46.01%, 51.42%,2.569999999999993%,750683
48281,5.75%, 46.84%, 52.59%,0.5699999999999932%,770186
48283,37.48%, 31.17%, 68.64%,0.18999999999999773%,4f00af
48285,45.18%, 27.29%, 72.47%,0.2400000000000091%,4500b8
48287,13.10%, 42.76%, 55.85%,1.3900000000000006%,6d038e
48289,34.84%, 32.34%, 67.18%,0.47999999999998977%,5201ab
48291,7.37%, 45.76%, 53.12%,1.1200000000000045%,740287
48293,26.29%, 36.71%, 63.00%,0.28999999999999204%,5d00a0
48295,55.58%, 77.67%, 22.08%,0.25%,c60038
48297,15.26%, 57.52%, 42.26%,0.21999999999999886%,92006b
48299,23.21%, 38.26%, 61.47%,0.27000000000001023%,61009c
48301,4.21%, 44.21%, 48.42%,7.3700000000000045%,70127b
48303,13.27%, 56.35%, 43.08%,0.5699999999999932%,8f016d
48305,32.33%, 33.52%, 65.85%,0.6299999999999955%,5501a7
48307,15.07%, 42.39%, 57.46%,0.15000000000000568%,6c0092
48309,14.72%, 42.46%, 57.17%,0.37000000000000455%,6c0091
48311,0.21%, 50.10%, 49.90%,0.0%,7f007f
48313,19.46%, 39.11%, 58.57%,2.319999999999993%,630595
48315,9.58%, 43.88%, 53.46%,2.6599999999999966%,6f0688
48317,39.98%, 29.09%, 69.08%,1.8299999999999983%,4a04b0
48319,18.21%, 58.79%, 40.58%,0.6299999999999955%,950167
48321,0.07%, 49.60%, 49.53%,0.8700000000000045%,7e027e
48323,40.16%, 29.87%, 70.03%,0.09999999999999432%,4c00b2
48325,6.80%, 46.43%, 53.23%,0.3400000000000034%,760087
48327,10.65%, 55.32%, 44.68%,0.0%,8d0071
48329,31.18%, 64.28%, 33.11%,2.6099999999999994%,a30654
48331,31.35%, 34.16%, 65.51%,0.3299999999999983%,5700a7
48333,7.58%, 53.63%, 46.05%,0.3199999999999932%,880075
48335,27.55%, 36.06%, 63.61%,0.3299999999999983%,5b00a2
48337,5.49%, 47.05%, 52.54%,0.4099999999999966%,770185
48339,2.90%, 47.70%, 50.60%,1.6999999999999886%,790481
48341,22.76%, 61.19%, 38.43%,0.37999999999999545%,9c0061
48343,10.81%, 44.27%, 55.08%,0.6500000000000057%,70018c
48345,4.40%, 51.50%, 47.10%,1.4000000000000057%,830378
48347,7.13%, 45.19%, 52.32%,2.490000000000009%,730685
48349,24.48%, 37.76%, 62.24%,0.0%,60009e
48351,40.89%, 29.19%, 70.08%,0.730000000000004%,4a01b2
48353,14.56%, 42.66%, 57.22%,0.12000000000000455%,6c0091
48355,21.61%, 39.09%, 60.70%,0.20999999999999375%,63009a
48357,56.35%, 78.11%, 21.76%,0.12999999999999545%,c70037
48359,2.02%, 48.68%, 50.70%,0.6200000000000045%,7c0181
48361,24.56%, 37.46%, 62.02%,0.519999999999996%,5f019e
48363,5.69%, 46.93%, 52.63%,0.4399999999999977%,770186
48365,1.70%, 50.11%, 48.41%,1.480000000000004%,7f037b
48367,2.27%, 48.50%, 50.77%,0.7299999999999898%,7b0181
48369,20.96%, 60.09%, 39.12%,0.789999999999992%,990263
48371,9.85%, 44.58%, 54.44%,0.980000000000004%,71028a
48373,22.89%, 37.74%, 60.63%,1.6299999999999955%,60049a
48375,22.44%, 61.14%, 38.70%,0.1599999999999966%,9b0062
48377,39.26%, 30.13%, 69.39%,0.480000000000004%,4c01b0
48379,25.81%, 37.10%, 62.90%,0.0%,5e00a0
48381,35.80%, 67.76%, 31.96%,0.28000000000000114%,ac0051
48383,11.67%, 43.24%, 54.91%,1.8499999999999943%,6e048c
48385,15.93%, 57.73%, 41.81%,0.46000000000000796%,93016a
48387,30.14%, 34.79%, 64.94%,0.27000000000001023%,5800a5
48389,17.95%, 40.53%, 58.48%,0.9900000000000091%,670295
48391,25.16%, 37.37%, 62.53%,0.09999999999999432%,5f009f
48393,52.81%, 76.18%, 23.37%,0.44999999999998863%,c2013b
48395,47.95%, 25.86%, 73.81%,0.3299999999999983%,4100bc
48397,16.74%, 41.19%, 57.93%,0.8799999999999955%,690293
48399,4.66%, 52.22%, 47.56%,0.21999999999999886%,850079
48401,14.86%, 55.36%, 40.50%,4.140000000000001%,8d0a67
48403,31.96%, 33.59%, 65.55%,0.8599999999999994%,5502a7
48405,32.16%, 32.52%, 64.68%,2.799999999999983%,5207a4
48407,42.48%, 28.54%, 71.02%,0.4399999999999977%,4801b5
48409,25.23%, 37.29%, 62.52%,0.18999999999999773%,5f009f
48411,19.07%, 40.28%, 59.35%,0.37000000000000455%,660097
48413,12.86%, 56.24%, 43.39%,0.37000000000000455%,8f006e
48415,14.84%, 42.25%, 57.09%,0.6599999999999966%,6b0191
48417,2.08%, 48.96%, 51.04%,0.0%,7c0082
48419,31.78%, 33.63%, 65.41%,0.960000000000008%,5502a6
48421,38.37%, 69.08%, 30.72%,0.20000000000000284%,b0004e
48423,17.04%, 57.84%, 40.80%,1.3599999999999994%,930368
48425,12.00%, 55.13%, 43.13%,1.7399999999999949%,8c046d
48427,87.03%, 6.46%, 93.49%,0.05000000000001137%,1000ee
48429,10.14%, 54.94%, 44.80%,0.2600000000000051%,8c0072
48431,2.93%, 48.53%, 51.47%,0.0%,7b0083
48433,47.57%, 26.09%, 73.66%,0.25%,4200bb
48435,4.06%, 47.97%, 52.03%,0.0%,7a0084
48437,15.05%, 42.22%, 57.27%,0.5099999999999909%,6b0192
48439,10.10%, 54.75%, 44.66%,0.5900000000000034%,8b0171
48441,13.45%, 56.62%, 43.17%,0.21000000000000796%,90006e
48443,9.44%, 45.05%, 54.49%,0.46000000000000796%,72018a
48445,7.90%, 45.84%, 53.75%,0.4099999999999966%,740189
48447,21.78%, 38.98%, 60.76%,0.2600000000000051%,63009a
48449,9.81%, 44.80%, 54.61%,0.5900000000000034%,72018b
48451,7.51%, 53.63%, 46.12%,0.25%,880075
48453,9.98%, 44.87%, 54.85%,0.28000000000000114%,72008b
48455,35.95%, 31.23%, 67.18%,1.5899999999999892%,4f04ab
48457,5.99%, 52.75%, 46.76%,0.4900000000000091%,860177
48459,17.75%, 40.73%, 58.48%,0.7900000000000063%,670295
48461,7.50%, 45.34%, 52.84%,1.8199999999999932%,730486
48463,25.06%, 62.33%, 37.27%,0.4000000000000057%,9e015f
48465,13.82%, 43.05%, 56.87%,0.0800000000000125%,6d0091
48467,14.19%, 42.68%, 56.88%,0.4399999999999977%,6c0191
48469,11.43%, 44.16%, 55.58%,0.2600000000000051%,70008d
48471,2.28%, 48.57%, 50.85%,0.5799999999999983%,7b0181
48473,0.62%, 49.18%, 48.57%,2.25%,7d057b
48475,6.62%, 45.77%, 52.39%,1.8400000000000034%,740485
48477,16.69%, 58.21%, 41.52%,0.269999999999996%,940069
48479,69.59%, 15.19%, 84.78%,0.030000000000001137%,2600d8
48481,19.12%, 40.04%, 59.16%,0.8000000000000114%,660296
48483,17.06%, 58.43%, 41.37%,0.20000000000000284%,940069
48485,7.35%, 46.25%, 53.60%,0.15000000000000568%,750088
48487,9.30%, 54.51%, 45.21%,0.28000000000000114%,8b0073
48489,21.28%, 39.20%, 60.48%,0.3199999999999932%,63009a
48491,37.88%, 30.86%, 68.74%,0.4000000000000057%,4e01af
48493,39.86%, 30.02%, 69.88%,0.10000000000000853%,4c00b2
48495,2.46%, 48.02%, 50.48%,1.5%,7a0380
48497,1.82%, 50.72%, 48.90%,0.37999999999999545%,81007c
48499,4.56%, 46.95%, 51.51%,1.539999999999992%,770383
48501,9.62%, 54.49%, 44.88%,0.6299999999999955%,8a0172
48503,7.81%, 45.84%, 53.65%,0.5099999999999909%,740188
48505,44.39%, 27.81%, 72.19%,0.0%,4600b8
48507,3.73%, 51.59%, 47.86%,0.5499999999999972%,83017a
49001,8.70%, 45.65%, 54.35%,0.0%,74008a
49003,26.50%, 63.23%, 36.74%,0.030000000000001137%,a1005d
49005,35.29%, 67.65%, 32.35%,0.0%,ac0052
49007,34.27%, 32.79%, 67.06%,0.15000000000000568%,5300ab
49009,9.86%, 44.95%, 54.82%,0.22999999999998977%,72008b
49011,14.72%, 57.34%, 42.62%,0.03999999999999204%,92006c
49013,14.01%, 56.98%, 42.98%,0.04000000000000625%,91006d
49015,1.79%, 50.89%, 49.11%,0.0%,81007d
49017,39.38%, 69.69%, 30.31%,0.0%,b1004d
49019,16.80%, 58.40%, 41.60%,0.0%,94006a
49021,27.83%, 63.91%, 36.07%,0.020000000000010232%,a2005b
49023,1.91%, 50.95%, 49.05%,0.0%,81007d
49025,60.88%, 80.44%, 19.56%,0.0%,cd0031
49027,22.39%, 61.15%, 38.76%,0.09000000000000341%,9b0062
49029,10.94%, 55.44%, 44.49%,0.06999999999999318%,8d0071
49031,29.43%, 64.71%, 35.29%,0.0%,a50059
49033,27.43%, 63.72%, 36.28%,0.0%,a2005c
49035,8.98%, 54.49%, 45.51%,0.0%,8a0074
49037,25.43%, 62.72%, 37.28%,0.0%,9f005f
49039,20.74%, 60.35%, 39.60%,0.04999999999999716%,990064
49041,30.39%, 65.18%, 34.80%,0.01999999999999602%,a60058
49043,13.81%, 56.91%, 43.09%,0.0%,91006d
49045,9.70%, 45.10%, 54.80%,0.09999999999999432%,73008b
49047,35.24%, 67.62%, 32.38%,0.0%,ac0052
49049,8.03%, 53.99%, 45.95%,0.060000000000002274%,890075
49051,16.25%, 58.11%, 41.85%,0.03999999999999204%,94006a
49053,37.81%, 68.90%, 31.10%,0.0%,af004f
49055,7.73%, 53.86%, 46.14%,0.0%,890075
49057,4.18%, 47.88%, 52.06%,0.060000000000002274%,7a0084
50001,30.05%, 65.03%, 34.97%,0.0%,a50059
50003,22.38%, 61.19%, 38.80%,0.010000000000005116%,9c0062
50005,39.38%, 69.69%, 30.31%,0.0%,b1004d
50007,12.94%, 43.53%, 56.47%,0.0%,6f008f
50009,15.03%, 57.51%, 42.49%,0.0%,92006c
50011,12.70%, 43.65%, 56.35%,0.0%,6f008f
50013,1.30%, 49.35%, 50.65%,0.0%,7d0081
50015,52.04%, 76.02%, 23.98%,0.0%,c1003d
50017,54.46%, 77.23%, 22.77%,0.0%,c4003a
50019,19.96%, 59.98%, 40.02%,0.0%,980066
50021,13.64%, 56.82%, 43.18%,0.0%,90006e
50023,19.01%, 59.49%, 40.48%,0.030000000000001137%,970067
50025,35.37%, 67.69%, 32.31%,0.0%,ac0052
50027,33.88%, 66.94%, 33.05%,0.010000000000005116%,aa0054
51001,3.73%, 47.95%, 51.68%,0.37000000000000455%,7a0083
51003,19.59%, 59.47%, 39.87%,0.6599999999999966%,970165
51005,2.05%, 48.79%, 50.84%,0.37000000000000455%,7c0081
51007,4.99%, 51.44%, 46.46%,2.0999999999999943%,830576
51009,22.02%, 38.83%, 60.85%,0.3199999999999932%,63009b
51011,13.09%, 43.07%, 56.16%,0.7700000000000102%,6d018f
51013,3.34%, 51.40%, 48.06%,0.539999999999992%,83017a
51015,35.40%, 67.36%, 31.96%,0.6800000000000068%,ab0151
51017,1.33%, 50.59%, 49.26%,0.15000000000000568%,81007d
51019,3.93%, 47.87%, 51.80%,0.3300000000000125%,7a0084
51021,1.56%, 50.75%, 49.19%,0.060000000000002274%,81007d
51023,14.15%, 56.79%, 42.64%,0.5699999999999932%,90016c
51025,34.65%, 31.58%, 66.23%,2.1899999999999977%,5005a8
51027,21.91%, 38.86%, 60.76%,0.37999999999999545%,63009a
51029,10.56%, 44.37%, 54.93%,0.7000000000000028%,71018c
51031,2.13%, 48.63%, 50.75%,0.6200000000000045%,7c0181
51033,26.15%, 36.50%, 62.65%,0.8499999999999943%,5d029f
51035,32.78%, 66.29%, 33.51%,0.19999999999998863%,a90055
51036,29.67%, 34.96%, 64.63%,0.4099999999999966%,5901a4
51037,32.94%, 32.90%, 65.84%,1.259999999999991%,5303a7
51041,23.99%, 61.71%, 37.72%,0.5699999999999932%,9d0160
51043,6.85%, 46.31%, 53.17%,0.519999999999996%,760187
51045,10.44%, 44.78%, 55.22%,0.0%,72008c
51047,10.03%, 54.86%, 44.83%,0.3100000000000023%,8b0072
51049,10.46%, 54.75%, 44.29%,0.960000000000008%,8b0270
51051,11.15%, 44.42%, 55.56%,0.01999999999999602%,71008d
51053,29.00%, 34.81%, 63.81%,1.3799999999999955%,5803a2
51057,8.68%, 54.25%, 45.57%,0.18000000000000682%,8a0074
51059,3.58%, 51.65%, 48.07%,0.28000000000000114%,83007a
51061,4.03%, 51.86%, 47.83%,0.3100000000000023%,840079
51063,40.45%, 70.06%, 29.61%,0.3299999999999983%,b2004b
51065,10.72%, 54.89%, 44.17%,0.9399999999999977%,8b0270
51067,16.83%, 41.47%, 58.29%,0.2400000000000091%,690094
51069,7.93%, 53.74%, 45.81%,0.44999999999998863%,890174
51071,4.25%, 46.91%, 51.17%,1.9200000000000017%,770482
51073,0.50%, 50.00%, 49.50%,0.5%,7f017e
51075,0.63%, 48.66%, 49.29%,2.0500000000000114%,7c057d
51077,17.40%, 58.65%, 41.25%,0.09999999999999432%,950069
51079,29.04%, 64.24%, 35.20%,0.5600000000000023%,a30159
51081,22.38%, 38.21%, 60.59%,1.1999999999999886%,61039a
51083,19.79%, 39.57%, 59.36%,1.0699999999999932%,640297
51085,19.61%, 59.39%, 39.78%,0.8299999999999983%,970265
51087,33.59%, 66.52%, 32.93%,0.5500000000000114%,a90153
51089,17.42%, 41.17%, 58.59%,0.23999999999999488%,680095
51091,13.52%, 56.55%, 43.03%,0.4200000000000017%,90016d
51093,27.67%, 35.91%, 63.58%,0.5100000000000051%,5b01a2
51095,1.62%, 50.49%, 48.87%,0.6400000000000006%,80017c
51097,10.58%, 43.95%, 54.53%,1.519999999999996%,70038b
51099,2.27%, 48.58%, 50.85%,0.5699999999999932%,7b0181
51101,3.10%, 51.19%, 48.10%,0.710000000000008%,82017a
51103,19.78%, 59.56%, 39.78%,0.6599999999999966%,970165
51105,6.94%, 46.29%, 53.23%,0.480000000000004%,760187
51107,2.56%, 50.99%, 48.43%,0.5799999999999983%,82017b
51109,3.01%, 47.60%, 50.61%,1.789999999999992%,790481
51111,25.77%, 35.22%, 60.99%,3.789999999999992%,59099b
51113,21.90%, 60.38%, 38.48%,1.1400000000000006%,990262
51115,22.06%, 60.95%, 38.88%,0.1699999999999875%,9b0063
51117,13.17%, 42.70%, 55.87%,1.4300000000000068%,6c038e
51119,17.76%, 58.70%, 40.94%,0.35999999999999943%,950068
51121,32.79%, 66.25%, 33.47%,0.28000000000000114%,a80055
51125,31.08%, 34.17%, 65.26%,0.5699999999999932%,5701a6
51127,4.42%, 51.67%, 47.25%,1.0799999999999983%,830278
51131,16.39%, 41.60%, 57.98%,0.4200000000000017%,6a0193
51133,21.80%, 60.61%, 38.81%,0.5799999999999983%,9a0162
51135,17.13%, 40.14%, 57.27%,2.5900000000000034%,660692
51137,11.72%, 54.28%, 42.57%,3.1500000000000057%,8a086c
51139,25.40%, 62.53%, 37.13%,0.3400000000000034%,9f005e
51141,9.68%, 44.98%, 54.66%,0.36000000000001364%,72008b
51143,3.78%, 47.62%, 51.41%,0.9699999999999989%,790283
51145,18.90%, 58.66%, 39.76%,1.5800000000000125%,950465
51147,8.15%, 53.55%, 45.40%,1.0500000000000114%,880273
51149,14.84%, 42.14%, 56.99%,0.8700000000000045%,6b0291
51153,6.44%, 46.53%, 52.97%,0.5%,760187
51155,18.34%, 58.75%, 40.41%,0.8400000000000034%,950267
51157,12.10%, 43.69%, 55.79%,0.5200000000000102%,6f018e
51159,30.49%, 64.96%, 34.47%,0.5700000000000074%,a50157
51161,34.92%, 67.31%, 32.40%,0.28999999999999204%,ab0052
51163,21.34%, 60.53%, 39.19%,0.28000000000000114%,9a0063
51165,40.79%, 70.27%, 29.48%,0.25%,b3004b
51167,6.90%, 46.44%, 53.34%,0.21999999999999886%,760088
51169,13.12%, 56.45%, 43.33%,0.21999999999999886%,8f006e
51171,33.73%, 66.85%, 33.12%,0.030000000000001137%,aa0054
51173,19.50%, 59.62%, 40.12%,0.2600000000000051%,980066
51175,37.36%, 30.62%, 67.98%,1.3999999999999915%,4e03ad
51177,6.93%, 46.02%, 52.95%,1.0300000000000011%,750287
51179,1.59%, 48.80%, 50.39%,0.8100000000000023%,7c0280
51181,42.00%, 27.51%, 69.51%,2.9799999999999898%,4607b1
51183,27.09%, 35.78%, 62.87%,1.3499999999999943%,5b03a0
51185,16.86%, 41.44%, 58.30%,0.2600000000000051%,690094
51187,0.22%, 49.52%, 49.73%,0.75%,7e017e
51191,7.67%, 53.59%, 45.92%,0.4899999999999949%,880175
51193,6.40%, 53.00%, 46.60%,0.4000000000000057%,870176
51195,20.03%, 39.89%, 59.92%,0.18999999999999773%,650098
51197,15.94%, 57.50%, 41.56%,0.9399999999999977%,920269
51199,10.38%, 54.94%, 44.56%,0.5%,8c0171
51510,4.51%, 47.58%, 52.08%,0.3400000000000034%,790084
51515,0%,-,-,0,000000
51520,5.06%, 52.38%, 47.32%,0.29999999999999716%,850078
51530,6.54%, 53.05%, 46.51%,0.4399999999999977%,870176
51540,11.42%, 55.08%, 43.66%,1.2600000000000051%,8c036f
51550,0%,-,-,0,000000
51570,6.74%, 53.16%, 46.42%,0.4200000000000017%,870176
51580,4.07%, 47.85%, 51.92%,0.22999999999998977%,7a0084
51590,30.22%, 63.72%, 33.50%,2.780000000000001%,a20755
51595,0%,-,-,0,000000
51600,0%,-,-,0,000000
51610,3.29%, 48.18%, 51.47%,0.3499999999999943%,7a0083
51620,0%,-,-,0,000000
51630,8.23%, 53.72%, 45.49%,0.789999999999992%,880273
51640,26.07%, 62.96%, 36.89%,0.15000000000000568%,a0005e
51650,3.31%, 51.48%, 48.17%,0.3499999999999943%,83007a
51660,44.31%, 72.04%, 27.73%,0.22999999999998977%,b70046
51670,9.10%, 54.24%, 45.14%,0.6200000000000045%,8a0173
51678,0%,-,-,0,000000
51680,18.85%, 59.33%, 40.48%,0.18999999999999773%,970067
51683,0%,-,-,0,000000
51685,0%,-,-,0,000000
51690,0.85%, 49.16%, 48.31%,2.530000000000001%,7d067b
51700,7.53%, 53.56%, 46.02%,0.4199999999999875%,880175
51710,12.32%, 43.51%, 55.83%,0.6599999999999966%,6e018e
51720,2.14%, 51.02%, 48.88%,0.09999999999999432%,82007c
51730,2.24%, 48.60%, 50.84%,0.5600000000000023%,7b0181
51735,0%,-,-,0,000000
51740,17.68%, 40.64%, 58.32%,1.039999999999992%,670294
51750,14.53%, 57.11%, 42.58%,0.3100000000000023%,91006c
51760,21.38%, 60.41%, 39.03%,0.5600000000000023%,9a0163
51770,24.76%, 62.28%, 37.52%,0.19999999999998863%,9e005f
51775,0%,-,-,0,000000
51790,38.59%, 69.17%, 30.58%,0.25%,b0004d
51800,0.46%, 49.61%, 50.07%,0.3199999999999932%,7e007f
51810,13.57%, 42.48%, 56.05%,1.4699999999999989%,6c038e
51820,39.77%, 69.57%, 29.80%,0.6300000000000097%,b1014b
51830,19.26%, 59.10%, 39.84%,1.0600000000000023%,960265
51840,31.68%, 65.61%, 33.94%,0.45000000000000284%,a70156
53001,17.72%, 58.80%, 41.08%,0.12000000000000455%,950068
53003,7.89%, 46.00%, 53.89%,0.10999999999999943%,750089
53005,4.85%, 52.37%, 47.52%,0.10999999999999943%,850079
53007,9.21%, 54.10%, 44.89%,1.009999999999991%,890272
53009,4.39%, 47.61%, 52.00%,0.39000000000000057%,790084
53011,1.69%, 49.13%, 50.82%,0.04999999999999716%,7d0081
53013,24.26%, 62.13%, 37.87%,0.0%,9e0060
53015,0.20%, 49.79%, 49.58%,0.6299999999999955%,7e017e
53017,2.43%, 51.07%, 48.64%,0.28999999999999204%,82007c
53019,19.28%, 40.30%, 59.57%,0.12999999999999545%,660097
53021,10.15%, 44.65%, 54.80%,0.5500000000000114%,71018b
53023,13.94%, 56.88%, 42.94%,0.18000000000000682%,91006d
53025,1.12%, 50.44%, 49.32%,0.2400000000000091%,80007d
53027,15.44%, 41.94%, 57.37%,0.6899999999999977%,6a0192
53029,18.48%, 59.01%, 40.53%,0.46000000000000796%,960167
53031,2.18%, 48.83%, 51.01%,0.1599999999999966%,7c0082
53033,3.49%, 50.85%, 47.36%,1.789999999999992%,810478
53035,5.91%, 46.80%, 52.71%,0.4900000000000091%,770186
53037,3.76%, 51.83%, 48.06%,0.10999999999999943%,84007a
53039,1.64%, 50.69%, 49.04%,0.27000000000001023%,81007d
53041,13.35%, 56.53%, 43.18%,0.28999999999999204%,90006e
53043,17.62%, 58.77%, 41.14%,0.09000000000000341%,950068
53045,6.07%, 46.86%, 52.94%,0.20000000000000284%,770086
53047,3.16%, 48.32%, 51.48%,0.20000000000000284%,7b0083
53049,8.65%, 45.47%, 54.12%,0.4099999999999966%,73018a
53051,11.38%, 44.19%, 55.57%,0.2400000000000091%,70008d
53053,5.75%, 46.32%, 52.07%,1.6099999999999994%,760484
53055,28.05%, 63.91%, 35.86%,0.23000000000000398%,a2005b
53057,5.02%, 52.40%, 47.39%,0.21000000000000796%,850078
53059,10.28%, 44.75%, 55.03%,0.21999999999999886%,72008c
53061,6.92%, 46.10%, 53.02%,0.8799999999999955%,750287
53063,3.47%, 51.62%, 48.15%,0.23000000000000398%,83007a
53065,2.70%, 51.24%, 48.54%,0.21999999999999886%,82007b
53067,8.99%, 54.37%, 45.38%,0.25%,8a0073
53069,7.38%, 46.23%, 53.60%,0.1700000000000017%,750088
53071,27.35%, 63.64%, 36.29%,0.06999999999999318%,a2005c
53073,7.46%, 52.82%, 45.35%,1.8299999999999983%,860473
53075,19.28%, 59.58%, 40.30%,0.12000000000000455%,970066
53077,18.01%, 58.68%, 40.67%,0.6500000000000057%,950167
54001,2.40%, 51.20%, 48.80%,0.0%,82007c
54003,8.40%, 54.20%, 45.80%,0.0%,8a0074
54005,32.51%, 33.74%, 66.26%,0.0%,5600a8
54007,16.87%, 41.57%, 58.43%,0.0%,6a0094
54009,15.33%, 42.33%, 57.67%,0.0%,6b0093
54011,12.69%, 56.34%, 43.66%,0.0%,8f006f
54013,0.74%, 49.63%, 50.37%,0.0%,7e0080
54015,8.60%, 45.70%, 54.30%,0.0%,74008a
54017,39.04%, 69.52%, 30.48%,0.0%,b1004d
54019,41.22%, 29.39%, 70.61%,0.0%,4a00b4
54021,17.86%, 41.07%, 58.93%,0.0%,680096
54023,57.18%, 78.59%, 21.41%,0.0%,c80036
54025,11.42%, 44.29%, 55.71%,0.0%,70008e
54027,5.71%, 47.14%, 52.86%,0.0%,780086
54029,16.37%, 41.81%, 58.19%,0.0%,6a0094
54031,9.39%, 45.31%, 54.69%,0.0%,73008b
54033,6.01%, 47.00%, 53.00%,0.0%,770087
54035,20.98%, 60.49%, 39.51%,0.0%,9a0064
54037,20.24%, 39.88%, 60.12%,0.0%,650099
54039,2.37%, 51.19%, 48.81%,0.0%,82007c
54041,17.12%, 58.56%, 41.44%,0.0%,950069
54043,4.62%, 47.69%, 52.31%,0.0%,790085
54045,35.23%, 32.39%, 67.61%,0.0%,5200ac
54047,49.69%, 25.16%, 74.84%,0.0%,4000be
54049,11.75%, 44.12%, 55.88%,0.0%,70008e
54051,0.27%, 49.86%, 50.14%,0.0%,7f007f
54053,17.38%, 58.69%, 41.31%,0.0%,950069
54055,19.20%, 40.40%, 59.60%,0.0%,670097
54057,20.41%, 60.20%, 39.80%,0.0%,990065
54059,39.33%, 30.34%, 69.66%,0.0%,4d00b1
54061,6.42%, 46.79%, 53.21%,0.0%,770087
54063,3.79%, 51.89%, 48.11%,0.0%,84007a
54065,33.56%, 66.78%, 33.22%,0.0%,aa0054
54067,14.67%, 42.67%, 57.33%,0.0%,6c0092
54069,2.95%, 48.52%, 51.48%,0.0%,7b0083
54071,3.19%, 48.41%, 51.59%,0.0%,7b0083
54073,6.44%, 53.22%, 46.78%,0.0%,870077
54075,6.67%, 46.66%, 53.34%,0.0%,760088
54077,24.14%, 62.07%, 37.93%,0.0%,9e0060
54079,6.88%, 53.44%, 46.56%,0.0%,880076
54081,25.69%, 37.15%, 62.85%,0.0%,5e00a0
54083,16.42%, 41.79%, 58.21%,0.0%,6a0094
54085,42.80%, 71.40%, 28.60%,0.0%,b60048
54087,15.06%, 57.53%, 42.47%,0.0%,92006c
54089,19.14%, 40.43%, 59.57%,0.0%,670097
54091,6.72%, 53.36%, 46.64%,0.0%,880076
54093,5.10%, 47.45%, 52.55%,0.0%,780086
54095,38.84%, 69.42%, 30.58%,0.0%,b1004d
54097,32.84%, 66.42%, 33.58%,0.0%,a90055
54099,5.86%, 47.07%, 52.93%,0.0%,780086
54101,34.64%, 32.68%, 67.32%,0.0%,5300ab
54103,8.55%, 54.27%, 45.73%,0.0%,8a0074
54105,12.63%, 56.31%, 43.69%,0.0%,8f006f
54107,17.95%, 58.97%, 41.03%,0.0%,960068
54109,25.72%, 37.14%, 62.86%,0.0%,5e00a0
55001,15.19%, 57.40%, 42.22%,0.37999999999999545%,92006b
55003,14.45%, 42.70%, 57.14%,0.1599999999999966%,6c0091
55005,14.37%, 57.05%, 42.68%,0.27000000000001023%,91006c
55007,5.86%, 46.88%, 52.74%,0.37999999999999545%,770086
55009,0.47%, 49.72%, 50.19%,0.09000000000000341%,7e007f
55011,10.77%, 55.37%, 44.60%,0.030000000000001137%,8d0071
55013,8.44%, 54.03%, 45.58%,0.39000000000000057%,890074
55015,9.00%, 54.46%, 45.46%,0.0799999999999983%,8a0073
55017,5.96%, 46.95%, 52.90%,0.15000000000000568%,770086
55019,10.75%, 55.22%, 44.47%,0.3100000000000023%,8c0071
55021,21.96%, 60.94%, 38.97%,0.09000000000000341%,9b0063
55023,5.33%, 52.60%, 47.26%,0.14000000000000057%,860078
55025,4.20%, 47.78%, 51.98%,0.2400000000000091%,790084
55027,25.79%, 62.84%, 37.05%,0.10999999999999943%,a0005e
55029,23.16%, 61.50%, 38.35%,0.15000000000000568%,9c0061
55031,21.64%, 39.06%, 60.70%,0.23999999999999488%,63009a
55033,19.90%, 59.82%, 39.92%,0.2599999999999909%,980065
