id,margin,dole,clinton,perot,nader,other,hex_color
22095,22.94%, 35.34%, 58.28%, 5.67%,-,6.3799999999999955%,5a1094
22097,23.59%, 34.62%, 58.21%, 6.52%,-,7.170000000000002%,581294
22099,29.88%, 30.36%, 60.24%, 7.75%,-,9.400000000000006%,4d1799
22101,19.42%, 35.53%, 54.95%, 8.20%,-,9.519999999999996%,5a188c
22103,27.48%, 60.06%, 32.58%, 6.36%,-,7.359999999999999%,991253
22105,8.25%, 41.28%, 49.53%, 8.36%,-,9.189999999999998%,69177e
22107,28.46%, 32.27%, 60.73%, 5.68%,-,7.0%,52119a
22109,12.67%, 38.35%, 51.02%, 9.24%,-,10.629999999999995%,611b82
22111,1.66%, 46.30%, 44.64%, 7.29%,-,9.060000000000002%,761771
22113,21.87%, 33.77%, 55.64%, 8.62%,-,10.590000000000003%,561b8d
22115,5.34%, 39.02%, 44.36%, 14.81%,-,16.620000000000005%,632a71
22117,16.43%, 36.85%, 53.28%, 9.12%,-,9.870000000000005%,5d1987
22119,20.18%, 35.13%, 55.31%, 7.56%,-,9.560000000000002%,59188d
22121,24.93%, 33.21%, 58.14%, 8.15%,-,8.650000000000006%,541694
22123,10.77%, 49.66%, 38.90%, 9.68%,-,11.439999999999998%,7e1d63
22125,17.75%, 35.86%, 53.62%, 8.61%,-,10.52000000000001%,5b1a88
22127,13.08%, 37.56%, 50.64%, 9.85%,-,11.799999999999997%,5f1e81
23001,30.76%, 25.79%, 56.55%, 15.15%,-,17.659999999999997%,412d90
23003,21.91%, 29.89%, 51.80%, 16.52%,-,18.310000000000002%,4c2e84
23005,20.74%, 32.88%, 53.62%, 9.80%, 2.87%,13.5%,532288
23007,27.42%, 25.74%, 53.16%, 17.59%, 2.38%,21.10000000000001%,413587
23009,14.79%, 31.55%, 46.34%, 15.48%, 5.83%,22.11%,503876
23011,26.69%, 27.68%, 54.37%, 14.88%, 2.12%,17.950000000000003%,462d8a
23013,14.02%, 32.79%, 46.81%, 14.72%, 4.45%,20.400000000000006%,533477
23015,9.67%, 35.06%, 44.74%, 16.08%, 3.14%,20.19999999999999%,593372
23017,24.31%, 27.74%, 52.05%, 17.59%,-,20.210000000000008%,463384
23019,18.54%, 32.45%, 51.00%, 13.72%, 2.01%,16.549999999999997%,522a82
23021,17.13%, 31.56%, 48.69%, 17.09%,-,19.75%,50327c
23023,18.15%, 31.59%, 49.73%, 14.48%, 3.15%,18.680000000000007%,502f7e
23025,23.91%, 27.03%, 50.94%, 19.25%,-,22.03%,443881
23027,15.59%, 30.78%, 46.37%, 16.30%, 5.42%,22.849999999999994%,4e3a76
23029,15.83%, 31.56%, 47.39%, 17.91%, 2.23%,21.049999999999997%,503578
23031,18.95%, 32.05%, 51.00%, 13.96%, 2.02%,16.950000000000003%,512b82
24001,4.27%, 46.68%, 42.40%, 10.20%,-,10.920000000000002%,771b6c
24003,6.66%, 48.68%, 42.02%, 8.32%,-,9.299999999999997%,7c176b
24005,6.72%, 42.39%, 49.12%, 7.55%,-,8.490000000000009%,6c157d
24009,6.37%, 48.84%, 42.47%, 8.20%,-,8.689999999999998%,7c166c
24011,7.62%, 47.38%, 39.76%, 11.58%,-,12.86%,782065
24013,24.90%, 57.20%, 32.31%, 9.19%,-,10.489999999999995%,911a52
24015,3.03%, 44.50%, 41.47%, 12.77%,-,14.030000000000001%,712369
24017,4.30%, 48.66%, 44.36%, 6.51%,-,6.980000000000004%,7c1171
24019,2.75%, 43.14%, 45.88%, 10.03%,-,10.97999999999999%,6e1b74
24021,14.41%, 52.82%, 38.41%, 7.64%,-,8.77000000000001%,861661
24023,23.29%, 55.18%, 31.89%, 12.26%,-,12.930000000000007%,8c2051
24025,12.67%, 50.76%, 38.08%, 10.15%,-,11.159999999999997%,811c61
24027,7.04%, 42.77%, 49.81%, 6.29%,-,7.4199999999999875%,6d127f
24029,2.17%, 43.66%, 45.83%, 9.66%,-,10.510000000000005%,6f1a74
24031,24.21%, 35.15%, 59.36%, 4.31%,-,5.490000000000009%,590d97
24033,51.57%, 21.93%, 73.50%, 3.81%,-,4.569999999999993%,370bbb
24035,15.35%, 52.40%, 37.06%, 9.62%,-,10.539999999999992%,851a5e
24037,7.76%, 49.71%, 41.95%, 7.67%,-,8.340000000000003%,7e156a
24039,8.90%, 40.72%, 49.62%, 8.55%,-,9.659999999999997%,67187e
24041,16.93%, 54.43%, 37.50%, 7.11%,-,8.069999999999993%,8a145f
24043,11.75%, 50.86%, 39.11%, 9.34%,-,10.030000000000001%,811963
24045,1.41%, 46.50%, 45.09%, 7.92%,-,8.409999999999997%,761572
24047,0.20%, 45.01%, 44.81%, 9.52%,-,10.180000000000007%,721972
24510,63.81%, 15.53%, 79.34%, 4.08%,-,5.1299999999999955%,270dca
25001,17.23%, 36.25%, 53.48%, 8.93%,-,10.27000000000001%,5c1a88
25003,43.25%, 21.48%, 64.73%, 12.45%,-,13.789999999999992%,3623a5
25005,40.64%, 23.79%, 64.44%, 10.82%,-,11.77000000000001%,3c1ea4
25007,44.12%, 22.58%, 66.70%, 8.53%,-,10.719999999999999%,391baa
25009,28.10%, 30.58%, 58.68%, 9.29%,-,10.740000000000009%,4d1b95
25011,35.65%, 24.60%, 60.25%, 11.75%,-,15.150000000000006%,3e2699
25013,32.82%, 28.17%, 60.99%, 9.84%,-,10.840000000000003%,471b9b
25015,41.43%, 22.64%, 64.07%, 10.09%,-,13.290000000000006%,3921a3
25017,36.35%, 27.06%, 63.41%, 7.66%,-,9.530000000000001%,4518a1
25019,29.60%, 29.38%, 58.98%, 9.62%,-,11.64%,4a1d96
25021,29.13%, 30.95%, 60.07%, 7.64%,-,8.980000000000004%,4e1699
25023,21.36%, 33.31%, 54.67%, 10.73%,-,12.019999999999996%,541e8b
25025,53.08%, 19.94%, 73.01%, 5.51%,-,7.049999999999997%,3211ba
25027,28.42%, 29.84%, 58.26%, 10.28%,-,11.900000000000006%,4c1e94
26001,7.06%, 40.09%, 47.15%, 12.04%,-,12.759999999999991%,662078
26003,18.91%, 33.77%, 52.68%, 12.69%,-,13.549999999999997%,562286
26005,16.75%, 53.77%, 37.02%, 8.43%,-,9.209999999999994%,89175e
26007,19.19%, 33.54%, 52.73%, 12.82%,-,13.730000000000004%,552386
26009,4.00%, 45.85%, 41.85%, 11.18%,-,12.299999999999997%,741f6a
26011,18.59%, 34.09%, 52.68%, 12.81%,-,13.22999999999999%,562186
26013,11.90%, 36.70%, 48.60%, 13.96%,-,14.699999999999989%,5d257b
26015,7.23%, 48.18%, 40.95%, 9.87%,-,10.870000000000005%,7a1b68
26017,23.78%, 32.33%, 56.12%, 10.91%,-,11.550000000000011%,521d8f
26019,3.32%, 42.09%, 45.41%, 11.25%,-,12.5%,6b1f73
26021,6.14%, 47.65%, 41.51%, 10.05%,-,10.840000000000003%,791b69
26023,1.66%, 42.70%, 44.36%, 12.02%,-,12.939999999999998%,6c2071
26025,10.17%, 39.95%, 50.12%, 9.09%,-,9.930000000000007%,65197f
26027,4.64%, 41.01%, 45.65%, 12.46%,-,13.340000000000003%,682274
26029,1.59%, 44.23%, 42.64%, 11.85%,-,13.129999999999995%,70216c
26031,7.14%, 39.18%, 46.32%, 13.50%,-,14.5%,632476
26033,10.52%, 38.74%, 49.26%, 10.96%,-,12.0%,621e7d
26035,21.99%, 32.03%, 54.02%, 13.10%,-,13.949999999999989%,512389
26037,6.12%, 47.88%, 41.76%, 9.43%,-,10.36%,7a1a6a
26039,8.90%, 37.70%, 46.60%, 14.68%,-,15.699999999999989%,602876
26041,16.32%, 36.69%, 53.01%, 9.55%,-,10.300000000000011%,5d1a87
26043,10.40%, 38.03%, 48.43%, 12.75%,-,13.539999999999992%,60227b
26045,0.70%, 44.98%, 44.29%, 9.80%,-,10.730000000000004%,721b70
26047,8.82%, 47.71%, 38.89%, 12.02%,-,13.400000000000006%,792263
26049,32.59%, 28.34%, 60.94%, 10.15%,-,10.719999999999999%,481b9b
26051,17.06%, 34.32%, 51.38%, 13.71%,-,14.299999999999997%,572483
26053,20.36%, 33.83%, 54.19%, 11.20%,-,11.980000000000004%,561e8a
26055,10.11%, 49.07%, 38.97%, 10.58%,-,11.960000000000008%,7d1e63
26057,3.89%, 41.77%, 45.67%, 11.85%,-,12.560000000000002%,6a2074
26059,12.17%, 48.56%, 36.39%, 13.82%,-,15.049999999999997%,7b265c
26061,0.12%, 43.46%, 43.57%, 11.59%,-,12.969999999999999%,6e216f
26063,4.72%, 41.24%, 45.96%, 12.19%,-,12.799999999999997%,692075
26065,17.54%, 36.89%, 54.43%, 7.40%,-,8.680000000000007%,5e168a
26067,1.46%, 44.63%, 43.17%, 10.97%,-,12.199999999999989%,711f6e
26069,14.73%, 35.50%, 50.23%, 13.76%,-,14.27000000000001%,5a2480
26071,20.10%, 33.24%, 53.34%, 12.46%,-,13.419999999999987%,542288
26073,11.24%, 38.57%, 49.81%, 10.70%,-,11.620000000000005%,621d7f
26075,0.63%, 44.42%, 43.79%, 10.61%,-,11.789999999999992%,711e6f
26077,5.31%, 43.70%, 49.01%, 6.30%,-,7.289999999999992%,6f127c
26079,3.46%, 40.28%, 43.74%, 15.13%,-,15.97999999999999%,66286f
26081,15.86%, 54.32%, 38.46%, 6.32%,-,7.219999999999999%,8a1262
26083,6.52%, 39.53%, 46.05%, 13.61%,-,14.420000000000002%,642475
26085,31.70%, 27.61%, 59.31%, 12.56%,-,13.079999999999998%,462197
26087,2.86%, 40.71%, 43.57%, 14.59%,-,15.719999999999999%,67286f
26089,11.10%, 50.36%, 39.26%, 9.03%,-,10.379999999999995%,801a64
26091,7.74%, 39.78%, 47.51%, 11.70%,-,12.710000000000008%,652079
26093,13.41%, 50.79%, 37.38%, 10.52%,-,11.829999999999998%,811e5f
26095,5.82%, 39.20%, 45.02%, 14.88%,-,15.780000000000001%,632872
26097,7.27%, 39.59%, 46.86%, 12.88%,-,13.549999999999997%,642277
26099,10.07%, 39.41%, 49.48%, 9.76%,-,11.110000000000014%,641c7e
26101,14.95%, 36.12%, 51.08%, 11.67%,-,12.800000000000011%,5c2082
26103,23.78%, 32.91%, 56.69%, 9.31%,-,10.400000000000006%,531a90
26105,4.33%, 41.35%, 45.69%, 12.45%,-,12.960000000000008%,692174
26107,8.24%, 40.30%, 48.54%, 10.46%,-,11.159999999999997%,661c7b
26109,8.27%, 39.65%, 47.92%, 11.83%,-,12.430000000000007%,651f7a
26111,3.81%, 46.01%, 42.20%, 11.02%,-,11.789999999999992%,751e6b
26113,12.55%, 49.99%, 37.44%, 11.93%,-,12.569999999999993%,7f205f
26115,12.17%, 37.46%, 49.63%, 12.02%,-,12.909999999999997%,5f207e
26117,6.41%, 40.47%, 46.88%, 11.80%,-,12.650000000000006%,672077
26119,7.84%, 38.33%, 46.17%, 14.85%,-,15.5%,612775
26121,21.21%, 34.48%, 55.69%, 9.13%,-,9.830000000000013%,57198e
26123,1.44%, 44.58%, 43.14%, 11.60%,-,12.280000000000001%,711f6e
26125,4.36%, 43.48%, 47.84%, 7.26%,-,8.680000000000007%,6e1679
26127,4.85%, 40.52%, 45.36%, 13.20%,-,14.120000000000005%,672473
26129,20.09%, 32.04%, 52.13%, 15.10%,-,15.829999999999998%,512884
26131,13.12%, 35.86%, 48.98%, 14.22%,-,15.159999999999997%,5b267c
26133,2.53%, 42.41%, 44.94%, 11.75%,-,12.650000000000006%,6c2072
26135,2.87%, 41.48%, 44.35%, 13.50%,-,14.170000000000002%,692471
26137,3.45%, 43.73%, 40.28%, 15.38%,-,15.990000000000009%,6f2866
26139,36.07%, 64.39%, 28.32%, 6.58%,-,7.289999999999992%,a41248
26141,14.31%, 35.74%, 50.04%, 13.52%,-,14.219999999999999%,5b247f
26143,16.54%, 34.94%, 51.48%, 13.00%,-,13.580000000000013%,592283
26145,18.23%, 35.97%, 54.19%, 9.20%,-,9.840000000000003%,5b198a
26147,10.62%, 37.42%, 48.04%, 13.53%,-,14.539999999999992%,5f257a
26149,5.94%, 46.96%, 41.02%, 11.15%,-,12.019999999999996%,771e68
26151,4.21%, 45.17%, 40.96%, 13.08%,-,13.870000000000005%,732368
26153,25.50%, 31.00%, 56.50%, 11.88%,-,12.5%,4f1f90
26155,9.71%, 38.56%, 48.27%, 12.19%,-,13.169999999999987%,62217b
26157,5.12%, 40.43%, 45.55%, 13.31%,-,14.02000000000001%,672374
26159,7.18%, 40.56%, 47.74%, 10.53%,-,11.699999999999989%,671d79
26161,26.61%, 32.33%, 58.94%, 6.47%,-,8.730000000000004%,521696
26163,44.91%, 24.04%, 68.95%, 5.95%,-,7.009999999999991%,3d11af
26165,5.42%, 40.93%, 46.35%, 11.66%,-,12.719999999999999%,682076
27001,20.03%, 31.43%, 51.46%, 15.60%,-,17.11%,502b83
27003,17.75%, 33.66%, 51.41%, 13.26%,-,14.930000000000007%,552683
27005,3.36%, 40.83%, 44.20%, 13.56%,-,14.969999999999999%,682670
27007,13.88%, 36.64%, 50.52%, 10.32%,-,12.840000000000003%,5d2080
27009,8.85%, 36.54%, 45.39%, 16.12%,-,18.069999999999993%,5d2e73
27011,20.96%, 32.99%, 53.95%, 12.26%,-,13.060000000000002%,542189
27013,13.21%, 35.95%, 49.17%, 13.16%,-,14.879999999999995%,5b257d
27015,5.79%, 45.15%, 39.36%, 14.45%,-,15.490000000000009%,732764
27017,28.88%, 28.99%, 57.87%, 11.43%,-,13.14%,492193
27019,2.93%, 43.95%, 41.02%, 13.42%,-,15.030000000000001%,702668
27021,5.37%, 39.83%, 45.20%, 13.47%,-,14.969999999999999%,652673
27023,17.29%, 34.60%, 51.89%, 12.77%,-,13.509999999999991%,582284
27025,14.81%, 33.74%, 48.56%, 15.86%,-,17.69999999999999%,562d7b
27027,8.03%, 41.11%, 49.14%, 8.13%,-,9.75%,68187d
27029,4.41%, 40.50%, 44.91%, 13.40%,-,14.590000000000003%,672572
27031,6.29%, 39.94%, 46.22%, 9.73%, 2.37%,13.840000000000003%,652375
27033,1.69%, 42.66%, 44.35%, 12.01%,-,12.990000000000009%,6c2171
27035,4.25%, 40.44%, 44.69%, 13.71%,-,14.870000000000005%,672571
27037,13.00%, 37.11%, 50.11%, 11.08%,-,12.780000000000001%,5e207f
27039,4.64%, 38.84%, 43.48%, 16.45%,-,17.680000000000007%,632d6e
27041,1.92%, 43.63%, 41.71%, 13.53%,-,14.659999999999997%,6f256a
27043,6.60%, 39.60%, 46.20%, 13.35%,-,14.199999999999989%,642475
27045,12.84%, 35.15%, 47.99%, 15.97%,-,16.86%,592a7a
27047,20.59%, 32.31%, 52.90%, 13.92%,-,14.789999999999992%,522586
27049,12.98%, 35.89%, 48.88%, 13.81%,-,15.22999999999999%,5b267c
27051,14.65%, 36.05%, 50.70%, 12.18%,-,13.25%,5b2181
27053,21.22%, 33.17%, 54.38%, 9.09%, 2.02%,12.449999999999989%,541f8a
27055,5.07%, 38.88%, 43.95%, 15.23%,-,17.169999999999987%,632b70
27057,2.40%, 41.25%, 43.65%, 13.10%,-,15.099999999999994%,69266f
27059,12.28%, 34.35%, 46.63%, 17.31%,-,19.019999999999996%,573076
27061,20.51%, 31.78%, 52.29%, 14.11%,-,15.930000000000007%,512885
27063,9.83%, 36.87%, 46.70%, 15.55%,-,16.430000000000007%,5e2977
27065,16.86%, 32.35%, 49.21%, 16.75%,-,18.439999999999998%,522f7d
27067,10.20%, 38.41%, 48.61%, 12.03%,-,12.980000000000004%,61217b
27069,12.33%, 38.38%, 50.71%, 9.82%,-,10.909999999999997%,611b81
27071,20.68%, 30.91%, 51.59%, 16.32%,-,17.5%,4e2c83
27073,21.79%, 32.41%, 54.20%, 12.56%,-,13.39%,52228a
27075,28.26%, 27.93%, 56.20%, 12.47%,-,15.870000000000005%,47288f
27077,3.68%, 40.48%, 44.16%, 14.27%,-,15.360000000000014%,672770
27079,13.87%, 34.81%, 48.68%, 15.16%,-,16.50999999999999%,582a7c
27081,13.08%, 35.49%, 48.58%, 14.92%,-,15.930000000000007%,5a287b
27083,1.13%, 42.97%, 44.11%, 11.77%,-,12.920000000000002%,6d2070
27085,3.93%, 38.92%, 42.86%, 17.08%,-,18.22%,632e6d
27087,6.75%, 39.70%, 46.45%, 12.22%,-,13.849999999999994%,652376
27089,5.14%, 40.12%, 45.27%, 13.78%,-,14.61%,662573
27091,3.95%, 40.91%, 44.86%, 13.36%,-,14.230000000000004%,682472
27093,11.44%, 35.56%, 47.01%, 16.30%,-,17.430000000000007%,5a2c77
27095,15.64%, 33.22%, 48.86%, 16.53%,-,17.92%,542d7c
27097,5.07%, 38.03%, 43.11%, 17.38%,-,18.86%,60306d
27099,30.00%, 27.65%, 57.65%, 13.64%,-,14.700000000000003%,462593
27101,5.46%, 39.17%, 44.63%, 15.47%,-,16.19999999999999%,632971
27103,12.39%, 36.53%, 48.92%, 12.55%,-,14.549999999999997%,5d257c
27105,3.72%, 41.60%, 45.32%, 12.49%,-,13.079999999999998%,6a2173
27107,12.98%, 37.40%, 50.38%, 11.42%,-,12.219999999999999%,5f1f80
27109,0.01%, 43.92%, 43.92%, 10.84%,-,12.159999999999997%,6f1f6f
27111,4.99%, 45.68%, 40.69%, 12.34%,-,13.629999999999995%,742267
27113,11.58%, 35.99%, 47.57%, 15.38%,-,16.439999999999998%,5b2979
27115,22.82%, 29.88%, 52.70%, 15.49%,-,17.42%,4c2c86
27117,2.05%, 44.39%, 42.33%, 12.69%,-,13.280000000000001%,71216b
27119,5.93%, 40.94%, 46.88%, 11.05%,-,12.180000000000007%,681f77
27121,14.67%, 36.03%, 50.70%, 12.03%,-,13.269999999999996%,5b2181
27123,29.33%, 29.34%, 58.66%, 8.92%,-,12.0%,4a1e95
27125,17.00%, 33.00%, 50.00%, 15.86%,-,17.0%,542b7f
27127,8.95%, 47.13%, 38.17%, 13.41%,-,14.699999999999989%,782561
27129,12.98%, 35.04%, 48.02%, 15.91%,-,16.939999999999998%,592b7a
27131,24.89%, 30.09%, 54.98%, 12.32%,-,14.930000000000007%,4c268c
27133,0.55%, 44.23%, 43.68%, 11.30%,-,12.090000000000003%,701e6f
27135,3.31%, 43.25%, 39.93%, 15.65%,-,16.819999999999993%,6e2a65
27137,35.11%, 25.50%, 60.62%, 11.29%,-,13.879999999999995%,41239a
27139,5.85%, 38.77%, 44.62%, 14.88%,-,16.61%,622a71
27141,7.96%, 37.37%, 45.33%, 15.75%,-,17.30000000000001%,5f2c73
27143,2.69%, 38.96%, 41.66%, 18.44%,-,19.379999999999995%,63316a
27145,5.02%, 39.01%, 44.03%, 14.81%,-,16.960000000000008%,632b70
27147,9.07%, 37.54%, 46.61%, 14.68%,-,15.849999999999994%,5f2876
27149,11.00%, 39.25%, 50.25%, 8.56%,-,10.5%,641a80
27151,28.39%, 28.91%, 57.30%, 12.95%,-,13.790000000000006%,492392
27153,4.13%, 38.11%, 42.24%, 18.30%,-,19.650000000000006%,61326b
27155,16.15%, 34.77%, 50.92%, 13.23%,-,14.310000000000002%,582481
27157,11.19%, 36.06%, 47.25%, 15.40%,-,16.689999999999998%,5b2a78
27159,3.58%, 44.64%, 41.06%, 13.26%,-,14.299999999999997%,712468
27161,7.65%, 37.43%, 45.08%, 16.35%,-,17.49000000000001%,5f2c72
27163,15.79%, 35.45%, 51.24%, 11.48%,-,13.310000000000002%,5a2182
27165,10.15%, 37.74%, 47.89%, 13.44%,-,14.370000000000005%,60247a
27167,5.87%, 46.83%, 40.96%, 11.12%,-,12.210000000000008%,771f68
27169,10.72%, 36.80%, 47.52%, 13.45%,-,15.680000000000007%,5d2779
27171,6.65%, 37.92%, 44.57%, 15.91%,-,17.50999999999999%,602c71
27173,13.07%, 35.67%, 48.74%, 14.54%,-,15.590000000000003%,5a277c
28001,19.69%, 37.29%, 56.99%, 5.40%,-,5.719999999999999%,5f0e91
28003,0.04%, 45.25%, 45.28%, 8.47%,-,9.469999999999999%,731873
28005,5.30%, 44.10%, 49.41%, 6.14%,-,6.490000000000009%,70107d
28007,0.57%, 47.34%, 46.76%, 5.79%,-,5.900000000000006%,780f77
28009,30.04%, 31.36%, 61.40%, 6.60%,-,7.240000000000009%,4f129c
28011,35.24%, 30.56%, 65.80%, 2.43%,-,3.6400000000000006%,4d09a7
28013,5.82%, 49.19%, 43.38%, 6.99%,-,7.430000000000007%,7d126e
28015,11.92%, 53.28%, 41.37%, 4.97%,-,5.349999999999994%,870d69
28017,7.35%, 42.75%, 50.10%, 6.76%,-,7.150000000000006%,6d127f
28019,14.50%, 53.15%, 38.64%, 7.65%,-,8.210000000000008%,871462
28021,63.59%, 16.87%, 80.46%, 2.22%,-,2.6700000000000017%,2b06cd
28023,18.30%, 56.04%, 37.74%, 5.91%,-,6.219999999999999%,8e0f60
28025,17.44%, 38.97%, 56.41%, 4.46%,-,4.6200000000000045%,630b8f
28027,24.30%, 35.80%, 60.10%, 2.66%,-,4.099999999999994%,5b0a99
28029,3.09%, 46.23%, 49.33%, 4.19%,-,4.439999999999998%,750b7d
28031,9.37%, 51.05%, 41.68%, 6.61%,-,7.27000000000001%,82126a
28033,23.18%, 53.53%, 30.35%, 7.08%,-,16.120000000000005%,88294d
28035,16.21%, 55.17%, 38.96%, 5.35%,-,5.8700000000000045%,8c0e63
28037,6.14%, 47.50%, 41.36%, 9.85%,-,11.14%,791c69
28039,23.94%, 55.71%, 31.77%, 11.95%,-,12.519999999999996%,8e1f51
28041,16.55%, 53.71%, 37.16%, 8.88%,-,9.129999999999995%,88175e
28043,1.32%, 47.88%, 46.56%, 4.97%,-,5.560000000000002%,7a0e76
28045,13.33%, 51.16%, 37.82%, 10.05%,-,11.02000000000001%,821c60
28047,13.91%, 52.84%, 38.92%, 7.72%,-,8.239999999999995%,861563
28049,11.55%, 42.19%, 53.73%, 3.47%,-,4.0800000000000125%,6b0a89
28051,49.66%, 23.96%, 73.62%, 2.18%,-,2.4199999999999875%,3d06bb
28053,24.21%, 36.24%, 60.45%, 2.88%,-,3.3100000000000023%,5c089a
28055,31.73%, 30.81%, 62.54%, 4.81%,-,6.650000000000006%,4e109f
28057,6.95%, 48.22%, 41.27%, 10.11%,-,10.509999999999991%,7a1a69
28059,27.20%, 59.86%, 32.67%, 7.08%,-,7.469999999999999%,981353
28061,9.02%, 42.50%, 51.52%, 5.74%,-,5.97999999999999%,6c0f83
28063,65.47%, 15.68%, 81.15%, 2.85%,-,3.1699999999999875%,2708ce
28065,15.89%, 38.84%, 54.73%, 5.43%,-,6.430000000000007%,63108b
28067,25.92%, 59.62%, 33.70%, 6.24%,-,6.680000000000007%,981155
28069,16.48%, 38.93%, 55.41%, 5.09%,-,5.659999999999997%,630e8d
28071,1.06%, 47.18%, 46.12%, 5.76%,-,6.700000000000003%,781175
28073,42.59%, 67.39%, 24.81%, 7.24%,-,7.799999999999997%,ab133f
28075,25.72%, 60.62%, 34.90%, 4.17%,-,4.480000000000004%,9a0b58
28077,1.66%, 44.54%, 46.19%, 8.77%,-,9.27000000000001%,711775
28079,1.81%, 47.60%, 45.79%, 6.41%,-,6.609999999999999%,791074
28081,15.57%, 54.48%, 38.91%, 6.28%,-,6.610000000000014%,8a1063
28083,20.46%, 38.04%, 58.51%, 2.05%,-,3.450000000000003%,610895
28085,15.05%, 53.85%, 38.80%, 7.03%,-,7.349999999999994%,891262
28087,18.14%, 56.40%, 38.26%, 4.61%,-,5.340000000000003%,8f0d61
28089,20.71%, 58.60%, 37.89%, 3.07%,-,3.509999999999991%,950860
28091,6.91%, 50.39%, 43.48%, 5.87%,-,6.1299999999999955%,800f6e
28093,37.47%, 28.85%, 66.32%, 4.25%,-,4.8300000000000125%,490ca9
28095,0.19%, 45.97%, 45.78%, 7.85%,-,8.25%,751574
28097,0.66%, 47.15%, 47.80%, 4.78%,-,5.050000000000011%,780c79
28099,24.39%, 58.37%, 33.98%, 7.19%,-,7.650000000000006%,941356
28101,29.90%, 61.30%, 31.40%, 6.74%,-,7.300000000000011%,9c1250
28103,35.23%, 29.94%, 65.17%, 2.77%,-,4.890000000000001%,4c0ca6
28105,1.75%, 49.04%, 47.29%, 3.15%,-,3.6700000000000017%,7d0978
28107,17.69%, 38.34%, 56.03%, 5.31%,-,5.6299999999999955%,610e8e
28109,23.09%, 57.12%, 34.03%, 8.28%,-,8.849999999999994%,911656
28111,18.87%, 53.72%, 34.85%, 11.10%,-,11.430000000000007%,881d58
28113,7.23%, 43.45%, 50.68%, 5.49%,-,5.8700000000000045%,6e0e81
28115,21.95%, 55.64%, 33.69%, 10.04%,-,10.670000000000002%,8d1b55
28117,5.89%, 48.73%, 42.84%, 8.05%,-,8.430000000000007%,7c156d
28119,30.91%, 32.54%, 63.45%, 3.66%,-,4.009999999999991%,520aa1
28121,45.09%, 69.40%, 24.32%, 5.91%,-,6.280000000000001%,b0103e
28123,11.16%, 52.43%, 41.27%, 6.08%,-,6.299999999999997%,851069
28125,25.20%, 34.59%, 59.79%, 2.67%,-,5.6200000000000045%,580e98
28127,20.36%, 56.56%, 36.19%, 6.66%,-,7.25%,90125c
28129,26.24%, 58.47%, 32.23%, 9.05%,-,9.300000000000011%,951752
28131,17.22%, 53.45%, 36.23%, 9.74%,-,10.319999999999993%,881a5c
28133,24.73%, 35.57%, 60.30%, 3.53%,-,4.1299999999999955%,5a0a99
28135,26.65%, 34.00%, 60.65%, 5.09%,-,5.349999999999994%,560d9a
28137,6.81%, 50.40%, 43.59%, 5.54%,-,6.009999999999991%,800f6f
28139,3.70%, 46.80%, 43.10%, 9.52%,-,10.099999999999994%,77196d
28141,0.93%, 45.28%, 44.34%, 9.97%,-,10.379999999999995%,731a71
28143,37.43%, 29.53%, 66.97%, 2.92%,-,3.5%,4b08aa
28145,12.38%, 51.14%, 38.76%, 9.21%,-,10.099999999999994%,821962
28147,0.02%, 45.27%, 45.29%, 8.98%,-,9.439999999999998%,731873
28149,2.51%, 47.77%, 45.26%, 6.49%,-,6.969999999999999%,791173
28151,18.87%, 38.77%, 57.64%, 2.51%,-,3.5900000000000034%,620992
28153,8.74%, 49.60%, 40.86%, 9.17%,-,9.539999999999992%,7e1868
28155,22.46%, 57.85%, 35.40%, 6.55%,-,6.75%,93115a
28157,43.66%, 24.77%, 68.43%, 5.51%,-,6.799999999999997%,3f11ae
28159,0.13%, 47.03%, 46.89%, 5.83%,-,6.079999999999998%,770f77
28161,16.14%, 38.04%, 54.18%, 7.38%,-,7.780000000000001%,61138a
28163,6.45%, 44.49%, 50.94%, 3.88%,-,4.569999999999993%,710b81
29001,2.07%, 44.78%, 42.71%, 11.25%,-,12.509999999999991%,721f6c
29003,6.68%, 46.20%, 39.53%, 13.58%,-,14.269999999999996%,752464
29005,2.05%, 44.56%, 42.51%, 12.32%,-,12.930000000000007%,71206c
29007,7.52%, 40.45%, 47.96%, 10.70%,-,11.590000000000003%,671d7a
29009,12.74%, 49.62%, 36.88%, 12.66%,-,13.5%,7e225e
29011,23.53%, 55.74%, 32.21%, 11.16%,-,12.049999999999997%,8e1e52
29013,4.48%, 40.69%, 45.17%, 13.30%,-,14.14%,672473
29015,1.50%, 43.11%, 44.62%, 11.38%,-,12.27000000000001%,6d1f71
29017,7.45%, 47.95%, 40.50%, 10.03%,-,11.549999999999997%,7a1d67
29019,5.66%, 42.46%, 48.12%, 7.86%,-,9.420000000000002%,6c187a
29021,9.81%, 38.19%, 48.00%, 12.87%,-,13.810000000000002%,61237a
29023,8.48%, 48.78%, 40.30%, 9.86%,-,10.920000000000002%,7c1b66
29025,0.66%, 42.21%, 42.88%, 13.49%,-,14.909999999999997%,6b266d
29027,2.38%, 42.38%, 44.76%, 11.65%,-,12.86%,6c2072
29029,11.05%, 48.93%, 37.88%, 12.31%,-,13.189999999999998%,7c2160
29031,20.27%, 56.32%, 36.05%, 6.74%,-,7.6299999999999955%,8f135b
