id,margin,romney,obama,other,hex_color
28007,13.19%, 56.38%, 43.19%, 0.43%,8f016e
28009,0.24%, 49.59%, 49.83%, 0.58%,7e017f
28011,38.12%, 30.47%, 68.59%, 0.94%,4d02ae
28013,25.83%, 62.42%, 36.59%, 0.99%,9f025d
28015,32.59%, 66.09%, 33.49%, 0.42%,a80155
28017,4.52%, 46.97%, 51.49%, 1.54%,770383
28019,32.39%, 65.81%, 33.42%, 0.77%,a70155
28021,76.82%, 11.40%, 88.22%, 0.38%,1d00e0
28023,23.48%, 61.18%, 37.70%, 1.13%,9c0260
28025,21.87%, 38.76%, 60.62%, 0.62%,62019a
28027,48.16%, 25.71%, 73.86%, 0.43%,4101bc
28029,10.39%, 44.48%, 54.87%, 0.65%,71018b
28031,16.34%, 57.82%, 41.48%, 0.70%,930169
28033,33.41%, 66.21%, 32.79%, 1.00%,a80253
28035,10.92%, 54.82%, 43.89%, 1.29%,8b036f
28037,22.46%, 60.87%, 38.42%, 0.71%,9b0161
28039,71.20%, 84.98%, 13.79%, 1.23%,d80323
28041,54.14%, 76.51%, 22.37%, 1.11%,c30239
28043,6.16%, 52.81%, 46.65%, 0.54%,860176
28045,52.70%, 75.52%, 22.82%, 1.67%,c0043a
28047,25.82%, 62.33%, 36.51%, 1.17%,9e025d
28049,43.62%, 27.86%, 71.47%, 0.67%,4701b6
28051,68.66%, 15.45%, 84.11%, 0.44%,2701d6
28053,50.08%, 24.81%, 74.88%, 0.31%,3f00be
28055,22.49%, 38.37%, 60.86%, 0.76%,61019b
28057,61.03%, 79.34%, 18.31%, 2.35%,ca052e
28059,34.38%, 66.62%, 32.24%, 1.14%,a90252
28061,9.68%, 44.89%, 54.57%, 0.54%,72018b
28063,78.57%, 10.56%, 89.13%, 0.32%,1a00e3
28065,25.64%, 36.52%, 62.16%, 1.31%,5d039e
28067,38.05%, 68.59%, 30.54%, 0.87%,ae024d
28069,28.70%, 35.41%, 64.11%, 0.48%,5a01a3
28071,15.30%, 56.78%, 41.48%, 1.74%,900469
28073,54.67%, 76.74%, 22.07%, 1.18%,c30338
28075,14.91%, 57.05%, 42.15%, 0.80%,91026b
28077,25.74%, 62.59%, 36.85%, 0.57%,9f015d
28079,8.73%, 54.14%, 45.41%, 0.46%,8a0173
28081,27.90%, 63.49%, 35.58%, 0.93%,a1025a
28083,43.31%, 28.08%, 71.39%, 0.52%,4701b6
28085,32.70%, 66.04%, 33.33%, 0.63%,a80154
28087,0.48%, 49.78%, 49.30%, 0.93%,7e027d
28089,15.70%, 57.51%, 41.80%, 0.69%,92016a
28091,30.20%, 64.71%, 34.51%, 0.78%,a50158
28093,19.56%, 39.86%, 59.42%, 0.72%,650197
28095,15.76%, 57.47%, 41.71%, 0.82%,92026a
28097,4.82%, 52.21%, 47.39%, 0.41%,850178
28099,43.10%, 71.15%, 28.04%, 0.81%,b50247
28101,31.45%, 65.40%, 33.95%, 0.65%,a60156
28103,57.39%, 21.15%, 78.54%, 0.30%,3500c8
28105,1.84%, 48.36%, 50.20%, 1.44%,7b0380
28107,8.62%, 45.34%, 53.96%, 0.70%,730189
28109,59.32%, 78.96%, 19.65%, 1.39%,c90332
28111,45.61%, 72.30%, 26.69%, 1.01%,b80244
28113,8.17%, 45.52%, 53.69%, 0.80%,740288
28115,53.53%, 76.13%, 22.59%, 1.28%,c20339
28117,42.44%, 70.52%, 28.08%, 1.41%,b30347
28119,43.25%, 28.05%, 71.30%, 0.65%,4701b5
28121,52.16%, 75.52%, 23.37%, 1.11%,c0023b
28123,9.44%, 54.36%, 44.91%, 0.73%,8a0172
28125,41.27%, 29.11%, 70.38%, 0.51%,4a01b3
28127,22.05%, 60.61%, 38.56%, 0.83%,9a0262
28129,50.25%, 74.69%, 24.44%, 0.88%,be023e
28131,45.37%, 71.96%, 26.59%, 1.45%,b70343
28133,46.94%, 26.09%, 73.02%, 0.89%,4202ba
28135,22.45%, 38.43%, 60.88%, 0.69%,61019b
28137,19.34%, 59.10%, 39.76%, 1.14%,960265
28139,48.01%, 73.30%, 25.28%, 1.42%,ba0340
28141,56.58%, 77.28%, 20.70%, 2.02%,c50534
28143,59.15%, 20.15%, 79.30%, 0.55%,3301ca
28145,50.65%, 74.77%, 24.13%, 1.10%,be023d
28147,8.33%, 53.65%, 45.32%, 1.03%,880273
28149,1.54%, 48.89%, 50.42%, 0.69%,7c0180
28151,42.25%, 28.66%, 70.92%, 0.42%,4901b4
28153,19.00%, 59.15%, 40.15%, 0.71%,960166
28155,53.53%, 76.27%, 22.74%, 0.99%,c20239
28157,41.15%, 29.16%, 70.31%, 0.54%,4a01b3
28159,5.71%, 52.58%, 46.87%, 0.55%,860177
28161,3.87%, 51.56%, 47.69%, 0.76%,830179
28163,14.30%, 42.52%, 56.82%, 0.65%,6c0190
29001,14.14%, 55.81%, 41.67%, 0.31%,8e006a
29003,33.67%, 65.42%, 31.76%, 2.82%,a60750
29005,42.30%, 70.21%, 27.91%, 1.88%,b30447
29007,26.52%, 61.97%, 35.45%, 2.57%,9e065a
29009,44.65%, 71.22%, 26.56%, 2.22%,b50543
29011,55.48%, 76.89%, 21.41%, 1.71%,c40436
29013,31.69%, 64.60%, 32.90%, 0.48%,a40153
29015,34.33%, 66.28%, 31.94%, 1.78%,a90451
29017,52.82%, 75.05%, 22.23%, 0.62%,bf0138
29019,3.08%, 47.10%, 50.17%, 0.28%,78007f
29021,8.73%, 53.15%, 44.42%, 2.43%,870671
29023,46.69%, 72.52%, 25.83%, 1.65%,b80441
29025,33.81%, 65.30%, 31.49%, 0.60%,a60150
29027,31.12%, 64.42%, 33.30%, 2.28%,a40554
29029,39.22%, 68.55%, 29.33%, 2.11%,ae054a
29031,43.66%, 70.81%, 27.15%, 2.04%,b40545
29033,44.56%, 71.38%, 26.81%, 1.81%,b60444
29035,43.73%, 70.67%, 26.94%, 2.39%,b40644
29037,28.24%, 62.95%, 34.71%, 2.34%,a00558
29039,46.96%, 72.39%, 25.43%, 2.18%,b80540
29041,27.82%, 62.86%, 35.04%, 2.09%,a00559
29043,46.52%, 72.37%, 25.85%, 1.79%,b80441
29045,10.29%, 53.64%, 43.35%, 0.56%,88016e
29047,8.37%, 52.99%, 44.61%, 2.40%,870671
29049,22.75%, 60.15%, 37.40%, 0.42%,99015f
29051,33.57%, 65.85%, 32.28%, 1.87%,a70452
29053,32.13%, 65.06%, 32.94%, 2.00%,a50553
29055,36.36%, 67.17%, 30.81%, 2.03%,ab054e
29057,50.21%, 74.31%, 24.10%, 1.59%,bd043d
29059,39.43%, 68.58%, 29.15%, 2.27%,ae054a
29061,33.09%, 65.04%, 31.95%, 0.37%,a50051
29063,42.80%, 70.25%, 27.45%, 2.30%,b30545
29065,49.44%, 73.20%, 23.76%, 3.04%,ba073c
29067,44.82%, 70.90%, 26.08%, 0.73%,b40142
29069,30.18%, 64.31%, 34.14%, 1.55%,a30357
29071,27.81%, 62.64%, 34.83%, 2.53%,9f0658
29073,39.19%, 68.62%, 29.42%, 1.96%,ae044b
29075,35.05%, 66.29%, 31.24%, 0.37%,a9004f
29077,24.27%, 60.83%, 36.56%, 2.61%,9b065d
29079,41.56%, 69.27%, 27.71%, 0.59%,b00146
29081,44.38%, 71.01%, 26.63%, 2.35%,b50543
29083,25.76%, 61.18%, 35.42%, 1.05%,9c025a
29085,23.55%, 60.58%, 37.03%, 2.39%,9a065e
29087,50.82%, 74.68%, 23.85%, 1.47%,be033c
29089,26.59%, 61.99%, 35.40%, 0.25%,9e005a
29091,43.74%, 70.62%, 26.89%, 2.49%,b40644
29093,14.46%, 55.87%, 41.40%, 0.52%,8e0169
29095,19.63%, 39.32%, 58.95%, 1.73%,640496
29097,41.00%, 69.33%, 28.33%, 0.31%,b00048
29099,12.66%, 55.07%, 42.40%, 2.53%,8c066c
29101,24.24%, 60.72%, 36.47%, 0.43%,9a015c
29103,25.91%, 61.57%, 35.67%, 0.66%,9d015a
29105,44.32%, 70.84%, 26.52%, 2.64%,b40643
29107,26.14%, 61.79%, 35.64%, 2.57%,9d065a
29109,46.99%, 72.49%, 25.50%, 2.01%,b80541
29111,27.32%, 62.56%, 35.24%, 2.20%,9f0559
29113,28.97%, 62.93%, 33.96%, 1.03%,a00256
29115,23.48%, 60.25%, 36.77%, 0.50%,99015d
29117,34.69%, 66.17%, 31.48%, 0.25%,a80050
29119,48.28%, 72.84%, 24.56%, 0.54%,b9013e
29121,33.41%, 65.66%, 32.25%, 2.09%,a70552
29123,33.25%, 65.46%, 32.21%, 0.30%,a60052
29125,41.12%, 69.74%, 28.62%, 1.63%,b10448
29127,32.01%, 65.17%, 33.16%, 1.68%,a60454
29129,54.50%, 75.83%, 21.33%, 0.66%,c10136
29131,49.31%, 73.31%, 24.00%, 0.60%,ba013d
29133,23.15%, 60.91%, 37.76%, 1.32%,9b0360
29135,48.05%, 73.01%, 24.96%, 2.03%,ba053f
29137,28.74%, 63.20%, 34.46%, 0.30%,a10057
29139,32.75%, 65.31%, 32.56%, 2.13%,a60553
29141,34.07%, 65.99%, 31.92%, 2.09%,a80551
29143,20.28%, 59.09%, 38.81%, 2.10%,960562
29145,46.66%, 72.17%, 25.50%, 2.33%,b80541
29147,26.97%, 62.31%, 35.34%, 2.35%,9e055a
29149,33.18%, 65.28%, 32.10%, 2.62%,a60651
29151,55.73%, 77.02%, 21.29%, 1.69%,c40436
29153,40.85%, 69.17%, 28.32%, 2.52%,b00648
29155,14.63%, 56.80%, 42.16%, 1.04%,90026b
29157,43.63%, 70.98%, 27.34%, 1.68%,b40445
29159,28.75%, 63.13%, 34.38%, 0.37%,a00057
29161,33.34%, 65.05%, 31.71%, 0.89%,a50250
29163,27.25%, 62.52%, 35.27%, 2.21%,9f0559
29165,14.10%, 56.04%, 41.95%, 2.01%,8e056a
29167,43.24%, 70.52%, 27.29%, 2.19%,b30545
29169,36.05%, 67.00%, 30.94%, 2.06%,aa054e
29171,47.03%, 72.46%, 25.42%, 2.12%,b80540
29173,29.69%, 64.16%, 34.47%, 1.37%,a30357
29175,36.45%, 66.84%, 30.39%, 0.64%,aa014d
29177,14.85%, 56.09%, 41.24%, 0.51%,8f0169
29179,24.17%, 60.31%, 36.13%, 0.62%,99015c
29181,44.59%, 71.12%, 26.52%, 2.36%,b50643
29183,20.90%, 59.44%, 38.55%, 2.01%,970562
29185,33.70%, 65.26%, 31.56%, 0.69%,a60150
29186,3.00%, 50.25%, 47.25%, 0.41%,800178
29187,19.46%, 58.35%, 38.89%, 2.77%,940763
29189,13.65%, 42.39%, 56.04%, 1.56%,6c038e
29195,14.43%, 56.04%, 41.61%, 0.27%,8e006a
29197,24.60%, 60.55%, 35.95%, 0.52%,9a015b
29199,31.15%, 64.36%, 33.21%, 0.36%,a40054
29201,38.24%, 68.37%, 30.13%, 1.49%,ae034c
29203,26.00%, 61.27%, 35.27%, 1.00%,9c0259
29205,37.81%, 67.70%, 29.89%, 0.40%,ac014c
29207,49.30%, 73.81%, 24.51%, 1.69%,bc043e
29209,49.01%, 73.45%, 24.45%, 2.10%,bb053e
29211,27.05%, 62.04%, 34.99%, 2.97%,9e0759
29213,47.23%, 72.44%, 25.20%, 2.36%,b80640
29215,44.10%, 70.77%, 26.67%, 2.55%,b40644
29217,37.30%, 67.57%, 30.28%, 2.15%,ac054d
29219,26.79%, 62.35%, 35.56%, 2.09%,9e055a
29221,19.02%, 58.32%, 39.30%, 2.38%,940664
29223,34.56%, 66.26%, 31.70%, 2.05%,a80550
29225,40.65%, 69.10%, 28.45%, 2.45%,b00648
29227,30.82%, 63.36%, 32.54%, 0.29%,a10052
29229,48.74%, 73.29%, 24.55%, 2.16%,ba053e
29510,66.52%, 15.93%, 82.45%, 1.63%,2804d2
30001,39.86%, 68.35%, 28.49%,-,ae0048
30003,26.26%, 36.04%, 62.30%, 1.66%,5b049e
30005,15.32%, 41.20%, 56.52%,-,690090
30007,46.10%, 71.47%, 25.37%,-,b60040
30009,23.72%, 60.42%, 36.70%, 0.02%,9a005d
30011,73.12%, 85.18%, 12.06%, 0.25%,d9001e
30013,9.00%, 53.06%, 44.05%, 0.03%,870070
30015,27.65%, 62.32%, 34.67%,-,9e0058
30017,28.70%, 62.87%, 34.17%,-,a00057
30019,49.95%, 73.49%, 23.54%,-,bb003c
30021,40.92%, 68.48%, 27.56%,-,ae0046
30023,31.66%, 32.47%, 64.13%,-,5200a3
30025,63.37%, 80.23%, 16.86%, 0.07%,cc002a
30027,43.11%, 70.12%, 27.01%,-,b20044
30029,32.83%, 64.47%, 31.64%, 0.99%,a40250
30031,5.00%, 50.84%, 45.84%, 0.05%,810074
30033,79.32%, 88.73%, 9.42%, 1.85%,e20418
30035,33.87%, 31.76%, 65.63%, 0.07%,5000a7
30037,50.31%, 73.28%, 22.96%,-,ba003a
30039,33.67%, 64.93%, 31.26%,-,a5004f
30041,3.50%, 46.36%, 49.86%, 0.07%,76007f
30043,27.34%, 62.18%, 34.84%, 0.02%,9e0058
30045,42.55%, 70.29%, 27.74%, 1.98%,b30546
30047,10.00%, 53.63%, 43.63%,-,88006f
30049,3.55%, 50.43%, 46.88%,-,800077
30051,44.59%, 70.34%, 25.75%, 1.00%,b30241
30053,39.43%, 68.13%, 28.71%, 0.01%,ad0049
30055,52.57%, 75.03%, 22.46%,-,bf0039
30057,40.62%, 69.06%, 28.44%, 0.04%,b00048
30059,41.26%, 68.93%, 27.67%,-,af0046
30061,25.53%, 60.17%, 34.64%, 0.20%,990058
30063,17.77%, 39.58%, 57.35%, 0.07%,640092
30065,55.71%, 76.15%, 20.44%,-,c20034
30067,10.56%, 53.71%, 43.15%,-,88006e
30069,64.09%, 80.54%, 16.44%,-,cd0029
30071,54.62%, 75.76%, 21.14%,-,c10035
30073,25.67%, 61.53%, 35.86%,-,9c005b
30075,64.56%, 81.11%, 16.55%,-,ce002a
30077,33.06%, 65.03%, 31.98%, 0.04%,a50051
30079,50.21%, 73.97%, 23.76%,-,bc003c
30081,31.61%, 64.41%, 32.80%, 0.03%,a40053
30083,53.96%, 75.52%, 21.56%, 0.06%,c00036
30085,15.58%, 41.23%, 56.81%, 1.96%,690490
30087,16.52%, 56.88%, 40.36%,-,910066
30089,38.30%, 67.45%, 29.15%,-,ab004a
30091,28.11%, 62.60%, 34.49%,-,9f0057
30093,32.39%, 32.41%, 64.79%,-,5200a5
30095,44.43%, 70.97%, 26.54%,-,b40043
30097,52.86%, 75.30%, 22.44%,-,c00039
30099,31.42%, 64.40%, 32.98%,-,a40054
30101,40.82%, 68.51%, 27.69%,-,ae0046
30103,45.05%, 70.11%, 25.05%,-,b2003f
30105,24.67%, 60.56%, 35.89%,-,9a005b
30107,42.44%, 69.86%, 27.42%,-,b20045
30109,59.38%, 77.39%, 18.01%,-,c5002d
30111,20.49%, 58.86%, 38.37%,-,960061
31001,33.58%, 65.64%, 32.06%, 2.30%,a70551
31003,62.65%, 80.32%, 17.67%, 2.01%,cc052d
31005,75.19%, 86.64%, 11.45%, 1.91%,dc041d
31007,70.80%, 84.18%, 13.38%, 2.43%,d60622
31009,78.88%, 88.45%, 9.57%, 1.98%,e10518
31011,54.28%, 76.19%, 21.92%, 1.89%,c20437
31013,25.02%, 60.98%, 35.96%, 1.02%,9b025b
31015,63.96%, 81.51%, 17.55%, 0.93%,cf022c
31017,69.32%, 83.73%, 14.41%, 1.86%,d50424
31019,42.18%, 69.76%, 27.58%, 2.66%,b10646
31021,21.87%, 60.12%, 38.25%, 1.63%,990461
31023,43.87%, 70.95%, 27.08%, 1.97%,b40545
31025,26.18%, 62.04%, 35.85%, 2.11%,9e055b
31027,53.53%, 75.63%, 22.10%, 2.26%,c00538
31029,71.24%, 84.84%, 13.60%, 1.55%,d80322
31031,69.22%, 83.45%, 14.23%, 2.32%,d40524
31033,50.87%, 74.19%, 23.32%, 2.50%,bd063b
31035,53.10%, 75.74%, 22.63%, 1.63%,c10439
31037,35.26%, 66.83%, 31.57%, 1.60%,aa0450
31039,46.40%, 72.33%, 25.93%, 1.74%,b80442
31041,58.44%, 78.14%, 19.70%, 2.16%,c70532
31043,2.80%, 50.42%, 47.62%, 1.96%,800479
31045,36.11%, 66.47%, 30.36%, 3.17%,a9084d
31047,41.49%, 69.47%, 27.98%, 2.54%,b10647
31049,53.88%, 75.02%, 21.14%, 1.38%,bf0335
31051,32.58%, 64.97%, 32.39%, 2.64%,a50652
31053,22.22%, 60.17%, 37.95%, 1.89%,990460
31055,3.02%, 50.56%, 47.54%, 1.90%,800479
31057,62.54%, 80.41%, 17.87%, 1.73%,cd042d
31059,41.68%, 69.71%, 28.03%, 2.26%,b10547
31061,47.40%, 72.40%, 25.00%, 2.60%,b8063f
31063,56.40%, 77.16%, 20.77%, 2.07%,c40534
31065,60.67%, 79.55%, 18.88%, 1.56%,ca0330
31067,16.66%, 57.06%, 40.40%, 2.54%,910667
31069,53.80%, 75.99%, 22.18%, 1.83%,c10438
31071,65.96%, 81.81%, 15.85%, 2.34%,d00528
31073,51.53%, 75.05%, 23.52%, 1.43%,bf033b
31075,80.44%, 88.71%, 8.26%, 3.03%,e20715
31077,40.51%, 69.20%, 28.69%, 2.11%,b00549
31079,27.11%, 62.51%, 35.40%, 2.09%,9f055a
31081,50.38%, 73.91%, 23.53%, 2.57%,bc063c
31083,58.55%, 78.46%, 19.91%, 1.63%,c80432
31085,78.85%, 88.31%, 9.46%, 0.19%,e10018
31087,60.47%, 78.80%, 18.33%, 2.88%,c8072e
31089,61.55%, 79.41%, 17.86%, 2.73%,ca062d
31091,68.61%, 83.54%, 14.94%, 1.52%,d50326
31093,34.01%, 65.85%, 31.85%, 2.30%,a70551
31095,28.18%, 62.86%, 34.68%, 2.47%,a00658
31097,21.09%, 59.38%, 38.29%, 2.33%,970561
31099,49.56%, 73.87%, 24.31%, 1.82%,bc043d
31101,52.14%, 75.01%, 22.87%, 2.12%,bf053a
31103,64.67%, 81.20%, 16.53%, 2.27%,cf052a
31105,49.79%, 73.21%, 23.41%, 1.13%,ba023b
31107,45.24%, 71.48%, 26.24%, 2.28%,b60542
31109,0.33%, 49.02%, 48.69%, 2.28%,7d057c
31111,40.10%, 68.53%, 28.43%, 1.03%,ae0248
31113,66.82%, 82.60%, 15.78%, 1.62%,d20428
31115,63.69%, 81.01%, 17.32%, 1.68%,ce042c
31117,67.35%, 81.44%, 14.09%, 0.34%,cf0023
31119,47.37%, 72.47%, 25.10%, 2.43%,b80640
31121,44.86%, 71.37%, 26.51%, 2.12%,b50543
31123,55.98%, 76.76%, 20.78%, 2.47%,c30634
31125,38.56%, 68.23%, 29.67%, 2.10%,ad054b
31127,27.50%, 62.60%, 35.10%, 2.30%,9f0559
31129,45.92%, 71.84%, 25.92%, 2.24%,b70542
31131,24.31%, 60.99%, 36.68%, 2.33%,9b055d
31133,37.21%, 67.04%, 29.83%, 3.13%,aa074c
31135,64.35%, 81.42%, 17.07%, 1.51%,cf032b
31137,57.53%, 77.63%, 20.09%, 2.28%,c50533
31139,60.33%, 78.90%, 18.57%, 2.54%,c9062f
31141,51.31%, 74.68%, 23.37%, 1.96%,be043b
31143,55.43%, 76.92%, 21.49%, 1.59%,c40436
31145,59.54%, 78.83%, 19.29%, 1.88%,c90431
31147,33.48%, 65.34%, 31.85%, 2.81%,a60751
31149,72.12%, 85.17%, 13.05%, 1.77%,d90421
31151,5.41%, 51.57%, 46.17%, 2.26%,830575
31153,23.14%, 60.45%, 37.31%, 2.25%,9a055f
31155,33.58%, 65.65%, 32.07%, 2.28%,a70551
31157,37.24%, 67.53%, 30.29%, 2.18%,ac054d
31159,34.56%, 66.06%, 31.51%, 2.43%,a80650
31161,65.98%, 81.76%, 15.78%, 2.47%,d00628
31163,24.51%, 60.59%, 36.08%, 3.33%,9a085c
31165,70.77%, 84.44%, 13.67%, 1.89%,d70422
31167,50.49%, 73.71%, 23.22%, 3.06%,bb073b
31169,43.10%, 70.48%, 27.38%, 2.14%,b30545
31171,77.94%, 88.24%, 10.29%, 1.47%,e1031a
31173,13.91%, 42.39%, 56.30%, 1.31%,6c038f
31175,52.80%, 75.49%, 22.69%, 1.82%,c00439
31177,36.77%, 67.33%, 30.57%, 2.10%,ab054d
31179,38.54%, 67.71%, 29.17%, 3.12%,ac074a
31181,46.84%, 72.22%, 25.37%, 2.41%,b80640
31183,56.25%, 77.01%, 20.76%, 2.23%,c40534
31185,55.09%, 76.70%, 21.61%, 1.70%,c30437
32001,39.94%, 68.79%, 28.85%, 2.37%,af0649
32003,14.60%, 41.82%, 56.42%, 1.77%,6a048f
32005,26.77%, 62.42%, 35.65%, 1.93%,9f045a
32007,53.19%, 75.15%, 21.96%, 2.88%,bf0737
32009,51.72%, 72.87%, 21.15%, 0.69%,b90135
32011,68.81%, 82.05%, 13.24%, 2.35%,d10521
32013,36.09%, 66.33%, 30.24%, 3.43%,a9084d
32015,48.31%, 72.98%, 24.67%, 2.36%,ba063e
32017,59.99%, 78.58%, 18.59%, 2.83%,c8072f
32019,28.60%, 62.99%, 34.38%, 2.63%,a00657
32021,10.66%, 53.07%, 42.41%, 4.52%,870b6c
32023,24.23%, 60.30%, 36.07%, 3.63%,99095b
32027,28.40%, 61.94%, 33.55%, 4.51%,9d0b55
32029,17.33%, 57.09%, 39.76%, 3.15%,910865
32031,3.70%, 47.09%, 50.79%, 2.13%,780581
32033,43.68%, 70.22%, 26.54%, 3.24%,b30843
32510,9.02%, 53.15%, 44.13%, 2.72%,870670
33001,4.96%, 51.85%, 46.89%, 1.26%,840377
33003,0.80%, 49.67%, 48.87%, 1.46%,7e037c
33005,24.72%, 36.64%, 61.36%, 1.99%,5d059c
33007,17.54%, 40.40%, 57.93%, 1.67%,670493
33009,23.70%, 37.15%, 60.85%, 2.00%,5e059b
33011,1.12%, 48.62%, 49.74%, 1.64%,7b047e
33013,12.71%, 42.88%, 55.59%, 1.53%,6d038d
33015,4.56%, 51.59%, 47.03%, 1.38%,830377
33017,14.53%, 41.78%, 56.32%, 1.90%,6a048f
33019,13.27%, 42.45%, 55.71%, 1.84%,6c048e
34001,16.83%, 41.04%, 57.88%, 1.08%,680293
34003,11.32%, 43.80%, 55.12%, 1.08%,6f028c
34005,18.02%, 40.40%, 58.42%, 1.18%,670394
34007,37.27%, 30.75%, 68.02%, 1.24%,4e03ad
34009,8.58%, 53.61%, 45.03%, 1.36%,880372
34011,24.20%, 37.31%, 61.51%, 1.18%,5f039c
34013,56.65%, 21.30%, 77.95%, 0.75%,3601c6
34015,10.74%, 43.86%, 54.59%, 1.55%,6f038b
34017,56.02%, 21.43%, 77.45%, 1.12%,3602c5
34019,17.73%, 58.07%, 40.34%, 1.59%,940466
34021,36.70%, 30.48%, 67.19%, 2.33%,4d05ab
34023,27.58%, 35.55%, 63.13%, 1.32%,5a03a0
34025,4.96%, 51.81%, 46.84%, 1.35%,840377
34027,10.81%, 54.79%, 43.98%, 1.23%,8b0370
34029,17.54%, 58.16%, 40.62%, 1.22%,940367
34031,28.21%, 35.41%, 63.62%, 0.97%,5a02a2
34033,1.30%, 48.39%, 49.69%, 1.92%,7b047e
34035,5.58%, 46.52%, 52.10%, 1.39%,760384
34037,21.29%, 59.57%, 38.28%, 2.15%,970561
34039,34.00%, 32.52%, 66.52%, 0.96%,5202a9
34041,15.41%, 56.69%, 41.27%, 2.04%,900569
35001,16.36%, 39.27%, 55.63%, 0.60%,64018d
35003,43.99%, 70.37%, 26.38%, 0.85%,b30243
35005,31.95%, 64.50%, 32.54%, 0.39%,a40052
35006,23.81%, 36.37%, 60.18%, 0.28%,5c0099
35007,2.24%, 46.83%, 49.06%, 0.54%,77017d
35009,38.38%, 67.90%, 29.52%, 0.45%,ad014b
35011,33.15%, 64.97%, 31.82%, 0.55%,a50151
35013,14.78%, 41.13%, 55.91%, 0.70%,68018e
35015,33.43%, 65.30%, 31.88%, 0.43%,a60151
35017,13.42%, 41.53%, 54.95%, 0.98%,69028c
35019,43.61%, 26.09%, 69.70%, 0.28%,4200b1
35021,11.15%, 54.41%, 43.26%, 2.33%,8a056e
35023,4.96%, 46.46%, 51.42%, 2.12%,760583
35025,49.77%, 73.75%, 23.98%, 2.27%,bc053d
35027,32.67%, 64.50%, 31.83%, 0.45%,a40151
35028,3.71%, 45.02%, 48.72%, 0.64%,72017c
35029,1.16%, 48.93%, 47.77%, 0.84%,7c0279
35031,46.95%, 25.29%, 72.24%, 2.47%,4006b8
35033,52.09%, 22.79%, 74.88%, 2.34%,3a05be
35035,28.09%, 62.22%, 34.12%, 0.70%,9e0157
35037,22.09%, 59.40%, 37.31%, 0.67%,97015f
35039,52.58%, 22.14%, 74.72%, 0.41%,3801be
35041,38.80%, 67.73%, 28.93%, 0.75%,ac0149
35043,5.27%, 45.10%, 50.36%, 0.50%,730180
35045,28.10%, 62.39%, 34.29%, 0.53%,9f0157
35047,56.89%, 20.01%, 76.90%, 0.61%,3301c4
35049,51.08%, 22.38%, 73.47%, 0.86%,3902bb
35051,18.89%, 57.39%, 38.49%, 0.69%,920162
35053,18.57%, 37.84%, 56.42%, 0.96%,60028f
35055,60.29%, 17.80%, 78.09%, 0.99%,2d02c7
35057,17.20%, 55.12%, 37.93%, 0.98%,8c0260
35059,43.43%, 70.27%, 26.83%, 0.85%,b30244
35061,2.47%, 46.25%, 48.73%, 0.55%,75017c
36001,31.30%, 33.19%, 64.49%, 2.32%,5405a4
36003,25.08%, 61.29%, 36.21%, 2.50%,9c065c
36005,83.37%, 8.08%, 91.45%, 0.47%,1401e9
36007,5.31%, 46.15%, 51.46%, 2.40%,750683
36009,13.17%, 55.66%, 42.49%, 1.84%,8d046c
36011,11.40%, 43.18%, 54.58%, 2.25%,6e058b
36013,7.87%, 52.92%, 45.05%, 2.02%,860572
36015,2.33%, 50.31%, 47.98%, 1.72%,80047a
36017,3.09%, 50.29%, 47.20%, 2.51%,800678
36019,25.59%, 36.26%, 61.85%, 1.89%,5c049d
36021,13.72%, 41.97%, 55.69%, 2.34%,6b058e
36023,9.11%, 44.31%, 53.41%, 2.28%,700588
36025,8.77%, 53.32%, 44.55%, 2.12%,870571
36027,7.51%, 45.29%, 52.80%, 1.91%,730486
36029,16.34%, 40.97%, 57.31%, 1.73%,680492
36031,18.77%, 39.76%, 58.53%, 1.71%,650495
36033,26.07%, 36.02%, 62.09%, 1.88%,5b049e
36035,11.15%, 54.62%, 43.47%, 1.91%,8b046e
36037,20.23%, 59.03%, 38.80%, 2.17%,960562
36039,10.37%, 54.06%, 43.69%, 2.25%,89056f
36041,25.83%, 62.06%, 36.24%, 1.70%,9e045c
36043,8.02%, 53.04%, 45.02%, 1.94%,870472
36045,2.86%, 50.75%, 47.89%, 1.36%,81037a
36047,65.12%, 16.90%, 82.02%, 1.08%,2b02d1
36049,8.81%, 53.71%, 44.90%, 1.40%,880372
36051,10.25%, 53.97%, 43.72%, 2.30%,89056f
36053,0.89%, 48.49%, 49.37%, 2.14%,7b057d
36055,18.02%, 39.95%, 57.97%, 2.08%,650593
36057,4.62%, 51.33%, 46.70%, 1.97%,820577
36059,7.64%, 45.64%, 53.28%, 1.08%,740287
36061,68.82%, 14.92%, 83.74%, 1.34%,2603d5
36063,0.84%, 48.58%, 49.42%, 2.01%,7b057e
36065,4.69%, 51.36%, 46.68%, 1.96%,820477
36067,21.21%, 38.51%, 59.72%, 1.77%,620498
36069,1.53%, 49.78%, 48.25%, 1.98%,7e057b
36071,5.65%, 46.48%, 52.13%, 1.38%,760384
36073,19.09%, 58.44%, 39.35%, 2.21%,950564
36075,7.93%, 44.81%, 52.73%, 2.46%,720686
36077,2.72%, 47.48%, 50.20%, 2.32%,790580
36079,10.31%, 54.31%, 44.00%, 1.69%,8a0470
36081,59.16%, 19.92%, 79.08%, 1.00%,3202c9
