id,margin,mccain,obama,other,hex_color
45037,10.93%, 54.98%, 44.05%, 0.96%,8c0270
45039,31.66%, 33.67%, 65.33%, 1.00%,5502a6
45041,3.17%, 51.16%, 47.99%, 0.86%,82027a
45043,5.25%, 52.13%, 46.88%, 0.99%,840277
45045,23.85%, 61.03%, 37.18%, 1.79%,9b045e
45047,15.66%, 57.29%, 41.62%, 1.09%,92026a
45049,25.42%, 36.78%, 62.20%, 1.02%,5d029e
45051,24.55%, 61.65%, 37.10%, 1.25%,9d035e
45053,22.86%, 38.01%, 60.87%, 1.13%,60029b
45055,18.72%, 58.84%, 40.11%, 1.05%,960266
45057,14.88%, 56.85%, 41.97%, 1.18%,90036b
45059,18.10%, 58.34%, 40.25%, 1.41%,940366
45061,31.53%, 33.58%, 65.12%, 1.30%,5503a6
45063,38.04%, 68.45%, 30.41%, 1.14%,ae024d
45065,6.08%, 46.58%, 52.66%, 0.76%,760186
45067,27.63%, 35.69%, 63.32%, 0.99%,5b02a1
45069,25.73%, 36.74%, 62.47%, 0.79%,5d029f
45071,17.60%, 58.19%, 40.60%, 1.21%,940367
45073,37.53%, 67.98%, 30.45%, 1.56%,ad034d
45075,38.10%, 30.47%, 68.58%, 0.95%,4d02ae
45077,46.23%, 72.13%, 25.91%, 1.96%,b70442
45079,28.91%, 35.11%, 64.02%, 0.87%,5902a3
45081,21.71%, 60.34%, 38.63%, 1.03%,990262
45083,21.61%, 60.04%, 38.43%, 1.53%,990361
45085,15.44%, 41.89%, 57.33%, 0.78%,6a0192
45087,11.17%, 54.97%, 43.80%, 1.23%,8c036f
45089,38.16%, 30.43%, 68.59%, 0.97%,4d02ae
45091,17.70%, 58.17%, 40.47%, 1.36%,940367
46003,9.30%, 53.11%, 43.81%, 3.08%,87076f
46005,7.27%, 52.55%, 45.28%, 2.16%,860573
46007,4.72%, 50.83%, 46.11%, 3.06%,810775
46009,10.87%, 53.92%, 43.06%, 3.02%,89076d
46011,5.56%, 46.12%, 51.68%, 2.20%,750583
46013,5.59%, 46.29%, 51.88%, 1.82%,760484
46015,18.12%, 57.69%, 39.57%, 2.75%,930764
46017,48.14%, 25.20%, 73.34%, 1.45%,4003bb
46019,35.60%, 66.28%, 30.69%, 3.03%,a9074e
46021,40.75%, 69.20%, 28.45%, 2.34%,b00548
46023,7.59%, 53.02%, 45.42%, 1.56%,870373
46025,12.11%, 54.90%, 42.78%, 2.32%,8b056d
46027,24.22%, 36.78%, 61.01%, 2.21%,5d059b
46029,6.39%, 52.31%, 45.92%, 1.77%,850475
46031,21.48%, 38.05%, 59.53%, 2.42%,610697
46033,31.82%, 64.54%, 32.73%, 2.73%,a40653
46035,13.92%, 55.96%, 42.03%, 2.01%,8e056b
46037,12.89%, 42.81%, 55.69%, 1.50%,6d038e
46039,1.53%, 49.05%, 47.52%, 3.43%,7d0879
46041,33.14%, 32.64%, 65.78%, 1.58%,5304a7
46043,49.49%, 73.63%, 24.15%, 2.22%,bb053d
46045,18.98%, 58.43%, 39.45%, 2.12%,940564
46047,26.52%, 61.64%, 35.13%, 3.23%,9d0859
46049,26.26%, 62.00%, 35.74%, 2.27%,9e055b
46051,4.31%, 50.94%, 46.63%, 2.43%,810676
46053,29.02%, 63.33%, 34.31%, 2.36%,a10657
46055,65.22%, 81.44%, 16.22%, 2.34%,cf0529
46057,22.17%, 59.60%, 37.42%, 2.98%,97075f
46059,26.31%, 62.01%, 35.70%, 2.29%,9e055b
46061,19.13%, 58.66%, 39.53%, 1.81%,950464
46063,59.95%, 78.34%, 18.39%, 3.27%,c7082e
46065,26.70%, 62.56%, 35.86%, 1.57%,9f045b
46067,28.91%, 63.33%, 34.42%, 2.25%,a10557
46069,40.89%, 69.68%, 28.79%, 1.53%,b10349
46071,20.56%, 58.96%, 38.39%, 2.65%,960661
46073,0.36%, 49.41%, 49.05%, 1.54%,7d037d
46075,50.40%, 73.84%, 23.44%, 2.71%,bc063b
46077,5.68%, 51.54%, 45.87%, 2.59%,830674
46079,0.65%, 48.61%, 49.26%, 2.13%,7b057d
46081,15.39%, 56.30%, 40.91%, 2.79%,8f0768
46083,15.22%, 56.84%, 41.61%, 1.55%,90036a
46085,11.21%, 54.48%, 43.27%, 2.25%,8a056e
46087,14.50%, 55.89%, 41.39%, 2.72%,8e0669
46089,34.47%, 66.55%, 32.07%, 1.38%,a90351
46091,16.48%, 41.08%, 57.55%, 1.37%,680392
46093,32.43%, 64.75%, 32.32%, 2.93%,a50752
46095,8.54%, 52.79%, 44.25%, 2.97%,860770
46097,2.30%, 47.37%, 49.67%, 2.96%,78077e
46099,0.73%, 48.73%, 49.46%, 1.82%,7c047e
46101,4.76%, 46.34%, 51.11%, 2.55%,760682
46103,21.18%, 59.64%, 38.47%, 1.89%,980462
46105,35.77%, 65.36%, 29.60%, 2.79%,a6074b
46107,31.60%, 65.07%, 33.47%, 1.46%,a50355
46109,19.64%, 39.26%, 58.91%, 1.83%,640496
46111,14.00%, 55.43%, 41.43%, 0.99%,8d0269
46113,78.81%, 9.88%, 88.69%, 1.43%,1903e2
46115,3.36%, 50.78%, 47.42%, 1.80%,810478
46117,32.65%, 65.49%, 32.84%, 1.67%,a60453
46119,41.78%, 69.75%, 27.97%, 2.28%,b10547
46121,57.89%, 20.19%, 78.08%, 1.73%,3304c7
46123,33.29%, 65.48%, 32.19%, 2.32%,a60552
46125,19.69%, 58.32%, 38.63%, 3.06%,940762
46127,13.84%, 55.97%, 42.12%, 1.91%,8e046b
46129,28.11%, 62.94%, 34.83%, 2.23%,a00558
46135,1.98%, 49.72%, 47.74%, 2.54%,7e0679
46137,27.16%, 35.02%, 62.18%, 2.81%,59079e
47001,26.22%, 62.32%, 36.10%, 1.58%,9e045c
47003,33.47%, 65.89%, 32.42%, 1.70%,a80452
47005,16.22%, 57.05%, 40.82%, 2.13%,910568
47007,34.47%, 66.18%, 31.71%, 2.11%,a80550
47009,39.34%, 68.88%, 29.53%, 1.59%,af044b
47011,49.69%, 74.19%, 24.50%, 1.31%,bd033e
47013,36.97%, 67.59%, 30.62%, 1.79%,ac044e
47015,24.02%, 60.88%, 36.85%, 2.27%,9b055d
47017,29.84%, 64.01%, 34.17%, 1.81%,a30457
47019,47.15%, 72.82%, 25.66%, 1.52%,b90341
47021,31.68%, 65.14%, 33.47%, 1.39%,a60355
47023,43.20%, 71.02%, 27.82%, 1.16%,b50246
47025,39.32%, 68.86%, 29.54%, 1.60%,af044b
47027,14.30%, 55.98%, 41.68%, 2.34%,8e056a
47029,44.91%, 71.67%, 26.76%, 1.57%,b60444
47031,29.43%, 63.73%, 34.30%, 1.96%,a20457
47033,33.58%, 66.16%, 32.58%, 1.26%,a80353
47035,37.13%, 67.81%, 30.68%, 1.51%,ac034e
47037,20.93%, 38.80%, 59.73%, 1.46%,620398
47039,32.23%, 65.11%, 32.88%, 2.02%,a60553
47041,17.74%, 57.82%, 40.08%, 2.09%,930566
47043,21.37%, 59.82%, 38.45%, 1.72%,980462
47045,37.70%, 68.23%, 30.53%, 1.25%,ad034d
47047,27.43%, 63.22%, 35.80%, 0.98%,a1025b
47049,43.89%, 71.06%, 27.17%, 1.77%,b50445
47051,22.52%, 60.46%, 37.94%, 1.61%,9a0460
47053,28.75%, 63.60%, 34.85%, 1.56%,a20358
47055,19.57%, 59.05%, 39.47%, 1.48%,960364
47057,43.06%, 70.60%, 27.54%, 1.87%,b40446
47059,40.70%, 69.52%, 28.82%, 1.66%,b10449
47061,12.78%, 55.33%, 42.55%, 2.12%,8d056c
47063,38.38%, 68.41%, 30.03%, 1.56%,ae034c
47065,11.79%, 55.19%, 43.40%, 1.41%,8c036e
47067,43.91%, 70.86%, 26.95%, 2.19%,b40544
47069,6.18%, 46.50%, 52.67%, 0.83%,760286
47071,42.68%, 70.52%, 27.84%, 1.63%,b30446
47073,41.95%, 70.13%, 28.18%, 1.68%,b20447
47075,21.28%, 38.97%, 60.25%, 0.78%,630199
47077,42.90%, 70.79%, 27.88%, 1.33%,b40347
47079,22.36%, 60.41%, 38.04%, 1.55%,9a0361
47081,14.37%, 56.30%, 41.93%, 1.78%,8f046a
47083,2.09%, 47.94%, 50.03%, 2.03%,7a057f
47085,2.88%, 50.37%, 47.49%, 2.14%,800579
47087,0.87%, 48.54%, 49.41%, 2.04%,7b057d
47089,42.70%, 70.65%, 27.94%, 1.41%,b40347
47091,42.24%, 70.11%, 27.87%, 2.02%,b20547
47093,23.00%, 60.73%, 37.73%, 1.53%,9a0360
47095,6.75%, 52.50%, 45.76%, 1.74%,850474
47097,6.54%, 52.83%, 46.28%, 0.89%,860276
47099,33.74%, 65.96%, 32.22%, 1.83%,a80452
47101,23.73%, 61.05%, 37.32%, 1.63%,9b045f
47103,42.16%, 70.30%, 28.14%, 1.55%,b30347
47105,43.98%, 71.29%, 27.31%, 1.40%,b50345
47107,39.64%, 69.13%, 29.49%, 1.38%,b0034b
47109,38.42%, 68.46%, 30.04%, 1.50%,ae034c
47111,41.92%, 69.90%, 27.99%, 2.11%,b20547
47113,7.03%, 53.12%, 46.09%, 0.79%,870275
47115,19.59%, 58.98%, 39.40%, 1.62%,960464
47117,21.57%, 59.84%, 38.27%, 1.90%,980461
47119,21.41%, 60.08%, 38.67%, 1.25%,990362
47121,33.63%, 66.01%, 32.38%, 1.60%,a80452
47123,38.33%, 68.45%, 30.12%, 1.43%,ae034c
47125,7.87%, 53.28%, 45.40%, 1.32%,870373
47127,38.25%, 68.09%, 29.84%, 2.07%,ad054c
47129,40.28%, 69.14%, 28.86%, 1.99%,b00549
47131,34.09%, 66.26%, 32.17%, 1.58%,a80452
47133,13.32%, 55.57%, 42.25%, 2.17%,8d056b
47135,8.90%, 53.20%, 44.30%, 2.50%,870670
47137,34.89%, 66.87%, 31.97%, 1.16%,aa0251
47139,32.96%, 65.64%, 32.67%, 1.69%,a70453
47141,26.95%, 62.60%, 35.65%, 1.74%,9f045a
47143,46.24%, 72.41%, 26.18%, 1.41%,b80342
47145,36.23%, 67.27%, 31.04%, 1.69%,ab044f
47147,31.09%, 64.83%, 33.74%, 1.42%,a50356
47149,19.07%, 58.78%, 39.71%, 1.52%,950365
47151,47.34%, 72.70%, 25.36%, 1.95%,b90440
47153,34.82%, 66.40%, 31.58%, 2.02%,a90550
47155,48.08%, 73.43%, 25.35%, 1.22%,bb0340
47157,27.40%, 35.96%, 63.35%, 0.69%,5b01a1
47159,20.29%, 58.95%, 38.65%, 2.40%,960662
47161,8.83%, 53.68%, 44.85%, 1.47%,880372
47163,41.34%, 70.02%, 28.68%, 1.30%,b20349
47165,34.83%, 66.73%, 31.90%, 1.37%,aa0351
47167,36.47%, 67.80%, 31.33%, 0.87%,ac024f
47169,6.58%, 52.11%, 45.54%, 2.35%,840574
47171,40.20%, 69.38%, 29.17%, 1.45%,b0034a
47173,41.23%, 69.81%, 28.58%, 1.61%,b20448
47175,20.17%, 58.66%, 38.49%, 2.86%,950762
47177,21.16%, 59.46%, 38.30%, 2.24%,970561
47179,33.48%, 66.03%, 32.54%, 1.43%,a80352
47181,49.23%, 73.75%, 24.52%, 1.74%,bc043e
47183,31.11%, 64.68%, 33.57%, 1.75%,a40455
47185,28.31%, 63.26%, 34.95%, 1.78%,a10459
47187,39.40%, 69.12%, 29.72%, 1.16%,b0024b
47189,36.57%, 67.62%, 31.05%, 1.33%,ac034f
48001,43.55%, 71.35%, 27.80%, 0.85%,b50246
48003,65.37%, 82.44%, 17.07%, 0.50%,d2012b
48005,34.95%, 67.13%, 32.17%, 0.70%,ab0152
48007,37.71%, 68.45%, 30.74%, 0.81%,ae024e
48009,65.41%, 82.36%, 16.95%, 0.69%,d2012b
48011,73.54%, 86.46%, 12.93%, 0.61%,dc0120
48013,10.54%, 54.96%, 44.43%, 0.61%,8c0171
48015,50.89%, 74.96%, 24.07%, 0.97%,bf023d
48017,40.41%, 69.86%, 29.45%, 0.69%,b2014b
48019,50.39%, 74.59%, 24.20%, 1.20%,be033d
48021,8.17%, 53.02%, 44.84%, 2.14%,870572
48023,54.53%, 76.81%, 22.28%, 0.91%,c30238
48025,10.13%, 54.81%, 44.69%, 0.50%,8b0171
48027,9.75%, 54.36%, 44.61%, 1.03%,8a0271
48029,5.55%, 46.69%, 52.23%, 1.08%,770285
48031,39.50%, 69.20%, 29.70%, 1.09%,b0024b
48033,76.45%, 87.53%, 11.08%, 1.39%,df031c
48035,51.86%, 75.36%, 23.50%, 1.14%,c0023b
48037,37.93%, 68.67%, 30.74%, 0.59%,af014e
48039,29.57%, 64.34%, 34.76%, 0.90%,a40258
48041,28.91%, 63.85%, 34.94%, 1.20%,a20359
48043,2.95%, 47.56%, 50.51%, 1.92%,790480
48045,49.64%, 74.34%, 24.70%, 0.96%,bd023e
48047,51.58%, 24.08%, 75.66%, 0.26%,3d00c0
48049,61.23%, 79.95%, 18.72%, 1.33%,cb032f
48051,37.42%, 68.22%, 30.80%, 0.98%,ad024e
48053,44.11%, 71.38%, 27.28%, 1.34%,b60345
48055,6.04%, 52.43%, 46.39%, 1.18%,850376
48057,20.02%, 59.69%, 39.67%, 0.64%,980165
48059,61.69%, 80.28%, 18.60%, 1.12%,cc022f
48061,28.67%, 35.06%, 63.72%, 1.22%,5903a2
48063,23.30%, 61.27%, 37.97%, 0.77%,9c0160
48065,71.88%, 85.50%, 13.62%, 0.87%,da0222
48067,40.43%, 69.89%, 29.46%, 0.65%,b2014b
48069,36.80%, 68.18%, 31.38%, 0.44%,ad0150
48071,51.16%, 75.14%, 23.98%, 0.87%,bf023d
48073,43.16%, 71.24%, 28.08%, 0.68%,b50147
48075,55.97%, 77.61%, 21.65%, 0.74%,c50137
48077,58.59%, 78.91%, 20.32%, 0.77%,c90133
48079,44.84%, 71.71%, 26.87%, 1.42%,b60344
48081,60.74%, 79.80%, 19.06%, 1.15%,cb0230
48083,63.97%, 81.33%, 17.37%, 1.30%,cf032c
48085,25.50%, 62.16%, 36.66%, 1.18%,9e035d
48087,59.33%, 78.91%, 19.58%, 1.51%,c90331
48089,39.35%, 69.38%, 30.03%, 0.60%,b0014c
48091,47.34%, 73.01%, 25.66%, 1.33%,ba0341
48093,47.52%, 73.09%, 25.57%, 1.34%,ba0341
48095,51.07%, 74.93%, 23.86%, 1.21%,bf033c
48097,58.59%, 78.86%, 20.27%, 0.88%,c90233
48099,26.90%, 63.00%, 36.11%, 0.89%,a0025c
48101,45.67%, 72.20%, 26.52%, 1.28%,b80343
48103,55.02%, 76.96%, 21.94%, 1.10%,c40237
48105,33.27%, 66.41%, 33.14%, 0.45%,a90154
48107,28.06%, 63.79%, 35.74%, 0.47%,a2015b
48109,30.96%, 33.86%, 64.82%, 1.32%,5603a5
48111,60.86%, 79.86%, 19.01%, 1.13%,cb0230
48113,15.27%, 41.89%, 57.15%, 0.96%,6a0291
48115,42.82%, 70.95%, 28.13%, 0.93%,b40247
48117,46.77%, 73.06%, 26.29%, 0.65%,ba0143
48119,45.31%, 72.25%, 26.93%, 0.82%,b80244
48121,24.16%, 61.63%, 37.47%, 0.89%,9d025f
48123,47.87%, 73.77%, 25.90%, 0.33%,bc0042
48125,51.03%, 75.10%, 24.07%, 0.82%,bf023d
48127,50.68%, 24.37%, 75.05%, 0.59%,3e01bf
48129,64.08%, 81.30%, 17.22%, 1.48%,cf032b
48131,50.40%, 24.40%, 74.80%, 0.79%,3e02be
48133,59.82%, 79.35%, 19.53%, 1.12%,ca0231
48135,47.90%, 73.49%, 25.59%, 0.92%,bb0241
48137,31.59%, 65.02%, 33.43%, 1.55%,a50355
48139,42.24%, 70.71%, 28.47%, 0.82%,b40248
48141,32.45%, 33.28%, 65.73%, 0.98%,5402a7
48143,54.50%, 76.81%, 22.31%, 0.88%,c30238
48145,19.70%, 59.44%, 39.74%, 0.82%,970265
48147,39.58%, 69.20%, 29.62%, 1.18%,b0034b
48149,42.43%, 70.43%, 28.00%, 1.57%,b30447
48151,22.20%, 60.71%, 38.51%, 0.78%,9a0162
48153,41.81%, 70.77%, 28.96%, 0.28%,b40049
48155,23.98%, 60.78%, 36.80%,-,9a005d
48157,2.39%, 50.89%, 48.50%, 0.62%,81017b
48159,52.46%, 75.53%, 23.07%, 1.40%,c0033a
48161,43.51%, 71.42%, 27.91%, 0.67%,b60147
48163,18.73%, 40.47%, 59.21%, 0.32%,670096
48165,67.25%, 83.23%, 15.98%, 0.79%,d40228
48167,19.48%, 59.29%, 39.81%, 0.90%,970265
48169,56.06%, 77.49%, 21.43%, 1.09%,c50236
48171,56.63%, 77.51%, 20.88%, 1.61%,c50435
48173,80.79%, 90.13%, 9.34%, 0.54%,e50117
48175,26.51%, 62.87%, 36.36%, 0.77%,a0015c
48177,30.36%, 64.83%, 34.47%, 0.70%,a50157
48179,70.96%, 85.13%, 14.18%, 0.69%,d90124
48181,37.83%, 68.33%, 30.51%, 1.16%,ae024d
48183,37.64%, 68.54%, 30.90%, 0.57%,ae014e
48185,34.34%, 66.83%, 32.49%, 0.67%,aa0152
48187,30.94%, 64.91%, 33.97%, 1.12%,a50256
48189,44.89%, 72.12%, 27.24%, 0.64%,b70145
48191,47.94%, 73.58%, 25.63%, 0.79%,bb0241
48193,53.28%, 76.12%, 22.84%, 1.03%,c2023a
48195,76.45%, 87.87%, 11.42%, 0.71%,e0011d
48197,51.79%, 75.17%, 23.39%, 1.44%,bf033b
48199,61.17%, 80.20%, 19.03%, 0.77%,cc0130
48201,1.63%, 48.82%, 50.45%, 0.73%,7c0180
48203,31.41%, 65.38%, 33.97%, 0.64%,a60156
48205,73.60%, 86.20%, 12.59%, 1.21%,db0320
48207,32.56%, 65.60%, 33.03%, 1.37%,a70354
48209,2.04%, 50.19%, 48.15%, 1.66%,7f047a
48211,71.91%, 85.67%, 13.76%, 0.57%,da0123
48213,44.65%, 71.94%, 27.29%, 0.77%,b70145
48215,38.63%, 30.29%, 68.92%, 0.80%,4d02af
48217,41.35%, 70.25%, 28.90%, 0.86%,b30249
48219,52.30%, 75.80%, 23.51%, 0.69%,c1013b
48221,53.98%, 76.46%, 22.48%, 1.05%,c20239
48223,44.66%, 71.98%, 27.32%, 0.70%,b70145
48225,37.29%, 68.09%, 30.80%, 1.11%,ad024e
48227,46.28%, 72.55%, 26.27%, 1.19%,b90342
48229,3.12%, 51.00%, 47.88%, 1.11%,82027a
48231,40.57%, 69.68%, 29.11%, 1.21%,b1034a
48233,68.93%, 84.02%, 15.09%, 0.89%,d60226
48235,58.75%, 78.82%, 20.07%, 1.10%,c80233
48237,68.08%, 83.63%, 15.55%, 0.83%,d50227
48239,47.79%, 73.46%, 25.67%, 0.87%,bb0241
48241,41.98%, 70.62%, 28.63%, 0.75%,b40149
48243,22.73%, 60.60%, 37.86%, 1.54%,9a0360
48245,2.24%, 48.52%, 50.76%, 0.72%,7b0181
48247,47.60%, 26.01%, 73.61%, 0.39%,4200bb
48249,16.06%, 41.69%, 57.75%, 0.56%,6a0193
48251,47.50%, 73.30%, 25.80%, 0.91%,ba0241
48253,46.06%, 72.37%, 26.31%, 1.33%,b80343
48255,21.56%, 60.44%, 38.88%, 0.68%,9a0163
48257,35.78%, 67.53%, 31.76%, 0.71%,ac0150
48259,55.97%, 77.46%, 21.49%, 1.05%,c50236
48261,6.93%, 46.53%, 53.47%,-,760088
48263,54.24%, 76.34%, 22.10%, 1.56%,c20338
48265,49.57%, 74.27%, 24.69%, 1.04%,bd023e
48267,62.13%, 80.68%, 18.56%, 0.76%,cd012f
48269,87.73%, 92.64%, 4.91%, 2.45%,ec060c
48271,17.67%, 58.48%, 40.81%, 0.71%,950168
48273,7.25%, 45.97%, 53.22%, 0.81%,750287
48275,45.25%, 72.08%, 26.83%, 1.10%,b70244
48277,41.98%, 70.54%, 28.55%, 0.91%,b30248
48279,48.35%, 73.90%, 25.55%, 0.55%,bc0141
48281,49.10%, 74.02%, 24.93%, 1.05%,bc023f
48283,19.03%, 40.20%, 59.23%, 0.56%,660197
48285,53.64%, 76.30%, 22.66%, 1.04%,c20239
48287,36.26%, 67.62%, 31.36%, 1.02%,ac024f
48289,58.91%, 79.05%, 20.14%, 0.81%,c90233
48291,43.61%, 71.23%, 27.62%, 1.14%,b50246
48293,33.41%, 66.20%, 32.79%, 1.00%,a80253
48295,74.68%, 87.02%, 12.34%, 0.64%,dd011f
48297,49.02%, 74.11%, 25.10%, 0.79%,bc0240
48299,52.25%, 75.62%, 23.37%, 1.02%,c0023b
48301,69.62%, 84.81%, 15.19%,-,d80026
48303,36.72%, 67.98%, 31.26%, 0.76%,ad014f
48305,39.98%, 69.61%, 29.63%, 0.76%,b1014b
48307,51.00%, 75.18%, 24.19%, 0.63%,bf013d
48309,23.90%, 61.56%, 37.65%, 0.79%,9c0260
48311,49.91%, 74.49%, 24.58%, 0.93%,bd023e
48313,42.83%, 70.96%, 28.13%, 0.91%,b40247
48315,21.71%, 60.37%, 38.66%, 0.96%,990262
48317,62.68%, 80.99%, 18.31%, 0.70%,ce012e
48319,47.05%, 72.80%, 25.74%, 1.46%,b90341
48321,27.44%, 63.32%, 35.88%, 0.79%,a1025b
48323,57.03%, 21.17%, 78.20%, 0.63%,3501c7
48325,33.89%, 66.59%, 32.71%, 0.70%,a90153
48327,40.96%, 69.94%, 28.98%, 1.08%,b20249
48329,57.19%, 78.13%, 20.94%, 0.92%,c70235
48331,26.00%, 62.43%, 36.42%, 1.15%,9f025c
48333,62.24%, 80.52%, 18.28%, 1.19%,cd032e
48335,50.56%, 74.66%, 24.11%, 1.23%,be033d
48337,58.47%, 78.55%, 20.09%, 1.36%,c80333
48339,52.56%, 75.76%, 23.19%, 1.05%,c1023b
48341,58.10%, 78.76%, 20.65%, 0.59%,c80134
48343,21.02%, 60.18%, 39.16%, 0.67%,990163
48345,76.60%, 87.88%, 11.28%, 0.84%,e0021c
48347,27.51%, 63.39%, 35.88%, 0.73%,a1015b
48349,33.15%, 66.23%, 33.09%, 0.68%,a80154
48351,32.22%, 65.51%, 33.29%, 1.20%,a70354
48353,38.79%, 68.83%, 30.04%, 1.13%,af024c
48355,4.42%, 51.75%, 47.33%, 0.92%,830278
48357,83.89%, 91.70%, 7.82%, 0.48%,e90113
48359,77.28%, 88.37%, 11.09%, 0.54%,e1011c
48361,47.14%, 73.14%, 26.00%, 0.85%,ba0242
48363,48.18%, 73.45%, 25.27%, 1.28%,bb0340
48365,48.90%, 74.22%, 25.31%, 0.47%,bd0140
48367,55.21%, 77.11%, 21.90%, 0.99%,c40237
48369,60.60%, 79.96%, 19.36%, 0.67%,cb0131
48371,25.04%, 61.85%, 36.81%, 1.35%,9d035d
48373,37.23%, 68.15%, 30.92%, 0.93%,ad024e
48375,39.39%, 69.17%, 29.78%, 1.04%,b0024b
48377,43.43%, 27.83%, 71.26%, 0.91%,4602b5
48379,49.53%, 74.27%, 24.74%, 0.99%,bd023f
48381,62.66%, 80.93%, 18.27%, 0.80%,ce022e
48383,60.16%, 79.98%, 19.82%, 0.20%,cb0032
48385,53.01%, 76.04%, 23.03%, 0.92%,c1023a
48387,38.04%, 68.51%, 30.46%, 1.03%,ae024d
48389,5.23%, 46.96%, 52.19%, 0.84%,770285
48391,14.50%, 56.88%, 42.38%, 0.74%,91016c
48393,84.17%, 92.08%, 7.92%,-,ea0014
48395,19.45%, 59.31%, 39.87%, 0.82%,970265
48397,46.04%, 72.45%, 26.40%, 1.15%,b80243
48399,62.01%, 80.63%, 18.62%, 0.75%,cd012f
48401,46.27%, 72.89%, 26.62%, 0.50%,b90143
48403,54.82%, 76.92%, 22.10%, 0.98%,c40238
48405,27.29%, 63.04%, 35.75%, 1.21%,a0035b
48407,38.29%, 68.66%, 30.38%, 0.96%,af024d
48409,16.59%, 57.97%, 41.38%, 0.64%,930169
48411,59.18%, 79.00%, 19.82%, 1.18%,c90332
48413,49.54%, 74.39%, 24.85%, 0.77%,bd013f
48415,59.72%, 79.26%, 19.54%, 1.20%,ca0331
48417,71.50%, 85.32%, 13.82%, 0.86%,d90223
48419,44.27%, 71.91%, 27.64%, 0.46%,b70146
48421,74.22%, 86.67%, 12.45%, 0.88%,dd021f
48423,39.54%, 69.36%, 29.82%, 0.81%,b0024c
48425,53.16%, 75.77%, 22.62%, 1.61%,c10439
48427,69.26%, 15.24%, 84.50%, 0.27%,2600d7
48429,63.61%, 81.37%, 17.75%, 0.88%,cf022d
48431,68.34%, 84.01%, 15.67%, 0.32%,d60027
48433,43.27%, 71.29%, 28.03%, 0.68%,b50147
48435,51.20%, 75.35%, 24.14%, 0.51%,c0013d
48437,34.32%, 66.39%, 32.07%, 1.54%,a90351
48439,11.70%, 55.43%, 43.73%, 0.84%,8d026f
48441,45.59%, 72.34%, 26.75%, 0.91%,b80244
48443,26.40%, 62.24%, 35.84%, 1.93%,9e045b
48445,35.05%, 67.27%, 32.22%, 0.51%,ab0152
48447,60.26%, 80.07%, 19.81%, 0.12%,cc0032
48449,31.18%, 65.20%, 34.02%, 0.78%,a60156
48451,41.70%, 70.41%, 28.71%, 0.88%,b30249
48453,29.27%, 34.25%, 63.52%, 2.22%,5705a1
48455,35.71%, 67.39%, 31.68%, 0.94%,ab0250
48457,43.97%, 71.35%, 27.38%, 1.26%,b50345
48459,49.01%, 74.00%, 24.99%, 1.00%,bc023f
48461,50.96%, 75.02%, 24.06%, 0.92%,bf023d
48463,5.29%, 52.36%, 47.07%, 0.57%,850178
48465,9.59%, 44.87%, 54.46%, 0.67%,72018a
48467,55.06%, 77.15%, 22.09%, 0.76%,c40138
48469,33.46%, 66.22%, 32.75%, 1.03%,a80253
48471,22.40%, 60.71%, 38.31%, 0.99%,9a0261
48473,7.17%, 53.30%, 46.12%, 0.58%,870175
48475,49.08%, 74.04%, 24.96%, 1.00%,bc023f
48477,42.72%, 70.78%, 28.06%, 1.16%,b40247
48479,43.43%, 28.02%, 71.45%, 0.53%,4701b6
48481,31.17%, 65.41%, 34.24%, 0.35%,a60057
48483,71.45%, 85.43%, 13.99%, 0.58%,d90123
48485,38.85%, 69.01%, 30.16%, 0.83%,af024c
48487,46.29%, 72.81%, 26.52%, 0.67%,b90143
48489,39.83%, 29.70%, 69.53%, 0.78%,4b01b1
48491,12.96%, 55.49%, 42.53%, 1.98%,8d056c
48493,33.86%, 66.63%, 32.76%, 0.61%,a90153
48495,51.77%, 75.25%, 23.47%, 1.28%,bf033b
48497,55.73%, 77.39%, 21.66%, 0.94%,c50237
48499,54.25%, 76.80%, 22.55%, 0.65%,c30139
48501,62.61%, 80.92%, 18.31%, 0.77%,ce012e
48503,63.50%, 81.34%, 17.84%, 0.82%,cf022d
48505,35.59%, 32.07%, 67.66%, 0.28%,5100ac
48507,68.81%, 15.38%, 84.18%, 0.44%,2701d6
49001,54.01%, 75.54%, 21.53%, 2.94%,c00736
49003,62.01%, 79.24%, 17.23%, 3.53%,ca092b
49005,44.92%, 69.48%, 24.56%, 3.22%,b1083e
49007,7.96%, 52.30%, 44.34%, 3.36%,850871
49009,37.39%, 66.89%, 29.50%, 3.60%,aa094b
49011,42.26%, 69.74%, 27.48%, 2.78%,b10746
49013,65.45%, 81.24%, 15.78%, 2.98%,cf0728
49015,53.28%, 75.02%, 21.74%, 3.24%,bf0837
49017,59.81%, 78.37%, 18.56%, 3.07%,c7072f
49019,4.78%, 45.65%, 50.43%, 3.93%,740a80
49021,55.52%, 75.06%, 19.53%, 3.30%,bf0831
49023,52.97%, 73.19%, 20.21%, 3.08%,ba0733
49025,42.70%, 69.65%, 26.95%, 3.40%,b10844
49027,61.09%, 77.08%, 15.99%, 1.35%,c40328
49029,62.61%, 79.06%, 16.45%, 2.05%,c90529
49031,61.67%, 79.28%, 17.60%, 3.12%,ca072c
49033,67.10%, 82.36%, 15.26%, 2.38%,d20626
49035,0.08%, 48.09%, 48.17%, 3.75%,7a097a
