state_index,county_name,d_percent,d_total,r_percent,r_total,o_percent,o_total
21,Letcher,46.2,4192,53.0,4801,0.8,72
21,Lewis,30.4,1667,68.9,3778,0.7,39
21,Lincoln,31.5,2796,67.7,5996,0.8,71
21,Livingston,42.6,2007,56.8,2675,0.5,24
21,Logan,35.4,3768,64.0,6815,0.6,61
21,Lyon,45.1,1769,54.3,2132,0.6,24
21,McCracken,38.1,11361,61.1,18218,0.7,218
21,McCreary,26.9,1530,72.4,4121,0.7,42
21,McLean,41.1,1823,58.3,2584,0.6,28
21,Madison,37.5,11525,61.6,18922,0.8,260
21,Magoffin,49.7,2843,49.6,2836,0.7,39
21,Marion,46.2,3399,53.1,3905,0.7,50
21,Marshall,41.1,6383,58.3,9049,0.6,89
21,Martin,33.1,1504,66.0,2996,0.9,39
21,Mason,37.3,2644,61.9,4381,0.8,54
21,Meade,34.0,3724,65.3,7152,0.7,75
21,Menifee,50.8,1284,48.1,1215,1.1,29
21,Mercer,32.1,3224,67.3,6745,0.6,59
21,Metcalfe,35.4,1472,63.6,2645,1.0,40
21,Monroe,19.8,1158,79.7,4657,0.5,28
21,Montgomery,44.0,4506,55.2,5647,0.8,77
21,Morgan,48.0,2532,50.9,2682,1.1,58
21,Muhlenberg,49.2,6636,50.1,6749,0.7,94
21,Nelson,38.7,6524,60.3,10161,0.9,159
21,Nicholas,43.5,1332,55.6,1700,0.9,27
21,Ohio,36.2,3627,62.9,6311,0.9,90
21,Oldham,29.8,8080,69.3,18801,0.9,251
21,Owen,34.1,1615,65.0,3084,0.9,42
21,Owsley,21.5,430,77.9,1558,0.6,11
21,Pendleton,32.2,1940,67.1,4045,0.7,40
21,Perry,46.3,5400,53.1,6187,0.6,68
21,Pike,52.3,14002,47.1,12611,0.6,157
21,Powell,45.3,2249,54.2,2687,0.5,24
21,Pulaski,22.8,5829,76.6,19535,0.6,152
21,Robertson,37.9,413,61.5,670,0.6,7
21,Rockcastle,21.4,1320,77.9,4804,0.7,42
21,Rowan,52.3,4556,46.7,4063,1.0,87
21,Russell,22.7,1772,76.8,6009,0.5,40
21,Scott,37.1,6325,62.2,10600,0.7,125
21,Shelby,32.3,5277,66.9,10909,0.8,127
21,Simpson,38.8,2730,60.7,4273,0.6,40
21,Spencer,28.9,1970,70.6,4816,0.5,36
21,Taylor,28.9,2979,70.4,7247,0.7,69
21,Todd,31.4,1491,68.2,3242,0.4,21
21,Trigg,33.5,2046,65.8,4023,0.7,42
21,Trimble,37.7,1428,61.5,2332,0.8,30
21,Union,40.1,2398,59.1,3534,0.8,45
21,Warren,36.1,14326,63.2,25100,0.7,285
21,Washington,32.9,1724,66.4,3479,0.6,33
21,Wayne,34.0,2616,65.4,5027,0.5,42
21,Webster,41.5,2304,57.8,3207,0.6,36
21,Whitley,29.2,3985,70.1,9559,0.6,85
21,Wolfe,55.3,1744,43.9,1385,0.8,26
21,Woodford,38.9,4480,60.3,6937,0.7,85
22,Acadia,35.4,8937,63.7,16083,0.8,210
22,Allen,41.5,3791,56.3,5140,2.1,193
22,Ascension,35.7,13955,63.1,24661,1.2,484
22,Assumption,52.0,5585,46.3,4966,1.7,184
22,Avoyelles,44.9,6976,53.5,8302,1.6,247
22,Beauregard,27.6,3666,71.3,9470,1.1,145
22,Bienville,47.5,3399,50.5,3612,2.0,146
22,Bossier,28.8,12317,70.3,30040,0.8,348
22,Caddo,48.5,51739,50.9,54292,0.5,564
22,Calcasieu,41.2,32864,57.8,46075,1.0,759
22,Caldwell,29.1,1384,69.6,3308,1.3,60
22,Cameron,29.5,1367,68.8,3190,1.8,83
22,Catahoula,33.8,1673,65.0,3219,1.3,62
22,Claiborne,43.0,2854,55.9,3704,1.1,72
22,Concordia,38.4,3446,60.4,5427,1.2,107
22,De Soto,44.3,5026,54.8,6211,0.9,99
22,East Baton Rouge,44.8,82298,54.4,99943,0.8,1401
22,East Carroll,58.3,1980,40.0,1357,1.7,58
22,East Feliciana,44.5,4091,54.6,5021,1.0,89
22,Evangeline,41.2,5757,56.9,7949,2.0,273
22,Franklin,31.1,2828,67.5,6141,1.5,134
22,Grant,24.7,1977,74.0,5911,1.3,103
22,Iberia,38.5,12426,60.2,19420,1.3,427
22,Iberville,55.7,8259,42.7,6333,1.6,235
22,Jackson,33.0,2525,65.9,5038,1.1,84
22,Jefferson,37.6,72136,61.5,117882,0.9,1645
22,Jefferson Davis,36.5,4745,61.9,8055,1.6,207
22,Lafayette,34.7,31210,64.2,57732,1.1,981
22,Lafourche,38.1,14417,60.0,22734,1.9,713
22,La Salle,18.5,1155,80.4,5015,1.1,68
22,Lincoln,39.8,7242,59.2,10791,1.0,185
22,Livingston,22.4,9895,76.8,33976,0.9,382
22,Madison,49.9,2334,49.0,2291,1.0,48
22,Morehouse,41.1,5336,57.6,7471,1.3,164
22,Natchitoches,43.6,7398,54.6,9261,1.8,307
22,Orleans,77.4,152610,21.7,42847,0.8,1646
22,Ouachita,34.2,22016,64.8,41750,1.1,678
22,Plaquemines,34.4,4181,64.7,7866,0.9,106
22,Pointe Coupee,50.7,5712,48.2,5429,1.2,130
22,Rapides,35.0,18904,63.8,34492,1.2,673
22,Red River,45.4,2140,53.1,2507,1.5,70
22,Richland,35.6,3082,63.1,5471,1.3,112
22,Sabine,28.6,2743,70.1,6711,1.3,122
22,St. Bernard,33.4,9956,65.7,19597,1.0,285
22,St. Charles,37.2,8856,61.9,14747,1.0,234
22,St. Helena,57.6,3173,40.6,2235,1.8,100
22,St. James,57.7,6407,40.9,4545,1.4,156
22,St. John the Baptist,52.5,10305,46.1,9039,1.4,273
22,St. Landry,49.4,18166,49.8,18315,0.8,279
22,St. Martin,45.2,10321,53.0,12095,1.8,408
22,St. Mary,42.1,9547,56.7,12877,1.2,270
22,St. Tammany,24.5,24665,74.7,75139,0.8,788
22,Tangipahoa,36.4,15345,62.1,26181,1.4,609
22,Tensas,49.6,1469,49.0,1453,1.4,41
22,Terrebonne,33.7,13684,65.0,26358,1.3,532
22,Union,28.8,3089,69.6,7457,1.6,172
22,Vermilion,37.0,9085,61.4,15069,1.6,398
22,Vernon,26.5,4035,72.4,11032,1.1,162
22,Washington,36.7,6554,61.7,11006,1.6,281
22,Webster,37.0,6833,60.0,11070,3.0,546
22,West Baton Rouge,45.5,4932,53.7,5822,0.7,81
22,West Carroll,24.5,1231,74.3,3740,1.2,62
22,West Feliciana,42.4,2214,56.2,2932,1.4,72
22,Winn,31.6,2056,67.1,4366,1.3,85
23,Androscoggin,54.4,30503,43.7,24519,1.9,1045
23,Aroostook,51.9,19569,46.5,17564,1.6,600
23,Cumberland,58.2,94846,40.1,65384,1.7,2732
23,Franklin,54.8,9465,42.7,7378,2.4,418
23,Hancock,54.5,18048,43.5,14405,2.0,669
23,Kennebec,53.3,35616,44.6,29761,2.1,1395
23,Knox,54.6,12690,43.5,10103,2.0,454
23,Lincoln,51.3,11351,46.8,10370,1.9,421
23,Oxford,52.7,16618,45.0,14196,2.3,732
23,Penobscot,49.2,40417,49.1,40318,1.7,1377
23,Piscataquis,44.4,4409,53.3,5299,2.3,232
23,Sagadahoc,52.7,11107,45.1,9497,2.3,475
23,Somerset,50.0,13555,47.8,12953,2.2,600
23,Waldo,51.8,11555,46.2,10309,2.0,454
23,Washington,48.5,8391,49.8,8619,1.7,300
23,York,53.3,58702,45.0,49526,1.6,1805
24,Allegany,35.4,10576,63.6,18980,1.0,299
24,Anne Arundel,43.1,103324,55.6,133231,1.3,3112
24,Baltimore,51.6,182474,47.0,166051,1.4,4954
24,Calvert,40.6,15967,58.5,23017,0.9,367
24,Caroline,33.6,3810,65.1,7396,1.3,150
24,Carroll,29.0,22974,69.7,55275,1.4,1100
24,Cecil,39.0,14680,59.9,22556,1.2,438
24,Charles,50.4,29354,48.8,28442,0.8,445
24,Dorchester,40.6,5411,58.5,7801,1.0,127
24,Frederick,39.3,39503,59.6,59934,1.2,1157
24,Garrett,26.4,3291,72.8,9085,0.9,108
24,Harford,35.2,39685,63.5,71565,1.3,1478
24,Howard,54.0,72257,44.6,59724,1.4,1829
24,Kent,46.1,4278,52.8,4900,1.2,107
24,Montgomery,66.0,273936,32.8,136334,1.2,4955
24,Prince George's,81.8,260532,17.4,55532,0.8,2410
24,Queen Anne's,32.4,7070,66.5,14489,1.1,235
24,St. Mary's,36.3,13776,62.6,23725,1.1,415
24,Somerset,44.9,4034,54.3,4884,0.8,76
24,Talbot,39.1,7367,59.8,11288,1.1,209
24,Washington,35.2,20387,63.8,36917,1.0,600
24,Wicomico,40.4,15137,58.7,21998,1.0,368
24,Worcester,38.2,9648,60.8,15349,0.9,232
24,Baltimore City,82.0,175022,17.0,36230,1.1,2311
25,Barnstable,54.6,72156,44.3,58527,1.1,1465
25,Berkshire,73.1,47743,25.7,16806,1.1,742
25,Bristol,63.5,147854,35.4,82524,1.1,2500
25,Dukes,72.7,7265,26.0,2602,1.3,130
25,Essex,58.2,194068,40.5,135114,1.2,4051
25,Franklin,68.4,25550,29.6,11058,2.1,773
25,Hampden,60.9,113710,38.0,70925,1.1,2004
25,Hampshire,69.4,51680,28.6,21315,1.9,1427
25,Middlesex,64.0,440862,34.5,237815,1.5,10283
25,Nantucket,63.0,3608,35.6,2040,1.3,76
25,Norfolk,60.2,199392,38.6,127763,1.2,3982
25,Plymouth,53.7,125178,45.3,105603,1.1,2516
25,Suffolk,75.9,182592,22.8,54923,1.3,3130
25,Worcester,56.4,192142,42.3,144094,1.3,4400
26,Alcona,44.0,2871,55.0,3592,1.0,68
26,Alger,50.3,2395,48.6,2318,1.1,52
26,Allegan,35.9,19355,63.1,34022,1.0,530
26,Alpena,48.7,7407,50.4,7665,0.9,139
26,Antrim,37.2,5072,61.5,8379,1.2,168
26,Arenac,49.6,4076,49.5,4071,0.8,69
26,Baraga,45.1,1660,53.7,1977,1.3,47
26,Barry,37.4,11312,61.6,18638,1.1,322
26,Bay,54.4,31049,44.6,25448,1.0,562
26,Benzie,44.8,4383,54.0,5284,1.1,111
26,Berrien,44.0,32846,55.0,41076,1.0,749
26,Branch,39.0,7004,60.0,10784,1.0,179
26,Calhoun,47.7,29891,51.2,32093,1.1,683
26,Cass,42.0,9537,57.1,12964,0.9,196
26,Charlevoix,40.5,5729,58.1,8214,1.4,196
26,Cheboygan,42.8,5941,56.2,7798,1.1,148
26,Chippewa,43.7,7203,55.3,9122,1.0,163
26,Clare,49.1,6984,49.8,7088,1.1,154
26,Clinton,41.0,15483,58.2,21989,0.9,335
26,Crawford,43.2,3126,55.5,4017,1.3,92
26,Delta,48.8,9381,50.3,9680,0.9,177
26,Dickinson,41.7,5650,57.1,7734,1.2,165
26,Eaton,45.6,25411,53.4,29781,1.0,563
26,Emmet,39.4,6846,59.5,10332,1.1,194
26,Genesee,60.0,128334,39.2,83870,0.7,1571
26,Gladwin,48.0,6343,51.2,6770,0.9,114
26,Gogebic,52.3,4421,46.6,3935,1.1,96
26,Grand Traverse,39.5,18256,59.4,27446,1.1,489
26,Gratiot,42.4,7377,56.6,9834,1.0,168
26,Hillsdale,35.2,7123,63.3,12804,1.4,289
26,Houghton,42.5,6731,56.1,8889,1.5,231
26,Huron,43.7,7629,55.4,9671,1.0,166
26,Ingham,57.8,76877,41.1,54734,1.1,1442
26,Ionia,38.6,10647,60.2,16621,1.3,350
26,Iosco,46.8,6557,52.1,7301,1.1,148
26,Iron,49.4,3215,49.5,3224,1.1,72
26,Isabella,50.6,12334,48.2,11754,1.2,302
26,Jackson,43.2,31025,55.8,40029,1.0,741
26,Kalamazoo,51.3,61462,47.7,57147,1.0,1174
26,Kalkaska,38.1,3189,60.7,5084,1.3,107
26,Kent,40.2,116909,58.9,171201,1.0,2781
26,Keweenaw,43.8,630,54.3,781,1.9,28
26,Lake,51.0,2675,47.7,2503,1.3,68
26,Lapeer,41.0,18086,57.9,25556,1.1,505
26,Leelanau,43.5,6048,55.6,7733,1.0,136
26,Lenawee,44.2,20787,54.6,25675,1.2,550
26,Livingston,36.3,33991,62.8,58860,1.0,891
26,Luce,36.9,1045,61.8,1749,1.2,35
26,Mackinac,42.7,2819,56.2,3706,1.1,74
26,Macomb,48.7,196160,50.2,202166,1.0,4084
26,Manistee,49.2,6272,49.4,6295,1.4,173
26,Marquette,53.6,17412,45.2,14690,1.2,386
26,Mason,43.3,6333,55.6,8124,1.1,154
26,Mecosta,44.0,7730,55.2,9710,0.8,141
26,Menominee,46.6,5326,52.0,5942,1.3,151
26,Midland,42.4,18355,56.3,24369,1.3,551
26,Missaukee,31.2,2319,68.1,5055,0.6,47
26,Monroe,48.7,36089,50.5,37470,0.8,573
26,Montcalm,42.9,11471,56.0,14968,1.1,295
26,Montmorency,39.5,2196,59.3,3300,1.2,67
26,Muskegon,55.1,44282,44.0,35302,0.9,729
26,Newaygo,39.6,9057,59.5,13608,0.9,208
26,Oakland,49.8,319387,49.3,316633,0.9,5957
26,Oceana,44.2,5441,54.3,6677,1.5,179
26,Ogemaw,48.3,5215,50.5,5454,1.2,127
26,Ontonagon,44.4,1863,54.0,2262,1.6,67
26,Osceola,39.9,4467,59.0,6599,1.1,122
26,Oscoda,40.6,1792,58.3,2570,1.1,47
26,Otsego,38.0,4674,60.7,7470,1.3,163
26,Ottawa,27.6,35552,71.6,92048,0.8,1043
26,Presque Isle,45.7,3432,53.0,3982,1.4,102
26,Roscommon,47.4,6810,51.3,7364,1.3,185
26,Saginaw,53.4,54887,45.9,47165,0.8,800
26,St. Clair,45.4,36174,53.6,42740,1.0,829
26,St. Joseph,38.2,9648,60.8,15340,1.0,251
26,Sanilac,38.0,7883,60.8,12632,1.2,248
26,Schoolcraft,48.1,2137,51.0,2267,0.8,37
26,Shiawassee,46.1,16881,53.0,19407,1.0,363
26,Tuscola,44.6,12631,54.3,15389,1.1,318
26,Van Buren,47.3,16151,51.6,17634,1.1,389
26,Washtenaw,63.5,109953,35.5,61455,1.1,1856
26,Wayne,69.4,600047,29.8,257750,0.8,6931
26,Wexford,39.8,6034,59.1,8966,1.1,160
27,Aitkin,48.0,4539,50.4,4768,1.5,145
27,Anoka,46.1,80226,52.8,91853,1.1,1987
27,Becker,40.2,6756,58.3,9795,1.5,250
27,Beltrami,50.1,10592,48.4,10237,1.4,302
27,Benton,43.8,8059,54.6,10043,1.5,282
27,Big Stone,50.1,1536,48.4,1483,1.6,48
27,Blue Earth,50.9,16865,47.5,15737,1.6,517
27,Brown,37.4,5158,60.9,8395,1.6,225
27,Carlton,62.5,11462,36.2,6642,1.3,230
27,Carver,36.2,16456,62.8,28510,1.0,445
27,Cass,43.0,6835,55.8,8875,1.3,200
27,Chippewa,51.8,3424,46.8,3089,1.4,93
27,Chisago,43.2,12219,55.6,15705,1.2,336
27,Clay,46.8,12989,51.8,14365,1.4,383
27,Clearwater,42.9,1871,55.9,2438,1.2,52
27,Cook,52.5,1733,45.1,1489,2.5,81
27,Cottonwood,42.8,2726,55.8,3557,1.4,86
27,Crow Wing,41.7,14005,57.0,19106,1.3,434
27,Dakota,48.5,104635,50.5,108959,1.0,2252
27,Dodge,41.7,4117,56.7,5593,1.6,158
27,Douglas,40.5,8219,58.1,11793,1.5,297
27,Faribault,43.4,3767,55.2,4794,1.4,120
27,Fillmore,49.8,5825,48.7,5694,1.5,179
27,Freeborn,55.1,9733,43.5,7681,1.4,252
27,Goodhue,47.3,12103,51.3,13134,1.4,371
27,Grant,48.6,1856,49.6,1893,1.8,70
27,Hennepin,59.3,383841,39.4,255133,1.2,8007
27,Houston,47.6,5276,50.8,5631,1.6,175
27,Hubbard,41.8,4741,56.8,6444,1.4,155
27,Isanti,40.8,7883,57.9,11190,1.2,240
27,Itasca,54.5,13290,43.9,10705,1.5,372
27,Jackson,45.9,2652,52.3,3024,1.8,103
27,Kanabec,43.5,3592,54.9,4527,1.6,129
27,Kandiyohi,43.7,9337,54.8,11704,1.4,308
27,Kittson,49.7,1333,48.7,1307,1.6,42
27,Koochiching,50.1,3662,48.4,3539,1.5,108
27,Lac Qui Parle,52.6,2390,46.1,2093,1.3,58
27,Lake,59.6,4212,39.2,2769,1.3,90
27,Lake of the Woods,38.4,921,59.5,1428,2.1,51
27,Le Sueur,44.8,6466,53.7,7746,1.5,212
27,Lincoln,46.6,1558,51.9,1736,1.4,48
27,Lyon,41.8,5292,56.8,7203,1.4,178
27,McLeod,36.5,6712,62.0,11407,1.6,293
27,Mahnomen,53.4,1339,45.1,1132,1.5,37
27,Marshall,41.5,2308,57.3,3187,1.2,67
27,Martin,41.5,4590,57.1,6311,1.3,146
27,Meeker,42.9,5292,55.6,6854,1.5,188
27,Mille Lacs,43.5,5677,55.1,7194,1.5,194
27,Morrison,40.5,6794,57.9,9698,1.6,266
27,Mower,61.0,12334,37.5,7591,1.5,297
27,Murray,44.4,2218,54.4,2719,1.2,61
27,Nicollet,49.6,8797,49.0,8689,1.4,255
27,Nobles,42.4,3898,56.1,5159,1.6,147
27,Norman,51.3,1954,47.1,1794,1.6,62
27,Olmsted,46.5,33285,52.2,37371,1.3,919
27,Otter Tail,37.4,12038,61.3,19734,1.3,406
27,Pennington,44.4,3117,53.7,3767,1.9,133
27,Pine,49.8,7228,48.4,7033,1.8,257
27,Pipestone,37.8,1900,60.9,3066,1.3,66
27,Polk,42.9,6729,55.7,8724,1.4,215
27,Pope,49.3,3301,49.3,3303,1.4,96
27,Ramsey,63.0,171846,35.6,97096,1.3,3635
27,Red Lake,44.2,963,53.5,1164,2.3,50
27,Redwood,38.1,3104,60.2,4898,1.7,137
27,Renville,45.4,3787,53.1,4430,1.6,132
27,Rice,53.4,16425,45.1,13881,1.4,439
27,Rock,38.5,2000,59.9,3111,1.5,80
27,Roseau,30.9,2442,67.7,5355,1.4,114
27,St. Louis,65.2,77958,33.5,40112,1.3,1495
27,Scott,39.5,23958,59.5,36055,1.0,626
27,Sherburne,38.2,15816,60.7,25182,1.1,456
27,Sibley,39.1,3109,58.7,4669,2.2,171
27,Stearns,43.2,32659,55.2,41726,1.6,1192
27,Steele,42.8,7994,55.6,10389,1.7,312
27,Stevens,47.4,2821,50.9,3030,1.6,98
27,Swift,55.2,3165,43.3,2481,1.6,89
27,Todd,41.2,5034,56.9,6945,1.9,235
27,Traverse,47.9,1026,50.3,1076,1.8,39
27,Wabasha,46.9,5548,51.7,6120,1.4,167
27,Wadena,39.3,2791,59.4,4214,1.2,88
27,Waseca,42.6,4179,55.7,5457,1.7,164
27,Washington,47.8,61395,51.2,65751,1.0,1303
27,Watonwan,45.0,2514,53.2,2970,1.8,99
27,Wilkin,33.1,1169,65.3,2303,1.6,55
27,Winona,51.9,14231,46.3,12686,1.8,505
27,Wright,38.0,22618,60.8,36176,1.2,740
27,Yellow Medicine,48.6,2799,50.0,2878,1.4,81
28,Adams,54.4,8423,45.2,6996,0.4,60
28,Alcorn,38.3,5454,60.6,8634,1.1,151
28,Amite,41.9,3012,57.6,4147,0.5,38
28,Attala,38.3,3145,61.1,5014,0.6,48
28,Benton,52.9,2245,46.4,1969,0.8,33
28,Bolivar,62.9,9631,36.2,5535,0.9,141
28,Calhoun,34.9,2234,64.6,4131,0.4,27
28,Carroll,34.0,1900,65.5,3664,0.5,28
28,Chickasaw,48.8,4078,50.2,4193,0.9,79
28,Choctaw,33.5,1366,66.0,2694,0.5,22
28,Claiborne,81.5,4362,17.7,950,0.8,43
28,Clarke,32.0,2402,67.5,5068,0.5,37
28,Clay,52.0,4753,47.5,4342,0.5,46
28,Coahoma,64.1,6805,34.7,3676,1.2,127
28,Copiah,43.5,4961,55.9,6374,0.5,58
28,Covington,38.3,3158,61.1,5044,0.6,50
28,DeSoto,27.0,13583,72.3,36306,0.6,326
28,Forrest,38.2,10220,61.0,16318,0.8,207
28,Franklin,35.0,1574,64.4,2893,0.5,24
28,George,21.5,1724,77.8,6223,0.7,54
28,Greene,26.8,1421,72.7,3850,0.5,28
28,Grenada,41.3,4180,58.1,5872,0.6,59
28,Hancock,28.6,5107,70.4,12581,1.0,181
28,Harrison,36.5,23076,62.7,39703,0.8,509
28,Hinds,59.3,54845,40.0,36975,0.7,680
28,Holmes,75.9,6366,23.4,1961,0.7,56
28,Humphreys,64.7,3168,34.3,1679,1.1,53
28,Issaquena,53.2,516,45.3,439,1.5,15
28,Itawamba,28.8,2802,70.3,6833,0.8,79
28,Jackson,30.5,15572,68.8,35134,0.7,369
28,Jasper,51.4,4117,48.1,3855,0.5,37
28,Jefferson,81.3,2821,18.2,630,0.5,18
28,Jefferson Davis,51.3,2959,46.3,2668,2.4,138
28,Jones,27.7,7398,71.7,19125,0.5,143
28,Kemper,53.6,2465,45.8,2109,0.6,29
28,Lafayette,40.4,6218,58.5,9004,1.2,179
28,Lamar,19.2,3923,80.2,16410,0.6,132
28,Lauderdale,34.1,10292,65.4,19736,0.5,142
28,Lawrence,36.6,2308,62.7,3956,0.7,42
28,Leake,39.1,3212,60.4,4962,0.5,40
28,Lee,33.1,10127,66.1,20254,0.8,258
28,Leflore,60.7,7566,37.2,4635,2.1,262
28,Lincoln,30.5,4418,69.0,10008,0.5,70
28,Lowndes,42.9,10408,56.4,13690,0.7,172
28,Madison,35.2,13268,64.3,24257,0.5,203
28,Marion,32.5,3888,67.0,7999,0.5,60
28,Marshall,58.6,8591,40.8,5975,0.6,83
28,Monroe,39.9,6237,59.5,9308,0.6,87
28,Montgomery,45.0,2473,54.6,3002,0.4,22
28,Neshoba,25.0,2600,74.7,7780,0.4,39
28,Newton,26.9,2280,72.6,6165,0.5,43
28,Noxubee,71.3,4346,28.3,1723,0.5,28
28,Oktibbeha,43.1,7015,55.7,9068,1.3,207
28,Panola,49.2,6615,50.4,6769,0.4,56
28,Pearl River,22.9,4472,76.4,14896,0.6,119
28,Perry,25.1,1261,74.5,3747,0.4,22
28,Pike,47.4,7881,52.1,8660,0.5,91
28,Pontotoc,23.7,2660,75.4,8480,0.9,100
28,Prentiss,33.5,3327,65.8,6538,0.7,67
28,Quitman,59.4,2032,39.8,1360,0.8,26
28,Rankin,20.1,11005,78.7,43054,1.2,667
28,Scott,37.2,3802,62.5,6395,0.3,31
28,Sharkey,50.4,1560,36.2,1120,13.4,413
28,Simpson,31.2,3272,68.1,7138,0.6,64
28,Smith,21.0,1496,78.3,5577,0.7,47
28,Stone,26.6,1528,72.3,4146,1.1,61
28,Sunflower,63.5,6359,35.3,3534,1.2,122
28,Tallahatchie,55.0,3420,44.0,2737,1.0,60
28,Tate,38.9,4347,60.5,6760,0.5,60
28,Tippah,32.5,3016,66.6,6174,0.9,85
28,Tishomingo,34.1,2846,64.5,5379,1.4,113
28,Tunica,68.4,2140,30.4,950,1.2,39
28,Union,26.2,2839,73.1,7906,0.7,74
28,Walthall,38.3,2435,61.2,3888,0.5,33
28,Warren,41.8,8224,57.7,11356,0.5,103
28,Washington,59.0,11569,39.4,7731,1.5,297
28,Wayne,36.3,3193,63.2,5562,0.5,40
28,Webster,26.5,1341,73.2,3708,0.4,19
28,Wilkinson,63.7,2794,35.6,1563,0.6,28
28,Winston,42.3,3978,57.2,5386,0.5,51
28,Yalobusha,44.5,2656,54.9,3278,0.6,38
28,Yazoo,45.6,5013,51.6,5672,2.7,302
29,Adair,43.3,4938,55.8,6367,0.9,99
29,Andrew,37.1,3069,62.1,5135,0.8,62
29,Atchison,31.8,1005,67.7,2137,0.4,14
29,Audrain,40.4,4318,58.9,6294,0.7,71
29,Barry,30.3,4223,68.9,9599,0.8,105
29,Barton,22.9,1373,76.3,4572,0.8,46
29,Bates,40.1,3398,59.1,5004,0.8,64
29,Benton,37.5,3381,61.9,5575,0.6,53
29,Bollinger,29.8,1754,69.6,4102,0.7,39
29,Boone,49.5,37643,49.7,37801,0.8,602
29,Buchanan,46.9,17799,52.2,19812,0.9,339
29,Butler,28.4,4666,71.1,11696,0.5,79
29,Caldwell,38.5,1645,60.8,2593,0.7,30
29,Callaway,36.9,6559,62.5,11108,0.6,106
29,Camden,32.3,6296,67.2,13122,0.5,101
29,Cape Girardeau,30.6,10568,68.9,23814,0.5,183
29,Carroll,33.1,1568,66.5,3155,0.4,18
29,Carter,34.7,964,64.7,1797,0.6,18
29,Cass,37.7,16681,61.6,27253,0.6,283
29,Cedar,30.8,1910,68.3,4238,0.9,55
29,Chariton,43.6,1892,55.8,2421,0.6,27
29,Christian,28.9,9059,70.5,22102,0.6,187
29,Clark,48.0,1794,50.8,1899,1.2,43
29,Clay,46.3,44670,53.1,51193,0.6,597
29,Clinton,43.7,4165,55.4,5287,0.9,88
29,Cole,32.0,11753,67.4,24752,0.5,196
29,Cooper,32.0,2400,67.4,5058,0.7,50
29,Crawford,38.7,3632,60.6,5686,0.7,63
29,Dade,27.0,1104,72.5,2963,0.5,22
29,Dallas,33.2,2407,66.0,4788,0.9,64
29,Daviess,37.0,1402,62.0,2351,1.1,41
29,DeKalb,36.4,1707,62.8,2941,0.8,38
29,Dent,29.6,1865,69.3,4369,1.1,70
29,Douglas,27.5,1741,71.1,4498,1.4,88
29,Dunklin,42.0,4901,57.5,6720,0.5,56
29,Franklin,40.9,18556,58.3,26429,0.7,333
29,Gasconade,32.8,2355,66.3,4753,0.9,63
29,Gentry,36.3,1201,63.0,2085,0.8,26
29,Greene,37.2,46657,62.2,77885,0.6,724
29,Grundy,32.5,1561,66.0,3172,1.6,75
29,Harrison,31.6,1279,67.4,2729,1.0,40
29,Henry,41.0,4461,58.5,6361,0.5,55
29,Hickory,42.0,2043,57.4,2791,0.7,32
29,Holt,30.1,811,69.3,1864,0.6,16
29,Howard,40.1,1972,59.2,2915,0.7,34
29,Howell,31.2,5118,67.8,11097,1.0,164
29,Iron,46.1,2157,52.9,2477,1.0,45
29,Jackson,58.1,183654,41.3,130500,0.6,1839
29,Jasper,28.8,13002,70.6,31846,0.5,237
29,Jefferson,49.4,46057,50.0,46624,0.6,583
29,Johnson,38.5,7790,60.6,12257,0.9,189
29,Knox,38.5,761,61.0,1207,0.5,10
29,Laclede,28.3,4213,71.1,10578,0.5,78
29,Lafayette,39.6,6412,59.7,9656,0.7,114
29,Lawrence,28.5,4506,70.8,11194,0.7,106
29,Lewis,37.8,1754,61.6,2862,0.6,28
29,Lincoln,42.2,8368,57.0,11316,0.8,155
29,Linn,41.4,2440,58.0,3422,0.6,36
29,Livingston,35.9,2278,63.5,4029,0.6,39
29,McDonald,28.7,2215,70.5,5443,0.9,67
29,Macon,37.7,2856,61.7,4673,0.5,41
29,Madison,40.1,1972,59.1,2905,0.8,41
29,Maries,35.3,1563,63.9,2825,0.8,36
29,Marion,36.7,4568,62.8,7815,0.6,70
29,Mercer,32.0,582,66.4,1207,1.5,28
29,Miller,27.3,2959,72.0,7797,0.7,75
29,Mississippi,44.8,2374,54.8,2903,0.4,21
29,Moniteau,28.6,1913,70.9,4743,0.5,35
29,Monroe,38.2,1647,61.1,2632,0.7,28
29,Montgomery,37.3,2147,61.9,3563,0.9,50
29,Morgan,34.8,3053,64.5,5657,0.7,61
29,New Madrid,47.0,3716,52.5,4154,0.5,37
29,Newton,27.5,6564,71.9,17187,0.6,138
29,Nodaway,37.8,3830,61.5,6226,0.6,63
29,Oregon,39.0,1823,59.3,2769,1.7,81
29,Osage,25.1,1673,74.6,4975,0.3,23
29,Ozark,33.2,1561,65.5,3083,1.3,63
29,Pemiscot,49.7,3381,49.9,3398,0.4,27
29,Perry,31.8,2621,67.7,5583,0.5,43
29,Pettis,33.2,5801,66.3,11603,0.5,92
29,Phelps,35.6,6666,63.5,11874,0.9,160
29,Pike,45.6,3670,53.7,4314,0.7,56
29,Platte,43.9,18412,55.5,23302,0.6,256
29,Polk,30.3,3775,68.9,8586,0.7,92
29,Pulaski,29.1,3551,70.5,8618,0.4,52
29,Putnam,31.6,772,67.9,1660,0.5,13
29,Ralls,40.3,2031,59.3,2986,0.3,17
