id,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1992
30081,607529,ae044c,650487,55029a,770285,8a0271,7f0b74,9c0062,690094,871e60,9d0c54,5b4d4e
30083,7f5e20,a2025a,630090,4900ae,680392,6c028f,6d078a,8d0071,6e008f,971e60,9c0c55,5e514d
30085,637328,8c0170,4603a4,4101b5,60039a,670394,5d0d94,780086,64009a,7f0a74,96095f,49426f
30087,7d641d,970166,5d0395,52039b,770285,7f037b,810578,a0005e,790085,8f1855,a10954,49476c
30089,499e17,880068,4a019a,4204a6,630695,770284,6d0d83,84007a,62009b,7c1869,8b155d,4d4d5f
30091,5a9311,8b0366,3a0071,2904c9,4a04b0,4f04ab,48189d,61009d,4d00b0,740b7e,89076d,4c4a67
30093,585d49,720587,4f039f,3304c7,4e03ad,5c02a0,570f97,80007e,3a00bd,470ea4,630992,31408b
30095,983d28,b2014b,700285,6c0188,81017b,8e006f,8a076c,990065,80007e,9c144e,ad0849,614952
30097,973a2c,b80145,7d0179,6d0181,880175,9e015e,9d045d,b50049,90006d,b21239,c10735,7c4737
30099,666334,9a0262,5b059d,3c02bf,630298,690193,5e0799,83007b,6e0090,8b0e64,981056,66484e
30101,5f633c,8b0271,4c01aa,3900bb,61009c,6a0093,60039b,91006d,6c0092,841762,981551,585450
30103,8d4829,a60057,760484,5c0097,770086,7f017d,730784,91006d,770087,90135a,a7094e,605249
30105,825329,a2015a,4d029b,2301d3,4e03ac,5f039c,550c9d,7b0083,670096,7e156a,99075e,53495f
30107,706b22,af004e,73018a,5c039f,73018a,81027b,810379,9d0061,6c0092,841366,921755,6a3e55
30109,913736,8f016e,5a01a2,4f01ad,70018c,80007e,760384,850079,6a0093,871562,8d0a66,624851
30111,8e4c23,ad0050,770080,5e049c,7a0282,83017a,810479,a50059,770085,950f57,9f0956,673b5b
31001,902846,b40149,640090,620093,9a0064,9b0063,8a0074,aa0054,760088,a10e4f,b80046,7b3f43
31003,785135,ac0051,5a03a1,7e0078,aa0054,b4004a,9a0064,ba0044,8f006f,ad163a,c90035,854c2b
31005,58673e,b1034a,650090,90016c,a3005b,a2005c,92006c,c80036,a70057,c60d2a,d60028,8e5e11
31007,7e522d,dc0220,6f038b,6c028f,a90055,b50049,92006c,a3005b,a4005a,b52325,ce0030,964424
31009,6e5639,ba0143,5a009f,790381,970067,980066,80007e,bb0043,9f005f,ca0e25,db0023,904924
31011,5c5052,9f005e,4b02b0,730082,9e0060,a1005d,8e0070,b3004b,7f007f,a31545,ba0044,804d30
31013,6c583a,b40049,630397,5d029e,92006c,a1005d,890075,af004f,94006a,ac1042,c70037,624357
31015,5f6c32,950167,4504b4,710488,9e0060,9d0061,81007d,9f005f,8b0073,a42039,bb0043,784b39
31017,72414a,bc033e,6c0191,890372,a4005a,ac0052,9f005f,bc0042,960068,b61632,d0002e,8a482a
31019,893143,b80145,600096,6a008b,9b0063,9c0062,90006e,b3004b,7f007f,a61146,bd0041,8c3b36
31021,8a185c,a90054,5302a8,750386,91006d,970067,94006a,b1004d,8a0074,ae113e,c3003b,6c414f
31023,721a72,740089,4601b7,5904a0,790085,750089,71008d,8e0070,5a00a4,771770,8e0070,734742
31025,7e2e51,a20259,5705a2,6c0191,8f006f,970067,880076,a2005c,6c0092,921b50,b60048,6e434b
31027,655048,7e007f,4002bc,59008d,9f005f,a90055,80007e,a4005a,6c0092,9c124f,9f005f,6f5538
31029,7a374c,b70244,620092,650093,a1005d,b0004e,980066,ae0050,8a0074,ac1c35,ce0030,7a5230
31031,6f414e,b0014d,5f029d,790382,990065,a0005e,960068,ba0044,9b0063,ba1231,d80026,903d2f
31033,83502a,9e015e,4900af,4e00a9,8c0072,990065,80007e,a2005c,890075,a8193d,c3003b,843f3a
31035,802e4f,b0024c,5c009b,7b007e,aa0054,af004f,9c0062,b60048,7b0083,a90f45,be0040,814338
31037,634258,5700a6,2202d9,5200a1,850079,83007b,80007e,a50059,780086,a41643,b60048,75493e
31039,5d6937,7a0183,3502c6,630087,ba0044,bc0042,a2005c,c2003c,92006c,b91035,c90035,91402c
31041,655444,c2013a,5a009d,740083,980066,9d0061,8b0073,b3004b,870077,b3103a,ce0030,8b4131
31043,644c4e,7d0081,3701c5,4b00a3,770087,750089,5d00a1,870077,6a0094,90115d,9e0060,6e345c
31045,696e27,ba0142,720086,67008a,a3005b,a70057,9c0062,bc0042,9d0061,b71334,cd0031,7a453d
31047,813c41,bd023f,610499,760385,a80056,af004f,9d0061,c2003c,8b0073,b70e38,cf002f,884232
31049,942d3c,bd013f,5b009d,69008f,ab0053,bb0043,b60048,cb0033,a4005a,bf0f30,d0002e,7f4a34
31051,813b41,a50059,5804a1,6e008a,9c0062,9d0061,850079,960068,7d0081,a70e48,b4004a,7b3c45
31053,744742,9a0063,5102aa,66008e,9f005f,9c0062,8b0073,b0004e,80007e,a2104b,b70047,704448
31055,724348,860177,5b039f,5403a7,71008d,74008a,7c0082,970067,70008e,811d5f,ac0052,773155
31057,902e40,c2013a,690391,6f028c,a3005b,ae0050,960068,b4004a,8f006f,b7172f,d0002e,874331
31059,831466,9a0163,5e029e,780284,a60058,a60058,950069,aa0054,6f008f,970d59,a90055,6d4848
31061,82215a,a1015c,5703a4,67008f,a0005e,ae0050,880076,af004f,770087,a51147,b60048,7c433d
31063,854435,b60344,5f039b,720388,a80056,b50049,9a0064,b60048,8f006f,b31734,cc0032,7f4d31
31065,802c52,ba0142,610499,850474,a50059,ae0050,990065,b80046,8b0073,b2123a,c4003a,7c4938
31067,812c50,b2014a,5e009a,690490,9c0062,a1005d,8f006f,ac0052,62009c,8e1060,a2005c,654553
31069,773c4b,c60236,610498,7e037d,a50059,b1004d,a3005b,c60038,a90055,c81124,d80026,884b29
31071,963632,d3012a,6f038b,800078,a90055,af004f,8f006f,c70037,9b0063,c20f2c,cf002f,8b3f33
31073,5c5e43,a90153,4502b7,5c029f,9c0062,a80056,84007a,b60048,83007b,b50e3b,c50039,77483d
31075,7c275b,b40148,5f0096,73008a,a1005d,a70057,a80056,d4002a,9a0064,bf0c33,d70027,8c462a
31077,43506a,680096,3700c0,50008f,80007e,7e0080,64009a,93006b,5f009f,7f146a,91006d,69464e
31079,784e37,a90153,5a0098,6f0087,9c0062,9d0061,8d0071,a90055,72008c,9b0f54,b80046,714843
31081,8f244b,af024d,650395,80027c,a90055,b1004d,9c0062,bf003f,860078,b40a40,c3003b,834336
31083,7f2b54,b20045,5300a3,71028b,9d0061,a90055,8c0072,ae0050,84007a,a31743,bd0041,774b3a
31085,6c5041,a70050,5500a2,70018c,8e0070,aa0054,8e0070,b2004c,94006a,b51a2e,cb0033,8d5021
31087,743f4a,bb0240,630397,6b0191,94006a,a3005b,90006e,ad0051,8b0073,aa1c38,c80036,794f34
31089,5e5e41,8a0073,5402a8,790480,9d0061,9e0060,8b0073,b0004e,890075,a81540,cb0033,8b4c25
31091,665840,c1013c,5003aa,980165,ba0044,c2003c,bd0041,d90025,b4004a,e00717,e1001d,9e3927
31093,504469,760186,2b00c9,4500b2,6d0091,6e0090,5f009f,890075,5500a9,821368,a3005b,655345
31095,7a3251,a80254,5404a6,650197,a4005a,a80056,990065,b50049,72008c,990e58,ab0053,654255
31097,8a1f55,a2015b,640198,770284,ae0050,b80046,950069,a60058,74008a,9a164d,a3005b,5f4558
31099,722962,ae024e,5000a9,5303a8,880076,950069,81007d,a50059,6e0090,a3114a,bd0041,884232
31101,7f3747,ab0053,5003ab,5804a1,880076,990065,960068,bc0042,84007a,b40f3b,c90035,834a2f
31103,696034,cb032f,80037b,970165,aa0054,b2004c,92006c,b4004a,9c0062,c41228,ca0034,943f2a
31105,82502c,bc023f,5f0099,69008e,9d0061,aa0054,990065,b4004a,8e0070,ae1d32,c90035,843e3a
31107,625d3e,8d0170,4102bb,630095,93006b,990065,83007b,a4005a,82007c,ad123e,b70047,7e4539
31109,8a1b58,bf013d,850474,780481,950069,93006b,8f006f,a50059,680096,8d0c64,9e0060,643564
31111,686432,b30248,5300a3,5b049f,8a0074,93006b,83007b,9f005f,6c0092,941356,b2004c,723753
31113,67593d,bd033e,5f049b,770285,9a0064,a50059,850079,b50049,780086,a9193c,cf002f,99372d
31115,7a572d,d50326,68008d,8d046c,a60058,b90045,860078,c1003d,a90055,c21625,da0024,983f26
31117,66632e,d60423,6e048b,8e036d,b60048,b80046,ad0051,bd0041,ac0052,c21b20,d90025,a83025
31119,675d39,a40159,5102ab,730387,a50059,ab0053,9f005f,ba0044,91006d,b30f3c,ca0034,91402b
31121,8a3043,b1014c,5c009c,7b007d,a90055,a80056,9e0060,b60048,81007d,a71145,ba0044,7c4739
31123,743f4a,bd033e,670493,650395,990065,a4005a,860078,a2005c,92006c,a91f35,c4003a,774b3a
31125,782f56,a1015c,5001ac,750385,93006b,990065,90006e,b1004d,760088,9b144f,af004f,6d4947
31127,7c1f62,ad0051,5c01a0,6f008e,980066,a4005a,960068,af004f,7a0084,a11448,bc0042,704349
31129,892054,a70255,5604a3,720388,9d0061,9f005f,860078,a3005b,690095,970d5a,ac0052,6e4747
31131,7f2856,9f015d,630298,81017b,a90055,a90055,9d0061,b1004d,880076,a81442,bb0043,6e434b
31133,8e165a,a30159,5e029e,780185,9e0060,a2005c,92006c,a3005b,82007c,991b4a,b50049,5e4f4f
31135,81314c,b0014c,4700b1,5901a4,92006c,9d0061,82007c,a80056,81007d,b31337,c3003b,804f2d
31137,7c4240,c50137,630497,6a0192,92006c,a0005e,93006b,b90045,870077,bb0f33,d1002d,8f432b
31139,6c5e34,9c0061,4502b7,720085,b0004e,b50049,92006c,b4004a,8b0073,bb0f34,c90035,844d2b
31141,4e6050,6a0093,3702c5,4c00a7,8e0070,90006e,880076,b0004e,790085,9a144f,bb0043,8e432c
31143,90234b,ab0152,5a02a1,770285,9d0061,9b0063,960068,ae0050,7a0084,aa1341,b50049,7d4639
31145,714b42,a80253,59009e,5d009a,8e0070,970067,890075,b2004c,870077,aa143f,cb0033,774f37
31147,7a1b68,a50157,5601a6,660097,890075,8f006f,84007a,a3005b,770087,98194d,b4004a,69464e
31149,78493c,c40039,6c038e,8f026c,a50059,a80056,a3005b,c3003b,af004f,c31724,de0020,973c29
31151,6d1879,740089,4002bc,5102aa,760088,74008a,6b0093,7c0082,4c00b2,72117b,83007b,4c456b
31153,634457,82017a,4304b7,5602a6,750089,7f007f,780086,9a0064,70008e,852b4d,be0040,803a43
31155,732e5c,940169,4d00ab,640092,8a0074,9b0063,7a0084,980066,71008d,921754,a0005e,704745
31157,9e2b34,d0022b,740387,670493,a3005b,a50059,8c0072,a0005e,850079,ab163d,c1003d,7b3b47
31159,7d2e52,980165,5902a3,71018c,9d0061,a3005b,8f006f,a70057,650099,9a0d57,a3005b,703f4d
31161,69662e,b30348,5f009a,6c008a,aa0054,b50049,a50059,be0040,ad0051,c21427,d4002a,903f2d
31163,653f5a,7c0280,4104b8,5103aa,70008e,73008b,61009d,890075,5100ad,7a176d,92006c,624e4c
31165,5b861c,b80144,630496,670493,a1005d,ad0051,8e0070,a70057,a50059,b61632,d4002a,8d412f
31167,645c3e,7a0083,3200cb,5d0098,a70057,a70057,8e0070,a60058,8f006f,b51335,c60038,7e4e31
31169,862751,9d0160,5203a8,6d038e,a60058,ae0050,92006c,b2004c,7a0084,a60c4b,b2004c,685045
31171,5a455e,b80144,5c009a,7b047e,a2005c,9c0062,90006e,c60038,990065,c3112a,d70027,993e26
31173,5f415d,73018a,2e02cd,4b00a7,7d0081,7d0081,60009e,8c0072,690095,911656,a50059,653761
31175,8c3a37,b0014c,630496,7e007a,9a0064,950069,8b0073,aa0054,83007b,a4104a,b80046,734446
31177,733a4b,950168,4403b7,640198,860078,8d0071,8e0070,ab0053,7d0081,a11943,c0003e,7b4240
31179,854038,a50256,5900a0,780482,b1004d,bc0042,aa0054,b90045,960068,b80d38,be0040,834139
31181,8a274c,ad014f,5e0098,6f028c,ad0051,b1004d,960068,b4004a,6a0094,9b1350,b2004c,6d4a46
31183,448930,a30159,3d00b9,630086,880076,8e0070,71008d,a3005b,8f006f,a31842,ce0030,874530
31185,952840,bd0140,780283,8a0371,b4004a,ba0044,a60058,c2003c,8b0073,b80c3a,c60038,894232
32001,6a6232,980066,4e00b0,5e00a0,7a0084,84007a,810b71,a60058,81007d,852752,bc0042,7e413a
32003,537f2c,90006e,2f00cf,2f00cf,4b00b3,61009d,5d049d,7d0081,5e00a0,6b2370,960068,523f68
32005,963e29,b50049,73008b,6c0092,a3005b,a90055,b10349,cd0031,860078,a41d3d,be0040,685142
32007,626635,90006e,5600a8,4400ba,5e00a0,6a0094,710489,a1005d,650099,8a1c57,b90045,6f4d3b
32009,547534,780086,4100bd,3700c7,4f00af,660098,720c7f,91006d,690095,634655,ae0050,606033
32011,7f4639,7d0081,4200bc,4f00af,71008d,970067,830575,a4005a,750089,90214d,b90045,794f2f
32013,5a6d37,90006e,4300bb,3e00c0,5d00a1,74008a,7d067b,9a0064,6f008f,812359,b2004c,6c533a
32015,764740,970067,5500a9,4900b5,73008b,860078,8f036b,a70057,760088,812954,a0005e,715336
32017,456158,80007e,3500c9,2200dc,3900c5,4900b5,5504a4,850079,5b00a3,7f205e,af004f,7a3646
32019,78582d,90006e,5000ae,4900b5,780086,8e0070,970562,ae0050,82007c,89254f,be0040,614b4c
32021,60732a,74008a,4400ba,3b00c3,5e00a0,5b00a3,5d039d,80007e,63009b,523e6e,ba0044,584857
32023,656533,750089,4700b7,3c00c2,60009e,6e0090,840d6d,8e0070,63009b,673d59,9d0061,574f51
32027,5b7230,8b0073,3c00c2,3c00c2,750089,81007d,88086d,9c0062,650099,772561,b2004c,68454c
32029,5e5a46,670097,5500a9,4200bc,5e00a0,7b0083,7a0b78,990065,650099,7f1c62,b0004e,4c5c51
32031,745336,970067,5800a6,5000ae,760088,84007a,8f0669,a90055,790085,8b1d56,a80056,5e4457
32033,715736,950069,61009d,3c00c2,4c00b2,5a00a4,5c0a97,83007b,4b00b3,67177f,9c0062,52495c
32510,701c71,94006a,74008a,6a0094,7c0082,8e0070,9b0360,ad0051,7b0083,901e52,b70047,634651
33001,a20557,a40059,8c0071,890371,84007a,890075,a50158,c1003d,6c0092,9c0859,b40248,6b3c55
33003,a60354,c50039,a40059,a90154,a90055,ad0051,c2013b,d90025,8c0072,b9093b,c40337,664155
33005,af0a44,a0015d,930269,8c036e,8b0073,890075,940268,b0004e,4d00b1,860572,960166,563076
33007,861365,90006d,780184,6d038d,650099,6a0094,750385,a80056,4900b5,700687,9b045f,553e69
33009,a30753,aa0252,8e026e,90026c,890075,8d0071,a1025a,bc0042,660098,98085c,a70354,5e336b
33011,831b5f,73008a,690193,610091,61009d,60009e,650296,8d0071,5300ab,750b7d,a40357,633a5e
33013,98095d,9a0063,840179,82017a,80007e,850079,970165,b60048,62009c,930961,ac024f,5f3369
33015,ae0748,b0004e,8f016d,8b056e,880076,90006e,9a0261,bb0043,6a0094,8c0b67,a0025b,61405b
33017,900965,940069,780085,6a008e,690095,6d0091,740287,9d0061,5100ad,78067f,930269,553571
33019,ad054b,9d0160,890174,81017b,7c0082,7f007f,8d026e,a90055,4f00af,7e0878,940268,5a3171
34001,bb142e,a80056,840376,61019c,74008a,770186,8a056f,a70651,5300a6,6b1874,97095d,602c6f
34003,b01c31,a2015b,850071,7d017f,a0005d,a50058,a70651,bf013d,660098,8a0e64,a60255,70206c
34005,b30b40,ba0043,940063,690293,70008d,73008b,7f027d,9b0063,5900a5,761d6a,9e045c,5d336b
34007,a9183d,b1014b,810071,4903b1,5601a7,5300aa,6d058b,860177,5300ab,681f75,960464,512c7e
34009,b80b3b,c2003b,930368,790085,860078,8b0073,a40258,bc0041,6e0090,871f57,b30545,70335a
34011,b51237,c60037,8d0169,680294,740089,7a0084,820477,94006a,4500b9,671e81,940169,5e306c
34013,a81d38,950168,830074,70028b,860572,7e057b,7b0f73,9a0460,4a00b2,641384,7f0579,521891
34015,b91331,ca0034,8e0068,6e028e,760187,7b0083,8a0370,9a0064,5e00a0,712765,a0035b,5b3a67
34017,6a1c77,640199,4205b7,3701c6,5600a7,60009d,5c0899,9d055b,4100bb,5f1882,990362,5b1489
34019,9a0c58,bb0043,840475,7a0083,90006e,960067,9b045e,b90044,660098,931951,af044a,763c48
34021,971e48,960166,800173,60019c,6c0092,690095,6b058d,82007b,4900b5,5c2080,840377,58277d
34023,9e144b,850178,670091,5801a4,61009d,6b038f,6d0a87,9a0163,4a00b2,6d1b74,9c055c,612873
34025,a70f48,a70056,860375,82017a,93006b,950069,9e045b,b70146,63009a,821368,a70254,702b61
34027,b11439,ae004f,960060,8e026d,9c0061,a50059,ad044c,ca0133,6c0091,93105a,ad034e,842752
34029,b51336,ba0043,910667,860275,990064,a1005d,b30744,be003f,670093,891b58,b80441,713158
34031,9e352a,8b0271,72017f,660394,7a0083,7e017f,741475,9a055e,5900a1,75186d,9e055a,6e216c
34033,af0946,cc0031,90026b,640198,650098,6e0090,7c0280,990064,5300ab,6e236c,a50256,5e425b
34035,b50f39,a90054,8a056f,7e007f,8b0072,94006a,980561,b70146,64009a,891759,a8074f,762c5a
34037,9c0859,bd0040,870274,880075,93006b,9f005e,a90252,cd0030,73008b,9d1848,bd023e,833842
34039,ad1e32,a3015a,8c006a,720388,850276,860375,890c68,ac034f,5400a8,741573,9b045e,6a1d75
34041,9a1053,ba0043,740085,6d0090,7d0081,83007b,81027a,aa0054,4e00b0,7a1370,a60256,713c4f
35001,7e156b,91006d,660295,5001ac,73008b,7c0082,780283,a30159,6e008e,8c0c65,9b055e,622773
35003,782165,a50059,60049a,5902a3,790085,8a0074,71008c,980066,7b0083,9e1e41,bb063d,7e2f4c
35005,640b8f,b1004d,4903ab,5b049f,680096,7b0083,670196,a1015b,7d0080,a21a42,b40643,773055
35006,000000,000000,000000,000000,000000,000000,860177,000000,000000,8a1261,000000,532287
35007,7a196b,8f006f,6c0190,5d019f,72008c,770087,650198,8b0073,5200aa,710d7e,930466,542a7f
35009,344288,8f006f,2e00bb,2d03ce,4100bc,690094,4401b8,92016b,7d0080,892b48,c10537,89294a
35011,4a179d,790084,3303c7,4d01b0,5400aa,74008a,670097,970166,72008a,931d4d,b70641,712b61
35013,950b5d,960068,4f03ac,4e02ae,6a0094,6d0091,660197,950168,660097,8a1261,980462,5e2c72
35015,480fa7,91006d,2e04cb,3002cc,3e00bf,4800b5,3a03c1,740188,5f009e,791c67,a40653,663067
35017,642277,81007d,4903b1,4f02ad,5600a8,5c00a2,58069f,6f018e,4700b7,621a80,800776,48298b
35019,841169,9b0063,740089,72008c,760088,83007b,80007e,8f006f,63009a,830872,820279,531494
35021,6b296a,8e0070,5604a4,680096,7e017f,8e0070,7e007f,9d0061,850079,930e5c,af0649,752464
35023,473483,850079,3405c5,3803c2,5400aa,4f00af,4c01b0,80007d,61009b,642a6f,a10656,5f306d
35025,2f0fbf,870077,1902db,1f02dd,3a00c3,4b00b3,3501c7,790183,70008d,7a324e,c20635,7b324e
35027,7d2160,a4005a,5701a6,6e028d,80007d,84007a,850277,a50059,860077,a41741,c40436,743e4b
35028,000000,000000,000000,000000,000000,000000,860177,840079,5400a8,8c0a67,a80551,67385d
35029,6e335c,90016c,4704b3,5600a1,6e008f,6f008f,5c01a0,7e027d,6a0092,7f205e,a10855,583a6b
35031,82215a,9e005f,640199,5a00a3,660098,680095,680294,91006c,4b00b0,740e79,7e0779,4d159a
35033,81017b,860078,5300ab,790084,8d0071,8d0071,8c0072,950069,660098,810078,80017c,4613a3
35035,68266f,840179,4f00aa,650297,780086,6f008f,5c01a1,9a0064,5d00a0,6f2a63,a80f47,753354
35037,463681,80007e,3500bf,3003cb,4d01b0,63009b,4e02ad,880175,7a0083,832256,b50741,682c68
35039,8f0569,9f005f,5900a5,760087,760088,7a0083,780086,83007b,4b00b1,6e0786,6c058d,3b15ad
35041,3125a7,82017b,2300d3,2c02c3,4c00b1,670097,3b02c1,8b0073,7b0082,942346,ba053f,7d2a55
35043,950267,970067,750088,750088,7d0081,83007b,780085,8d0070,3e00c0,69068c,800678,5b2a76
35045,722369,a90055,590591,740584,8b0072,90006d,9a0063,ac0250,7c007e,892948,ac0e44,702d5f
35047,800875,970067,82007b,6d0090,71008d,750089,7b0083,8e0070,5100ac,7a057c,79057f,3b1aa8
35049,960661,990065,62009b,71008c,7d0081,860078,8b0172,91016c,5000ad,7a067d,850376,3921a1
35051,7a1a6a,890075,4c03ae,5e029d,780086,850078,790184,a50157,790084,911953,ac054d,5a3c66
35053,9e0a55,8d0071,6e008f,80007d,84007a,81007d,8f006e,9d0061,6c0092,840a6f,8f046b,5b2679
35055,950564,91006d,6b0192,7c0082,7d0081,80007e,7b0181,870077,5200ab,7f007a,80027b,351fa8
35057,821963,a40059,700489,6f028d,90006e,94006a,7f007e,8f016d,72008b,871363,a40554,663165
35059,602876,9c0061,4403b6,61029b,7c0081,8a0074,6f018e,9b0063,82007b,8d204e,b80a3b,863047
35061,c60d2a,cb0033,970067,770087,81007d,860078,860177,90006e,5500a8,790f75,8f056a,5f2c71
36001,84106a,6d058c,61029a,69008f,6e0090,740089,6c0988,90006e,3700c6,600993,8b0072,512784
36003,c0132b,c9002d,b10047,b40545,bf003e,bb0042,b70344,cf002f,6c0092,a60c4a,bb0043,7a4042
36005,5d4b55,4902ac,3001b3,2c07ca,5102ab,5001ac,462d8a,6d0091,4000be,510c9f,71008c,340cbb
36007,ac1938,a60051,930466,8b0370,93006b,950069,9a075c,bd0041,5900a5,850d6a,980065,58366e
36009,a32932,ab044f,95005e,9e045c,a70156,9f005e,99075e,b80046,5400aa,870d68,a90054,654d49
36011,a21745,9e045c,8d006a,9b005d,980165,91006c,8f036c,b70047,5200ac,7e0e72,ab0053,56495d
36013,b52721,b90540,9a0255,8d006c,9e015f,970166,920765,ae0050,4e00b0,7c0e73,950069,564a5b
36015,a41a3f,aa0053,930065,90006d,960067,970066,9d055c,bd0041,5b00a3,851266,ab0052,683062
36017,b90e37,c40138,a60255,b80145,b90044,b60047,b40347,ce0030,62009c,a20c4e,b3004a,5e3e5d
36019,930b5f,6a0093,6c0091,7c0181,790085,760087,7d0978,b3004b,3f00bf,830a6f,a2005c,6b2a66
36021,a20a52,ad024f,8e026e,990362,9b0062,a50058,a8074f,c90035,61009d,990f55,b3004b,653363
36023,c4102a,c0033a,ac054d,b30446,b3004b,ac0052,ae034c,ca0034,5a00a4,9a0a57,b40049,5f3e5f
36025,b90a3b,c80035,a60255,b40049,b80046,bd0041,ba0341,d0002e,6a0094,a60f48,bc0041,6d3658
36027,a41841,9c005b,8c046e,870472,8e0070,960068,a30753,c70037,5e00a0,8b1160,b2004c,673a5c
36029,953336,820072,7f0176,710488,7d0081,7b0082,740783,a2005c,4400ba,5e128c,890074,49456e
36031,bc083a,a90055,a2025a,ad0051,ad0051,ae004f,b20546,d1002d,5900a5,9b0b56,b3004b,6f325a
36033,a40e4c,7f007f,780184,8f016d,8b0073,870076,8c076a,b50049,4700b7,87086d,ab0052,5c356a
36035,b81530,b50445,b60344,990560,9e005f,980065,9a085c,bd0041,5000ae,8b0b67,ab0052,66395d
36037,b61137,b00044,a50455,a8004e,ae0050,a90055,a00558,be0040,5600a8,880c69,a90055,713c4e
36039,9c0f52,aa004f,830279,8f046b,9b0062,a60058,a9054f,c90035,6f008e,9b144d,ba0044,703853
36041,9c065c,970067,950167,a4005a,b4004a,ae004f,b60444,d80026,70008e,b10d3f,c60037,883440
36043,a90f45,9f035b,90046a,8b0270,92006c,8e0070,840971,b60048,5500a9,8c0d64,ac0051,663a5c
36045,ae113f,a90252,9e035d,a1035a,a2005c,990065,960364,bc0042,4c00b2,8e0767,a90055,60405b
36047,793451,5c0197,3f03aa,3706c1,5701a5,5601a6,4d2888,73008b,3f00be,510ba0,7c0081,3a0eb4
36049,aa054e,a1005d,990163,b30248,b1004c,a4005a,9f045a,c0003e,5300ab,990b59,ae004f,5e4954
36051,b10f3e,a3004d,9e035d,a60051,a80055,a3005b,9f045a,c0003e,5800a6,980a5b,b0004e,733652
36053,b51435,b80343,9d005b,b10448,b3014a,ae004f,ad044d,c90035,61009d,a00c51,bd0040,634058
36055,913934,8e0069,830172,70038a,7b0182,7a0083,7a087b,aa0054,4700b7,7b0979,9d0060,642f6a
36057,a1134a,990263,890272,7b0280,81007d,80007d,7c067b,ab0053,4d00b1,7e0b73,a2005c,5f3667
36059,b31338,a0045a,8b006d,8c056d,a80055,aa0053,b10a43,b0004e,64009a,820c6e,a1005d,672076
36061,693164,5b019b,4602aa,3e07b9,5f029c,5501a8,532883,70008e,3000cd,4106b2,5500a8,280dc7
36063,ad1c35,a10052,940064,7d0079,850078,83007a,7e0778,ab0053,4c00b2,701379,940069,504f5e
36065,9d154c,860572,810478,810379,83007b,7f007e,7a067e,b2004c,5900a5,810d6d,b2004c,673560
36067,a51a3e,910568,7f0077,8c046d,92006c,840079,89096b,bb0043,5300aa,800c70,b0004d,5c356b
36069,a91143,a6004f,9d045d,a60052,ab0152,a3005b,a10458,bd0041,5900a5,900963,ad0050,6b365b
36071,ac1839,a30053,8f036b,8a006e,940069,9d0060,a00856,c50039,62009b,8f1459,b50049,6f2e5f
36073,b71531,af0043,ad054c,b30044,b4004a,b50048,b00449,c50039,5f009f,9a0c57,b50048,71414a
36075,a51246,a40357,910469,a90352,9f005e,9b0063,930763,c4003a,5500a9,8a0d65,b70047,5c4a55
36077,a70f48,bd033e,a30258,ab0250,ad0050,a80055,a9064e,c50039,5c00a2,980c59,ae004f,613764
36079,ac0f42,a50053,8a046f,8a0470,980065,9e005f,a20c4f,ba0044,6b0093,8b1958,bb0042,753156
36081,88274f,740188,57019c,5405a5,860177,8d0071,80126b,970067,5500a9,660e90,8f006e,4815a0
36083,8e145c,7c027f,790382,810075,8c0072,8d0070,900865,b90045,4900b5,800c70,aa0053,623365
36085,7a196b,750188,59009b,5204a7,80007e,91006c,890b6a,c3003b,74008a,8c1759,bd0041,7a2162
36087,9b1a49,99055f,7f0079,7b057e,90026b,960067,930e5d,b50049,5c00a2,7d0f71,a3005a,671f76
36089,b60f39,a80352,a1025a,a70452,9b0063,960068,9a0460,be0040,4a00b4,8d0769,a0005d,533a6d
36091,a71442,970061,910469,8e036c,950069,970067,9c0b56,c60038,4f00ae,8e0c62,b0004d,68365d
36093,9d263a,900068,86016a,730085,82017a,82017b,860e6a,ba0044,4b00b3,770b7b,9c0061,5a336f
36095,9e0858,ac0049,880273,99005e,a3005a,9a0063,9c055d,ba0044,5d00a0,91105b,b1004c,663b5a
36097,b40941,b70443,a60453,a40257,af004e,b60047,b0044a,c70037,660098,9c134d,b60047,643f58
36099,a81045,a80352,900469,a20457,a90055,a1005c,940763,bd0041,5500a9,8a0c66,ac0051,5c3e62
36101,aa1b39,b00043,9e055b,9c005d,a60058,a60057,9f0659,c70037,64009a,9f0e50,bf003f,79394a
36103,b01638,a5004e,8d056c,940064,a60058,ac0051,b10844,c50039,71008d,941553,b3004b,673263
36105,90214c,9c045d,720184,7c047e,8b0072,8e006f,871b5c,a3005b,5200ac,7a0f72,a1005d,5b336e
36107,b81134,c40436,a60454,ab0350,b2014b,b2004c,b20645,c90035,670097,9d1050,b40049,664056
36109,ba0a3a,b90341,a40053,a30456,a80253,a2005b,ab0c47,c70037,5b00a2,870c68,950068,46298d
36111,a1124b,9f0058,860474,8d046d,91006d,9b0062,a30951,c2003c,660098,921158,ae004f,5c3867
36113,ad0f41,a1005d,a0025c,a50257,a60058,a3005a,af044a,d1002d,60009d,a20a51,bc0041,6c3857
36115,b60f39,aa044f,a60256,a60454,a90054,a80056,ae054a,ca0034,5e00a0,9d0b54,bc0042,683e55
