id,margin,wh
21053,64.11999999999999,95.1
21055,48.75,96.5
21057,56.66000000000001,94.5
21059,21.11,89.5
21061,39.809999999999995,95.8
21063,-2.5,94.6
21065,46.16,97.9
21067,-1.0200000000000031,72.3
21069,32.33,96.0
21071,33.919999999999995,97.3
21073,-0.8200000000000003,82.0
21075,16.25,71.3
21077,16.990000000000002,91.3
21079,51.56,94.1
21081,33.16,94.5
21083,39.68000000000001,87.0
21085,39.48,95.9
21087,50.85000000000001,94.7
21089,18.650000000000006,96.2
21091,9.169999999999995,95.9
21093,20.770000000000003,76.2
21095,64.02,95.1
21097,29.1,93.7
21099,29.81000000000001,91.8
21101,11.839999999999996,87.5
21103,21.4,91.7
21105,34.830000000000005,87.6
21107,39.919999999999995,88.9
21109,74.16,98.1
21111,-11.089999999999996,69.3
21113,39.900000000000006,90.5
21115,59.46,97.5
21117,24.32,89.2
21119,47.61,97.5
21121,53.900000000000006,96.1
21123,37.779999999999994,91.7
21125,63.57,96.0
21127,44.26,97.7
21129,52.690000000000005,95.0
21131,80.88000000000001,98.1
21133,58.339999999999996,97.8
21135,41.599999999999994,97.9
21137,41.88999999999999,94.4
21139,38.64,96.1
21141,32.63,88.4
21143,27.07,91.0
21145,32.46000000000001,83.6
21147,61.239999999999995,89.9
21149,30.300000000000004,96.6
21151,28.86,90.0
21153,39.910000000000004,97.9
21155,5.219999999999999,86.8
21157,34.22,96.8
21159,68.14999999999999,88.5
21161,23.32,89.5
21163,22.760000000000005,88.3
21165,16.779999999999994,94.8
21167,38.78,91.3
21169,29.9,95.3
21171,59.55,93.4
21173,26.32,93.1
21175,36.94,93.5
21177,23.479999999999997,92.2
21179,16.520000000000003,90.6
21181,24.6,96.1
21183,36.099999999999994,94.5
21185,36.599999999999994,88.7
21187,32.260000000000005,95.3
21189,63.040000000000006,97.4
21191,30.67,96.9
21193,58.52000000000001,95.7
21195,50.53,97.1
21197,25.58,96.8
21199,60.519999999999996,94.6
21201,25.57,97.5
21203,63.24,97.6
21205,7.789999999999999,94.6
21207,61.97,94.1
21209,25.020000000000003,87.3
21211,27.620000000000005,81.0
21213,24.04,85.3
21215,37.69,94.6
21217,38.959999999999994,90.0
21219,39.08,85.9
21221,35.67,88.3
21223,21.96,94.0
21225,33.67000000000001,82.7
21227,21.82,80.3
21229,34.989999999999995,88.0
21231,47.629999999999995,94.0
21233,33.669999999999995,89.1
21235,57.75,96.1
21237,22.119999999999997,97.8
21239,18.939999999999998,86.3
22000,,59.3
22001,49.81999999999999,77.8
22003,41.67,70.2
22005,34.28000000000001,69.5
22007,12.090000000000003,66.0
22009,26.97,65.6
22011,58.24000000000001,79.4
22013,2.0999999999999943,54.9
22015,45.37,67.9
22017,-4.990000000000002,46.4
22019,28.739999999999995,68.6
22021,55.64000000000001,78.8
22023,76.16999999999999,90.6
22025,31.86,65.2
22027,9.43,45.6
22029,17.240000000000002,56.9
22031,13.790000000000006,57.2
22033,-5.229999999999997,45.7
22035,-24.21,28.9
22037,7.339999999999996,52.7
22039,30.760000000000005,67.7
22041,36.13,65.5
22043,65.3,76.6
22045,26.230000000000004,59.5
22047,-13.379999999999995,47.6
22049,37.55,67.7
22051,18.240000000000002,54.1
22053,47.53999999999999,77.9
22055,33.68,66.4
22057,48.540000000000006,76.7
22059,75.5,82.9
22061,14.649999999999999,53.0
22063,70.41,88.3
22065,-22.25,35.0
22067,5.57,49.6
22069,6.579999999999998,53.3
22071,-62.56,31.2
22073,20.89,58.5
22075,28.050000000000004,66.1
22077,9.159999999999997,60.6
22079,29.549999999999997,61.6
22081,4.780000000000001,57.6
22083,26.349999999999994,61.0
22085,55.15,68.2
22087,24.67,64.0
22089,27.79,65.6
22091,-19.57,44.4
22093,-14.920000000000002,48.2
22095,-26.32,37.6
22097,4.330000000000005,55.1
22099,24.5,64.8
22101,18.770000000000003,56.5
22103,52.25000000000001,79.5
22105,27.690000000000005,63.9
22107,-11.879999999999995,42.3
22109,41.16000000000001,67.6
22111,41.67,68.7
22113,52.790000000000006,78.3
22115,57.5,69.8
22117,28.690000000000005,65.9
22119,24.96,62.4
22121,9.629999999999995,57.3
22123,61.00999999999999,79.2
22125,14.130000000000003,51.7
22127,40.129999999999995,65.2
23000,,93.8
23001,-12.780000000000001,91.4
23003,-7.619999999999997,94.5
23005,-26.950000000000003,91.0
23007,-18.410000000000004,95.9
23009,-17.03,95.2
23011,-13.469999999999999,94.9
23013,-22.54,95.9
23015,-11.64,96.3
23017,-14.739999999999995,95.8
23019,-2.9200000000000017,94.1
23021,4.260000000000005,95.6
23023,-16.310000000000002,94.9
23025,-1.6700000000000017,96.0
23027,-10.620000000000005,96.0
23029,-1.5900000000000034,90.3
23031,-16.33,94.8
24000,,52.6
24001,31.57,87.4
24003,0.07000000000000028,70.2
24005,-17.0,59.6
24009,7.519999999999996,79.0
24011,23.42,77.0
24013,32.92,90.2
24015,19.410000000000004,85.9
24017,-31.370000000000005,44.5
24019,4.649999999999999,64.5
24021,3.1199999999999974,75.7
24023,50.31,96.6
24025,18.410000000000004,77.4
24027,-21.97,55.4
24029,0.28000000000000114,78.5
24031,-43.870000000000005,46.0
24033,-80.51,14.2
24035,29.199999999999996,86.9
24037,14.810000000000002,75.3
24039,-1.8999999999999986,51.0
24041,12.370000000000005,78.1
24043,17.58,81.0
24045,5.039999999999999,64.8
24047,18.0,79.8
24510,-76.1,28.2
25000,,74.3
25001,-7.790000000000006,91.4
25003,-53.63999999999999,89.6
25005,-20.509999999999998,85.1
25007,-47.279999999999994,88.5
25009,-16.33,73.3
25011,-46.95,91.5
25013,-25.07,65.0
25015,-43.949999999999996,84.7
25017,-27.11,74.6
25019,-26.839999999999996,76.7
25021,-15.240000000000002,77.8
25023,-4.199999999999996,83.7
25025,-56.7,46.7
25027,-9.439999999999998,78.8
26000,,75.8
26001,18.0,96.3
26003,2.5500000000000043,84.6
26005,19.549999999999997,88.8
26007,5.310000000000002,96.0
26009,21.299999999999997,95.0
26011,4.950000000000003,95.0
26013,8.369999999999997,73.0
26015,18.050000000000004,94.8
26017,-5.530000000000001,90.4
26019,3.9399999999999977,94.0
26021,6.519999999999996,75.3
26023,18.200000000000003,91.2
26025,-1.6000000000000014,79.0
26027,13.64,86.7
26029,14.590000000000003,94.1
26031,10.899999999999999,92.2
26033,7.519999999999996,70.4
26035,4.800000000000004,94.9
26037,6.270000000000003,90.2
26039,11.010000000000005,95.2
26041,6.640000000000001,93.7
26043,21.29,95.8
26045,-3.1300000000000026,83.6
26047,17.04,91.5
26049,-28.059999999999995,72.6
26051,7.159999999999997,96.5
26053,-8.059999999999995,89.7
26055,11.739999999999995,92.7
26057,3.9299999999999997,86.8
26059,24.199999999999996,95.2
26061,9.089999999999996,92.5
26063,14.769999999999996,95.7
26065,-27.699999999999996,71.1
26067,12.75,88.3
26069,4.989999999999995,94.2
26071,8.940000000000005,95.2
26073,-9.219999999999999,86.2
26075,5.740000000000002,85.0
26077,-13.25,78.5
26079,19.630000000000003,94.7
26081,7.649999999999999,75.0
26083,13.79,97.7
26085,-4.989999999999995,85.3
26087,11.449999999999996,92.3
26089,6.380000000000003,90.6
26091,1.2800000000000011,87.2
26093,23.18,94.8
26095,22.689999999999998,78.9
26097,12.18,74.2
26099,-3.969999999999999,80.8
26101,-5.93,89.4
26103,-13.939999999999998,92.5
26105,4.939999999999998,91.6
26107,9.780000000000001,91.5
26109,2.9299999999999997,93.4
26111,15.409999999999997,92.0
26113,34.03,94.6
26115,-0.990000000000002,91.8
26117,8.579999999999998,92.1
26119,17.4,96.2
26121,-17.729999999999997,76.8
26123,17.36,90.6
26125,-8.030000000000001,73.3
26127,10.270000000000003,82.4
26129,6.219999999999999,95.2
26131,9.049999999999997,95.6
26133,21.020000000000003,95.2
26135,16.07,96.1
26137,19.590000000000003,94.9
26139,34.22,84.5
26141,8.480000000000004,96.1
26143,3.8400000000000034,95.5
26145,-11.869999999999997,70.0
26147,7.1299999999999955,91.6
26149,12.229999999999997,87.1
26151,20.33,94.1
26153,6.829999999999998,86.2
26155,-3.6700000000000017,94.3
26157,10.780000000000001,93.7
26159,-0.46000000000000085,81.7
26161,-35.760000000000005,71.0
26163,-46.7,50.0
26165,15.21,94.7
27000,,81.4
27001,1.3200000000000003,94.1
27003,2.5899999999999963,83.4
27005,14.490000000000002,86.8
27007,-9.89,73.3
27009,13.64,92.5
27011,1.4299999999999997,97.0
27013,-9.479999999999997,89.4
27015,16.57,94.4
27017,-26.060000000000002,88.4
27019,19.68,89.8
27021,13.0,84.1
27023,-1.8699999999999974,89.8
27025,12.579999999999998,94.0
27027,-7.920000000000002,89.3
27029,14.439999999999998,85.3
27031,-23.240000000000002,85.8
27033,15.07,87.2
27035,13.329999999999998,95.3
27037,-2.9199999999999946,80.5
27039,10.019999999999996,92.8
27041,15.420000000000002,96.5
27043,9.04,91.8
27045,-7.340000000000003,97.2
27047,-14.100000000000001,87.0
27049,3.0,92.5
27051,2.9000000000000057,95.9
27053,-27.040000000000006,70.3
27055,-3.1600000000000037,96.7
27057,16.889999999999993,93.5
27059,18.060000000000002,94.5
27061,-9.829999999999998,92.1
27063,14.29,93.2
27065,9.009999999999998,95.1
27067,6.68,83.6
27069,-6.030000000000001,96.3
27071,-9.449999999999996,93.7
27073,-0.9099999999999966,95.8
27075,-21.009999999999998,95.8
27077,20.009999999999998,94.1
27079,6.509999999999998,91.7
27081,5.32,96.6
27083,9.11,86.3
27085,22.099999999999994,92.3
27087,-18.559999999999995,47.9
27089,12.149999999999999,93.9
27091,23.729999999999997,93.9
27093,15.920000000000002,94.8
27095,8.57,89.9
27097,23.97,96.2
27099,-22.61,81.7
27101,7.219999999999999,93.7
27103,-7.829999999999998,90.5
27105,9.25,62.1
27107,-10.780000000000001,89.7
27109,-3.1999999999999957,81.7
27111,21.14,93.5
27113,4.310000000000002,91.4
27115,0.6799999999999997,89.8
27117,23.699999999999996,90.6
27119,5.729999999999997,88.6
27121,2.5700000000000003,96.6
27123,-35.2,64.2
27125,2.530000000000001,93.0
27127,20.049999999999997,87.4
27129,9.79,89.0
27131,-8.270000000000003,84.2
27133,17.830000000000005,94.6
27135,22.269999999999996,92.7
27137,-29.629999999999995,91.5
27139,14.810000000000002,82.9
27141,22.04,92.3
27143,22.739999999999995,89.3
27145,12.060000000000002,89.2
27147,6.259999999999998,87.7
27149,0.4299999999999997,89.9
27151,-9.830000000000005,93.5
27153,16.1,91.8
27155,-4.440000000000005,91.1
27157,5.390000000000001,94.9
27159,24.309999999999995,94.8
27161,7.660000000000004,89.2
27163,-0.75,84.1
27165,0.45000000000000284,74.5
27167,19.43,94.5
27169,-12.850000000000001,92.0
27171,21.71,93.1
27173,6.299999999999997,90.6
28000,,57.3
28001,-17.919999999999995,37.6
28003,51.25,82.9
28005,15.21,57.3
28007,13.190000000000005,54.8
28009,-0.23999999999999488,60.2
28011,-38.120000000000005,32.3
28013,25.83,65.5
28015,32.6,63.9
28017,-4.520000000000003,51.2
28019,32.39,67.7
28021,-76.82,13.8
28023,23.479999999999997,63.5
28025,-21.86,39.4
28027,-48.15,22.6
28029,-10.39,44.9
28031,16.340000000000003,61.2
28033,33.419999999999995,67.5
28035,10.93,57.5
28037,22.449999999999996,62.7
28039,71.19,87.8
28041,54.14,70.6
28043,6.160000000000004,55.2
28045,52.699999999999996,84.7
28047,25.82,65.3
28049,-43.61,26.2
28051,-68.66,16.4
28053,-50.06999999999999,22.0
28055,-22.490000000000002,34.4
28057,61.03,90.7
28059,34.38,68.5
28061,-9.68,45.6
28063,-78.57,14.0
28065,-25.639999999999993,37.9
28067,38.050000000000004,65.1
28069,-28.700000000000003,34.7
28071,15.300000000000004,70.2
28073,54.669999999999995,74.4
28075,14.899999999999999,53.2
28077,25.740000000000002,65.6
28079,8.730000000000004,47.7
28081,27.910000000000004,66.9
28083,-43.31,24.0
28085,32.71000000000001,66.9
28087,0.480000000000004,52.5
28089,15.71,55.9
28091,30.199999999999996,64.9
28093,-19.560000000000002,48.1
28095,15.759999999999998,67.0
28097,4.82,52.4
28099,43.11000000000001,59.1
28101,31.450000000000003,62.2
28103,-57.39000000000001,26.2
28105,-1.8400000000000034,56.8
28107,-8.619999999999997,47.5
28109,59.309999999999995,81.7
28111,45.61,76.9
28113,-8.169999999999995,44.9
28115,53.53999999999999,77.0
28117,42.44,83.2
28119,-43.25,28.4
28121,52.14999999999999,75.0
28123,9.450000000000003,50.5
28125,-41.269999999999996,28.1
28127,22.049999999999997,61.5
28129,50.25,74.3
28131,45.36999999999999,76.8
28133,-46.92999999999999,25.0
28135,-22.450000000000003,36.1
28137,19.340000000000003,64.7
28139,48.019999999999996,77.1
28141,56.58,93.4
28143,-59.15,20.4
28145,50.64,78.8
28147,8.329999999999998,52.9
28149,-1.5300000000000011,48.1
28151,-42.260000000000005,26.3
28153,19.0,58.1
28155,53.53,77.5
28157,-41.150000000000006,28.6
28159,5.710000000000001,50.5
28161,3.8700000000000045,58.5
28163,-14.299999999999997,36.1
29000,,80.1
29001,14.14,91.4
29003,33.66,95.1
29005,42.3,96.8
29007,26.519999999999996,87.9
29009,44.66,87.1
29011,55.480000000000004,92.9
29013,31.699999999999996,94.6
29015,34.34,95.5
29017,52.81999999999999,96.8
29019,-3.0700000000000003,80.0
29021,8.729999999999997,84.4
29023,46.69,89.3
29025,33.81,95.1
29027,31.120000000000005,90.4
29029,39.22,94.6
29031,43.660000000000004,86.6
29033,44.56999999999999,94.3
29035,43.730000000000004,94.9
29037,28.240000000000002,88.7
29039,46.96,94.9
29041,27.82,95.5
29043,46.52,93.6
29045,10.29,97.2
29047,8.380000000000003,82.4
29049,22.75,93.6
29051,33.56999999999999,82.3
29053,32.120000000000005,88.3
29055,36.36,95.8
29057,50.21,94.3
29059,39.43,95.1
29061,33.09,96.2
29063,42.8,84.8
29065,49.44,94.6
29067,44.82000000000001,95.7
29069,30.17,81.2
29071,27.810000000000002,95.3
29073,39.2,96.3
29075,35.05000000000001,96.8
29077,24.269999999999996,88.4
29079,41.559999999999995,95.0
29081,44.38000000000001,95.5
29083,25.759999999999998,93.9
29085,23.549999999999997,95.5
29087,50.830000000000005,96.6
29089,26.590000000000003,90.6
29091,43.730000000000004,94.6
29093,14.469999999999999,94.2
29095,-19.630000000000003,62.9
29097,41.0,84.9
29099,12.670000000000002,94.8
29101,24.25,86.0
29103,25.9,96.2
29105,44.32000000000001,93.8
29107,26.15,92.2
29109,46.989999999999995,89.8
29111,27.32,92.8
29113,28.97,93.4
29115,23.479999999999997,95.6
29117,34.69,93.0
29119,48.28,79.0
29121,33.41,94.0
29123,33.24999999999999,95.3
29125,41.11999999999999,96.2
29127,32.010000000000005,90.2
29129,54.5,96.5
29131,49.31,95.0
29133,23.15,71.9
29135,48.050000000000004,89.4
29137,28.740000000000002,93.6
29139,32.75,94.7
29141,34.06999999999999,94.6
29143,20.28,80.4
29145,46.67,86.8
29147,26.97,93.0
29149,33.18,94.2
29151,55.73,97.9
29153,40.85,95.7
29155,14.64,69.3
29157,43.64,95.5
29159,28.75,85.5
29161,33.339999999999996,88.9
29163,27.25,88.4
29165,14.089999999999996,82.5
29167,43.23,93.8
29169,36.06,69.4
29171,47.03999999999999,96.8
29173,29.689999999999998,95.7
29175,36.45,89.3
29177,14.850000000000001,93.9
29179,24.18,94.6
29181,44.60000000000001,95.4
29183,20.89,87.9
29185,33.7,94.4
29186,3.0,95.3
29187,19.46,92.3
29189,-13.649999999999999,67.6
29195,14.43,80.9
29197,24.599999999999994,97.5
29199,31.15,97.7
29201,38.24000000000001,83.9
29203,26.0,94.2
29205,37.81,96.4
29207,49.3,95.6
29209,49.0,95.2
29211,27.049999999999997,79.5
29213,47.239999999999995,89.6
29215,44.099999999999994,91.1
29217,37.28999999999999,94.2
29219,26.79,91.9
29221,19.020000000000003,94.4
29223,34.56,95.6
29225,40.64999999999999,94.7
29227,30.82,96.5
29229,48.74000000000001,95.3
29510,-66.52000000000001,43.6
30000,,86.7
30001,39.86,91.9
30003,-26.259999999999998,29.6
30005,-15.32,47.4
30007,46.099999999999994,94.0
30009,23.72,94.8
30011,73.12,96.9
30013,9.010000000000005,85.9
30015,27.65,75.9
30017,28.699999999999996,92.6
30019,49.949999999999996,93.6
30021,40.92,92.8
30023,-31.659999999999997,90.8
30025,63.370000000000005,95.6
30027,43.11,93.9
30029,32.83,93.0
30031,5.0,92.4
30033,79.31,97.5
30035,-33.86999999999999,32.5
30037,50.32,91.2
30039,33.67,94.6
30041,-3.5,70.9
30043,27.339999999999996,92.9
30045,42.55000000000001,96.3
30047,10.0,66.2
30049,3.549999999999997,91.6
30051,44.59,97.5
30053,39.419999999999995,93.3
30055,52.57,95.9
30057,40.620000000000005,94.3
30059,41.260000000000005,95.4
30061,25.53,91.3
30063,-17.770000000000003,89.7
30065,55.71000000000001,92.9
30067,10.560000000000002,93.7
30069,64.10000000000001,97.1
30071,54.620000000000005,85.5
30073,25.67,81.4
30075,64.56,94.2
30077,33.05,90.4
30079,50.209999999999994,92.7
30081,31.61,92.9
30083,53.959999999999994,90.3
30085,-15.580000000000005,37.3
30087,16.520000000000003,58.0
30089,38.300000000000004,90.0
30091,28.11,93.3
30093,-32.38000000000001,91.1
30095,44.43,93.6
30097,52.86,95.1
30099,31.42000000000001,94.7
30101,40.82000000000001,88.5
30103,45.06,93.1
30105,24.67,85.4
30107,42.44,93.9
30109,59.379999999999995,95.4
30111,20.490000000000002,87.1
31000,,80.5
31001,33.58,87.4
31003,62.64999999999999,95.7
31005,75.19,93.2
31007,70.80000000000001,92.4
31009,78.88,98.6
31011,54.269999999999996,96.9
31013,25.019999999999996,82.8
31015,63.96000000000001,95.7
31017,69.32000000000001,96.9
31019,42.18000000000001,87.5
31021,21.869999999999997,93.8
31023,43.870000000000005,95.4
31025,26.189999999999998,94.3
31027,53.529999999999994,97.2
31029,71.24000000000001,86.3
31031,69.22,89.1
31033,50.87,89.9
31035,53.11,89.1
31037,35.26,53.9
31039,46.4,88.8
31041,58.44,95.3
31043,2.8000000000000043,51.8
31045,36.11,86.1
31047,41.489999999999995,61.1
31049,53.879999999999995,92.2
31051,32.58,86.2
31053,22.22,85.7
31055,3.020000000000003,70.9
31057,62.53999999999999,91.0
31059,41.67999999999999,94.0
31061,47.400000000000006,96.5
31063,56.39,96.3
31065,60.67,94.8
31067,16.660000000000004,95.0
31069,53.809999999999995,93.0
31071,65.96000000000001,97.7
31073,51.53,93.1
31075,80.44999999999999,97.1
31077,40.510000000000005,96.1
31079,27.11,69.4
31081,50.379999999999995,95.4
31083,58.55,96.5
31085,78.85,94.9
31087,60.47,94.8
31089,61.55,94.6
31091,68.60000000000001,95.7
31093,33.99999999999999,95.8
31095,28.18,94.4
31097,21.090000000000003,80.3
31099,49.56,92.9
31101,52.14,90.9
31103,64.67,98.0
31105,49.8,87.7
31107,45.24000000000001,86.5
31109,0.3300000000000054,82.8
31111,40.1,88.4
31113,66.82,95.5
31115,63.690000000000005,97.1
31117,67.35,96.6
31119,47.37,81.3
31121,44.86,93.0
31123,55.980000000000004,82.4
31125,38.56,96.2
31127,27.5,94.4
31129,45.92,95.8
31131,24.310000000000002,90.5
31133,37.21000000000001,95.8
31135,64.35,95.1
31137,57.53999999999999,92.7
31139,60.330000000000005,97.0
31141,51.31,81.2
31143,55.43000000000001,94.8
31145,59.54,92.0
31147,33.49,92.5
31149,72.12,96.3
31151,5.399999999999999,72.8
31153,23.14,82.3
31155,33.580000000000005,95.7
31157,37.24,73.6
31159,34.55,95.3
31161,65.98,82.7
31163,24.510000000000005,96.6
31165,70.77,92.5
31167,50.489999999999995,92.9
31169,43.10000000000001,95.7
31171,77.94999999999999,96.8
31173,-13.909999999999997,38.4
31175,52.8,96.4
31177,36.76,95.2
31179,38.53999999999999,90.4
31181,46.849999999999994,92.1
31183,56.25,97.9
31185,55.09,91.3
32000,,51.5
32001,39.940000000000005,74.3
32003,-14.600000000000001,45.3
32005,26.770000000000003,81.3
32007,53.190000000000005,67.1
32009,51.720000000000006,71.2
32011,68.81,80.2
32013,36.09,66.5
32015,48.31,69.5
32017,59.989999999999995,85.0
32019,28.61,76.3
32021,10.660000000000004,65.1
32023,24.229999999999997,77.5
32027,28.39,66.5
32029,17.330000000000005,84.6
32031,-3.6999999999999957,64.2
32033,43.68,73.5
32510,9.019999999999996,68.8
33000,,91.3
33001,4.960000000000001,95.0
33003,0.8000000000000043,96.1
33005,-24.72,94.5
33007,-17.53,95.4
33009,-23.700000000000003,91.2
33011,-1.1200000000000045,86.4
33013,-12.71,93.4
33015,4.560000000000002,93.3
33017,-14.54,91.7
33019,-13.259999999999998,95.5
34000,,56.8
34001,-16.840000000000003,56.8
34003,-11.32,58.6
34005,-18.020000000000003,68.9
34007,-37.269999999999996,58.3
34009,8.579999999999998,85.7
34011,-24.199999999999996,47.9
34013,-56.650000000000006,32.2
34015,-10.730000000000004,79.4
34017,-56.02,29.3
34019,17.729999999999997,86.5
34021,-36.709999999999994,51.8
34023,-27.580000000000005,45.4
34025,4.969999999999999,75.7
34027,10.810000000000002,72.5
34029,17.54,85.0
34031,-28.21,42.9
34033,-1.2999999999999972,75.4
34035,-5.579999999999998,58.7
34037,21.29,87.5
34039,-33.99999999999999,42.3
34041,15.419999999999995,83.5
35000,,38.9
35001,-16.36,40.2
35003,43.99000000000001,74.9
35005,31.96,40.8
35006,-23.810000000000002,20.8
35007,-2.230000000000004,47.5
35009,38.38000000000001,50.3
35011,33.15,55.6
35013,-14.779999999999994,28.8
35015,33.42,49.6
35017,-13.420000000000002,47.0
35019,-43.61,16.3
35021,11.149999999999999,54.9
35023,-4.960000000000001,40.2
35025,49.769999999999996,38.5
35027,32.67,63.7
35028,-3.6999999999999957,73.6
35029,1.1599999999999966,32.0
35031,-46.949999999999996,9.8
35033,-52.089999999999996,17.7
35035,28.1,50.8
35037,22.089999999999996,50.6
35039,-52.58,13.1
35041,38.800000000000004,54.0
35043,-5.259999999999998,45.3
35045,28.1,40.6
35047,-56.89,19.0
35049,-51.09,43.1
35051,18.9,66.5
35053,-18.58,35.8
35055,-60.290000000000006,36.1
35057,17.189999999999998,53.1
35059,43.44,54.0
35061,-2.479999999999997,34.3
36000,,56.5
36001,-31.299999999999997,73.8
36003,25.08,94.6
36005,-83.37,10.2
36007,-5.310000000000002,84.5
36009,13.169999999999995,91.0
36011,-11.399999999999999,90.7
36013,7.8700000000000045,88.0
36015,2.3300000000000054,86.5
36017,3.0899999999999963,94.8
36019,-25.590000000000003,90.1
36021,-13.719999999999999,87.1
36023,-9.099999999999994,92.7
36025,8.770000000000003,92.4
36027,-7.509999999999998,72.7
36029,-16.340000000000003,76.4
36031,-18.770000000000003,92.0
36033,-26.07,81.6
36035,11.149999999999999,93.3
36037,20.230000000000004,90.9
36039,10.370000000000005,86.0
36041,25.82,95.6
36043,8.019999999999996,94.9
36045,2.8599999999999994,82.2
36047,-65.12,35.8
36049,8.810000000000002,95.8
36051,10.25,90.9
36053,-0.8799999999999955,93.4
36055,-18.019999999999996,71.5
36057,4.6299999999999955,83.2
36059,-7.640000000000001,62.3
36061,-68.82,47.1
36063,-0.8400000000000034,86.3
36065,4.68,83.0
36067,-21.21,77.8
36069,1.5300000000000011,90.6
36071,-5.650000000000006,66.1
36073,19.089999999999996,86.4
36075,-7.919999999999995,94.4
36077,-2.720000000000006,91.7
36079,10.310000000000002,80.8
36081,-59.16,26.2
36083,-12.189999999999998,84.3
36085,-2.5700000000000003,62.6
36087,-6.710000000000001,63.4
36089,-16.709999999999994,92.2
36091,-2.4399999999999977,91.4
36093,-15.82,75.4
36095,15.449999999999996,93.5
36097,7.449999999999996,95.3
36099,-9.089999999999996,89.5
36101,16.009999999999998,93.8
36103,-3.690000000000005,69.3
36105,-9.019999999999996,73.1
36107,14.770000000000003,95.5
36109,-40.56,77.9
36111,-22.6,80.2
36113,-2.3300000000000054,94.3
36115,-1.8900000000000006,92.7
36117,9.130000000000003,90.3
36119,-25.15,55.0
36121,28.690000000000005,89.7
36123,3.289999999999999,95.3
37000,,64.1
37001,13.719999999999999,65.7
37003,44.44,87.3
37005,35.66000000000001,87.0
37007,-25.35,45.5
37009,32.72,92.4
37011,50.05,89.2
37013,19.230000000000004,66.0
37015,-32.68,35.2
37017,-1.9600000000000009,54.6
37019,22.15,81.4
37021,-12.469999999999999,83.7
37023,23.439999999999998,82.1
37025,19.989999999999995,69.0
37027,35.5,88.0
37029,34.03,80.1
37031,40.760000000000005,86.2
37033,2.219999999999999,61.2
37035,29.410000000000004,76.8
37037,-4.789999999999999,71.4
37039,45.86,91.6
37041,4.469999999999999,60.8
37043,42.43000000000001,94.0
37045,20.14,73.5
37047,7.800000000000004,60.3
37049,17.68,66.3
37051,-19.690000000000005,45.2
37053,34.8,87.4
37055,15.89,87.9
37057,40.550000000000004,81.0
37059,43.3,84.9
37061,11.57,51.8
37063,-52.78999999999999,42.2
37065,-36.21,37.0
37067,-7.210000000000001,57.7
37069,4.109999999999999,63.5
37071,25.380000000000003,74.6
37073,-4.109999999999999,62.3
37075,41.32,87.5
37077,-4.539999999999999,58.5
37079,7.690000000000005,47.7
37081,-16.379999999999995,52.3
37083,-32.26,39.1
37085,18.97,62.7
37087,13.580000000000005,93.2
37089,27.4,83.9
37091,-44.300000000000004,33.9
37093,-19.060000000000002,41.2
37095,1.2600000000000051,60.9
37097,30.410000000000004,76.8
37099,0.9500000000000028,81.4
37101,27.57,68.9
37103,9.270000000000003,62.1
37105,9.719999999999999,58.3
37107,0.12000000000000455,50.1
37109,38.72999999999999,85.2
37111,31.740000000000002,88.4
37113,30.380000000000003,89.7
37115,9.099999999999994,93.6
37117,-4.649999999999999,52.2
37119,-22.409999999999997,48.8
37121,51.099999999999994,93.1
37123,15.120000000000005,63.7
37125,27.989999999999995,77.3
37127,-0.9699999999999989,51.6
37129,4.560000000000002,76.9
37131,-34.85999999999999,38.3
37133,26.739999999999995,66.9
37135,-42.16,69.6
37137,20.759999999999998,74.1
37139,-14.630000000000003,54.9
37141,20.33,74.4
37143,15.980000000000004,71.4
37145,10.879999999999995,66.4
37147,-7.140000000000001,56.2
37149,21.4,88.1
37151,50.05,80.1
37153,-2.9499999999999957,57.6
37155,-17.409999999999997,26.6
37157,21.130000000000003,72.9
37159,25.879999999999995,72.9
37161,33.38000000000001,83.8
37163,10.910000000000004,52.2
37165,-16.840000000000003,44.6
37167,39.95,81.5
37169,42.64,91.4
37171,36.67999999999999,84.3
37173,6.25,63.6
37175,16.75,90.3
37177,5.219999999999999,53.3
37179,30.230000000000004,73.5
37181,-28.270000000000003,40.9
37183,-11.439999999999998,61.0
37185,-37.77,38.4
37187,-18.639999999999993,45.3
37189,3.1100000000000065,92.1
37191,8.43,54.4
37193,42.43,88.2
37195,-7.470000000000006,48.4
37197,51.27,84.7
37199,13.730000000000004,92.8
38000,,86.6
38001,45.86999999999999,94.9
38003,10.329999999999998,93.4
38005,-17.019999999999996,42.1
38007,66.25999999999999,93.7
38009,30.86,92.7
38011,49.86,92.7
38013,52.69,94.5
38015,31.870000000000005,90.8
38017,2.8999999999999986,88.5
38019,18.22,96.2
38021,29.86,93.4
38023,29.949999999999996,93.0
38025,49.06,83.0
38027,12.79,90.5
38029,55.84,97.0
38031,25.15,96.3
38033,62.49999999999999,94.2
38035,3.4200000000000017,85.7
38037,48.900000000000006,95.3
38039,17.5,97.8
38041,50.44,92.6
38043,35.92,94.4
38045,29.03,97.3
38047,53.86999999999999,97.1
38049,27.099999999999994,95.0
38051,37.650000000000006,95.7
38053,44.370000000000005,76.5
38055,29.79,89.5
38057,44.58,93.6
38059,30.93,90.8
38061,16.17,64.8
38063,5.839999999999996,94.2
38065,40.67,93.0
38067,19.85,92.2
38069,36.96000000000001,92.9
