id,1988,1992,1996,2000,2004,2008,2012
19107,11.8,6.3,9.1,-7.9,-15,-3.6,-10.3
19109,12.7,2.2,6.5,-7.3,-9.9,3.2,-12.2
19111,27.1,26.7,24.9,19.8,15,16,15.5
19113,12.8,9.4,17.5,9.2,10,21.5,17.7
19115,4.8,8.3,12.1,1.9,-5.6,4.3,0.7
19117,15.9,7.2,13.8,-7.7,-12.1,-6.8,-6.1
19119,-34.4,-33.9,-35.7,-48.7,-56.5,-45,-54.6
19121,17.3,1.7,8.2,-8.1,-14.5,-10,-11.9
19123,-3.7,-12.1,-8.2,-27.3,-28.6,-16.6,-20.5
19125,7.7,-3.9,-0.9,-18.2,-20.4,-10.7,-13.2
19127,12,8.3,9.5,-2.6,-0.6,9.3,9.4
19129,-20.8,-14.6,-15.4,-27.8,-32.3,-16.5,-19
19131,10.2,4.5,14.2,5,2.5,12.3,3.4
19133,7.6,5.8,6.6,-4.8,-3.5,-2.5,-9.6
19135,28,13.4,17.4,-4.3,-5.4,-5.2,-7.7
19137,-24.9,-15,-12.9,-29.2,-30.6,-10.6,-21.5
19139,1.1,5.9,11.8,3.6,2.8,15.6,15.9
19141,-20.9,-23.1,-24.4,-35.6,-38.8,-34.8,-44.9
19143,-20.7,-21.3,-23.8,-37.6,-41.7,-31.7,-41.2
19145,-35.3,-23.5,-25.7,-32.5,-40.4,-19.7,-24.5
19147,24.4,10.8,11.8,-0.3,-3.7,2.8,-10.6
19149,-11.4,-19.4,-13.8,-26.6,-28.9,-25,-34.2
19151,18.3,3.8,6.5,-12.2,-14.4,-8.4,-21.6
19153,18.6,8.9,14.7,5.6,4.6,14.6,14.1
19155,-6.9,-6.6,-7.3,-11.8,-18.3,-1.9,-5.3
19157,13.8,8.9,11.7,-2,0.8,11.7,9.3
19159,18.3,13,17.2,-4.6,-6.5,-6.1,-7
19161,4,-4.6,-0.8,-13.5,-17,-8.9,-18.4
19163,5.1,6.6,9.1,4.3,2.6,14.5,13.7
19165,-3.6,-10.9,-14.8,-24.5,-28.5,-9.6,-22.2
19167,-55.3,-57.1,-60,-68.7,-72.3,-62.7,-67.6
19169,15.9,12.1,14.6,3.5,5.6,16.2,13.9
19171,15.2,7.5,13,0.1,0.4,12.1,7.5
19173,0.8,6.5,1.2,-16.9,-20.6,-8.6,-14.1
19175,8.1,5.6,11.2,-8,-6.9,3.7,3.9
19177,-2.3,1.3,2.2,-16.2,-16.7,-12.2,-18.5
19179,30.8,23.7,24.4,13.5,10.3,13.5,11.8
19181,19.9,7.2,12.7,-0.6,-6.2,0.6,-2
19183,0.5,-2.2,2.8,-9.9,-12.9,-0.8,-4
19185,15,9.3,10.9,-12.1,-11.3,-7,-11.5
19187,19.2,8.3,12.9,1.8,3.2,8.5,5.8
19189,-1,-1.4,8.5,0.5,-7.8,8.6,0
19191,2.8,4.8,6.7,-3.2,0.2,22.6,14.7
19193,3.5,-1.7,2.3,-3.1,-2.3,-0.5,1
19195,23.9,14.1,25.2,13.7,11.9,22.5,14.5
19197,11.5,1.1,7.4,-9.3,-10.6,-1.5,-8.1
20001,-17.5,-0.6,-8.4,-21.6,-33.1,-23.3,-27.2
20003,-9.5,-1,-7.7,-18.8,-31.2,-32.7,-40.2
20005,-1,5.8,1.5,-3,-10.7,-7.6,-20.2
20007,-15.6,-16.2,-35.4,-44.8,-49.7,-50.2,-55.8
20009,-20.8,-9.3,-39.1,-37.1,-49.4,-43.2,-53.9
20011,-16.4,-5.2,-12.5,-26,-32.3,-27.2,-33.7
20013,-27.9,-13.7,-24.4,-31.4,-41.3,-38.1,-43.9
20015,-17.2,-9.1,-28.1,-31.5,-41.7,-32.2,-41.7
20017,-23.7,-8.3,-18.2,-34.7,-42.5,-42.8,-40.6
20019,-30.3,-12.3,-29.3,-48,-57.4,-54.9,-62.8
20021,-2.6,5,-4.1,-13.5,-23.8,-23.7,-29.5
20023,-29.3,-26,-43.5,-55.7,-61.1,-55,-65
20025,-35.5,-29.2,-39.6,-50.2,-58.6,-56.3,-62.1
20027,-45.3,-27.3,-43.8,-50,-59.4,-49.1,-53
20029,-19.9,-7.5,-22.5,-35.6,-44.6,-42.4,-48.8
20031,-34.5,-18.6,-30.6,-37.2,-49.1,-45.7,-51.3
20033,-32.3,-24.2,-34.9,-54.5,-58.1,-58.6,-67.3
20035,-11.1,-0.2,-14.7,-17.9,-31.8,-25.2,-29.6
20037,5.7,11.4,6.7,-0.5,-6.1,1.4,-5.9
20039,-23.2,-17.4,-45.5,-47.2,-57.5,-54.6,-62.1
20041,-27.8,-14.5,-32.2,-35,-44.7,-42.3,-47.4
20043,-24.2,-10.1,-29.8,-33.3,-39.5,-35.3,-44.4
20045,-1.2,15.4,5.3,3,16.1,30.7,24.5
20047,-10.9,-10.4,-30.2,-39.3,-46.7,-48.8,-55
20049,-27.4,-15.1,-27.1,-43.8,-49.5,-47.4,-56.1
20051,0.9,4.5,-22.3,-23.2,-31.6,-33.7,-45.6
20053,-16.4,-5.8,-36.4,-35.9,-47,-39.8,-45.3
20055,-22,-24.4,-39.8,-43.8,-51.6,-35.3,-39
20057,-19.2,-16.5,-32.9,-39,-48.2,-30.9,-35.9
20059,-14,-7.4,-14.8,-26.9,-30.2,-22.4,-29.9
20061,-16.1,-4.9,-18.3,-19.2,-29.7,-12.4,-13.2
20063,-18,-24.2,-47.6,-55.3,-64.7,-61.7,-71.8
20065,-23.4,-10.3,-36.8,-48.3,-51.9,-51.7,-59.7
20067,-28.8,-31.2,-42.7,-50.5,-58.3,-51.1,-58.7
20069,-25.3,-27.4,-51.7,-53.2,-62.7,-56.9,-65.4
20071,-22.1,-35.8,-51.6,-60.4,-60.7,-59,-64.1
20073,-21.5,-3.8,-22.6,-38.4,-42.2,-43.7,-52.4
20075,-21.3,-24,-37.5,-53.5,-58.3,-55.7,-60.4
20077,-21.6,-15.6,-34.9,-39.6,-48.7,-45.2,-50.6
20079,-10.9,-8.1,-23.9,-26.8,-27.8,-17.1,-22.5
20081,-37.5,-37.6,-54,-65.6,-70.6,-63.6,-67.6
20083,-24.2,-29.9,-47.8,-56.8,-61.7,-59.6,-65
20085,-9.8,-6,-12.8,-19.3,-28.2,-24,-29.2
20087,-12.2,-0.4,-13.3,-18.1,-24.5,-18.7,-23
20089,-37.9,-22,-48.1,-54.4,-58,-57.9,-67.2
20091,-26.5,-13.2,-22.1,-23.3,-23.3,-9,-17.4
20093,-33.8,-32.7,-47.6,-53.2,-62.2,-57.3,-59.8
20095,-20.9,-14,-40.1,-44.2,-50.4,-44.7,-51.5
20097,-44.1,-37.1,-52.4,-60.2,-65.1,-62.8,-71.1
20099,-7.1,8.1,-3.8,-8.5,-19.5,-12.9,-20.2
20101,-25.4,-31.5,-48.6,-52.5,-63.3,-60.5,-61.1
20103,-5.9,1.5,-7.5,-12.3,-18,-11.6,-19.7
20105,-21.1,-12.9,-39.7,-43.7,-54.3,-54,-59.1
20107,-18,-1.4,-11.5,-21.7,-29.9,-35.9,-44.9
20109,-31.6,-32.2,-54.7,-61.4,-66.1,-66.8,-68.8
20111,-12.2,-1.9,-13.1,-11.7,-20.3,-6,-11.5
20113,-19.8,-16.1,-35.8,-41.9,-45,-35.3,-41.5
20115,-28.4,-23.9,-39.1,-45.4,-48.4,-38.9,-46.3
20117,-10,-0.2,-16,-24.1,-28.8,-27.3,-36.1
20119,-32.5,-32.5,-49.4,-58.6,-65.6,-61.3,-68.5
20121,-4.1,2.8,-9.3,-17.8,-29.8,-23.7,-34.7
20123,-32.1,-18.2,-45.2,-49,-57.2,-54.3,-58.8
20125,-24.9,-8.7,-15,-27.1,-37.3,-35.7,-41.3
20127,-17.8,-3.6,-19.7,-27.1,-35.1,-34.1,-41.2
20129,-30.2,-31,-44.1,-56.7,-64.2,-65.9,-69.1
20131,-11.4,-11.4,-25.4,-39.4,-48.9,-44.5,-58.3
20133,-4.7,-1.6,-12.8,-20.7,-31.6,-26.6,-34.3
20135,-15.8,-18.1,-46.4,-55.3,-56.4,-60.1,-68.6
20137,-37.5,-22.5,-43,-46.8,-62.3,-57.2,-63.7
20139,-10.2,-3.5,-13.8,-18.7,-30.3,-30.3,-31.3
20141,-23.5,-8.6,-40.7,-46.7,-54.6,-56.3,-62.9
20143,-31.2,-18.4,-37.9,-48.2,-58.5,-52.5,-59.2
20145,-10.4,-6.7,-31.6,-30,-46.8,-37,-42.9
20147,-40.9,-21.7,-41.2,-51.8,-59.6,-59.2,-68.3
20149,-20.7,-12.6,-32.4,-38.2,-47,-43.9,-47.2
20151,-20.1,-6.6,-27.8,-35.5,-43.8,-36.5,-47.1
20153,-35.6,-32.6,-56.1,-59.9,-65.4,-62.9,-71.5
20155,-4.8,-7.5,-19.7,-24.2,-31.6,-23.3,-31.3
20157,-36.9,-21.7,-48.9,-54.8,-56.5,-50.1,-61.6
20159,-10.1,-11.4,-29.4,-32.7,-46.9,-40.2,-48
20161,-13.1,-2.1,-22.3,-24.6,-22.8,-7,-12
20163,-30.7,-15.4,-43.6,-51.1,-58.6,-61.8,-68.1
20165,-1.1,-3.1,-34.8,-39.4,-39.6,-40.5,-50.9
20167,-24.3,-6.4,-62.4,-44.5,-52.8,-53.8,-61.3
20169,-17.2,-2.9,-21,-22.9,-32.9,-26.3,-31.6
20171,-36.7,-37.4,-54.2,-60.4,-68.6,-69,-70.7
20173,-13.2,-6.9,-20.3,-19.1,-25.6,-12.7,-18.8
20175,-42,-29.2,-44.9,-53.8,-57.9,-43,-41.1
20177,-2.3,3.2,-2.7,-1.5,-9.7,-0.3,-1.1
20179,-19.3,-24,-55.6,-57.1,-64.4,-62,-73.5
20181,-27.6,-25,-44.5,-45.2,-52.7,-47,-53.3
20183,-31.7,-15.6,-39.8,-45.7,-53.3,-57.6,-62.6
20185,-15.1,-10.4,-37.4,-44.5,-52.3,-46,-53.3
20187,-29.7,-33.3,-49.8,-55.4,-65.3,-53.2,-60.9
20189,-44.7,-41.1,-52.4,-64.9,-71.8,-72,-73.6
20191,-9.7,-4.5,-21.1,-25.7,-36.9,-32.8,-39.4
20193,-24.1,-23.3,-47.5,-53.4,-56.6,-55.8,-63.1
20195,-10.1,-6.2,-33.3,-38.3,-47,-48.2,-61.5
20197,-19.2,-12,-27.2,-33.8,-42.4,-38.6,-41
20199,-42.3,-48.3,-59.7,-73.6,-71.9,-73.9,-81.6
20201,-35.7,-22.9,-44.8,-53.9,-58.1,-53.3,-62.1
20203,-28,-35.8,-49.7,-59.8,-64.6,-66.4,-67.3
20205,-27.6,-12.8,-26.6,-38.1,-50.1,-40.8,-54
20207,-16.3,-3.9,-19.4,-28.4,-38.2,-34,-45.2
20209,33.5,35.2,34.7,38,31.8,40.6,37
21001,-42.9,-26.4,-31.4,-50.2,-51.9,-52.6,-55.1
21003,-35.9,-13,-23.9,-38.4,-45.8,-43.8,-47.5
21005,-19.3,-3.7,-1.1,-25.2,-33.6,-32.4,-34
21007,19.4,29.9,31.9,1.5,-15.1,-27.4,-37.5
21009,-16.1,1.7,-5.5,-27.5,-34.8,-33.9,-33.3
21011,13.1,23.1,18.4,-4.8,6.9,-0.6,-12.3
21013,-5.2,10.7,11.4,-7.5,-22.8,-40.6,-51.7
21015,-40.2,-24.6,-26.2,-39.9,-44.2,-34.5,-38.6
21017,-8.4,2.7,7,-11.7,-21.4,-17.3,-20.4
21019,0.9,14.7,13.9,1.5,-6.3,-12.3,-16.3
21021,-14,-1.3,-3.2,-20.9,-25,-23.2,-26.2
21023,-16.1,3.3,-11.6,-39,-31.9,-24.3,-27.3
21025,22.2,41.1,44.7,16.1,13.2,-9.3,-35.1
21027,-16.3,2.5,-2.9,-29.1,-31.7,-25.5,-27.7
21029,-19,0.5,-5.7,-25.8,-36.3,-32.3,-35.6
21031,-44.8,-26.3,-30.6,-47,-48,-40.3,-47.8
21033,-6.9,18.3,7.1,-17.1,-28.6,-26.7,-35
21035,-8.1,12,2.6,-15.2,-23.6,-18.4,-27.3
21037,-33.8,-17.4,-15,-25.9,-28.1,-20.9,-22.8
21039,12.6,21.1,22.2,-9.9,-22.2,-31.3,-41.5
21041,5.8,28.7,16.1,-6.2,-12.5,-8.3,-10
21043,2.7,10.7,6.3,-4.8,1.4,-9.5,-21.3
21045,-51.6,-36,-42.7,-57.8,-62.2,-58,-62.7
21047,-23.6,-6.3,-8.9,-22.6,-33.1,-21.1,-23.8
21049,-11.2,2.3,2.3,-19.1,-25.3,-25,-30.5
21051,-41.6,-36.8,-24.7,-47.7,-49.8,-56.4,-68.7
21053,-56.3,-35.8,-36.4,-50.9,-55.5,-62.5,-64.1
21055,-20.9,4.2,-0.8,-20.6,-30.8,-34.4,-48.8
21057,-49.4,-31,-33.8,-49.4,-46.5,-48.6,-56.6
21059,-7.8,4.5,-1.4,-19.9,-23.1,-10.1,-21.1
21061,-34.2,-18.1,-22.7,-30.9,-31.7,-36.3,-39.8
21063,52.9,53.5,43.5,29.3,40.3,25.1,2.5
21065,-28.9,-12.2,-11.2,-30.6,-31,-40,-46.1
21069,-7.2,4.2,-8.4,-28.4,-21.6,-19.7,-32.3
21071,39.6,52.5,45.3,32.6,25.2,-1.3,-33.9
21073,-2.8,11,20.2,3,-2.8,-0.6,0.8
21075,1.9,23.1,27.8,5.7,-6.4,-10.4,-16.2
21077,9.2,20.3,15,-12,-22.1,-17.6,-17
21079,-21.8,-13.1,-24.1,-40,-44.2,-43.1,-51.5
21081,-19.6,-0.5,-2.6,-25.8,-35.5,-27.4,-33.2
21083,6.5,17.6,13.4,-12.4,-22.8,-26,-39.7
21085,-33.3,-19.1,-19.8,-37.9,-42.1,-34.9,-39.5
21087,-32.5,-19,-32.6,-53.2,-49.1,-50.8,-50.8
21089,2.9,15.5,10.8,-0.4,-6.5,-14.1,-18.7
21091,-7.8,12.5,5.7,-14.5,-14.3,5,-9.2
21093,-29,-11.1,-6.1,-25.6,-36,-20.7,-20.8
21095,17.3,23.2,25,3.6,-21.1,-46.2,-64
21097,-4.1,10.5,8.1,-17.2,-26.5,-21.2,-29.1
21099,-7.4,7.7,-3,-25.3,-26.5,-30.9,-29.8
21101,5,19.5,20,2.2,-12.7,2.7,-11.9
21103,5.3,23,4.3,-20.6,-26.6,-19.6,-21.4
21105,0.7,17.7,24.1,-9.9,-20.1,-26.4,-34.8
21107,-3.4,16.3,5.8,-16.8,-31.3,-24.9,-39.9
21109,-70.5,-57.9,-47.9,-69.6,-69.5,-70.2,-74.1
21111,-4.4,11.7,-18.5,1.6,1.6,11.9,11.1
21113,-40.6,-22,1.1,-36.1,-40.3,-37,-39.9
21115,-13.2,0.7,-17.6,-18.8,-28.5,-41.5,-59.4
21117,-34.7,-20.5,55.1,-28.9,-31.1,-20.9,-24.3
21119,50.5,58.1,-8.4,35.9,27.6,-7.8,-47.6
21121,-25.2,-12.5,-2.1,-23.9,-35.6,-44.6,-53.9
21123,-17.4,0.7,-34.2,-32,-38.4,-36.2,-37.8
21125,-43.6,-26.7,8.5,-45.1,-51.7,-58,-63.6
21127,-2.1,6.3,-11,-13.4,-16.2,-26,-44.2
21129,-23.3,-14.2,-20.3,-38.3,-39,-44.2,-52.7
21131,-49.3,-26.1,26.8,-43.9,-48.3,-63.9,-80.9
21133,13.1,27.9,-21.7,6.8,-6.8,-33.3,-58.4
21135,-32.8,-15.9,-7.5,-42.1,-38.5,-35.6,-41.6
21137,-13.6,-1.5,24.4,-27.8,-36.2,-38.4,-41.9
21139,5.6,24.2,3.4,-2.3,-14.2,-27.6,-38.7
21141,-11.8,4,21.9,-15.7,-28.6,-28.6,-32.6
21143,10.7,28.3,9.7,-0.3,-9.2,-16.7,-27
21145,0.2,9.9,-17,-12.4,-23,-25.2,-32.5
21147,-35.3,-26.7,12.9,-39.7,-45.5,-52.1,-61.3
21149,10.7,21,-5.6,-11.8,-17.2,-9.6,-30.3
21151,-19.6,-3.6,20.1,-18.5,-24.1,-22.4,-28.9
21153,14.5,22.2,15.9,-3.4,0.1,-7,-39.9
21155,11.5,20.7,12.2,-7.8,-6.9,-3.3,-5.2
21157,5.6,17.3,5.1,-7.9,-17.2,-24.7,-34.3
21159,-24,-6,-2.6,-21.4,-32.9,-54.6,-68.2
21161,-7.4,3.8,10.7,-23.7,-24.6,-17,-23.3
21163,-5.6,10.1,20.9,-19,-31.3,-20.9,-22.7
21165,23.8,35.1,-1.1,-5.8,2.7,4.9,-16.8
21167,-15.7,-2.7,-9,-26.3,-35.2,-36,-38.8
21169,-12.1,0.6,-45,-30.1,-28.2,-32.9,-29.9
21171,-60.5,-39,10.2,-57.8,-59.9,-52.9,-59.6
21173,-5.4,14.4,11,-8.2,-11.2,-16.6,-26.3
21175,23,32.1,26.3,-9.9,-2.9,-11.8,-37
21177,12.5,33.1,6.7,6.5,-0.9,-1.7,-23.4
21179,-4.9,8.1,6.2,-16.6,-21.6,-13.7,-16.5
21181,-1.2,16,0.1,-23.1,-12.1,-12.2,-24.6
21183,-15.2,7.2,-23.3,-23.7,-26.7,-16.4,-36.1
21185,-36.6,-16.9,-2.8,-36.2,-39.5,-30.7,-36.6
21187,10.8,20.3,-15.8,-29.1,-30.9,-26.8,-32.3
21189,-57.1,-32.5,-5.4,-61.7,-56.4,-53.3,-63
21191,-22.3,-1.5,25.5,-28.6,-34.9,-28.5,-30.7
21193,3.8,20.6,29.6,1.9,-6.8,-32,-58.5
21195,24.1,32.6,14.9,10.5,5.2,-13.8,-50.5
21197,-0.4,10.2,-35,-5.8,-8.9,-15.6,-25.5
21199,-47.4,-30.7,-0.9,-48.5,-53.8,-55.4,-60.6
21201,0.4,11.7,-41.9,-28.9,-23.6,-8.1,-25.5
21203,-57.4,-43.7,14.4,-53.7,-56.5,-53.3,-63.3
21205,-2.1,15,-37.7,-0.6,5.6,2.1,-7.7
21207,-49.1,-36.9,-0.9,-50.3,-54.1,-56.3,-61.9
21209,-14,-1.9,-6.3,-18,-25.1,-20.6,-25
21211,-13.1,-1.5,10.5,-28.5,-34.6,-24.7,-27.7
21213,-11.5,9.5,-6.2,-10,-21.9,-22.7,-24
21215,-9.8,2.5,-20.1,-33.4,-41.7,-35.5,-37.7
21217,-30,-9,-4,-37.2,-41.5,-40.6,-39
21219,-16.5,4,2.5,-27.5,-36.8,-36.3,-39.1
21221,-9.8,12.7,9.6,-19.1,-32.3,-29.8,-35.6
21223,10.6,23.7,26.7,-21.3,-23.8,-19.8,-22
21225,18.2,29.9,-14.1,-3.8,-19,-5.2,-33.6
21227,-26.5,-10.7,-11.5,-24.5,-27.1,-18.9,-21.8
21229,-11.1,-1.9,-11.6,-34.5,-33.5,-26.9,-35
21231,-28.1,-13.7,25.2,-27.2,-31.4,-37,-47.7
21233,16.5,34.8,-11.5,-4.1,-16.3,-11.7,-33.6
21235,-31.7,-11.5,22.9,-28.9,-40.9,-47.7,-57.8
21237,24.2,36.4,-4,-5.4,11.4,2.9,-22.2
21239,-25.8,-9.6,12.8,-18.7,-21.4,-17.1,-18.9
22001,0.8,13.3,26.4,-21.1,-28.3,-45.7,-49.9
22003,17,25.6,14.9,-1.5,-14.8,-36.4,-41.7
22005,6.1,10,36.4,-11.1,-27.4,-35.7,-34.3
22007,15.9,25.9,32,8.3,5.7,-11.2,-12.1
22009,-2,23.2,-4.8,-4.3,-8.6,-23,-26.9
22011,-15.6,-0.7,26.2,-32,-43.7,-54.4,-58.2
22013,0.4,20,-3.8,2,-3,-2.5,-2
22015,-39.2,-13.1,17.2,-31.5,-41.5,-43.7,-45.3
22017,-16.2,4.9,15.9,0.8,-2.4,3,5
22019,6.6,12.5,6,-5.6,-16.6,-24.6,-28.7
22021,-34.5,6.6,17.8,-33.7,-40.5,-52.7,-55.7
22023,11.9,15.2,17.8,-27.7,-39.3,-65.2,-76.2
22025,-19.1,10.9,16.5,-25,-31.2,-34.9,-31.8
22027,-8.5,9.5,16.4,-10.6,-12.9,-10.6,-9.4
22029,-18,11.6,25.6,-12.4,-22,-20,-17.2
22031,3.2,18.4,3.3,-2.1,-10.5,-13.4,-13.8
22033,-18.6,-7.4,33.4,-7.4,-9.6,2.2,5.2
22035,7.9,20.6,21,18.4,18.3,28.5,24.2
22037,1.8,16.2,17.3,-2.2,-10.1,-10.5,-7.4
22039,1.7,20.9,1.3,-11.3,-15.7,-24.7,-30.8
22041,-27.9,2.5,-1.8,-30.8,-36.4,-35.5,-36.1
22043,-24.5,-1.2,10.2,-38,-49.3,-63.5,-65.3
22045,-11.6,3.7,37.1,-18.2,-21.7,-23,-26.3
22047,19,19.3,4.8,19.2,13,11.1,13.4
22049,-19.4,3.9,-6.7,-24.9,-32.9,-35.4,-37.6
22051,-34.8,-19.3,20,-19.3,-23.9,-26.6,-18.2
22053,7.5,18.1,-5.3,-14.3,-25.4,-39.6,-47.5
22055,-20.3,-5.4,19.4,-27.2,-29.5,-31.3,-33.7
22057,-3.5,9.6,-5.9,-11.4,-21.9,-46,-48.6
22059,-46.2,-10.1,5.8,-51.8,-61.9,-72.4,-75.5
22061,-23.4,-0.1,-8.5,-14.5,-19.4,-12.5,-14.6
22063,-23.8,-10.5,29.5,-37.6,-54.4,-71.9,-70.4
22065,1.7,21,7.7,7.7,0.9,17.9,22.2
22067,-23.4,4.9,18.6,-11,-16.5,-11.1,-5.6
22069,-7.8,8.7,55.4,-2.8,-11,-7.3,-6.6
22071,28.4,41.1,-7,54.2,55.7,60.3,62.6
22073,-36.6,-11.9,7.9,-23.4,-30.6,-25.2,-20.9
22075,-20.3,-4.9,29,-17.2,-30.3,-33.7,-28.1
22077,18.1,26,2.9,10.2,2.5,-9.5,-9.1
22079,-24.6,-3.7,30.2,-20.3,-28.8,-28.6,-29.6
22081,-0.3,15.2,4.4,-0.6,-7.7,-8.8,-4.8
22083,-28.8,-1.2,8,-19,-27.5,-26.5,-26.4
22085,-14.4,6.2,2.4,-32.8,-41.5,-51.6,-55.2
22087,-25.9,-11.6,6.1,-16,-32.3,-45.4,-24.6
22089,-9.5,-1.7,39.9,-14.2,-24.7,-31.2,-27.8
22091,19.6,33.8,41.1,20.8,17,16.9,19.5
22093,27.2,29.3,23,25.3,16.8,12.5,15
22095,5.6,12.6,23.6,13.1,6.4,16.2,26.3
22097,9.3,23.1,29.8,7.7,-0.4,-3.2,-4.4
22099,14.4,26.2,19.5,-0.5,-7.8,-20.8,-24.5
22101,-5.3,7.9,-27.5,-6.7,-14.6,-16.8,-18.7
22103,-41.4,-27,8.2,-43.6,-50.2,-53.3,-52.2
22105,-10.2,3.1,28.4,-12.4,-25.7,-30.9,-27.7
22107,-2.7,15.7,12.7,8.3,0.6,9.1,11.9
22109,-18.8,-3.9,-1.7,-18.8,-31.3,-40.8,-41.2
22111,-28.7,-4.2,21.8,-27.5,-40.8,-41.5,-41.6
22113,13.4,22.5,5.4,-17.1,-24.4,-47.6,-52.8
22115,-19.2,0.7,16.4,-29.9,-45.9,-53.4,-57.5
22117,-5.5,10,20.2,-9.4,-25,-32.7,-28.7
22119,-15.5,9.5,24.9,-13,-23,-26.3,-25
22121,8.1,16.1,-10.8,1.3,-8.2,-13.6,-9.6
22123,-30.6,-0.3,17.7,-40.7,-49.8,-63.5,-61
22125,7.2,18.9,13,-6.7,-13.8,-13,-14.1
22127,-20.8,8.1,30.8,-29.2,-35.5,-38.2,-40.1
23001,-4.2,14.6,10.5,12.8,10.7,15.2,12.7
23003,-7.3,8.4,21.9,1.8,5.4,9.5,7.6
23005,-6.5,10.6,20.7,11,18.1,29.9,26.9
23007,-9.2,12.9,27.5,7.4,12.1,20.3,18.4
23009,-13.1,5.1,14.7,0.8,11,19.3,17
23011,-8,12.5,26.7,12.3,8.7,14.8,13.4
23013,-15.9,6.5,14,2.4,11.1,21.3,22.5
23015,-24.5,1.7,9.6,-4.2,4.5,12.1,11.6
23017,-12.5,10.3,24.3,6.6,7.7,16.1,14.7
23019,-10.2,6.6,18.5,-3.8,0.1,5.1,2.9
23021,-17.9,3.5,17.1,-11.8,-8.9,-3.7,-4.3
23023,-17.2,4.9,18.1,4.3,7.6,16.1,16.3
23025,-14,9.4,23.9,3.6,2.2,5.7,1.7
23027,-12.4,6.6,15.6,-1.1,5.6,11.7,10.6
23029,-14.7,4.5,15.8,-8,-1.3,1,1.6
23031,-20.8,3.4,19,4.6,8.3,20.6,16.4
24001,-19.1,-7.7,-4.3,-14.3,-28.2,-25.9,-31.6
24003,-27.8,-6.9,-6.7,-7.2,-12.5,-1.8,-0.1
24005,-14.7,5.2,6.7,9.1,4.6,14.5,17
24009,-26.4,-6,-6.3,-10.1,-17.9,-6.3,-7.5
24011,-31.1,-12.2,-7.6,-21.3,-31.5,-23,-23.4
24013,-43.1,-23.6,-24.9,-33.7,-40.7,-31.2,-32.9
24015,-25.6,-2,-3,-11,-20.9,-14.5,-19.4
24017,-27.5,-7.3,-4.3,0.3,1.6,25.5,31.3
24019,-26,-9.1,2.8,-5.4,-17.9,-8.2,-4.6
24021,-31.1,-14.6,-14.4,-18.6,-20.3,-1,-3.1
24023,-44.3,-27,-23.3,-43.5,-46.4,-40.2,-50.4
24025,-31.9,-11.4,-12.7,-18.8,-28.3,-18.8,-18.4
24027,-12.9,6.2,7,7.7,9.4,21.9,22
24029,-12.5,-0.1,2.1,-6.5,-6.7,0.4,-0.3
24031,3.4,22.1,24.2,29,33.2,44.6,43.8
24033,21.2,41.2,51.6,61.1,64.4,78.5,80.5
24035,-33.7,-14.9,-15.3,-22.2,-34.1,-27,-29.2
24037,-26.3,-10.2,-7.7,-16.7,-26.3,-12.8,-14.8
24039,-18.3,-3.1,8.9,2.3,-9.4,-2.6,1.9
24041,-34.6,-15.5,-16.9,-19.9,-20.7,-9.7,-12.3
24043,-28.3,-11.9,-11.8,-20.5,-28.6,-12.9,-17.6
24045,-26.7,-6.9,-1.4,-5.9,-18.3,-5.8,-5
24047,-27.5,-7.2,-0.2,-6.6,-22.6,-15.5,-18
24510,48.1,59.2,63.8,68.4,65,75.5,76.1
25001,-0.9,11.7,17.2,10.5,10.3,14,7.8
25003,22.4,32.7,43.2,37.3,47.4,52.4,53.6
25005,12.4,23.7,40.6,34.8,28.1,23.2,20.5
25007,29.3,31.2,44.1,35.7,46.7,51.9,47.2
25009,1.1,11.9,28.1,22.1,17.7,20.3,16.3
25011,17.6,23.8,35.7,23.3,38.8,47.7,47
25013,12.9,16.7,32.8,23.6,22.9,25.3,25.1
25015,23.9,31.7,41.5,28.2,40.8,45.6,44
25017,10.8,21.8,36.3,31.2,29.5,30.1,27.2
25019,19.8,20.8,29.6,25.3,27.4,36.5,26.9
25021,3.2,14.6,29.2,25.7,21.6,18.5,15.3
25023,-10.9,4.6,21.4,15.4,8.4,7.6,4.2
25025,29.6,37.2,53.1,50.9,53.1,55.7,56.6
25027,-2.4,11.4,28.5,19.2,14.1,13.8,9.4
26001,-21.4,2.3,7,-7.6,-11,-7.9,-18
26003,9.3,14.7,18.9,-1.7,1.7,5.9,-2.6
26005,-34.3,-15.3,-16.8,-28.3,-27.2,-10.7,-19.6
26007,-2.4,13.3,19.2,2,-1.7,3.8,-5.3
26009,-24.5,-5.6,-4.1,-21.3,-24.3,-10.3,-21.3
26011,2.4,12.7,18.6,3.6,0.1,4.3,-4.9
26013,3.6,14.7,11.9,-12.8,-8.6,-3.3,-8.4
26015,-22.1,-3.4,-7.3,-22.7,-24.2,-9.7,-18
26017,15.3,18.6,23.8,11.8,9.8,15.3,5.5
26019,-14,4,3.3,-7.8,-9.2,7.4,-4
26021,-26.3,-4.9,-6.1,-11.5,-11,5.5,-6.5
26023,-27.5,-0.7,1.7,-13,-21,-6.1,-18.2
26025,-8.2,9.8,10.1,1.9,-3.5,9.3,1.6
26027,-15.7,3.3,4.6,-8.8,-15.1,4.2,-13.7
